t,air_temperature,humidity,ambient_CO2,Wind,PARi,,date,,,
684,19.725,0.727365135,444,2.628333333,1835.308333,,3/29/2024 12:00,,,
685,20.425,0.638144187,442.1666667,2.426666667,1705.408333,,3/29/2024 13:00,,,
686,21.23333333,0.565979109,445.1666667,2.109166667,1403.35,,3/29/2024 14:00,,,
687,21.56666667,0.51093285,445.3333333,1.743333333,1143.033333,,3/29/2024 15:00,,,
688,20.96666667,0.484903503,446,2.380833333,718.5416667,,3/29/2024 16:00,,,
689,19.275,0.535682293,447.6666667,1.825,233.1583333,,3/29/2024 17:00,,,
690,16.19166667,0.655734735,464.3333333,0.985833333,8.383333333,,3/29/2024 18:00,,,
691,13.925,0.725274725,481.5,0.965833333,0,,3/29/2024 19:00,,,
692,11.05,0.816292918,507.6666667,0.731666667,0,,3/29/2024 20:00,,,
693,9.766666667,0.847065307,512.8333333,0.645,0,,3/29/2024 21:00,,,
694,12.325,0.651486989,478.5,1.22,0,,3/29/2024 22:00,,,
695,13.64166667,0.527365838,455.3333333,1.193333333,0,,3/29/2024 23:00,,,
696,12.19166667,0.58905718,463,1.049166667,0,,3/30/2024 0:00,,,
697,12.93333333,0.529260666,454.8333333,1.545833333,0,,3/30/2024 1:00,,,
698,12.68333333,0.547416241,456.5,1.115,0,,3/30/2024 2:00,,,
699,12.29166667,0.605813953,465.8333333,0.87,0,,3/30/2024 3:00,,,
700,14.24166667,0.58684481,455.8333333,1.384166667,0,,3/30/2024 4:00,,,
701,13.66666667,0.633081265,460.5,1.444166667,4.175,,3/30/2024 5:00,,,
702,13.39166667,0.682918884,466,2.064166667,159.7,,3/30/2024 6:00,,,
703,15.06666667,0.67311055,467.5,2.458333333,583.5166667,,3/30/2024 7:00,,,
704,16.75,0.623284678,463.1666667,3.045,1053.833333,,3/30/2024 8:00,,,
705,17.95833333,0.581206966,454.8333333,2.384166667,1493.683333,,3/30/2024 9:00,,,
706,19.11666667,0.528928113,448.8333333,2.356666667,1804.241667,,3/30/2024 10:00,,,
707,20.08333333,0.511641113,446.1666667,2.091666667,2019.133333,,3/30/2024 11:00,,,
708,20.575,0.497177863,450.1666667,2.420833333,1938.416667,,3/30/2024 12:00,,,
709,21.33333333,0.459343982,450.3333333,2.578333333,1810.483333,,3/30/2024 13:00,,,
710,21.40833333,0.465371787,445.3333333,1.895833333,1393.808333,,3/30/2024 14:00,,,
711,21.325,0.475604945,448.1666667,1.2825,980.1083333,,3/30/2024 15:00,,,
712,20.15833333,0.451464878,451.3333333,1.785833333,368.5416667,,3/30/2024 16:00,,,
713,18.80833333,0.394752992,453.3333333,1.475833333,98.5,,3/30/2024 17:00,,,
714,17.15833333,0.579678051,469.5,1.236666667,4.675,,3/30/2024 18:00,,,
715,14.48333333,0.748964542,504.8333333,0.4825,0,,3/30/2024 19:00,,,
716,12.975,0.825295825,544.3333333,0.473333333,0,,3/30/2024 20:00,,,
717,11.65833333,0.888686131,551.1666667,0.524166667,0,,3/30/2024 21:00,,,
718,11.51666667,0.877673961,519,0.835,0,,3/30/2024 22:00,,,
719,11.95833333,0.830730719,483.1666667,0.8475,0,,3/30/2024 23:00,,,
720,11.71666667,0.834100266,486.8333333,0.823333333,0,,3/31/2024 0:00,,,
721,10.78333333,0.875128733,500.8333333,0.583333333,0,,3/31/2024 1:00,,,
722,11.74166667,0.897922203,499.8333333,0.481666667,0,,3/31/2024 2:00,,,
723,11.725,0.911547316,537,0.465833333,0,,3/31/2024 3:00,,,
724,11.1,0.912358134,522.8333333,0.486666667,0,,3/31/2024 4:00,,,
725,11.21666667,0.915561671,527,0.606666667,3.108333333,,3/31/2024 5:00,,,
726,11.51666667,0.917639828,502.5,0.575,88.375,,3/31/2024 6:00,,,
727,14.04166667,0.878618114,477.8333333,0.599166667,497.6666667,,3/31/2024 7:00,,,
728,16.90833333,0.766043937,476.5,0.7575,953.425,,3/31/2024 8:00,,,
729,18.525,0.719724807,465,1.4425,1329.808333,,3/31/2024 9:00,,,
730,20.06666667,0.651047213,464.5,1.32,1662.591667,,3/31/2024 10:00,,,
731,20.06666667,0.622212754,457.6666667,1.214166667,668.55,,3/31/2024 11:00,,,
732,20.03333333,0.605590725,459.5,1.305833333,538.95,,3/31/2024 12:00,,,
733,22.04166667,0.55008489,443.1666667,2.343333333,1225.866667,,3/31/2024 13:00,,,
734,21.825,0.538471346,453,2.130833333,807.6166667,,3/31/2024 14:00,,,
735,20.25,0.601769912,457.3333333,2.168333333,683.125,,3/31/2024 15:00,,,
736,19.46666667,0.6043616,463.3333333,1.3875,254.3333333,,3/31/2024 16:00,,,
737,18.51666667,0.667761101,478.8333333,0.5775,67.51666667,,3/31/2024 17:00,,,
738,16.48333333,0.791555556,529.8333333,0.444166667,3.066666667,,3/31/2024 18:00,,,
739,15.725,0.817443272,568.6666667,0.454166667,0,,3/31/2024 19:00,,,
740,15.01666667,0.853875476,565.1666667,0.44,0,,3/31/2024 20:00,,,
741,14.61666667,0.872770988,585,0.448333333,0,,3/31/2024 21:00,,,
742,14.53333333,0.858309802,553,0.415833333,0,,3/31/2024 22:00,,,
743,14.34166667,0.866435563,550.8333333,0.6,0,,3/31/2024 23:00,,,
744,14.69166667,0.853675589,521.1666667,0.523333333,0,,4/1/2024 0:00,,,
745,14.45,0.848500203,525.3333333,0.605833333,0,,4/1/2024 1:00,,,
746,14.025,0.88022081,511.6666667,0.53,0,,4/1/2024 2:00,,,
747,13.14166667,0.901841844,496.5,0.758333333,0,,4/1/2024 3:00,,,
748,11.775,0.879961395,473.5,0.64,0,,4/1/2024 4:00,,,
749,10.90833333,0.923332481,511.1666667,0.56,3.741666667,,4/1/2024 5:00,,,
750,11.88333333,0.884223155,488.3333333,0.846666667,196.0833333,,4/1/2024 6:00,,,
751,14.05,0.620621557,435.6666667,1.723333333,594.6416667,,4/1/2024 7:00,,,
752,16.31666667,0.475599892,429,2.025833333,1072.725,,4/1/2024 8:00,,,
753,17.66666667,0.425742574,435,1.776666667,1464.358333,,4/1/2024 9:00,,,
754,18.45833333,0.406080603,433.6666667,2.3475,1768.85,,4/1/2024 10:00,,,
755,18.15,0.404037168,430,3.870833333,1965.416667,,4/1/2024 11:00,,,
756,18.46666667,0.420813059,429,3.683333333,1996.991667,,4/1/2024 12:00,,,
757,18.925,0.391788767,431,3.7625,1877.433333,,4/1/2024 13:00,,,
758,19.325,0.389935234,433,2.509166667,1597.708333,,4/1/2024 14:00,,,
759,18.33333333,0.374802403,435.5,2.675,1202.95,,4/1/2024 15:00,,,
760,16.66666667,0.370770718,435.1666667,3.23,735.825,,4/1/2024 16:00,,,
761,14.59166667,0.450521879,439.8333333,2.693333333,271.55,,4/1/2024 17:00,,,
762,12.85833333,0.521455853,443.5,3.036666667,10.64166667,,4/1/2024 18:00,,,
763,11.725,0.511264535,445.8333333,2.160833333,0,,4/1/2024 19:00,,,
764,10.93333333,0.470730774,445.3333333,2.106666667,0,,4/1/2024 20:00,,,
765,10.36666667,0.480243967,443.8333333,2.3375,0,,4/1/2024 21:00,,,
766,9.966666667,0.475762527,443.6666667,2.1475,0,,4/1/2024 22:00,,,
767,9.141666667,0.496480391,445.5,1.673333333,0,,4/1/2024 23:00,,,
768,6.583333333,0.643894108,472.6666667,0.749166667,0,,4/2/2024 0:00,,,
769,5.25,0.72102198,479.8333333,0.605,0,,4/2/2024 1:00,,,
770,4.183333333,0.785901838,489,0.6575,0,,4/2/2024 2:00,,,
771,2.475,0.873997709,518.5,0.593333333,0,,4/2/2024 3:00,,,
772,2.083333333,0.891841053,502.3333333,0.838333333,0,,4/2/2024 4:00,,,
773,2.525,0.875995449,493.1666667,0.7775,6.675,,4/2/2024 5:00,,,
774,4.091666667,0.873225152,465.6666667,0.645833333,185.325,,4/2/2024 6:00,,,
775,9.991666667,0.706398488,441.3333333,0.501666667,549.05,,4/2/2024 7:00,,,
776,13.875,0.452616096,448.3333333,1.015833333,1043.241667,,4/2/2024 8:00,,,
777,15.075,0.418095053,452,1.339166667,1448.458333,,4/2/2024 9:00,,,
778,16.05,0.456541629,454.6666667,2.136666667,1619.325,,4/2/2024 10:00,,,
779,16.19166667,0.416953139,454.5,2.160833333,1751.958333,,4/2/2024 11:00,,,
780,17.68333333,0.379122691,448.3333333,1.551666667,1767.25,,4/2/2024 12:00,,,
781,17.70833333,0.388669627,452.3333333,1.403333333,1163.091667,,4/2/2024 13:00,,,
782,17.28333333,0.39868065,444.5,1.504166667,846.3833333,,4/2/2024 14:00,,,
783,16.84166667,0.438065414,440.5,1.0625,570.95,,4/2/2024 15:00,,,
784,16.30833333,0.465700396,444.6666667,1.1025,313.0333333,,4/2/2024 16:00,,,
785,16.09166667,0.468550593,452.6666667,0.543333333,121.4833333,,4/2/2024 17:00,,,
786,14.675,0.558016562,483.1666667,0.595833333,5.366666667,,4/2/2024 18:00,,,
787,12.66666667,0.693077185,533.1666667,0.548333333,0,,4/2/2024 19:00,,,
788,11.34166667,0.792391845,538.6666667,0.629166667,0,,4/2/2024 20:00,,,
789,10.95833333,0.800687723,534.5,0.519166667,0,,4/2/2024 21:00,,,
790,10.48333333,0.821076174,549.5,0.4975,0,,4/2/2024 22:00,,,
791,10.18333333,0.745410693,526.1666667,0.703333333,0,,4/2/2024 23:00,,,
792,10.4,0.724352195,502.8333333,0.855833333,0,,4/3/2024 0:00,,,
793,9.258333333,0.815845824,543.1666667,0.4775,0,,4/3/2024 1:00,,,
794,9.141666667,0.856197872,552.1666667,0.551666667,0,,4/3/2024 2:00,,,
795,9.816666667,0.875515818,538.3333333,0.458333333,0,,4/3/2024 3:00,,,
796,10.60833333,0.849791014,531,0.945,0,,4/3/2024 4:00,,,
797,10.99166667,0.834983498,518.5,0.9225,0.85,,4/3/2024 5:00,,,
798,10.63333333,0.906188925,554.6666667,0.364166667,32.09166667,,4/3/2024 6:00,,,
799,10.98333333,0.923067141,523.1666667,0.595,76.675,,4/3/2024 7:00,,,
800,11.19166667,0.917293233,505,1.215,89.15833333,,4/3/2024 8:00,,,
801,11.09166667,0.921095821,489.3333333,1.389166667,232.275,,4/3/2024 9:00,,,
802,11.08333333,0.926712156,494.8333333,1.8825,221.6,,4/3/2024 10:00,,,
803,11,0.962453863,507.1666667,1.380833333,100.9416667,,4/3/2024 11:00,,,
804,11.23333333,0.961808164,505.6666667,1.075833333,52.38333333,,4/3/2024 12:00,,,
805,11.56666667,0.967607872,498.3333333,0.965833333,65.69166667,,4/3/2024 13:00,,,
806,11.90833333,0.967081638,491.5,0.748333333,23.325,,4/3/2024 14:00,,,
807,12.01666667,0.965586804,484,0.749166667,35.175,,4/3/2024 15:00,,,
808,12.09166667,0.976336962,478.3333333,0.646666667,39.18333333,,4/3/2024 16:00,,,
809,12.175,0.970595154,473.5,0.478333333,9.433333333,,4/3/2024 17:00,,,
810,12.24166667,0.970144011,472.3333333,0.405,0.533333333,,4/3/2024 18:00,,,
811,12.36666667,0.969268236,467.8333333,0.333333333,0,,4/3/2024 19:00,,,
812,12.6,0.96969697,464.3333333,0.6025,0,,4/3/2024 20:00,,,
813,12.64166667,0.974914481,461.5,0.809166667,0,,4/3/2024 21:00,,,
814,12.86666667,0.967401079,459.5,0.765833333,0,,4/3/2024 22:00,,,
815,12.98333333,0.968770912,463.6666667,0.689166667,0,,4/3/2024 23:00,,,
816,13.00833333,0.972119996,471.1666667,0.605,0,,4/4/2024 0:00,,,
817,13.09166667,0.970650127,471.3333333,0.605,0,,4/4/2024 1:00,,,
818,13.075,0.972271517,474.1666667,0.7225,0,,4/4/2024 2:00,,,
819,13.01666667,0.977705941,492,0.424166667,0,,4/4/2024 3:00,,,
820,13.025,0.972795914,498.5,0.709166667,0,,4/4/2024 4:00,,,
821,13.66666667,0.954686001,485.1666667,1.348333333,3.733333333,,4/4/2024 5:00,,,
822,13.65833333,0.961558996,474.6666667,0.855833333,163.4666667,,4/4/2024 6:00,,,
823,15.9,0.96729015,458.1666667,0.701666667,802.825,,4/4/2024 7:00,,,
824,17.36666667,0.827092974,453.1666667,1.106666667,1179.75,,4/4/2024 8:00,,,
825,19.01666667,0.73524733,440.5,1.533333333,1521.333333,,4/4/2024 9:00,,,
826,19.50833333,0.676838235,434.5,1.908333333,1669.958333,,4/4/2024 10:00,,,
827,19.93333333,0.672893852,434,2.044166667,1915.991667,,4/4/2024 11:00,,,
828,20.525,0.628478696,437.5,2.145,2029.058333,,4/4/2024 12:00,,,
829,20.03333333,0.629168741,431.6666667,2.545833333,1648.075,,4/4/2024 13:00,,,
830,19.54166667,0.621139881,436.5,2.6025,1472.691667,,4/4/2024 14:00,,,
831,18.925,0.60259344,436.1666667,1.821666667,895.4333333,,4/4/2024 15:00,,,
832,17.175,0.615351885,439.8333333,2.060833333,457.2333333,,4/4/2024 16:00,,,
833,15.675,0.626719057,445.1666667,1.855,137.8916667,,4/4/2024 17:00,,,
834,13.66666667,0.713127866,460.3333333,0.703333333,7.25,,4/4/2024 18:00,,,
835,12.84166667,0.726219924,468.1666667,0.616666667,0,,4/4/2024 19:00,,,
836,11.78333333,0.766755063,473,0.995,0,,4/4/2024 20:00,,,
837,11.025,0.775123872,475.5,0.811666667,0,,4/4/2024 21:00,,,
838,9.833333333,0.816469618,495,0.840833333,0,,4/4/2024 22:00,,,
839,9.733333333,0.808117062,489.1666667,0.635833333,0,,4/4/2024 23:00,,,
840,9.15,0.825999425,501.6666667,0.583333333,0,,4/5/2024 0:00,,,
841,8.25,0.867094409,510,0.555833333,0,,4/5/2024 1:00,,,
842,7.283333333,0.908601273,549.3333333,0.441666667,0,,4/5/2024 2:00,,,
843,7.2,0.911228012,547.8333333,0.5025,0,,4/5/2024 3:00,,,
844,7.675,0.911736641,539,0.595,0,,4/5/2024 4:00,,,
845,8.091666667,0.888785913,503.8333333,0.591666667,7.408333333,,4/5/2024 5:00,,,
846,8.891666667,0.864864865,480,0.545,129.8333333,,4/5/2024 6:00,,,
847,10.85833333,0.815691796,466.1666667,0.684166667,300.9666667,,4/5/2024 7:00,,,
848,12.025,0.72482505,451,0.796666667,529.125,,4/5/2024 8:00,,,
849,13.85833333,0.642218247,447,0.625,842.3166667,,4/5/2024 9:00,,,
850,15.69166667,0.557832678,446.8333333,1.134166667,1128.233333,,4/5/2024 10:00,,,
851,16.025,0.515966694,445.1666667,0.896666667,812.0416667,,4/5/2024 11:00,,,
852,15.90833333,0.556273063,444,0.98,455.3833333,,4/5/2024 12:00,,,
853,14.175,0.644293226,451.1666667,1.790833333,237.6833333,,4/5/2024 13:00,,,
854,13.55833333,0.614144454,455,1.801666667,270.4916667,,4/5/2024 14:00,,,
855,13.60833333,0.664346895,463.6666667,1.3675,130.4166667,,4/5/2024 15:00,,,
856,12.725,0.77223796,466,1.264166667,59.3,,4/5/2024 16:00,,,
857,11.9,0.873099485,474,1.093333333,27.075,,4/5/2024 17:00,,,
858,11.91666667,0.903017241,473.3333333,1.0725,2.1,,4/5/2024 18:00,,,
859,11.725,0.926755448,473.6666667,0.71,0,,4/5/2024 19:00,,,
860,11.74166667,0.937160121,477.5,0.315,0,,4/5/2024 20:00,,,
861,11.70833333,0.945500787,489.6666667,0.266666667,0,,4/5/2024 21:00,,,
862,11.85833333,0.943011398,482.1666667,0.470833333,0,,4/5/2024 22:00,,,
863,11.85833333,0.943584204,476.1666667,0.874166667,0,,4/5/2024 23:00,,,
864,11.9,0.94496291,480.8333333,0.555,0,,4/6/2024 0:00,,,
865,11.85,0.946520851,486.6666667,0.446666667,0,,4/6/2024 1:00,,,
866,11.74166667,0.949244713,498.3333333,0.289166667,0,,4/6/2024 2:00,,,
867,11.8,0.951836243,512.6666667,0.29,0,,4/6/2024 3:00,,,
868,11.83333333,0.948311095,491.8333333,0.435833333,0,,4/6/2024 4:00,,,
869,11.81666667,0.949458484,493.6666667,0.438333333,6.583333333,,4/6/2024 5:00,,,
870,12.13333333,0.955819981,489.8333333,0.3575,77.725,,4/6/2024 6:00,,,
871,13.025,0.941666667,470.1666667,0.546666667,241.6083333,,4/6/2024 7:00,,,
872,13.875,0.872671788,459.6666667,0.78,472.1333333,,4/6/2024 8:00,,,
873,14.64166667,0.825808389,457.8333333,0.719166667,643.3,,4/6/2024 9:00,,,
874,15.64166667,0.80152027,455.6666667,0.903333333,969.0416667,,4/6/2024 10:00,,,
875,17.13333333,0.736393107,455.5,0.843333333,1452.266667,,4/6/2024 11:00,,,
876,18,0.711950805,455.3333333,1.343333333,1478.683333,,4/6/2024 12:00,,,
877,18.4,0.678537662,453.1666667,1.81,1440.316667,,4/6/2024 13:00,,,
878,17.83333333,0.648191984,456,2.139166667,1018.508333,,4/6/2024 14:00,,,
879,17.45833333,0.621782013,458.8333333,1.740833333,628.5416667,,4/6/2024 15:00,,,
880,16.55,0.673633868,469.5,1.461666667,242.35,,4/6/2024 16:00,,,
881,15.85,0.693697868,477.6666667,0.989166667,84.39166667,,4/6/2024 17:00,,,
882,14.86666667,0.750419256,504.5,0.326666667,4.15,,4/6/2024 18:00,,,
883,13.95,0.826486882,546.8333333,0.366666667,0,,4/6/2024 19:00,,,
884,13.175,0.86672541,558.5,0.383333333,0,,4/6/2024 20:00,,,
885,13.25,0.852473401,532.8333333,0.359166667,0,,4/6/2024 21:00,,,
886,13.11666667,0.861802101,522.3333333,0.654166667,0,,4/6/2024 22:00,,,
887,13.1,0.86961326,523.8333333,0.5925,0,,4/6/2024 23:00,,,
888,12.54166667,0.898931894,534.5,0.4325,0,,4/7/2024 0:00,,,
889,11.96666667,0.898676839,537.1666667,0.501666667,0,,4/7/2024 1:00,,,
890,11.74166667,0.889425982,525.1666667,0.451666667,0,,4/7/2024 2:00,,,
891,11.05,0.912069838,537,0.395833333,0,,4/7/2024 3:00,,,
892,9.808333333,0.936682725,568,0.419166667,0,,4/7/2024 4:00,,,
893,8.858333333,0.92970123,540.5,0.463333333,11.725,,4/7/2024 5:00,,,
894,10.65,0.941581202,478.5,0.486666667,217.075,,4/7/2024 6:00,,,
895,14.71666667,0.850352988,457.8333333,0.520833333,573.175,,4/7/2024 7:00,,,
896,17.24166667,0.733389759,462.3333333,0.751666667,963.3333333,,4/7/2024 8:00,,,
897,19.16666667,0.645323525,462,0.92,1328.891667,,4/7/2024 9:00,,,
898,19.90833333,0.596999928,455.1666667,0.834166667,1256.616667,,4/7/2024 10:00,,,
899,21.125,0.577263354,453.8333333,0.915,1693.183333,,4/7/2024 11:00,,,
900,21.76666667,0.562839783,452.8333333,1.644166667,1936.258333,,4/7/2024 12:00,,,
901,22.09166667,0.534475187,448.3333333,2.061666667,1896.341667,,4/7/2024 13:00,,,
902,21.50833333,0.521660064,445.8333333,2.153333333,1242.408333,,4/7/2024 14:00,,,
903,21.05833333,0.523825414,450.3333333,2.208333333,1083.358333,,4/7/2024 15:00,,,
904,19.89166667,0.612792198,465.5,1.726666667,633.6166667,,4/7/2024 16:00,,,
905,18.20833333,0.683710913,477.1666667,1.366666667,198.975,,4/7/2024 17:00,,,
906,16.25,0.798790941,490.3333333,0.709166667,12.94166667,,4/7/2024 18:00,,,
907,15.425,0.835995436,499.1666667,0.6375,0,,4/7/2024 19:00,,,
908,14.86666667,0.866423502,502.1666667,0.370833333,0,,4/7/2024 20:00,,,
909,13.05,0.905576539,596.5,0.416666667,0,,4/7/2024 21:00,,,
910,14.225,0.909613804,510.5,0.676666667,0,,4/7/2024 22:00,,,
911,14.75833333,0.923956262,503.1666667,0.5575,0,,4/7/2024 23:00,,,
912,14.91666667,0.916961478,526.3333333,0.33,0,,4/8/2024 0:00,,,
913,14.83333333,0.918454087,531.5,0.260833333,0,,4/8/2024 1:00,,,
914,15.28333333,0.920230658,530.3333333,0.429166667,0,,4/8/2024 2:00,,,
915,15.36666667,0.882088982,508.6666667,0.641666667,0,,4/8/2024 3:00,,,
916,14.80833333,0.911889912,534.8333333,0.335,0,,4/8/2024 4:00,,,
917,14.19166667,0.923211709,546,0.27,10.375,,4/8/2024 5:00,,,
918,15.13333333,0.930212271,504.1666667,0.505,117.375,,4/8/2024 6:00,,,
919,16.68333333,0.908293111,488.3333333,0.750833333,259.575,,4/8/2024 7:00,,,
920,17.45,0.871891485,492.5,1.215,442.3166667,,4/8/2024 8:00,,,
921,18.1,0.836960887,490.5,0.795,474.3083333,,4/8/2024 9:00,,,
922,18.55833333,0.792820913,489.8333333,0.651666667,493.9166667,,4/8/2024 10:00,,,
923,18.625,0.78505908,475.8333333,1.204166667,306.8166667,,4/8/2024 11:00,,,
924,18.04166667,0.829852431,470.5,0.929166667,293.9166667,,4/8/2024 12:00,,,
925,17.10833333,0.888015045,478,0.828333333,291.6416667,,4/8/2024 13:00,,,
926,17.11666667,0.896286812,470.3333333,0.963333333,392.8416667,,4/8/2024 14:00,,,
927,17.11666667,0.876548484,468.1666667,1.241666667,221.1333333,,4/8/2024 15:00,,,
928,16.35833333,0.916181085,467.1666667,1.330833333,98.825,,4/8/2024 16:00,,,
929,16.00833333,0.928453495,473.5,1.149166667,21.475,,4/8/2024 17:00,,,
930,15.74166667,0.942185752,470.5,1.010833333,1.258333333,,4/8/2024 18:00,,,
931,15.7,0.947156753,475,0.768333333,0,,4/8/2024 19:00,,,
932,15.7,0.954162769,475,0.688333333,0,,4/8/2024 20:00,,,
933,15.7,0.957436857,480.3333333,0.76,0,,4/8/2024 21:00,,,
934,15.7,0.961182303,495,0.3175,0,,4/8/2024 22:00,,,
935,15.75833333,0.961348608,491.3333333,0.330833333,0,,4/8/2024 23:00,,,
936,15.76666667,0.965061027,493.6666667,0.470833333,0,,4/9/2024 0:00,,,
937,15.84166667,0.963858771,487.6666667,0.669166667,0,,4/9/2024 1:00,,,
938,15.81666667,0.961481344,483.3333333,0.489166667,0,,4/9/2024 2:00,,,
939,15.95833333,0.959087984,486,0.354166667,0,,4/9/2024 3:00,,,
940,16.01666667,0.964226747,486.6666667,0.450833333,0,,4/9/2024 4:00,,,
941,15.84166667,0.965255258,487,0.505,0.966666667,,4/9/2024 5:00,,,
942,15.55833333,0.963221426,485.5,0.691666667,17.90833333,,4/9/2024 6:00,,,
943,14.2,0.88935776,456.8333333,1.801666667,101.4166667,,4/9/2024 7:00,,,
944,13.71666667,0.848017855,448.8333333,1.66,224.6916667,,4/9/2024 8:00,,,
945,13.28333333,0.798536798,441,2.010833333,380.4833333,,4/9/2024 9:00,,,
946,13.21666667,0.776579353,441.6666667,1.725,431.325,,4/9/2024 10:00,,,
947,14.25,0.728912576,438.1666667,1.743333333,871.7833333,,4/9/2024 11:00,,,
948,15.775,0.691426976,437.1666667,4.5175,1804.658333,,4/9/2024 12:00,,,
949,16.4,0.664519592,435.5,3.745833333,2039.533333,,4/9/2024 13:00,,,
950,16.35833333,0.629363726,436.6666667,3.295,1686.033333,,4/9/2024 14:00,,,
951,15.59166667,0.614081325,438.8333333,2.955833333,1279.308333,,4/9/2024 15:00,,,
952,14.425,0.586206897,441.3333333,3.905,779.8833333,,4/9/2024 16:00,,,
953,13.36666667,0.618933883,444.1666667,1.563333333,297.4333333,,4/9/2024 17:00,,,
954,10.85833333,0.671103148,455.8333333,1.103333333,16.44166667,,4/9/2024 18:00,,,
955,10.19166667,0.634718499,452.3333333,2.4075,0,,4/9/2024 19:00,,,
956,9.741666667,0.531379596,449.8333333,2.6425,0,,4/9/2024 20:00,,,
957,8.2,0.564185049,454.1666667,1.359166667,0,,4/9/2024 21:00,,,
958,7.225,0.590284593,469.3333333,0.958333333,0,,4/9/2024 22:00,,,
959,7.591666667,0.560492249,457.6666667,1.651666667,0,,4/9/2024 23:00,,,
960,5.7,0.663278272,462.6666667,1.153333333,0,,4/10/2024 0:00,,,
961,4.308333333,0.726123596,466,1.186666667,0,,4/10/2024 1:00,,,
962,3.383333333,0.768934531,473.1666667,0.785,0,,4/10/2024 2:00,,,
963,3.908333333,0.735919125,471.1666667,1.0525,0,,4/10/2024 3:00,,,
964,2.916666667,0.76980965,479,0.588333333,0,,4/10/2024 4:00,,,
965,1.641666667,0.835589942,493.8333333,0.719166667,19.60833333,,4/10/2024 5:00,,,
966,3.591666667,0.862798492,472.1666667,0.475833333,284,,4/10/2024 6:00,,,
967,7.916666667,0.729898517,456,0.925833333,730.725,,4/10/2024 7:00,,,
968,10.35,0.585100742,456.6666667,1.250833333,1193.925,,4/10/2024 8:00,,,
969,12.45833333,0.497635252,456.5,1.150833333,1593.208333,,4/10/2024 9:00,,,
970,13.91666667,0.440251572,450.8333333,1.109166667,1882.458333,,4/10/2024 10:00,,,
971,15.125,0.421359223,451.6666667,1.286666667,1811.891667,,4/10/2024 11:00,,,
972,16.15,0.481114945,455.5,1.733333333,1994.833333,,4/10/2024 12:00,,,
973,16.325,0.50094416,455.3333333,2.421666667,1898.2,,4/10/2024 13:00,,,
974,16.075,0.560434544,454,3.17,1563.466667,,4/10/2024 14:00,,,
975,15.625,0.585565266,456.8333333,3.189166667,1132.841667,,4/10/2024 15:00,,,
976,14.81666667,0.61797308,458.8333333,3.248333333,653.65,,4/10/2024 16:00,,,
977,13.98333333,0.661344187,465,2.328333333,177.6333333,,4/10/2024 17:00,,,
978,13.36666667,0.654816264,472.6666667,1.561666667,9.075,,4/10/2024 18:00,,,
979,13.40833333,0.646420824,478.1666667,1.538333333,0,,4/10/2024 19:00,,,
980,12.7,0.682810368,486,0.841666667,0,,4/10/2024 20:00,,,
981,10.31666667,0.803960659,533.8333333,0.443333333,0,,4/10/2024 21:00,,,
982,8.691666667,0.865766835,552,0.391666667,0,,4/10/2024 22:00,,,
983,7.8,0.886506936,551.1666667,0.455833333,0,,4/10/2024 23:00,,,
984,8.45,0.896603774,539.8333333,0.35,0,,4/11/2024 0:00,,,
985,8.25,0.902215432,557.1666667,0.4325,0,,4/11/2024 1:00,,,
986,8.8,0.905965325,535.3333333,0.406666667,0,,4/11/2024 2:00,,,
987,9.366666667,0.9093356,528.3333333,0.3275,0,,4/11/2024 3:00,,,
988,8.7,0.898563601,552,0.370833333,0,,4/11/2024 4:00,,,
989,8.516666667,0.918168168,545.1666667,0.369166667,17.41666667,,4/11/2024 5:00,,,
990,10.40833333,0.908802538,491.6666667,0.419166667,220.7916667,,4/11/2024 6:00,,,
991,12.94166667,0.782244556,478,1.1075,625.3333333,,4/11/2024 7:00,,,
992,14.325,0.704619787,480,1.259166667,898.8583333,,4/11/2024 8:00,,,
993,14.15,0.682629786,463.1666667,1.830833333,729.4,,4/11/2024 9:00,,,
994,15.61666667,0.665317266,457.8333333,1.996666667,1453.033333,,4/11/2024 10:00,,,
995,16.65,0.626340777,450,2.783333333,1714.775,,4/11/2024 11:00,,,
996,17.21666667,0.59398624,450.1666667,2.900833333,1829.1,,4/11/2024 12:00,,,
997,16.81666667,0.58616188,453.1666667,2.7575,1251.583333,,4/11/2024 13:00,,,
998,17.075,0.604609321,457.1666667,2.736666667,1317.791667,,4/11/2024 14:00,,,
999,16.74166667,0.597882209,457.1666667,2.995833333,963.1333333,,4/11/2024 15:00,,,
1000,16.05,0.613310175,465.8333333,2.42,401.3666667,,4/11/2024 16:00,,,
1001,15.29166667,0.665069478,473.6666667,1.985,137.4083333,,4/11/2024 17:00,,,
1002,14.75,0.694739982,479.3333333,1.4625,13.96666667,,4/11/2024 18:00,,,
1003,13.94166667,0.740919083,491.3333333,0.805833333,0,,4/11/2024 19:00,,,
1004,12.75,0.815652567,515,0.488333333,0,,4/11/2024 20:00,,,
1005,11.93333333,0.873402604,551.6666667,0.328333333,0,,4/11/2024 21:00,,,
1006,11.83333333,0.885119692,552.5,0.380833333,0,,4/11/2024 22:00,,,
1007,11.51666667,0.895564566,527,0.459166667,0,,4/11/2024 23:00,,,
