t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,age_from_flowering,synthetized_mstruct,Export_Nitrates,S_grain_starch,axis,R_grain_growth_starch,Proteins_N_Mass,N_tot,R_Nnit_upt,Conc_Amino_Acids,cytokinins,HATS_LATS,Export_Amino_Acids,Uptake_Nitrates,plant,S_Proteins,N_exudation,nitrates,R_grain_growth_struct,Unloading_Amino_Acids,Total_Organic_Nitrogen,S_grain_structure,AA_consumption_mstruct,Export_cytokinins,C_exudation,Conc_cytokinins,R_Nnit_red,Unloading_Sucrose,RGR_Structure,regul_transpiration,sucrose_consumption_mstruct,Nstruct,WSC_g,Conc_Nitrates,R_residual,S_Amino_Acids,S_cytokinins,Respi_growth,Conc_Sucrose,senesced_mstruct,sucrose,sum_respi
550.0000000000,roots,NA,NA,951.8505300000,1.4890800000,NA,NA,NA,NA,0.0020700000,NA,MS,NA,NA,0.0463124614,0.2053000000,511.37643645741,26.4293400000,17.4196200000,0.2704400000,0.5171200000,1,NA,0.5520000000,1824.0395700000,NA,0.9483600000,1483.6650300000,NA,0.0098300000,0.0501600000,2.7600200000,17.74877105326779,2.8197700000,13.8000800000,NA,0.0003200000,0.9855300000,0.0074500000,0.015501850857142856,1224.9439721170118,2.2140005102,0.9563800000,0.0442600000,0.3393900000,30.36353430753665,0.8933300000,542.5647800000,5.2364000000
551.0000000000,grains,0.26659540998319325,586.0224400000,NA,NA,5044.7901400000,2174.6448300000,1434266.7673599999,NA,NA,328.7235300000,MS,18.4732000000,0.008204314159999998,0.0082043142,NA,NA,NA,NA,NA,NA,1,3.1515700000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
551.0000000000,phloem,NA,NA,86.6155400000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0012126176,NA,24.338326337788235,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03551425628571429,NA,NA,NA,NA,NA,36.38265836567676,NA,1242.9989700000,NA
551.0000000000,roots,NA,NA,953.4848200000,1.4890800000,NA,NA,NA,NA,0.0020700000,NA,MS,NA,NA,0.0463231538,0.1990900000,512.2544497273485,26.4432200000,16.7417700000,0.2709100000,0.5014900000,1,NA,0.4477000000,1823.1690200000,NA,0.7799200000,1485.2993200000,NA,0.0098300000,0.0501900000,2.2385000000,17.758092244876032,2.7123600000,11.1924800000,NA,0.0003200000,0.9855300000,0.0074500000,0.015649405142857144,1224.3593493969431,2.1526604432,0.9199500000,0.0435600000,0.3393900000,30.652549448876712,0.8933300000,547.7291800000,5.0617400000
552.0000000000,grains,0.26765150803361343,589.0966400000,NA,NA,5044.7901400000,2200.5321000000,1435698.7642500000,NA,NA,316.3455300000,MS,17.7776000000,0.008247352959999999,0.0082473530,NA,NA,NA,NA,NA,NA,1,3.0816200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
552.0000000000,phloem,NA,NA,86.0553200000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0012047745,NA,24.197907242403474,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034726778857142857,NA,NA,NA,NA,NA,35.600934371393585,NA,1215.4372600000,NA
552.0000000000,roots,NA,NA,955.0156900000,1.4876200000,NA,NA,NA,NA,0.0019000000,NA,MS,NA,NA,0.0463227046,0.1932700000,513.5804519971498,26.4340600000,16.1978400000,0.2485200000,0.4868300000,1,NA,0.3664600000,1822.3203500000,NA,0.6486500000,1486.3075900000,NA,0.0100600000,0.0459500000,1.8322900000,17.769363143813607,2.6395900000,9.1614500000,NA,0.0002900000,1.0084500000,0.0074400000,0.015689482,1224.9904881622995,2.1098129315,0.8961500000,0.0428000000,0.3472800000,30.761208619584753,0.8948200000,549.1318700000,4.9404900000
553.0000000000,grains,0.26865132266386554,592.0376600000,NA,NA,5044.7901400000,2224.9292900000,1437039.2296300000,NA,NA,298.1555900000,MS,16.7553800000,0.00828852724,0.0082885272,NA,NA,NA,NA,NA,NA,1,2.9458300000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
553.0000000000,phloem,NA,NA,85.3876000000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011954264,NA,24.01015096395494,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033972927714285714,NA,NA,NA,NA,NA,34.828107004563485,NA,1189.0524700000,NA
553.0000000000,roots,NA,NA,956.4174200000,1.4876200000,NA,NA,NA,NA,0.0019000000,NA,MS,NA,NA,0.0463310246,0.1850100000,514.3342627821621,26.4489200000,15.4845100000,0.2488800000,0.4660100000,1,NA,0.2934700000,1821.5129100000,NA,0.5268600000,1487.7093300000,NA,0.0100600000,0.0459800000,1.4673400000,17.77935225393582,2.5162200000,7.3367100000,NA,0.0002900000,1.0084500000,0.0074400000,0.015711484571428572,1224.4477151423077,2.0292739431,0.8542600000,0.0409400000,0.3472800000,30.80434743639729,0.8948200000,549.9019600000,4.7285900000
554.0000000000,grains,0.2696498582058824,595.0058500000,NA,NA,5044.7901400000,2249.1838200000,1438388.4820800000,NA,NA,296.3238600000,MS,16.6524400000,0.0083300819,0.0083300819,NA,NA,NA,NA,NA,NA,1,2.9745800000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
554.0000000000,phloem,NA,NA,84.7862200000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011870071,NA,23.856813345666982,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033202398571428565,NA,NA,NA,NA,NA,34.0606890079266,NA,1162.0839500000,NA
554.0000000000,roots,NA,NA,957.7767400000,1.4862400000,NA,NA,NA,NA,0.0017400000,NA,MS,NA,NA,0.0463286888,0.1844500000,515.5435138335666,26.4425700000,15.4854000000,0.2286100000,0.4646000000,1,NA,0.2396200000,1820.7010300000,NA,0.4370700000,1488.5769700000,NA,0.0097000000,0.0421600000,1.1981000000,17.79158816880181,2.5219800000,5.9904800000,NA,0.0002700000,0.9730600000,0.0074300000,0.015645956285714285,1225.0383719991387,2.0332632834,0.8570100000,0.0407500000,0.3350900000,30.704354052284064,0.8962300000,547.6084700000,4.7378200000
555.0000000000,grains,0.2706235093865546,597.9303000000,NA,NA,5044.7901400000,2272.7249900000,1439704.1222300001,NA,NA,287.5930200000,MS,16.1618000000,0.0083710242,0.0083710242,NA,NA,NA,NA,NA,NA,1,2.9283400000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
555.0000000000,phloem,NA,NA,84.0541400000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011767580,NA,23.650823552583912,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03245035142857144,NA,NA,NA,NA,NA,33.28920125540623,NA,1135.7623000000,NA
555.0000000000,roots,NA,NA,959.0619400000,1.4862400000,NA,NA,NA,NA,0.0017400000,NA,MS,NA,NA,0.0463355534,0.1809100000,516.2352998169878,26.4594900000,15.2540800000,0.2289200000,0.4557000000,1,NA,0.1888900000,1819.9061600000,NA,0.3494800000,1489.8621700000,NA,0.0097000000,0.0421900000,0.9444400000,17.802972602002367,2.4702800000,4.7222100000,NA,0.0002700000,0.9730600000,0.0074300000,0.015575513142857142,1224.503552589084,1.9961311137,0.8394500000,0.0394800000,0.3350900000,30.566113144579614,0.8962300000,545.1429600000,4.6456100000
556.0000000000,grains,0.271565967210084,600.7903200000,NA,NA,5044.7901400000,2295.4065300000,1440973.7246699999,NA,NA,277.0947500000,MS,15.5718300000,0.00841106448,0.0084110645,NA,NA,NA,NA,NA,NA,1,2.8656900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
556.0000000000,phloem,NA,NA,83.4599100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011684387,NA,23.49825015837263,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03172342628571428,NA,NA,NA,NA,NA,32.56375730273808,NA,1110.3199200000,NA
556.0000000000,roots,NA,NA,960.2894900000,1.4849500000,NA,NA,NA,NA,0.0014700000,NA,MS,NA,NA,0.0463319051,0.1741900000,517.3450904070844,26.4566400000,14.7955400000,0.1942800000,0.4387700000,1,NA,0.1501500000,1819.1323000000,NA,0.2821500000,1490.6271400000,NA,0.0087700000,0.0357500000,0.7507300000,17.81651907471632,2.3954900000,3.7536300000,NA,0.0002200000,0.8792200000,0.0074200000,0.015442343142857142,1225.046163170477,1.9414623424,0.8147400000,0.0376100000,0.3027700000,30.33110037374996,0.8975500000,540.4820100000,4.5095400000
557.0000000000,grains,0.2725245543907563,603.7290500000,NA,NA,5044.7901400000,2318.3690100000,1442285.6766800000,NA,NA,280.4277800000,MS,15.7591300000,0.008452206700000001,0.0084522067,NA,NA,NA,NA,NA,NA,1,2.9415500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
557.0000000000,phloem,NA,NA,82.6637300000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011572922,NA,23.27408460618005,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030978712000000002,NA,NA,NA,NA,NA,31.79931606485066,NA,1084.2549200000,NA
557.0000000000,roots,NA,NA,961.5075000000,1.4849500000,NA,NA,NA,NA,0.0014700000,NA,MS,NA,NA,0.0463379007,0.1775500000,518.0012795043605,26.4773600000,15.2078100000,0.1945300000,0.4472200000,1,NA,0.1148500000,1818.3425500000,NA,0.2189100000,1491.8451500000,NA,0.0087700000,0.0357800000,0.5742600000,17.830472406478332,2.4431300000,2.8712800000,NA,0.0002200000,0.8792200000,0.0074200000,0.015306220857142856,1224.51432708172,1.9683585316,0.8309400000,0.0375400000,0.3027700000,30.06373559154629,0.8975500000,535.7177300000,4.5874300000
558.0000000000,grains,0.2737975235042016,607.6733800000,NA,NA,5044.7901400000,2348.7117400000,1444232.0957299999,NA,NA,370.0156900000,MS,20.7936900000,0.008507427319999998,0.0085074273,NA,NA,NA,NA,NA,NA,1,3.9423500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
558.0000000000,phloem,NA,NA,81.4331800000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011400645,NA,22.949509809102082,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030044861714285713,NA,NA,NA,NA,NA,30.870171334899783,NA,1051.5701600000,NA
558.0000000000,roots,NA,NA,961.4094700000,1.4829600000,NA,NA,NA,NA,0.0142100000,NA,MS,NA,NA,0.0463115564,0.2323100000,518.6435075794358,26.1703600000,20.2269200000,1.8796300000,0.5851600000,1,NA,0.0930700000,1817.2731300000,NA,0.1801800000,1491.0374700000,NA,0.0123500000,0.3417800000,0.4653500000,17.64738091384798,3.2412100000,2.3267300000,NA,0.0021700000,1.2380700000,0.0074100000,0.015024948,1225.436377245509,2.4893465533,1.1038600000,0.0478300000,0.4263500000,29.550874602147058,0.8995700000,525.8731800000,5.9630100000
559.0000000000,grains,0.2754468015882353,612.8226600000,NA,NA,5044.7901400000,2387.8839200000,1447000.0511300000,NA,NA,477.2258000000,MS,26.8185500000,0.00857951724,0.0085795172,NA,NA,NA,NA,NA,NA,1,5.1189300000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
559.0000000000,phloem,NA,NA,79.2487500000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011094825,NA,22.33389345085233,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029042940000000003,NA,NA,NA,NA,NA,29.84072758913442,NA,1016.5029000000,NA
559.0000000000,roots,NA,NA,961.7850100000,1.4829600000,NA,NA,NA,NA,0.0142000000,NA,MS,NA,NA,0.0462973708,0.3000400000,518.8460969951989,25.9202300000,26.7163400000,1.8803600000,0.7557600000,1,NA,0.0729600000,1815.8843300000,NA,0.1422000000,1491.4130200000,NA,0.0123500000,0.3385200000,0.3647800000,17.478711495927065,4.2054300000,1.8239100000,NA,0.0021700000,1.2380700000,0.0074100000,0.014675319142857144,1224.4998718778659,3.0998971152,1.4322400000,0.0586100000,0.4263500000,28.86322905989822,0.8995700000,513.6361700000,7.6045800000
560.0000000000,grains,0.27730546138235296,618.6464500000,NA,NA,5044.7901400000,2431.9542400000,1450251.3247799999,NA,NA,539.2283900000,MS,30.3028900000,0.0086610503,0.0086610503,NA,NA,NA,NA,NA,NA,1,5.7897500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
560.0000000000,phloem,NA,NA,77.7001700000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010878024,NA,21.932549794471004,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028447125142857143,NA,NA,NA,NA,NA,29.275367100071154,NA,995.6493800000,NA
560.0000000000,roots,NA,NA,956.6771700000,1.4796300000,NA,NA,NA,NA,0.0575800000,NA,MS,NA,NA,0.0461931606,0.3285700000,517.2521076215,24.6183400000,30.1004200000,7.5903600000,0.8276200000,1,NA,0.0963500000,1814.2628700000,NA,0.1879700000,1485.1173100000,NA,0.0165200000,1.3047600000,0.4817300000,16.638173056777706,4.7177100000,2.4086600000,NA,0.0088200000,1.6564000000,0.0074000000,0.014212257142857142,1226.159830498165,3.3898849913,1.6103200000,0.0613000000,0.5704100000,28.01539348801164,0.9029400000,497.4290000000,8.4477800000
561.0000000000,grains,0.27929714929411764,624.8361200000,NA,NA,5044.7901400000,2479.3623000000,1453805.4650300001,NA,NA,583.7615800000,MS,32.8055100000,0.00874770568,0.0087477057,NA,NA,NA,NA,NA,NA,1,6.1180100000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
561.0000000000,phloem,NA,NA,76.1563300000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010661886,NA,21.496767637563288,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028565032285714283,NA,NA,NA,NA,NA,29.39670712559321,NA,999.7761300000,NA
561.0000000000,roots,NA,NA,951.8398400000,1.4796300000,NA,NA,NA,NA,0.0575200000,NA,MS,NA,NA,0.0461012550,0.3482600000,514.6366807918196,23.4390600000,32.7624700000,7.5519800000,0.8772200000,1,NA,0.1694600000,1812.5355200000,NA,0.3227100000,1480.2799700000,NA,0.0165200000,1.2422600000,0.8473100000,15.841162993451066,5.0238600000,4.2365300000,NA,0.0088200000,1.6564000000,0.0074000000,0.013822613142857142,1224.9924102647283,3.5403709115,1.7148200000,0.0610200000,0.5704100000,27.24732196562654,0.9029400000,483.7914600000,8.9240600000
562.0000000000,grains,0.28126276609243694,630.8357400000,NA,NA,5044.7901400000,2526.5426100000,1457301.2909400000,NA,NA,584.4119700000,MS,32.8420600000,0.008831700359999998,0.0088317004,NA,NA,NA,NA,NA,NA,1,5.9524600000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
562.0000000000,phloem,NA,NA,76.1203500000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010656849,NA,21.523672183990925,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029378342571428573,NA,NA,NA,NA,NA,30.285844935265985,NA,1028.2419900000,NA
562.0000000000,roots,NA,NA,945.7749800000,1.4760500000,NA,NA,NA,NA,0.0674200000,NA,MS,NA,NA,0.0459724490,0.3312300000,512.5978008875038,22.0553500000,31.8291100000,8.8027900000,0.8343300000,1,NA,0.2934700000,1810.8285200000,NA,0.5431400000,1472.9354600000,NA,0.0124200000,1.3712700000,1.4673600000,14.942142881338707,4.8823300000,7.3367900000,NA,0.0103400000,1.2451100000,0.0073800000,0.013486241714285715,1226.8070322821043,3.4122164567,1.6705600000,0.0563400000,0.4287800000,26.64873931551551,0.9065600000,472.0184600000,8.6398000000
563.0000000000,grains,0.2834526801428571,637.3459800000,NA,NA,5044.7901400000,2579.7335900000,1461212.1807700000,NA,NA,660.1247200000,MS,37.0968700000,0.00892284372,0.0089228437,NA,NA,NA,NA,NA,NA,1,6.4228600000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
563.0000000000,phloem,NA,NA,75.4945100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010569231,NA,21.34671063560565,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03050119657142857,NA,NA,NA,NA,NA,31.44338410025672,NA,1067.5418800000,NA
563.0000000000,roots,NA,NA,940.1664900000,1.4760500000,NA,NA,NA,NA,0.0673500000,NA,MS,NA,NA,0.0458678031,0.3644300000,509.5580718810338,20.8128800000,35.5514900000,8.7505900000,0.9179700000,1,NA,0.4522700000,1808.9623000000,NA,0.7995900000,1467.3269700000,NA,0.0124200000,1.2940200000,2.2613400000,14.100389553199417,5.3639900000,11.3067000000,NA,0.0103400000,1.2451100000,0.0073800000,0.013275571999999998,1225.5426984180751,3.6836026970,1.8353600000,0.0595800000,0.4287800000,26.232457120919566,0.9065600000,464.6450200000,9.4261000000
564.0000000000,grains,0.28579272847058823,644.1090800000,NA,NA,5044.7901400000,2637.2682300000,1465349.4941100001,NA,NA,716.5859200000,MS,40.2698100000,0.009017527119999999,0.0090175271,NA,NA,NA,NA,NA,NA,1,6.7179200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
564.0000000000,phloem,NA,NA,76.5622400000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010718714,NA,21.69301429441682,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032103450285714284,NA,NA,NA,NA,NA,33.162998616364675,NA,1123.6207600000,NA
564.0000000000,roots,NA,NA,929.8962100000,1.4718100000,NA,NA,NA,NA,0.1060100000,NA,MS,NA,NA,0.0456759025,0.3761700000,505.44361568408965,18.9033300000,36.9260500000,13.6393100000,0.9475200000,1,NA,0.6613800000,1806.9539700000,NA,1.1266400000,1455.5424700000,NA,0.0112500000,1.8521400000,3.3069000000,12.843593942152859,5.6317400000,16.5345200000,NA,0.0163000000,1.1281500000,0.0073600000,0.013151325428571429,1227.7087191960918,3.8234939321,1.9325300000,0.0617500000,0.3885000000,26.061809948294954,0.9108300000,460.2963900000,9.8583500000
565.0000000000,grains,0.28824735602941176,650.9827100000,NA,NA,5044.7901400000,2698.4149100000,1469619.2556600000,NA,NA,762.6956900000,MS,42.8610300000,0.00911375794,0.0091137579,NA,NA,NA,NA,NA,NA,1,6.8076200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
565.0000000000,phloem,NA,NA,77.4679100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0010845507,NA,21.949625285109157,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034117844,NA,NA,NA,NA,NA,35.24387576088137,NA,1194.1245400000,NA
565.0000000000,roots,NA,NA,920.0324800000,1.4718100000,NA,NA,NA,NA,0.1058900000,NA,MS,NA,NA,0.0455089429,0.3946800000,500.08220082755247,17.2289300000,38.4913700000,13.4946300000,0.9941500000,1,NA,0.9014100000,1804.8920100000,NA,1.4619600000,1445.6787400000,NA,0.0112500000,1.6880800000,4.5070500000,11.705947099150025,5.8376300000,22.5352700000,NA,0.0163000000,1.1281500000,0.0073600000,0.013241195714285715,1226.3077503210332,3.9358783803,2.0031800000,0.0650700000,0.3885000000,26.23990472049155,0.9108300000,463.4418500000,10.1950400000
566.0000000000,grains,0.29069891568487394,657.6670900000,NA,NA,5044.7901400000,2760.1360700000,1473802.5851300000,NA,NA,768.3707800000,MS,43.1799500000,0.009207339259999999,0.0092073393,NA,NA,NA,NA,NA,NA,1,6.6758500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
566.0000000000,phloem,NA,NA,79.8729700000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011182216,NA,22.677896828917714,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036138309428571436,NA,NA,NA,NA,NA,37.40826664064026,NA,1264.8408300000,NA
566.0000000000,roots,NA,NA,912.3581700000,1.4675300000,NA,NA,NA,NA,0.0901300000,NA,MS,NA,NA,0.0453531948,0.3876300000,497.3571484058247,15.8948800000,37.0377100000,11.4031100000,0.9764000000,1,NA,1.1159100000,1802.8700300000,NA,1.7617100000,1436.4778000000,NA,0.0113700000,1.3270600000,5.5795600000,10.83104263626638,5.7633600000,27.8977800000,NA,0.0138900000,1.1400600000,0.0073400000,0.01348848057142857,1228.5064223559314,3.9043748564,1.9834500000,0.0678600000,0.3926000000,26.807902848096234,0.9151400000,472.0968200000,10.0761800000
567.0000000000,grains,0.2931669476302521,664.2508800000,NA,NA,5044.7901400000,2822.7961800000,1477947.5782800000,NA,NA,778.1728900000,MS,43.7308000000,0.00929951232,0.0092995123,NA,NA,NA,NA,NA,NA,1,6.5504500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
567.0000000000,phloem,NA,NA,81.1341200000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011358777,NA,23.03596827143187,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03788890857142857,NA,NA,NA,NA,NA,39.22038459945936,NA,1326.1118000000,NA
567.0000000000,roots,NA,NA,904.8783200000,1.4675300000,NA,NA,NA,NA,0.0900300000,NA,MS,NA,NA,0.0452203256,0.3995300000,493.2796303993785,14.7207400000,37.0270200000,11.3096200000,1.0063600000,1,NA,1.2697600000,1800.8592200000,NA,1.9421700000,1428.9979400000,NA,0.0113700000,1.2290300000,6.3488200000,10.030963591885685,5.8048900000,31.7441000000,NA,0.0138900000,1.1400600000,0.0073400000,0.01392628857142857,1227.136222087453,3.9547844329,1.9977400000,0.0738500000,0.3926000000,27.67803156778169,0.9151400000,487.4201000000,10.1798800000
568.0000000000,grains,0.29562254694537815,670.7129300000,NA,NA,5044.7901400000,2885.4597700000,1482013.0461599999,NA,NA,774.2139000000,MS,43.5083200000,0.00938998102,0.0093899810,NA,NA,NA,NA,NA,NA,1,6.4735000000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
568.0000000000,phloem,NA,NA,82.9817900000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011617451,NA,23.607822162794587,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039012908,NA,NA,NA,NA,NA,40.46488039990375,NA,1365.4517800000,NA
568.0000000000,roots,NA,NA,901.5673800000,1.4634100000,NA,NA,NA,NA,0.0573300000,NA,MS,NA,NA,0.0451264201,0.3989200000,492.8583951182511,14.0268200000,35.7109500000,7.1837500000,1.0048200000,1,NA,1.3235600000,1798.8912000000,NA,2.0109000000,1424.2125700000,NA,0.0159000000,0.7466000000,6.6177900000,9.585024019242727,5.7836500000,33.0889700000,NA,0.0088500000,1.5943200000,0.0073200000,0.014400992285714285,1229.2462126130065,3.9903391451,1.9960500000,0.0805900000,0.5490300000,28.702068570439362,0.9193100000,504.0347300000,10.1821400000
569.0000000000,grains,0.2979374184789916,676.7695800000,NA,NA,5044.7901400000,2944.6585200000,1485807.9287900000,NA,NA,729.2021500000,MS,40.9788000000,0.00947477412,0.0094747741,NA,NA,NA,NA,NA,NA,1,6.0491900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
569.0000000000,phloem,NA,NA,83.4269500000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0011679773,NA,23.734467516118368,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03953305771428572,NA,NA,NA,NA,NA,41.00438891279429,NA,1383.6570200000,NA
569.0000000000,roots,NA,NA,898.1173400000,1.4634100000,NA,NA,NA,NA,0.0572800000,NA,MS,NA,NA,0.0450521342,0.3898200000,490.97236727916305,13.4140800000,33.7175500000,7.1562600000,0.9819200000,1,NA,1.2533200000,1797.0351000000,NA,1.8892100000,1420.7625400000,NA,0.0159000000,0.7139900000,6.2666000000,9.166317026670583,5.5135300000,31.3329900000,NA,0.0088500000,1.5943200000,0.0073200000,0.014930343428571429,1227.9778735965997,3.8598712052,1.9028300000,0.0838600000,0.5490300000,29.757098147477464,0.9193100000,522.5620200000,9.7726000000
