Cont_WSC_DM_roots,plant,N_content_mstruct,Tillers_Photosynthesis_An,mstruct,mstruct_laminae,Cont_WSC_DM_stem,senesced_mstruct,C_N_ratio_shoot,dry_mass_phloem,sum_dry_mass,C_respired_shoot,C_N_ratio,NS_laminae,NS_roots,shoot_roots_mstruct_ratio,C_respired_roots,sum_respi_shoot,N_content_total_DM_shoot,Total_Photosynthesis,Cont_WSC_DM_shoot,sum_C_g,Tillers_Photosynthesis,sum_dry_mass_roots,mstruct_shoot,Cont_WSC_DM_laminae,sum_dry_mass_stem,N_content_roots,sum_respi_roots,Cont_WSC_DM,sum_dry_mass_shoot,NS,N_content_mstruct_shoot,N_content_mstruct_roots,N_content,sum_dry_mass_laminae,shoot_roots_ratio,N_content_shoot,C_exudated,sum_N_g_shoot,NS_stem,sum_NSC_g,Total_Transpiration,mstruct_stem,NNI,NS_shoot,t,axis,sum_N_g
NA,1,NA,NA,1.2619300000,NA,NA,1.1830200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9399600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4300300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0098300000,NA,NA,NA,993.0000000000,MS,NA
NA,1,NA,NA,1.2469100000,NA,NA,1.1980500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1867400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4589900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181500000,NA,NA,NA,0.0147000000,NA,NA,NA,994.0000000000,MS,NA
NA,1,NA,NA,1.2469100000,NA,NA,1.1980500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2965300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5020300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0677200000,NA,NA,NA,0.0147000000,NA,NA,NA,995.0000000000,MS,NA
NA,1,NA,NA,1.2306800000,NA,NA,1.1422800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7304200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5617700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1043000000,NA,NA,NA,0.0182300000,NA,NA,NA,996.0000000000,MS,NA
NA,1,NA,NA,1.2306800000,NA,NA,1.1422800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8881000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5911200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1113000000,NA,NA,NA,0.0182300000,NA,NA,NA,997.0000000000,MS,NA
NA,1,NA,NA,1.2114200000,NA,NA,1.1615400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7871400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5924500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053900000,NA,NA,NA,0.0168100000,NA,NA,NA,998.0000000000,MS,NA
NA,1,NA,NA,1.2114200000,NA,NA,1.1615400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3600600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6221900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802100000,NA,NA,NA,0.0168100000,NA,NA,NA,999.0000000000,MS,NA
NA,1,NA,NA,1.1998800000,NA,NA,1.1730700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5205700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6121900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379400000,NA,NA,NA,0.0143100000,NA,NA,NA,1000.0000000000,MS,NA
NA,1,NA,NA,1.1998800000,NA,NA,1.1730700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6692900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5719700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022800000,NA,NA,NA,0.0143100000,NA,NA,NA,1001.0000000000,MS,NA
NA,1,NA,NA,1.1884400000,NA,NA,1.1845100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9490900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4680200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0059100000,NA,NA,NA,1002.0000000000,MS,NA
NA,1,NA,NA,1.1884400000,NA,NA,1.1845100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1784300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4267700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0059100000,NA,NA,NA,1003.0000000000,MS,NA
NA,1,NA,NA,1.1860000000,NA,NA,1.1869500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5232600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3574600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0018900000,NA,NA,NA,1004.0000000000,MS,NA
NA,1,NA,NA,1.1860000000,NA,NA,1.1869500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9768400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3292800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0018900000,NA,NA,NA,1005.0000000000,MS,NA
NA,1,NA,NA,1.1754200000,NA,NA,1.1975400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8032800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2788200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0009400000,NA,NA,NA,1006.0000000000,MS,NA
NA,1,NA,NA,1.1754200000,NA,NA,1.1975400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0022700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2749000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0009400000,NA,NA,NA,1007.0000000000,MS,NA
NA,1,NA,NA,1.1719500000,NA,NA,1.2010100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7823700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2041300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0015700000,NA,NA,NA,1008.0000000000,MS,NA
NA,1,NA,NA,1.1719500000,NA,NA,1.2010100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0508700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1857200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0015700000,NA,NA,NA,1009.0000000000,MS,NA
NA,1,NA,NA,1.1690300000,NA,NA,1.2039300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5867800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1748700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0011100000,NA,NA,NA,1010.0000000000,MS,NA
NA,1,NA,NA,1.1690300000,NA,NA,1.2039300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3768500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1803200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0011100000,NA,NA,NA,1011.0000000000,MS,NA
NA,1,NA,NA,1.1660600000,NA,NA,1.2068900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0314500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1757800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0015400000,NA,NA,NA,1012.0000000000,MS,NA
NA,1,NA,NA,1.1660600000,NA,NA,1.2068900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1165600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1667900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0015400000,NA,NA,NA,1013.0000000000,MS,NA
NA,1,NA,NA,1.1611000000,NA,NA,1.2118600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3384800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1708700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0035000000,NA,NA,NA,1014.0000000000,MS,NA
NA,1,NA,NA,1.1611000000,NA,NA,1.2118600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2690000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1919100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,0.0035000000,NA,NA,NA,1015.0000000000,MS,NA
NA,1,NA,NA,1.1545600000,NA,NA,1.2184000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7486000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2018300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046100000,NA,NA,NA,0.0102100000,NA,NA,NA,1016.0000000000,MS,NA
NA,1,NA,NA,1.1545600000,NA,NA,1.2184000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8798200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2172900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1054600000,NA,NA,NA,0.0102100000,NA,NA,NA,1017.0000000000,MS,NA
NA,1,NA,NA,1.1404600000,NA,NA,1.2325000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2108900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2384700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3578900000,NA,NA,NA,0.0123500000,NA,NA,NA,1018.0000000000,MS,NA
NA,1,NA,NA,1.1404600000,NA,NA,1.2325000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3763500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2760500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500300000,NA,NA,NA,0.0123500000,NA,NA,NA,1019.0000000000,MS,NA
NA,1,NA,NA,1.1350500000,NA,NA,1.2379000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7653100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2756000000,NA,NA,NA,0.0146600000,NA,NA,NA,1020.0000000000,MS,NA
NA,1,NA,NA,1.1350500000,NA,NA,1.2379000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9324600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3328500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8401800000,NA,NA,NA,0.0146600000,NA,NA,NA,1021.0000000000,MS,NA
NA,1,NA,NA,1.1177700000,NA,NA,1.2551800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9375200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4374500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6116200000,NA,NA,NA,0.0119000000,NA,NA,NA,1022.0000000000,MS,NA
NA,1,NA,NA,1.1177700000,NA,NA,1.2551800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0453000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4988300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0796500000,NA,NA,NA,0.0119000000,NA,NA,NA,1023.0000000000,MS,NA
NA,1,NA,NA,1.1155400000,NA,NA,1.2574100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9207000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5635400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4361800000,NA,NA,NA,0.0097500000,NA,NA,NA,1024.0000000000,MS,NA
NA,1,NA,NA,1.1155400000,NA,NA,1.2574100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9900900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5807900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5890900000,NA,NA,NA,0.0097500000,NA,NA,NA,1025.0000000000,MS,NA
NA,1,NA,NA,1.1137100000,NA,NA,1.2592500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5094200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6205700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5161700000,NA,NA,NA,0.0042300000,NA,NA,NA,1026.0000000000,MS,NA
NA,1,NA,NA,1.1137100000,NA,NA,1.2592500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5134600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6126900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1338400000,NA,NA,NA,0.0042300000,NA,NA,NA,1027.0000000000,MS,NA
NA,1,NA,NA,1.1123000000,NA,NA,1.2606600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1172800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6074400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7699800000,NA,NA,NA,0.0019400000,NA,NA,NA,1028.0000000000,MS,NA
NA,1,NA,NA,1.1123000000,NA,NA,1.2606600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1040800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6022600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4042700000,NA,NA,NA,0.0019400000,NA,NA,NA,1029.0000000000,MS,NA
NA,1,NA,NA,1.1087100000,NA,NA,1.2642600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0731600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6622400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2161100000,NA,NA,NA,0.0018000000,NA,NA,NA,1030.0000000000,MS,NA
NA,1,NA,NA,1.1087100000,NA,NA,1.2642600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0620100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6530700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9435600000,NA,NA,NA,0.0018000000,NA,NA,NA,1031.0000000000,MS,NA
NA,1,NA,NA,1.1050100000,NA,NA,1.2679700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9505400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6323200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7414200000,NA,NA,NA,0.0010200000,NA,NA,NA,1032.0000000000,MS,NA
NA,1,NA,NA,1.1050100000,NA,NA,1.2679700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9424000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5508700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4793200000,NA,NA,NA,0.0010200000,NA,NA,NA,1033.0000000000,MS,NA
NA,1,NA,NA,1.1042400000,NA,NA,1.2687600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7459500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5209000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3195700000,NA,NA,NA,0.0004300000,NA,NA,NA,1034.0000000000,MS,NA
NA,1,NA,NA,1.1042400000,NA,NA,1.2687600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7409200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4995200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1784800000,NA,NA,NA,0.0004300000,NA,NA,NA,1035.0000000000,MS,NA
NA,1,NA,NA,1.1034500000,NA,NA,1.2695600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1314900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5431300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1297200000,NA,NA,NA,0.0003100000,NA,NA,NA,1036.0000000000,MS,NA
NA,1,NA,NA,1.1034500000,NA,NA,1.2695600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7745200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6903800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1495900000,NA,NA,NA,0.0003100000,NA,NA,NA,1037.0000000000,MS,NA
NA,1,NA,NA,1.0956200000,NA,NA,1.2774400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3728700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8350200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3980600000,NA,NA,NA,0.0039500000,NA,NA,NA,1038.0000000000,MS,NA
NA,1,NA,NA,1.0956200000,NA,NA,1.2774400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3776400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0018000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7388300000,NA,NA,NA,0.0039500000,NA,NA,NA,1039.0000000000,MS,NA
NA,1,NA,NA,1.0872700000,NA,NA,1.2858500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0423400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1597900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3567100000,NA,NA,NA,0.0091800000,NA,NA,NA,1040.0000000000,MS,NA
NA,1,NA,NA,1.0872700000,NA,NA,1.2858500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1163200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3253200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9396500000,NA,NA,NA,0.0091800000,NA,NA,NA,1041.0000000000,MS,NA
NA,1,NA,NA,1.0806300000,NA,NA,1.2925800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7118600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5186300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8243300000,NA,NA,NA,0.0129100000,NA,NA,NA,1042.0000000000,MS,NA
NA,1,NA,NA,1.0806300000,NA,NA,1.2925800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8015500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6912300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4317400000,NA,NA,NA,0.0129100000,NA,NA,NA,1043.0000000000,MS,NA
NA,1,NA,NA,1.0602200000,NA,NA,1.3131400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1958600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8887500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6950000000,NA,NA,NA,0.0140600000,NA,NA,NA,1044.0000000000,MS,NA
NA,1,NA,NA,1.0602200000,NA,NA,1.3131400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2708600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1606800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1082600000,NA,NA,NA,0.0140600000,NA,NA,NA,1045.0000000000,MS,NA
NA,1,NA,NA,1.0576300000,NA,NA,1.3159300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3159800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1417900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5923800000,NA,NA,NA,0.0131700000,NA,NA,NA,1046.0000000000,MS,NA
NA,1,NA,NA,1.0576300000,NA,NA,1.3159300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3779700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2962200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5564700000,NA,NA,NA,0.0131700000,NA,NA,NA,1047.0000000000,MS,NA
NA,1,NA,NA,1.0551500000,NA,NA,1.3186900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1706000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2825200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8943600000,NA,NA,NA,0.0105800000,NA,NA,NA,1048.0000000000,MS,NA
NA,1,NA,NA,1.0551500000,NA,NA,1.3186900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2031100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2942200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2875300000,NA,NA,NA,0.0105800000,NA,NA,NA,1049.0000000000,MS,NA
NA,1,NA,NA,1.0530000000,NA,NA,1.3211400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5508600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0220300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9845600000,NA,NA,NA,0.0051300000,NA,NA,NA,1050.0000000000,MS,NA
NA,1,NA,NA,1.0530000000,NA,NA,1.3211400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5454300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8822500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8372700000,NA,NA,NA,0.0051300000,NA,NA,NA,1051.0000000000,MS,NA
NA,1,NA,NA,1.0512500000,NA,NA,1.3231700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9779100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7484800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4999000000,NA,NA,NA,0.0023100000,NA,NA,NA,1052.0000000000,MS,NA
NA,1,NA,NA,1.0512500000,NA,NA,1.3231700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9582700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6407800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5158400000,NA,NA,NA,0.0023100000,NA,NA,NA,1053.0000000000,MS,NA
NA,1,NA,NA,1.0483200000,NA,NA,1.3263000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4018300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2538500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9982100000,NA,NA,NA,0.0010400000,NA,NA,NA,1054.0000000000,MS,NA
NA,1,NA,NA,1.0483200000,NA,NA,1.3263000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3913900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1331800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3942000000,NA,NA,NA,0.0010400000,NA,NA,NA,1055.0000000000,MS,NA
NA,1,NA,NA,1.0470600000,NA,NA,1.3277900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5893300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4261400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6267200000,NA,NA,NA,0.0002200000,NA,NA,NA,1056.0000000000,MS,NA
NA,1,NA,NA,1.0470600000,NA,NA,1.3277900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5786800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3973100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1604700000,NA,NA,NA,0.0002200000,NA,NA,NA,1057.0000000000,MS,NA
NA,1,NA,NA,1.0436300000,NA,NA,1.3314300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4773300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3487400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2397100000,NA,NA,NA,0.0001200000,NA,NA,NA,1058.0000000000,MS,NA
NA,1,NA,NA,1.0436300000,NA,NA,1.3314300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4683500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2642100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8315600000,NA,NA,NA,0.0001200000,NA,NA,NA,1059.0000000000,MS,NA
NA,1,NA,NA,1.0426000000,NA,NA,1.3326700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6253500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2633200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9105000000,NA,NA,NA,0.0000600000,NA,NA,NA,1060.0000000000,MS,NA
NA,1,NA,NA,1.0426000000,NA,NA,1.3326700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3803200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4364800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7211100000,NA,NA,NA,0.0000600000,NA,NA,NA,1061.0000000000,MS,NA
NA,1,NA,NA,1.0410900000,NA,NA,1.3344500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9292900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6474800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3336600000,NA,NA,NA,0.0024700000,NA,NA,NA,1062.0000000000,MS,NA
NA,1,NA,NA,1.0410900000,NA,NA,1.3344500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9240400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9729600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5334900000,NA,NA,NA,0.0024700000,NA,NA,NA,1063.0000000000,MS,NA
NA,1,NA,NA,1.0315900000,NA,NA,1.3443600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8087000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2697200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0949500000,NA,NA,NA,0.0084200000,NA,NA,NA,1064.0000000000,MS,NA
NA,1,NA,NA,1.0315900000,NA,NA,1.3443600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8501500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4761900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4034400000,NA,NA,NA,0.0084200000,NA,NA,NA,1065.0000000000,MS,NA
NA,1,NA,NA,1.0231100000,NA,NA,1.3533000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3830800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6787000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2177600000,NA,NA,NA,0.0115100000,NA,NA,NA,1066.0000000000,MS,NA
NA,1,NA,NA,1.0231100000,NA,NA,1.3533000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4309900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9130500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2774400000,NA,NA,NA,0.0115100000,NA,NA,NA,1067.0000000000,MS,NA
NA,1,NA,NA,1.0207900000,NA,NA,1.3561200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7672400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0665000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7587400000,NA,NA,NA,0.0128200000,NA,NA,NA,1068.0000000000,MS,NA
NA,1,NA,NA,1.0207900000,NA,NA,1.3561200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8128300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1887100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3167000000,NA,NA,NA,0.0128200000,NA,NA,NA,1069.0000000000,MS,NA
