axis,sum_N_g_shoot,Cont_WSC_DM_stem,sum_N_g,N_content_shoot,senesced_mstruct,C_N_ratio,Tillers_Photosynthesis_An,plant,N_content,NNI,NS_roots,mstruct_stem,Cont_WSC_DM_laminae,N_content_mstruct,N_content_total_DM_shoot,sum_dry_mass_roots,C_N_ratio_shoot,mstruct_shoot,sum_C_g,sum_NSC_g,NS_laminae,Tillers_Photosynthesis,NS_stem,C_exudated,sum_dry_mass,Cont_WSC_DM_roots,NS,Cont_WSC_DM,sum_respi_shoot,sum_dry_mass_laminae,shoot_roots_ratio,N_content_roots,dry_mass_phloem,shoot_roots_mstruct_ratio,N_content_mstruct_roots,t,C_respired_shoot,Total_Transpiration,sum_respi_roots,Total_Photosynthesis,NS_shoot,sum_dry_mass_shoot,mstruct,sum_dry_mass_stem,N_content_mstruct_shoot,mstruct_laminae,Cont_WSC_DM_shoot,C_respired_roots
MS,0.00383525,18.52296969005454,0.00486717,3.87204623,0.00317785,18.40693623,21.01591784,1,2.30836761,0.88001051,20.92238103,0.02195190,15.414711879972831,3.36739362,3.56428657,0.11179941,10.86505803,0.05613001,0.08958977,0.02599290,39.54328678,21.21855020,48.36861400,0.82065988,0.21084919,18.141808310291623,31.44942738,17.4874742545176,1.05689461,0.05653320,0.88595967,0.92301141,0.01869271,0.63489514,1.16722205,1104.00000000,1.22927295,0.00038662,0.40162514,13.93780739,43.33151041,0.09904977,0.14453832,0.04251657,6.83280296,0.03417811,16.7489146129625,0.61166316
MS,0.00383795,18.629889406123667,0.00487363,3.86976619,0.00318072,18.41026550,13.77804901,1,2.30770757,0.87949232,21.05646290,0.02195791,15.464667475570874,3.37117320,3.56258632,0.11201154,10.87130137,0.05614201,0.08972489,0.02611502,39.56736494,14.06316115,48.47039992,0.94344697,0.21118940,18.26848804838346,31.54586170,17.590424957876607,0.93456130,0.05656562,0.88542535,0.92462127,0.01887108,0.63490480,1.17124378,1105.00000000,1.11215102,0.00020753,0.40270248,9.28061304,43.39259598,0.09917786,0.14456788,0.04261224,6.83614848,0.03418410,16.824620032921917,0.61926352
MS,0.00384031,18.711281486676356,0.00488011,3.86848347,0.00318368,18.40841467,11.71766000,1,2.30769170,0.87920079,21.17266805,0.02196408,15.487205877285554,3.37494324,3.56166284,0.11219953,10.87477748,0.05615430,0.08983504,0.02621183,39.56924508,12.04729719,48.55502427,1.00636117,0.21147137,18.37534113094838,31.62279984,17.670466605679078,0.92337250,0.05657752,0.88477940,0.92673529,0.01899197,0.63491437,1.17565224,1106.00000000,1.10544290,0.00016359,0.40413071,7.96593373,43.43380249,0.09927184,0.14459820,0.04269432,6.83886073,0.03419022,16.873799629941722,0.62644949
MS,0.00384362,18.806935817317687,0.00488666,3.86458128,0.00318671,18.41574287,15.86693217,1,2.30652843,0.87831393,21.29761687,0.02197135,15.61813550307587,3.37863160,3.55869007,0.11240471,10.88555131,0.05616924,0.08999155,0.02635241,39.65454422,16.15723660,48.64995260,1.07336713,0.21186231,18.496239842081373,31.73187524,17.789134917159373,1.01823004,0.05667020,0.88481703,0.92793674,0.01913865,0.63493047,1.17904529,1107.00000000,1.23276253,0.00021728,0.40971139,10.66005899,43.52443572,0.09945760,0.14463442,0.04278740,6.84292636,0.03419789,16.989981081932218,0.67221104
MS,0.00384523,18.827755942956976,0.00489344,3.86817269,0.00319029,18.39502722,4.64936818,1,2.30887420,0.87913016,21.36127540,0.02198157,15.465690464546913,3.38211072,3.56162919,0.11253382,10.87545819,0.05619093,0.09001503,0.02635315,39.52353854,5.22321250,48.68969898,1.08552837,0.21194068,18.545300394776,31.73274366,17.780454628081753,0.92838691,0.05656640,0.88335097,0.93146636,0.01914116,0.63496043,1.18448814,1108.00000000,1.22994751,0.00006559,0.42323228,3.48670997,43.47379408,0.09940686,0.14468609,0.04284046,6.84314935,0.03420936,16.91460878220467,0.79296573
MS,0.00384657,18.82247187443533,0.00490042,3.87428795,0.00319531,18.36055676,0.00000000,1,2.31295335,0.88051999,21.36293006,0.02199430,15.222079519581055,3.38543538,3.56654493,0.11258375,10.85830593,0.05621739,0.08997437,0.02628439,39.32599951,0.00000000,48.70700452,1.00255459,0.21186835,18.52906752035817,31.67929399,17.708042918549545,0.89886429,0.05640487,0.88187319,0.93605422,0.01902817,0.63499105,1.19034728,1109.00000000,1.27473104,0.00001775,0.43509020,0.00000000,43.37753362,0.09928459,0.14474995,0.04287973,6.84231578,0.03422309,16.777042171102618,0.89639330
MS,0.00384823,18.777570968316656,0.00490756,3.87968410,0.00320157,18.32528798,0.00000000,1,2.31714791,0.88174639,21.33780384,0.02200920,15.038147362541936,3.38862345,3.57086803,0.11260355,10.84320591,0.05624802,0.08993236,0.02620960,39.17477312,0.00000000,48.69515522,0.88925684,0.21179291,18.48688985758784,31.61978781,17.62915823074667,0.92054500,0.05629048,0.88087241,0.94075288,0.01889279,0.63502242,1.19594027,1110.00000000,1.36094761,0.00001823,0.44537177,0.00000000,43.29228864,0.09918936,0.14482444,0.04289888,6.84154589,0.03423881,16.65542853485837,0.98633152
MS,0.00385014,18.735754928376377,0.00491487,3.88427833,0.00320890,18.28916396,0.00000000,1,2.32146698,0.88279053,21.28517135,0.02202650,14.880366723759847,3.39165194,3.57453118,0.11259294,10.83038496,0.05628349,0.08988888,0.02612812,39.04552390,0.00000000,48.68026368,0.78283915,0.21171402,18.417472852736655,31.55350198,17.54304803371553,0.93736320,0.05620094,0.88034891,0.94564771,0.01873349,0.63505784,1.20135904,1111.00000000,1.44834741,0.00001860,0.45642996,0.00000000,43.21743488,0.09912107,0.14491083,0.04292013,6.84061792,0.03425699,16.54977728924122,1.08439355
MS,0.00385225,18.68791616887644,0.00492232,3.88849367,0.00321741,18.25243216,0.00000000,1,2.32588076,0.88374856,21.21491204,0.02204576,14.741274301257711,3.39454634,3.57787062,0.11256454,10.81862921,0.05632268,0.08984434,0.02604137,38.93347527,0.00000000,48.65625614,0.68644418,0.21163257,18.330813152914867,31.48183800,17.45122591997938,0.93736617,0.05613046,0.88009989,0.95062532,0.01856907,0.63509354,1.20660564,1112.00000000,1.50674803,0.00002481,0.46530465,0.00000000,43.14747516,0.09906804,0.14500675,0.04293758,6.83961474,0.03427692,16.45180841684689,1.16494799
MS,0.00385460,18.642178646959035,0.00492988,3.89244698,0.00322688,18.21516318,0.00000000,1,2.33038184,0.88464704,21.12909167,0.02206679,14.610838216044812,3.39731052,3.58098684,0.11252056,10.80760285,0.05636529,0.08979858,0.02594962,38.83062246,0.00000000,48.62964923,0.61348538,0.21154820,18.229208814893546,31.40509760,17.354007197749045,0.94844050,0.05607136,0.88008487,0.95563194,0.01839829,0.63513063,1.21164059,1113.00000000,1.57023282,0.00003144,0.47297143,0.00000000,43.08125097,0.09902764,0.14511128,0.04295628,6.83860248,0.03429850,16.35955581382905,1.23661573
MS,0.00385704,18.59281804787531,0.00493753,3.89618022,0.00323721,18.17752395,0.00000000,1,2.33495008,0.88549550,21.03198137,0.02208939,14.48929340407501,3.39995043,3.58390748,0.11246641,10.79719637,0.05641095,0.08975198,0.02585367,38.73729230,0.00000000,48.59551145,0.55177792,0.21146170,18.116269146319834,31.32399647,17.25219752742097,0.93682296,0.05602358,0.88022102,0.96072250,0.01822725,0.63516911,1.21659694,1114.00000000,1.60528493,0.00003726,0.47946613,0.00000000,43.01653155,0.09899529,0.14522344,0.04297171,6.83738692,0.03432156,16.270544506308187,1.29969868
MS,0.00385924,18.542005132910983,0.00494519,3.89955220,0.00324832,18.13984281,0.00000000,1,2.33954444,0.88626186,20.92929812,0.02211288,14.37396351572747,3.40250567,3.58649817,0.11240772,10.78787529,0.05645808,0.08970497,0.02575552,38.64914694,0.00000000,48.55641337,0.50480355,0.21137406,17.996373118636757,31.24054257,17.147950471777733,0.92702914,0.05598162,0.88042298,0.96607775,0.01805776,0.63520572,1.22178978,1115.00000000,1.62226448,0.00002453,0.48238266,0.00000000,42.95223649,0.09896634,0.14533965,0.04298471,6.83559173,0.03434520,16.184297016172753,1.33435497
MS,0.00386154,18.49087791187553,0.00495285,3.90287515,0.00325986,18.10220567,0.00000000,1,2.34415455,0.88701708,20.82138723,0.02213700,14.2612260552253,3.40498314,3.58904204,0.11234403,10.77869626,0.05650637,0.08965748,0.02565560,38.56413707,0.00000000,48.51563749,0.47435575,0.21128505,17.87170536801487,31.15517901,17.041736747968006,0.93800700,0.05594350,0.88069679,0.97139431,0.01788808,0.63524252,1.22683927,1116.00000000,1.65231731,0.00002664,0.48387378,0.00000000,42.88883338,0.09894102,0.14545881,0.04299752,6.83382143,0.03436937,16.09933679236676,1.35794240
MS,0.00386395,18.439500393229604,0.00496049,3.90618816,0.00327172,18.06468979,0.00000000,1,2.34877062,0.88777004,20.70915182,0.02216169,14.150315864543375,3.40738237,3.59157616,0.11227636,10.76953324,0.05655578,0.08960971,0.02555422,38.48227308,0.00000000,48.47264291,0.44912871,0.21119515,17.74323305183922,31.06818201,16.933881603523137,0.93658154,0.05590923,0.88102949,0.97663983,0.01771961,0.63528056,1.23171823,1117.00000000,1.66786352,0.00003332,0.48489075,0.00000000,42.82605199,0.09891879,0.14558066,0.04300955,6.83211199,0.03439409,16.015238745003497,1.37830937
MS,0.00386635,18.388088509249243,0.00496810,3.90942970,0.00328384,18.02738381,0.00000000,1,2.35338122,0.88850675,20.59438110,0.02218674,14.040727606134269,3.40971465,3.59404290,0.11220654,10.76058542,0.05660584,0.08956176,0.02545194,38.40227039,0.00000000,48.42788932,0.43114448,0.21110457,17.612200123875173,30.98011243,16.824985307011634,0.93556944,0.05587723,0.88139275,0.98189136,0.01755231,0.63531899,1.23655148,1118.00000000,1.67802681,0.00003334,0.48481536,0.00000000,42.76343072,0.09889803,0.14570414,0.04302080,6.83030054,0.03441910,15.93183657738626,1.39029202
MS,0.00386875,18.336907412700224,0.00497566,3.91262634,0.00329615,17.99031694,0.00000000,1,2.35798251,0.88923326,20.47739255,0.02221207,13.931882683726634,3.41198212,3.59646772,0.11213472,10.75177597,0.05665647,0.08951364,0.02534892,38.32346198,0.00000000,48.38212324,0.41742503,0.21101330,17.479079005251354,30.89112360,16.715213222352588,0.93986925,0.05584684,0.88178381,0.98712274,0.01738552,0.63535841,1.24131083,1119.00000000,1.69116048,0.00003358,0.48427202,0.00000000,42.70096959,0.09887858,0.14582892,0.04303174,6.82843376,0.03444439,15.848939913186813,1.39882436
MS,0.00387154,18.280533581266848,0.00498317,3.91594068,0.00330859,17.95319969,0.00000000,1,2.36261870,0.88998652,20.35126489,0.02223770,13.815677158063233,3.41394131,3.59901036,0.11205119,10.74261242,0.05671808,0.08946392,0.02523913,38.24573238,0.00000000,48.32216756,0.39729600,0.21091741,17.33874154323564,30.79498185,16.598247965658462,0.94246080,0.05583481,0.88233093,0.99207467,0.01720976,0.63551557,1.24556237,1120.00000000,1.82660104,0.00005415,0.48371082,0.00000000,42.63148965,0.09886623,0.14596543,0.04303142,6.82594103,0.03448038,15.75900097812484,1.40749843
MS,0.00387421,18.229318688654224,0.00499065,3.91926935,0.00332118,17.91664691,0.00000000,1,2.36719610,0.89074303,20.22944443,0.02226366,13.707614830570211,3.41607569,3.60155041,0.11197500,10.73338170,0.05676993,0.08941568,0.02513475,38.17102897,0.00000000,48.27343227,0.39024762,0.21082528,17.20223487691678,30.70422575,16.486830829392034,0.92991366,0.05580922,0.88278880,0.99704322,0.01704712,0.63555721,1.24988878,1121.00000000,1.69914992,0.00005343,0.48320901,0.00000000,42.56978336,0.09885028,0.14609301,0.04304106,6.82440287,0.03450627,15.676439883185362,1.41721412
MS,0.00387707,18.177969747940274,0.00499809,3.92273584,0.00333393,17.88019779,0.00000000,1,2.37178157,0.89153087,20.10400558,0.02229007,13.59803826265824,3.41813166,3.60420914,0.11189547,10.72374731,0.05682275,0.08936677,0.02502876,38.09622748,0.00000000,48.22448703,0.39037028,0.21073130,17.063219496386147,30.61175492,16.37366031295328,0.95037107,0.05578445,0.88328712,1.00184365,0.01688197,0.63560125,1.25393476,1122.00000000,1.73312577,0.00006179,0.48329619,0.00000000,42.50794257,0.09883583,0.14622275,0.04305138,6.82309177,0.03453268,15.592986432947594,1.43191527
MS,0.00387983,18.125964687953967,0.00500548,3.92611596,0.00334690,17.84397154,0.00000000,1,2.37635913,0.89229908,19.97717552,0.02231687,13.488598384770146,3.42011430,3.60678503,0.11181548,10.71437757,0.05687633,0.08931768,0.02492182,38.02224897,0.00000000,48.17267654,0.38567924,0.21063659,16.92233404545154,30.51813700,16.259389511335687,0.93776371,0.05576107,0.88378747,1.00670346,0.01671803,0.63564663,1.25802041,1123.00000000,1.73217629,0.00006100,0.48300427,0.00000000,42.44516900,0.09882112,0.14635423,0.04306005,6.82152286,0.03455946,15.509271916030972,1.44383121
MS,0.00388199,18.090406102158372,0.00501283,3.92736398,0.00336005,17.81342896,1.91944963,1,2.38041232,0.89258272,19.85420299,0.02234398,13.403969005818258,3.42202931,3.60759884,0.11174205,10.71285224,0.05693050,0.08929569,0.02484139,37.97350319,2.69664118,48.13820182,0.38513410,0.21058662,16.780678684759128,30.43857573,16.15452127418065,1.33760551,0.05576087,0.88457812,1.01201274,0.01657316,0.63569324,1.26271467,1124.00000000,2.14135626,0.00009708,0.48230430,1.79484520,42.40402290,0.09884457,0.14648705,0.04308370,6.81881649,0.03458652,15.446661337075316,1.45236308
MS,0.00388651,18.068647409556903,0.00502016,3.92466740,0.00337336,17.80083683,9.56941892,1,2.38191817,0.89196986,19.77571978,0.02237189,13.544490596779962,3.42383569,3.60541396,0.11173346,10.72021743,0.05698654,0.08936308,0.02484856,38.09333333,10.05604801,48.10941136,0.44209684,0.21076129,16.698630688490063,30.43129432,16.14210041631988,1.14088194,0.05591425,0.88628632,1.01460063,0.01654425,0.63574541,1.26470519,1125.00000000,1.96881735,0.00019220,0.48403220,6.63582840,42.45401682,0.09902784,0.14662390,0.04311359,6.82005447,0.03461465,15.514165338638477,1.48063848
MS,0.00389369,18.109428321535546,0.00502757,3.91847912,0.00338706,17.80722331,18.24510357,1,2.38092694,0.89056344,19.74082779,0.02240182,13.831544191039738,3.42544772,3.60060436,0.11179261,10.73686916,0.05704724,0.08952699,0.02494772,38.33809200,18.58688618,48.12150378,0.59491572,0.21116003,16.674803848142258,30.49297110,16.21163540438011,1.31490645,0.05618609,0.88885502,1.01426595,0.01663513,0.63580930,1.26373837,1126.00000000,2.20307793,0.00036974,0.49197876,12.19231834,42.58959322,0.09936742,0.14677106,0.04318133,6.82538122,0.03464542,15.690551051445983,1.55832495
MS,0.00390467,18.22026836813339,0.00503516,3.90919200,0.00340175,17.83633030,28.95693739,1,2.37698917,0.88845273,19.76430087,0.02243511,14.265577616833156,3.42678863,3.59354358,0.11194491,10.76181987,0.05711537,0.08980873,0.02515726,38.71644099,29.21727450,48.18018129,0.84973203,0.21182920,16.729061894206026,30.63508042,16.375724426709855,1.58983479,0.05658983,0.89226289,1.00986146,0.01688648,0.63588857,1.25861863,1127.00000000,2.57850140,0.00065386,0.50712468,19.06197959,42.81846231,0.09988429,0.14693515,0.04329446,6.83645833,0.03468026,15.979722899707467,1.69061080
MS,0.00391554,18.36729695985383,0.00504301,3.90011290,0.00341807,17.87024267,32.18246840,1,2.37244325,0.88638930,19.82999562,0.02247238,14.64253959643952,3.42784038,3.58658940,0.11217047,10.78637769,0.05719197,0.09011974,0.02538736,39.05066316,32.43547941,48.25701935,1.18195731,0.21256592,16.824391974173015,30.78898137,16.554927773624126,1.68694692,0.05696466,0.89502568,1.00513966,0.01720553,0.63598167,1.25376027,1128.00000000,2.79626665,0.00071790,0.52618045,21.14081663,43.03330680,0.10039545,0.14711904,0.04343079,6.84630384,0.03471958,16.253859094538754,1.84943528
MS,0.00392860,18.55742086363268,0.00505111,3.89098232,0.00343635,17.91452015,37.94497263,1,2.36662145,0.88431416,19.93525071,0.02251323,15.027894878321712,3.42866101,3.57968566,0.11246463,10.81105976,0.05727576,0.09048827,0.02566734,39.40445087,38.17616750,48.36254061,1.56056332,0.21343139,16.968462051401183,30.97534466,16.77144210766709,1.91902661,0.05736812,0.89776456,0.99810428,0.01760218,0.63608262,1.24662137,1129.00000000,3.13746959,0.00095976,0.54448180,24.82321391,43.27266004,0.10096676,0.14732028,0.04359864,6.85909532,0.03476253,16.551985969470966,1.99308469
MS,0.00393475,18.648888395464695,0.00505946,3.88986027,0.00345636,17.92053844,22.32422980,1,2.36574145,0.88405915,19.99758134,0.02255708,14.998567828682093,3.42930329,3.57870324,0.11270984,10.81418325,0.05736562,0.09066833,0.02575239,39.40703308,22.66184319,48.39076724,1.83679692,0.21386379,17.03356338220821,31.01393323,16.817062684207464,1.56016272,0.05744651,0.89747222,0.99788715,0.01779136,0.63618985,1.24732123,1130.00000000,2.87188320,0.00051998,0.56034583,14.83555648,43.28879994,0.10115395,0.14753622,0.04370744,6.85906888,0.03480854,16.575828813207618,2.11523150
MS,0.00394023,18.705945300086814,0.00506781,3.88916675,0.00347784,17.92178406,20.43734310,1,2.36547681,0.88390153,20.03975040,0.02260102,14.964953600316019,3.42995069,3.57798100,0.11292741,10.81615872,0.05745453,0.09082412,0.02581343,39.40208275,20.80009684,48.39587946,1.96042432,0.21424035,17.07483380200865,31.03466998,16.841851283321912,1.53279706,0.05751602,0.89715102,0.99849683,0.01790168,0.63628362,1.24874151,1131.00000000,2.85055455,0.00046617,0.56089469,13.62288297,43.29004203,0.10131294,0.14775157,0.04379692,6.85799617,0.03485351,16.582159757100236,2.12034981
MS,0.00394279,18.68258797841541,0.00507615,3.89370362,0.00349935,17.89829579,9.57412354,1,2.36842254,0.88493264,20.02519767,0.02264509,14.719733697873666,3.43057477,3.58126799,0.11306564,10.80386399,0.05754394,0.09085446,0.02574856,39.22550427,10.13429056,48.34265205,1.94924566,0.21432627,17.04419594042883,30.96134903,16.756520401894786,1.32331154,0.05742352,0.89559151,1.00239376,0.01784787,0.63637892,1.25338698,1132.00000000,2.64757327,0.00023466,0.56151710,6.67439910,43.17244222,0.10126063,0.14796796,0.04383711,6.85178771,0.03489885,16.4353075092468,2.12763774
MS,0.00394414,18.594448925631088,0.00508440,3.90150318,0.00352092,17.85843586,1.81194588,1,2.37352568,0.88670527,19.95393210,0.02268823,14.373070912040859,3.43124461,3.58709037,0.11312046,10.78266669,0.05763112,0.09079951,0.02560049,38.96963585,2.69971276,48.24503072,1.81361383,0.21421317,16.950100137806313,30.82610097,16.59782025793793,1.19732335,0.05725492,0.89367303,1.00801339,0.01766427,0.63646698,1.25929158,1133.00000000,2.49557997,0.00011635,0.55618032,1.78850909,42.99181310,0.10109271,0.14817960,0.04383779,6.84375945,0.03494289,16.20362700543601,2.09118907
MS,0.00394573,18.47550281450944,0.00509253,3.90987405,0.00354203,17.81368599,0.00000000,1,2.37926759,0.88860774,19.84723977,0.02273005,14.04386162418097,3.43197475,3.59339333,0.11312052,10.75961875,0.05771552,0.09071667,0.02542739,38.72658457,0.00000000,48.12830292,1.63529029,0.21403758,16.821907871481244,30.67351114,16.419367312112236,1.11518127,0.05709730,0.89211978,1.01378330,0.01741949,0.63655026,1.26481396,1134.00000000,2.37475046,0.00008599,0.54843717,0.00000000,42.80895710,0.10091706,0.14838474,0.04381976,6.83651468,0.03498547,15.968149248133953,2.03756153
MS,0.00394760,18.346133841864802,0.00510054,3.91714979,0.00356249,17.77013576,0.00000000,1,2.38487922,0.89026132,19.72326749,0.02277085,13.774991705322599,3.43274031,3.59884563,0.11309263,10.73965764,0.05779805,0.09063731,0.02525986,38.52973780,0.00000000,48.00584709,1.44470296,0.21387000,16.67794499571521,30.52549848,16.24609978515974,1.11410601,0.05698235,0.89110475,1.01946563,0.01716394,0.63663313,1.26993912,1135.00000000,2.34364591,0.00007876,0.54213043,0.00000000,42.64778939,0.10077738,0.14858512,0.04379502,6.82998920,0.03502720,15.761481999292851,1.99552858
MS,0.00394993,18.2152776455321,0.00510844,3.92387606,0.00358244,17.72780081,0.00000000,1,2.39035673,0.89179001,19.58874716,0.02281064,13.544577055883783,3.43354043,3.60389643,0.11304632,10.72116049,0.05787858,0.09056141,0.02509797,38.36503946,0.00000000,47.88267190,1.27144557,0.21371037,16.52582609080671,30.38215871,16.07812665635736,1.09258173,0.05689618,0.89046722,1.02480803,0.01691345,0.63671430,1.27445848,1136.00000000,2.29212432,0.00009337,0.53549804,0.00000000,42.50322423,0.10066404,0.14878054,0.04376786,6.82451495,0.03506794,15.575357522078924,1.95257414
MS,0.00395212,18.0877108035192,0.00511617,3.92984962,0.00360190,17.68686068,0.00000000,1,2.39567420,0.89314764,19.45238138,0.02284892,13.3418257115865,3.43440534,3.60834086,0.11299207,10.70482889,0.05795583,0.09048905,0.02494302,38.22065151,0.00000000,47.76251281,1.12553449,0.21355881,16.371615727918012,30.24486148,15.916898163942466,1.07458755,0.05682629,0.89003370,1.03020638,0.01667338,0.63679032,1.27900290,1137.00000000,2.22902281,0.00007686,0.52590298,0.00000000,42.37078449,0.10056675,0.14896825,0.04374046,6.81919679,0.03510691,15.405998897003373,1.88817155
