age_from_flowering,S_grain_structure,R_residual,axis,R_Nnit_red,amino_acids,cytokinins,starch,Total_Organic_Nitrogen,Proteins_N_Mass,Uptake_Nitrates,Unloading_Sucrose,senesced_mstruct,Conc_Nitrates,plant,S_grain_starch,C_exudation,Conc_Amino_Acids,structure,HATS_LATS,sum_respi,S_cytokinins,Nstruct,R_Nnit_upt,RGR_Structure,nitrates,R_grain_growth_struct,Conc_Sucrose,Export_cytokinins,Respi_growth,S_Proteins,sucrose_consumption_mstruct,organ,Conc_cytokinins,t,Export_Nitrates,proteins,S_Amino_Acids,AA_consumption_mstruct,synthetized_mstruct,Dry_Mass,mstruct,WSC_g,N_exudation,sucrose,N_tot,regul_transpiration,Export_Amino_Acids,R_grain_growth_starch,Unloading_Amino_Acids
NA,NA,NA,MS,NA,8.24975691,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.48760547210018,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.83795991174543,NA,NA,NA,NA,phloem,NA,818.00000000,NA,NA,NA,NA,NA,NA,NA,0.00979460109241419,NA,342.81103823,0.00011550,NA,NA,NA,NA
NA,NA,0.09463397,MS,0.15929707,1.47057295,19.30134186,NA,27.18798654,NA,0.38853517,116.13210853,0.00000000,522.7107664957944,1,NA,23.22642171,16.34665634185788,NA,2.71427107,0.40869080,0.92019311,0.00036004,0.15424846,NA,37.61915830,NA,182.77459087082363,0.18565008,1.33341118,NA,3.87204071,roots,268.18832886441504,818.00000000,1.08335361,NA,1.11787945,0.03861229,NA,NA,0.07196936,0.004510001132395393,0.21638352,157.85003963,0.00090730,0.00159988,0.38114502,NA,2.79472233
NA,NA,NA,MS,NA,8.60533251,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,59.89404842380344,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.70376039706463,NA,NA,NA,NA,phloem,NA,819.00000000,NA,NA,NA,NA,NA,NA,NA,0.010076838317557173,NA,352.68934111,0.00012047,NA,NA,NA,NA
NA,NA,0.09694966,MS,0.16365846,1.46724787,19.24595684,NA,27.22490984,NA,0.40309285,129.03637631,0.00000000,516.3308556412879,1,NA,25.80727526,16.28419612975469,NA,2.80422622,0.42050450,0.94441946,0.00036061,0.16002786,NA,37.21818837,NA,183.7811621573824,0.12270539,1.38991101,NA,4.03610837,roots,267.00067355055495,819.00000000,0.71044898,NA,1.14669026,0.04024839,NA,NA,0.07208205,0.004541939508467355,0.23819698,158.96788280,0.00090220,0.00106049,0.25207145,NA,3.14838243
NA,NA,NA,MS,NA,8.72921285,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,60.68900851624225,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.9752213285434,NA,NA,NA,NA,phloem,NA,820.00000000,NA,NA,NA,NA,NA,NA,NA,0.01013816787060492,NA,354.83587547,0.00012221,NA,NA,NA,NA
NA,NA,0.09761482,MS,0.16347168,1.60593226,19.25727882,NA,27.40380482,NA,0.40498254,128.45384542,0.00000000,515.3988213638754,1,NA,25.69076908,17.795583584422314,NA,2.80046249,0.42122732,0.94378813,0.00036117,0.16077807,NA,37.20903400,NA,185.24327681761167,0.05621096,1.38860580,NA,4.03231824,roots,266.7411038795116,820.00000000,0.32518313,NA,1.14359527,0.04021059,NA,NA,0.07219464,0.004585224778643914,0.25708436,160.48286725,0.00090458,0.00048552,0.12631338,NA,3.16005521
NA,NA,NA,MS,NA,8.62523022,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,59.89954566949069,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.50335600644902,NA,NA,NA,NA,phloem,NA,821.00000000,NA,NA,NA,NA,NA,NA,NA,0.010012304967172498,NA,350.43067385,0.00012075,NA,NA,NA,NA
NA,NA,0.09707635,MS,0.16066811,1.78486176,19.29472842,NA,27.62194933,NA,0.39917516,117.91582724,0.00000000,516.6109630514073,1,NA,23.58316545,19.74829353221394,NA,2.74650990,0.41545034,0.92801867,0.00036172,0.15847254,NA,37.35326907,NA,186.47107733641644,0.02911527,1.35422493,NA,3.93248097,roots,266.8539723090724,821.00000000,0.16875795,NA,1.12227551,0.03921501,NA,NA,0.07230445,0.004622635814612011,0.26016505,161.79225351,0.00090965,0.00025099,0.07257428,NA,2.90228919
NA,NA,NA,MS,NA,8.41244364,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,58.35826832261024,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.59174640578524,NA,NA,NA,NA,phloem,NA,822.00000000,NA,NA,NA,NA,NA,NA,NA,0.009829007465891085,NA,344.01526131,0.00011777,NA,NA,NA,NA
NA,NA,0.09661469,MS,0.15835688,1.95388420,19.33894466,NA,27.82935724,NA,0.39344270,105.19699880,0.00000000,518.3874502246965,1,NA,21.03939976,21.586325350908417,NA,2.70098262,0.41044827,0.91428706,0.00036226,0.15619675,NA,37.53743292,NA,187.02589196937777,0.02152381,1.32557822,NA,3.84929490,roots,267.0685082091816,822.00000000,0.12508480,NA,1.10448967,0.03838547,NA,NA,0.07241192,0.004643281635988637,0.25295257,162.51485726,0.00091514,0.00018513,0.05859780,NA,2.57245513
NA,NA,NA,MS,NA,8.16017777,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,56.54688305752589,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.9707648224084,NA,NA,NA,NA,phloem,NA,823.00000000,NA,NA,NA,NA,NA,NA,NA,0.009617189165360753,NA,336.60162079,0.00011424,NA,NA,NA,NA
NA,NA,0.09660038,MS,0.15730475,2.10996602,19.38819831,NA,28.02343869,NA,0.38966765,92.67432970,0.00000000,520.5615365325378,1,NA,18.53486594,23.27650079275094,NA,2.67750305,0.40793417,0.90690431,0.00036279,0.15469806,NA,37.75024990,NA,186.80123909400768,0.01610432,1.31225388,NA,3.81060287,roots,267.35585404707143,823.00000000,0.09388115,NA,1.09554167,0.03799963,NA,NA,0.07251832,0.004644518634084957,0.24057814,162.55815219,0.00092083,0.00013816,0.04722550,NA,2.24668854
NA,NA,NA,MS,NA,7.89014931,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,54.616349696253394,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.30018224431558,NA,NA,NA,NA,phloem,NA,824.00000000,NA,NA,NA,NA,NA,NA,NA,0.00940294317873955,NA,329.10301126,0.00011046,NA,NA,NA,NA
NA,NA,0.09679531,MS,0.15703633,2.24644495,19.43845320,NA,28.19778364,NA,0.38692490,82.50031126,0.00000000,522.7903279434707,1,NA,16.50006225,24.745915134895338,NA,2.66860533,0.40684235,0.90316503,0.00036332,0.15360919,NA,37.96730689,NA,185.88294812151526,0.01497052,1.30763996,NA,3.79720469,roots,267.6575231502335,824.00000000,0.08754646,NA,1.09207560,0.03786602,NA,NA,0.07262435,0.0046284438770884465,0.22881175,161.99553570,0.00092631,0.00012810,0.04661944,NA,1.97792105
NA,NA,NA,MS,NA,7.60664902,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,52.59671374417595,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.68369044920476,NA,NA,NA,NA,phloem,NA,825.00000000,NA,NA,NA,NA,NA,NA,NA,0.00919037893854742,NA,321.66326285,0.00010649,NA,NA,NA,NA
NA,NA,0.09700867,MS,0.15716485,2.35756738,19.48646535,NA,28.34674113,NA,0.38452823,74.71402570,0.00000000,524.8032571861892,1,NA,14.94280514,25.932166619400597,NA,2.66813735,0.40632147,0.90091684,0.00036385,0.15265771,NA,38.16909125,NA,184.4102144502248,0.01718808,1.30657056,NA,3.79409929,roots,267.92779579354453,825.00000000,0.10079979,NA,1.09137734,0.03783505,NA,NA,0.07273029,0.004598471221454419,0.21888436,160.94649275,0.00093122,0.00014672,0.05603436,NA,1.76682710
NA,NA,NA,MS,NA,7.32938606,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,50.62454580530155,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.24342883890134,NA,NA,NA,NA,phloem,NA,826.00000000,NA,NA,NA,NA,NA,NA,NA,0.008984328457024139,NA,314.45149600,0.00010261,NA,NA,NA,NA
NA,NA,0.09712226,MS,0.15736312,2.45556679,19.53545591,NA,28.48252700,NA,0.38162501,67.50167605,0.00000000,526.8555243972779,1,NA,13.50033521,26.970880379273233,NA,2.66978756,0.40552749,0.89830280,0.00036438,0.15150513,NA,38.37409564,NA,182.43395879417605,0.01613669,1.30489238,NA,3.78922610,roots,268.2112163152249,826.00000000,0.09490357,NA,1.09116679,0.03778646,NA,NA,0.07283609,0.004555808908251322,0.20790396,159.45331179,0.00093599,0.00013740,0.05465610,NA,1.57336139
NA,NA,NA,MS,NA,7.06371918,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48.737365004434295,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.01202927807293,NA,NA,NA,NA,phloem,NA,827.00000000,NA,NA,NA,NA,NA,NA,NA,0.008785985472372792,NA,307.50949153,0.00009889,NA,NA,NA,NA
NA,NA,0.09677975,MS,0.15687338,2.54335773,19.58517529,NA,28.60773050,NA,0.37655810,61.34053453,0.00000000,528.9357617313756,1,NA,12.26810691,27.89501844981718,NA,2.66052996,0.40272314,0.89111695,0.00036490,0.14949357,NA,38.58102076,NA,180.08371884852215,0.01499686,1.29198057,NA,3.75173199,roots,268.5076602529221,827.00000000,0.08845044,NA,1.08620873,0.03741256,NA,NA,0.07294084,0.004503585737191242,0.19795137,157.62550080,0.00094064,0.00012737,0.05247788,NA,1.40903719
NA,NA,NA,MS,NA,6.80903049,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,46.930413011138754,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.96541516601715,NA,NA,NA,NA,phloem,NA,828.00000000,NA,NA,NA,NA,NA,NA,NA,0.008594454163061923,NA,300.80589571,0.00009533,NA,NA,NA,NA
NA,NA,0.09636812,MS,0.15633885,2.63562519,19.63908813,NA,28.73698303,NA,0.37089873,56.18396438,0.00000000,531.3233014064592,1,NA,11.23679288,28.86600611631515,NA,2.65041995,0.39952033,0.88312266,0.00036542,0.14724680,NA,38.81019279,NA,177.4363526890298,0.01032508,1.27721770,NA,3.70886268,roots,268.86506848710167,828.00000000,0.06109021,NA,1.08097285,0.03698507,NA,NA,0.07304440,0.004443679634269823,0.19042117,155.52878720,0.00094566,0.00008745,0.03733808,NA,1.27177802
