t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
213,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,165.69528903,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
213,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.02814635,8.87287113,0.00000000,0.00000000,0.02474221,0.09935398,0.06870397,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000120,0.06112781,0.00000000,0.00000586,0.00000000,0.00468951,4.79205218,0.00000000,0.00000000,9.87151255,0.00000000,0.00000000,10.00000000,NA,85.29484376,2.63817664,NA,0.00000000,0.00000000,12.24022372,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,6.51190734,0.00000000,0.00000000,0.00000000,17.22719435,0.06112902,0.00000000,0.00448990
213,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.09126459,16.06224332,0.00000000,0.09826610,0.00095538,-0.00111879,0.17193824,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00401733,0.00000000,0.01500000,0.00000000,11.98308657,4.79051768,0.00000000,0.00000000,0.65003337,0.00000000,0.00000000,10.00000000,0.00320463,58.86545555,0.06918540,NA,0.00027385,0.00000000,0.09126459,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11783.17953555,0.00005303,1.00000000,0.00000000,0.56190963,0.00000000,0.00000000,0.00000000,0.45097664,0.00401733,0.00000000,0.00248338
213,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.29484376,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
213,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.03085255,15.11371706,0.00000000,0.00000000,0.02035128,0.01365654,0.14739968,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000009,0.07295118,0.00000000,0.00037934,0.00000000,0.30316829,4.79263710,0.00000000,0.00000000,11.79925533,0.00000000,0.00000000,10.00000000,NA,57.26367445,1.46927159,NA,0.00000000,0.00000000,9.97681190,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,9.92859362,0.00000000,0.00000000,0.00000000,9.56153161,0.07295127,0.00000000,0.00448990
213,1,MS,4,sheath,StemElement,0.00000000,0.00162814,0.00000000,0.00173014,0.80606292,2.35441786,3.96070101,0.00170105,-0.00023558,0.19283439,0.00040238,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00196932,0.14132208,0.01500000,0.00000000,11.98439545,4.79245124,0.00000000,0.00000000,0.40480759,0.10357567,0.00000056,6.56585529,NA,57.26367445,0.03872860,NA,0.00616314,0.00002567,0.00173014,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,12002.55131138,0.00002961,1.00000000,0.00320663,0.35550428,0.00000000,0.00000000,0.00013739,0.25188857,0.00196932,-0.00000004,0.00448990
213,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.29484376,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
213,1,MS,6,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21024134,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005900,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
214,1,MS,1,blade,LeafElement1,0.00000000,0.06663845,0.00000000,0.00029316,0.98291524,1.06063239,2.96024671,0.08405506,0.20210892,0.09497421,0.01615577,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000498,0.13575603,0.22968358,0.00000587,0.00000000,0.00467747,4.78844518,0.00000000,0.00000000,27.70435996,0.11150632,0.00002178,6.67863879,0.00300000,326.09573431,5.34376065,NA,0.63889798,0.00101786,0.00029316,0.00019533,0.05000000,0.03598867,False,False,0.08200000,0.00410677,5084.43752411,0.00410677,1.00000000,0.14191299,20.89631360,0.00000000,0.00000000,0.00858420,34.70188424,0.13576101,-0.00000105,0.00232481
214,1,MS,1,sheath,StemElement,0.00000000,0.12230305,0.00000000,1.03905825,0.07928416,0.15947390,8.06963406,0.12563373,0.10054378,0.05833265,0.02965104,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000103,0.03333947,0.02118347,0.00000344,0.00000000,0.00274274,4.79796141,0.00000000,0.00000000,6.88381738,0.09943872,0.00003997,6.50682932,NA,326.09573431,2.25279041,NA,0.72519265,0.00186810,1.25705426,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,2346.33741860,0.00171000,1.00000000,0.26112642,4.02031268,0.00000000,0.00000000,0.00053743,14.44267872,0.03334050,-0.00000161,0.00448990
214,1,MS,2,blade,LeafElement1,0.00000000,0.08275999,0.00000000,0.00035673,0.57596581,1.55768570,4.04122360,0.10165624,0.22580458,0.10645698,0.02006426,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000655,0.17942320,0.25463508,0.00000688,0.00000000,0.00548204,4.78893292,0.00000000,0.00000000,36.59668195,0.11220917,0.00002705,6.68861083,0.00330000,246.09573431,6.29876175,NA,1.02742502,0.00126410,0.00035673,0.00024107,0.05000000,0.04840998,False,False,0.09200000,0.00483764,5901.40778858,0.00483764,1.00000000,0.17628707,28.56934877,0.00000000,0.00000000,0.01485075,40.87801682,0.17942976,-0.00000310,0.00255729
214,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.03855616,4.85729209,0.00000000,0.00305544,0.01848492,0.13734004,0.04317453,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000188,0.04332795,0.00000000,0.00000320,0.00000000,0.00255130,4.78450165,0.00000000,0.00000000,7.00517757,0.00000000,0.00000000,10.00000000,NA,246.09573431,2.95165951,NA,0.00036611,0.00000000,10.43858771,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.23923235,0.00000000,0.00000000,0.00000000,19.26632499,0.04332983,0.00000000,0.00448990
214,1,MS,2,sheath,StemElement,0.00000000,0.00223265,0.00000000,0.00341066,1.40880697,0.20138485,1.93090205,0.00235023,0.00174606,0.06092243,0.00054128,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00082436,0.03119219,0.00000841,0.00000000,0.00669315,4.78619175,0.00000000,0.00000000,0.16954171,0.10346984,0.00000073,6.56434697,NA,246.09573431,0.05189672,NA,0.00405904,0.00003410,0.00341066,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2580.58856198,0.00004000,1.00000000,0.00475157,0.10335927,0.00000000,0.00000000,0.00001588,0.33681656,0.00082436,-0.00000000,0.00448990
214,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,85.69528903,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
214,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,166.09573431,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
214,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.03955227,8.86557114,0.00000000,0.00000000,0.02426310,0.09821315,0.06848379,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000119,0.06082021,0.00000000,0.00000607,0.00000000,0.00483472,4.78531454,0.00000000,0.00000000,9.84033981,0.00000000,0.00000000,10.00000000,NA,85.69528903,2.61523918,NA,0.00000000,0.00000000,12.23814157,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,6.50367206,0.00000000,0.00000000,0.00000000,17.03596418,0.06082140,0.00000000,0.00448990
214,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.09153059,16.06136361,0.00000000,0.09641398,0.00094651,-0.00117911,0.17161825,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00400243,0.00000000,0.01500000,0.00000000,11.93318123,4.78378648,0.00000000,0.00000000,0.64883532,0.00000000,0.00000000,10.00000000,0.00320463,59.26590083,0.06858525,NA,0.00026869,0.00000000,0.09153059,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11783.17953555,0.00005303,1.00000000,0.00000000,0.56131172,0.00000000,0.00000000,0.00000000,0.44593956,0.00400243,0.00000000,0.00248338
214,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.69528903,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
214,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.04233793,15.10657863,0.00000000,0.00000000,0.02007529,0.01311703,0.14709258,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000009,0.07266485,0.00000000,0.00042671,0.00000000,0.33961106,4.78592126,0.00000000,0.00000000,11.77492424,0.00000000,0.00000000,10.00000000,NA,57.66411972,1.45653162,NA,0.00000000,0.00000000,9.97574137,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,9.91700250,0.00000000,0.00000000,0.00000000,9.45493691,0.07266494,0.00000000,0.00448990
214,1,MS,4,sheath,StemElement,0.00000000,0.00169851,0.00000000,0.00180672,0.83036683,1.41631200,3.90247785,0.00176795,-0.00024610,0.19291980,0.00041179,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00196464,0.14136918,0.01500000,0.00000000,11.93460164,4.78590182,0.00000000,0.00000000,0.40459765,0.10357567,0.00000056,6.56585529,NA,57.66411972,0.03840110,NA,0.00607254,0.00002594,0.00180672,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,12006.55208161,0.00002961,1.00000000,0.00361373,0.35562184,0.00000000,0.00000000,0.00008265,0.24908120,0.00196464,-0.00000004,0.00448990
214,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.69528903,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
214,1,MS,6,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61068662,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005941,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
215,1,MS,1,blade,LeafElement1,0.00000000,0.06933247,0.00000000,0.00030277,1.01673514,0.63802203,2.90914788,0.08619923,0.19746246,0.09492813,0.01651584,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000487,0.13535932,0.22985637,0.00000629,0.00000000,0.00499438,4.78201471,0.00000000,0.00000000,27.67568661,0.11150632,0.00002178,6.67863879,0.00300000,326.49617958,5.29954247,NA,0.62786953,0.00102857,0.00030277,0.00019533,0.05000000,0.03598867,False,False,0.08200000,0.00410677,5088.26249723,0.00410677,1.00000000,0.15824957,20.91185842,0.00000000,0.00000000,0.00516381,34.31419512,0.13536418,-0.00000105,0.00232481
215,1,MS,1,sheath,StemElement,0.00000000,0.12724745,0.00000000,1.05059911,0.08215137,0.09593132,7.93823636,0.13032141,0.09969798,0.05849662,0.03031190,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000102,0.03323288,0.02122610,0.00000353,0.00000000,0.00280142,4.79215938,0.00000000,0.00000000,6.87490635,0.09943872,0.00003997,6.50682932,NA,326.49617958,2.23581849,NA,0.71338435,0.00188776,1.25526959,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,2351.06004644,0.00171000,1.00000000,0.29110930,4.02837358,0.00000000,0.00000000,0.00032329,14.28214716,0.03323391,-0.00000161,0.00448990
215,1,MS,2,blade,LeafElement1,0.00000000,0.08610577,0.00000000,0.00037012,0.59705244,0.93702381,3.97000539,0.10428529,0.21862815,0.10641992,0.02051145,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000635,0.17892855,0.25481743,0.00000758,0.00000000,0.00601417,4.78252821,0.00000000,0.00000000,36.56505993,0.11220917,0.00002705,6.68861083,0.00330000,246.49617958,6.24682652,NA,1.00931878,0.00127741,0.00037012,0.00024107,0.05000000,0.04840998,False,False,0.09200000,0.00483764,5905.63395577,0.00483764,1.00000000,0.19657588,28.58966198,0.00000000,0.00000000,0.00893345,40.41976460,0.17893490,-0.00000310,0.00255729
215,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.05007571,4.85708205,0.00000000,0.00299785,0.01811419,0.13644603,0.04301425,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000187,0.04308730,0.00000000,0.00000326,0.00000000,0.00259096,4.77778975,0.00000000,0.00000000,6.97960517,0.00000000,0.00000000,10.00000000,NA,246.49617958,2.92626126,NA,0.00035921,0.00000000,10.43620927,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.23905820,0.00000000,0.00000000,0.00000000,19.05246818,0.04308916,0.00000000,0.00448990
215,1,MS,2,sheath,StemElement,0.00000000,0.00232291,0.00000000,0.00341063,1.43571199,0.12114279,1.91066219,0.00243551,0.00173079,0.06100265,0.00055335,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00082134,0.03123320,0.00000863,0.00000000,0.00684295,4.77969161,0.00000000,0.00000000,0.16924290,0.10346984,0.00000073,6.56434697,NA,246.49617958,0.05146352,NA,0.00401650,0.00003446,0.00341063,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2583.98185486,0.00004000,1.00000000,0.00529891,0.10349367,0.00000000,0.00000000,0.00000955,0.33305855,0.00082134,-0.00000000,0.00448990
215,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,86.09573431,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
215,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,166.49617958,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
215,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.05110005,8.85826574,0.00000000,0.00000000,0.02392297,0.09753762,0.06826753,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000118,0.06051580,0.00000000,0.00000620,0.00000000,0.00491528,4.77862182,0.00000000,0.00000000,9.80965031,0.00000000,0.00000000,10.00000000,NA,86.09573431,2.59278377,NA,0.00000000,0.00000000,12.23603638,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,6.49543796,0.00000000,0.00000000,0.00000000,16.84658372,0.06051698,0.00000000,0.00448990
215,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.09180621,16.06026389,0.00000000,0.09459676,0.00093828,-0.00119607,0.17130194,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00398758,0.00000000,0.01500000,0.00000000,11.88305904,4.77708663,0.00000000,0.00000000,0.64764836,0.00000000,0.00000000,10.00000000,0.00320463,59.66634610,0.06799650,NA,0.00026362,0.00000000,0.09180621,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11783.17953555,0.00005303,1.00000000,0.00000000,0.56071351,0.00000000,0.00000000,0.00000000,0.44095142,0.00398758,0.00000000,0.00248338
215,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.09573431,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
215,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.05396689,15.09943058,0.00000000,0.00000000,0.01989106,0.01290405,0.14678926,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000009,0.07237974,0.00000000,0.00044755,0.00000000,0.35470353,4.77925045,0.00000000,0.00000000,11.75086140,0.00000000,0.00000000,10.00000000,NA,58.06456500,1.44405940,NA,0.00000000,0.00000000,9.97466243,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,9.90541188,0.00000000,0.00000000,0.00000000,9.34937657,0.07237983,0.00000000,0.00448990
215,1,MS,4,sheath,StemElement,0.00000000,0.00176718,0.00000000,0.00188401,0.85518009,0.85198064,3.84552560,0.00183291,-0.00027019,0.19301302,0.00042096,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00195994,0.14141593,0.01500000,0.00000000,11.88448272,4.77938595,0.00000000,0.00000000,0.40439304,0.10357567,0.00000056,6.56585529,NA,58.06456500,0.03807986,NA,0.00598392,0.00002622,0.00188401,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,12010.52223145,0.00002961,1.00000000,0.00403012,0.35573847,0.00000000,0.00000000,0.00004972,0.24629501,0.00195994,-0.00000004,0.00448990
215,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.09573431,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
215,1,MS,6,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.01113190,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005982,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
216,1,MS,1,blade,LeafElement1,0.00000000,0.07197136,0.00000000,0.00031284,1.05151008,0.38383914,2.85906144,0.08844176,0.19457155,0.09488608,0.01686706,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000479,0.13496487,0.23002736,0.00000658,0.00000000,0.00519820,4.77561216,0.00000000,0.00000000,27.64764377,0.11150632,0.00002178,6.67863879,0.00300000,326.89662486,5.25612201,NA,0.61705958,0.00103933,0.00031284,0.00019533,0.05000000,0.03598867,False,False,0.08200000,0.00410677,5092.04766912,0.00410677,1.00000000,0.17494176,20.92723605,0.00000000,0.00000000,0.00310659,33.93031148,0.13496966,-0.00000105,0.00232481
216,1,MS,1,sheath,StemElement,0.00000000,0.13209066,0.00000000,1.06230643,0.08510805,0.05771305,7.80953243,0.13497113,0.09919678,0.05866913,0.03095649,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000102,0.03312761,0.02126866,0.00000358,0.00000000,0.00283212,4.78639284,0.00000000,0.00000000,6.86629590,0.09943872,0.00003997,6.50682932,NA,326.89662486,2.21916200,NA,0.70181813,0.00190750,1.25346508,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,2355.77402393,0.00171000,1.00000000,0.32174487,4.03641961,0.00000000,0.00000000,0.00019449,14.12286388,0.03312862,-0.00000161,0.00448990
216,1,MS,2,blade,LeafElement1,0.00000000,0.08938306,0.00000000,0.00038439,0.61882628,0.56372099,3.90018147,0.10702377,0.21417533,0.10638712,0.02094763,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000622,0.17843690,0.25499861,0.00000806,0.00000000,0.00636988,4.77615217,0.00000000,0.00000000,36.53424462,0.11220917,0.00002705,6.68861083,0.00330000,246.89662486,6.19583258,NA,0.99156701,0.00129077,0.00038439,0.00024107,0.05000000,0.04840998,False,False,0.09200000,0.00483764,5909.83294551,0.00483764,1.00000000,0.21730635,28.60984061,0.00000000,0.00000000,0.00537443,39.96656922,0.17844311,-0.00000310,0.00255729
216,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.06176225,4.85685404,0.00000000,0.00294134,0.01783121,0.13592758,0.04285722,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000186,0.04284961,0.00000000,0.00000330,0.00000000,0.00260971,4.77109841,0.00000000,0.00000000,6.95445784,0.00000000,0.00000000,10.00000000,NA,246.89662486,2.90130285,NA,0.00035244,0.00000000,10.43380441,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.23886927,0.00000000,0.00000000,0.00000000,18.84025300,0.04285147,0.00000000,0.00448990
216,1,MS,2,sheath,StemElement,0.00000000,0.00241132,0.00000000,0.00341061,1.46256095,0.07288047,1.89097329,0.00251957,0.00172439,0.06108964,0.00056511,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00081834,0.03127381,0.00000873,0.00000000,0.00689015,4.77320889,0.00000000,0.00000000,0.16894992,0.10346984,0.00000073,6.56434697,NA,246.89662486,0.05103748,NA,0.00397511,0.00003482,0.00341061,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2587.34170541,0.00004000,1.00000000,0.00585817,0.10362673,0.00000000,0.00000000,0.00000575,0.32932666,0.00081834,-0.00000000,0.00448990
216,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,86.49617958,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
216,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,166.89662486,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
216,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.06281616,8.85095499,0.00000000,0.00000000,0.02366115,0.09719590,0.06805462,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000118,0.06021383,0.00000000,0.00000626,0.00000000,0.00494638,4.77194960,0.00000000,0.00000000,9.77935035,0.00000000,0.00000000,10.00000000,NA,86.49617958,2.57071664,NA,0.00000000,0.00000000,12.23390777,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,6.48720513,0.00000000,0.00000000,0.00000000,16.65864833,0.06021500,0.00000000,0.00448990
