t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
5,1,MS,3,0.00103037,3.91977471,2.72358876,1.00000000,0.09000000,0.00001019,0.03444169,21.00000000,0.00000026,81.72601764,0.06357904,-5.85760975,0.27330102,0.00000000,0.00000000,0.00000000,0.00028801,2883.20598615,0.00000000,8.88489934,3852739.23591693,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,881299.23591693,False,0.09727624,0.09422765,0.12785988,0.12300000,0.00400000,0.00001019,0.00203532,True,True,False,1587299.23591693,0.02895000,1800.00000000,0.00203664,1,10.66809197,0.00000000,0.03058365,7.36085935,0.10332507
5,1,MS,4,0.00163573,2.20756520,4.46469087,NA,NA,0.00000421,0.05467699,NA,130.77697499,129.36791509,0.10997396,0.45729643,0.11267330,0.00000007,0.00000000,0.00000000,0.00018996,2883.20598615,-0.00000007,2.20756520,3304819.23591693,0.00001042,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02762622,0.13399378,0.13300000,NA,0.00000421,0.00084017,False,True,False,774299.23591693,0.02893965,1814.43636081,0.00084034,1,7.21571171,0.28248741,0.03399352,3.03251742,0.16403097
5,1,MS,5,0.00005032,0.01508734,9.72926405,NA,NA,0.00000015,0.00168189,NA,130.78608973,250.56617378,0.00741247,0.01827716,0.00402883,0.00000036,-0.00000007,0.00000000,0.00001718,0.00000000,-0.00000043,0.01508734,2756899.23591693,0.00005211,NA,NA,0.02893965,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00207080,NA,NA,NA,0.00000015,0.00003000,False,True,False,0.00000000,0.02888790,1829.70232826,0.00003003,1,0.56198388,1.00000000,NA,0.10839556,0.00504566
5,1,MS,6,0.00000867,0.00438976,9.83958897,NA,NA,0.00000004,0.00028983,NA,130.78787827,250.60827031,0.00215045,0.00531551,0.00116944,0.00000000,0.00000000,0.00000000,0.00000406,0.00000000,0.00000000,0.00438976,2208979.23591693,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00077868,NA,NA,NA,0.00000004,0.00000872,False,True,False,0.00000000,0.02900000,NA,0.00000872,1,0.16493255,1.00000000,NA,0.03145627,0.00086949
5,1,MS,7,0.00000268,0.00143854,9.83940223,NA,NA,0.00000001,0.00008970,NA,130.78897383,250.63385899,0.00070453,0.00174128,0.00038315,0.00000000,0.00000000,0.00000000,0.00000161,0.00000000,0.00000000,0.00143854,1661059.23591693,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032349,NA,NA,NA,0.00000001,0.00000286,False,True,False,0.00000000,0.02900000,NA,0.00000286,1,0.05402860,1.00000000,NA,0.01030479,0.00026911
5,1,MS,8,0.00000092,0.00054700,9.86167016,NA,NA,0.00000001,0.00003067,NA,130.78964297,250.64951198,0.00026784,0.00066229,0.00014568,0.00000000,0.00000000,0.00000000,0.00000068,0.00000000,0.00000000,0.00054700,1113139.23591693,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015001,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,1,0.02058693,1.00000000,NA,0.00391768,0.00009200
5,1,MS,9,0.00000040,0.00025239,9.88136720,NA,NA,0.00000000,0.00001351,NA,130.79004289,250.65886432,0.00012357,0.00030569,0.00006722,0.00000000,0.00000000,0.00000000,0.00000036,0.00000000,0.00000000,0.00025239,565219.23591693,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008017,NA,NA,NA,0.00000000,0.00000050,False,True,False,0.00000000,0.02900000,NA,0.00000050,1,0.00951746,1.00000000,NA,0.00180757,0.00004054
5,1,MS,10,0.00000021,0.00014646,9.88992866,NA,NA,0.00000000,0.00000688,NA,130.79026883,250.66414302,0.00007167,0.00017734,0.00003899,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00014646,17299.23591693,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005066,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00552500,1.00000000,NA,0.00104841,0.00002065
6,1,MS,3,0.00103037,3.60008179,2.76126387,1.00000000,0.09000000,0.00001021,0.03444169,21.00000000,0.00000024,83.51546763,0.06185354,-6.07972431,0.28300692,0.00000000,0.00000000,0.00000000,0.00028958,2883.20598615,0.00000000,8.87780428,3855622.44190308,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,884182.44190308,False,0.09729908,0.09451723,0.12788991,0.12300000,0.00400000,0.00001020,0.00203821,True,True,False,1590182.44190308,0.02895000,1800.00000000,0.00203953,1,10.83098356,0.00000000,0.03059083,8.04397958,0.10332507
6,1,MS,4,0.00163854,2.31891132,4.50584148,NA,NA,0.00000423,0.05477080,NA,137.46016830,131.67334386,0.11082493,0.44138516,0.11714719,0.00000007,0.00000000,0.00000000,0.00019195,2883.20598615,-0.00000007,2.31891132,3307702.44190308,0.00001049,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02781817,0.13401367,0.13300000,NA,0.00000423,0.00084476,False,True,False,777182.44190308,0.02893958,1817.68951737,0.00084493,1,7.32197581,0.27942066,0.03399352,3.32762615,0.16431240
6,1,MS,5,0.00005076,0.01913217,9.81006203,NA,NA,0.00000015,0.00169669,NA,137.46826122,256.05158180,0.00755125,0.01777454,0.00418568,0.00000036,-0.00000007,0.00000000,0.00001747,0.00000000,-0.00000043,0.01913217,2759782.44190308,0.00005247,NA,NA,0.02893958,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00208827,NA,NA,NA,0.00000015,0.00003014,False,True,False,0.00000000,0.02888747,1836.30354033,0.00003018,1,0.56933240,1.00000000,NA,0.11885624,0.00509008
6,1,MS,6,0.00000871,0.00555997,9.93872275,NA,NA,0.00000004,0.00029100,NA,137.46986998,256.09339178,0.00218633,0.00516205,0.00121262,0.00000000,0.00000000,0.00000000,0.00000412,0.00000000,0.00000000,0.00555997,2211862.44190308,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00078280,NA,NA,NA,0.00000004,0.00000874,False,True,False,0.00000000,0.02900000,NA,0.00000874,1,0.16706017,1.00000000,NA,0.03442542,0.00087300
6,1,MS,7,0.00000269,0.00182190,9.94007105,NA,NA,0.00000001,0.00009003,NA,137.47085508,256.11875599,0.00071617,0.00169080,0.00039724,0.00000000,0.00000000,0.00000000,0.00000163,0.00000000,0.00000000,0.00182190,1663942.44190308,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032512,NA,NA,NA,0.00000001,0.00000286,False,True,False,0.00000000,0.02900000,NA,0.00000286,1,0.05472554,1.00000000,NA,0.01127569,0.00027008
6,1,MS,8,0.00000092,0.00069270,9.96490365,NA,NA,0.00000001,0.00003076,NA,137.47145674,256.13427270,0.00027219,0.00064297,0.00015099,0.00000000,0.00000000,0.00000000,0.00000069,0.00000000,0.00000000,0.00069270,1116022.44190308,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015070,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,1,0.02085181,1.00000000,NA,0.00428565,0.00009227
6,1,MS,9,0.00000041,0.00031962,9.98560206,NA,NA,0.00000000,0.00001355,NA,137.47181631,256.14354150,0.00012556,0.00029675,0.00006966,0.00000000,0.00000000,0.00000000,0.00000036,0.00000000,0.00000000,0.00031962,568102.44190308,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008054,NA,NA,NA,0.00000000,0.00000050,False,True,False,0.00000000,0.02900000,NA,0.00000050,1,0.00963966,1.00000000,NA,0.00197713,0.00004065
6,1,MS,10,0.00000021,0.00018545,9.99687217,NA,NA,0.00000000,0.00000690,NA,137.47201948,256.14877483,0.00007281,0.00017212,0.00004040,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00018545,20182.44190308,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005087,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00559585,1.00000000,NA,0.00114644,0.00002069
7,1,MS,3,0.00103037,3.35160657,2.79961388,1.00000000,0.09000000,0.00001022,0.03444169,21.00000000,0.00000023,84.58854785,0.05793005,-6.28329508,0.28911056,0.00000000,0.00000000,0.00000000,0.00029065,2883.20598615,0.00000000,8.87131583,3858505.64788924,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,887065.64788924,False,0.09732294,0.09480788,0.12792128,0.12300000,0.00400000,0.00001022,0.00204109,True,True,False,1593065.64788924,0.02895000,1800.00000000,0.00204241,1,10.99694424,0.00000000,0.03059833,8.66769317,0.10332507
7,1,MS,4,0.00163918,2.43601722,4.54776509,NA,NA,0.00000425,0.05479221,NA,143.12125982,132.83176991,0.11110626,0.42622230,0.12015312,0.00000007,0.00000000,0.00000000,0.00019363,2883.20598615,-0.00000007,2.43601722,3310585.64788924,0.00001057,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02801180,0.13403455,0.13300000,NA,0.00000425,0.00084935,False,True,False,780065.64788924,0.02893951,1821.52755868,0.00084952,1,7.43024474,0.27636764,0.03399352,3.60027860,0.16437664
7,1,MS,5,0.00005110,0.02338345,9.89261929,NA,NA,0.00000015,0.00170816,NA,143.12851538,259.33835964,0.00763888,0.01729239,0.00429007,0.00000036,-0.00000007,0.00000000,0.00001772,0.00000000,-0.00000043,0.02338345,2762665.64788924,0.00005284,NA,NA,0.02893951,0.00000000,0.00000004,True,False,False,0.00000000,False,NA,0.00210599,NA,NA,NA,0.00000015,0.00003028,False,True,False,0.00000000,0.02888703,1844.07439767,0.00003032,1,0.57684595,1.00000000,NA,0.12850507,0.00512448
7,1,MS,6,0.00000872,0.00678748,10.03982770,NA,NA,0.00000004,0.00029155,NA,143.12997624,259.37998154,0.00220726,0.00501511,0.00124045,0.00000000,0.00000000,0.00000000,0.00000416,0.00000000,0.00000000,0.00678748,2214745.64788924,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00078696,NA,NA,NA,0.00000004,0.00000876,False,True,False,0.00000000,0.02900000,NA,0.00000876,1,0.16923121,1.00000000,NA,0.03714788,0.00087466
7,1,MS,7,0.00000270,0.00222397,10.04272697,NA,NA,0.00000001,0.00009016,NA,143.13087059,259.40518150,0.00072291,0.00164247,0.00040629,0.00000000,0.00000000,0.00000000,0.00000165,0.00000000,0.00000000,0.00222397,1666825.64788924,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032677,NA,NA,NA,0.00000001,0.00000287,False,True,False,0.00000000,0.02900000,NA,0.00000287,1,0.05543658,1.00000000,NA,0.01216549,0.00027048
7,1,MS,8,0.00000092,0.00084548,10.07015067,NA,NA,0.00000001,0.00003078,NA,143.13141680,259.42059880,0.00027467,0.00062448,0.00015439,0.00000000,0.00000000,0.00000000,0.00000070,0.00000000,0.00000000,0.00084548,1118905.64788924,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015140,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,1,0.02112197,1.00000000,NA,0.00462260,0.00009234
7,1,MS,9,0.00000041,0.00039010,10.09185793,NA,NA,0.00000000,0.00001356,NA,143.13174321,259.42980612,0.00012670,0.00028820,0.00007122,0.00000000,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00039010,570985.64788924,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008090,NA,NA,NA,0.00000000,0.00000050,False,True,False,0.00000000,0.02900000,NA,0.00000050,1,0.00976427,1.00000000,NA,0.00213235,0.00004067
7,1,MS,10,0.00000021,0.00022631,10.10586158,NA,NA,0.00000000,0.00000690,NA,143.13192768,259.43500653,0.00007344,0.00016712,0.00004129,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00022631,23065.64788924,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005108,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00566809,1.00000000,NA,0.00123610,0.00002069
8,1,MS,3,0.00103037,3.15376121,2.83831855,1.00000000,0.09000000,0.00001024,0.03444169,21.00000000,0.00000022,85.16739380,0.05303610,-6.47934672,0.29263400,0.00000000,0.00000000,0.00000000,0.00029134,2883.20598615,0.00000000,8.86531239,3861388.85387539,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,889948.85387539,False,0.09734755,0.09509922,0.12795362,0.12300000,0.00400000,0.00001023,0.00204398,True,True,False,1595948.85387539,0.02895000,1800.00000000,0.00204530,1,11.16472559,0.00000000,0.03060607,9.23728731,0.10332507
8,1,MS,4,0.00163843,2.55814395,4.58997125,NA,NA,0.00000427,0.05476710,NA,147.95710739,133.20561240,0.11109300,0.41226841,0.12209982,0.00000007,-0.00000000,0.00000000,0.00019507,2883.20598615,-0.00000007,2.55814395,3313468.85387539,0.00001064,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02820687,0.13405619,0.13300000,NA,0.00000427,0.00085393,False,True,False,782948.85387539,0.02893943,1825.89311048,0.00085411,1,7.53969934,0.27333166,0.03399352,3.85235367,0.16430130
8,1,MS,5,0.00005136,0.02781492,9.97602075,NA,NA,0.00000015,0.00171696,NA,147.96367481,261.10873883,0.00769453,0.01684893,0.00435668,0.00000037,-0.00000007,0.00000000,0.00001794,0.00000000,-0.00000044,0.02781492,2765548.85387539,0.00005320,NA,NA,0.02893943,0.00000000,0.00000004,True,False,False,0.00000000,False,NA,0.00212394,NA,NA,NA,0.00000015,0.00003042,False,True,False,0.00000000,0.02888660,1852.89149307,0.00003046,1,0.58446854,1.00000000,NA,0.13741133,0.00515087
8,1,MS,6,0.00000872,0.00806449,10.14196566,NA,NA,0.00000004,0.00029161,NA,147.96501376,261.15026805,0.00221885,0.00487988,0.00125725,0.00000000,0.00000000,0.00000000,0.00000420,0.00000000,0.00000000,0.00806449,2217628.85387539,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079116,NA,NA,NA,0.00000004,0.00000879,False,True,False,0.00000000,0.02900000,NA,0.00000879,1,0.17142931,1.00000000,NA,0.03964507,0.00087484
8,1,MS,7,0.00000270,0.00264219,10.14642965,NA,NA,0.00000001,0.00009014,NA,147.96583337,261.17536160,0.00072658,0.00159800,0.00041173,0.00000000,0.00000000,0.00000000,0.00000166,0.00000000,0.00000000,0.00264219,1669708.85387539,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032843,NA,NA,NA,0.00000001,0.00000288,False,True,False,0.00000000,0.02900000,NA,0.00000288,1,0.05615637,1.00000000,NA,0.01298125,0.00027042
8,1,MS,8,0.00000092,0.00100435,10.17646711,NA,NA,0.00000001,0.00003075,NA,147.96633391,261.19071492,0.00027599,0.00060747,0.00015642,0.00000000,0.00000000,0.00000000,0.00000070,0.00000000,0.00000000,0.00100435,1121788.85387539,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015210,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,1,0.02139539,1.00000000,NA,0.00493125,0.00009225
8,1,MS,9,0.00000041,0.00046339,10.19918920,NA,NA,0.00000000,0.00001354,NA,147.96663303,261.19988194,0.00012729,0.00028033,0.00007215,0.00000000,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00046339,573868.85387539,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008128,NA,NA,NA,0.00000000,0.00000050,False,True,False,0.00000000,0.02900000,NA,0.00000050,1,0.00989038,1.00000000,NA,0.00227448,0.00004063
8,1,MS,10,0.00000021,0.00026878,10.21594724,NA,NA,0.00000000,0.00000689,NA,147.96680209,261.20506137,0.00007377,0.00016253,0.00004181,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00026878,25948.85387539,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005130,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00574116,1.00000000,NA,0.00131813,0.00002066
9,1,MS,3,0.00103037,2.99319929,2.87716245,1.00000000,0.09000000,0.00001025,0.03444169,21.00000000,0.00000021,85.41303050,0.04832447,-6.62863231,0.29437788,0.00000000,0.00000000,0.00000000,0.00029177,2883.20598615,0.00000000,8.85955539,3864272.05986155,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,892832.05986154,False,0.09737270,0.09539099,0.12798668,0.12300000,0.00400000,0.00001024,0.00204686,True,True,False,1598832.05986154,0.02895000,1800.00000000,0.00204818,1,11.33348489,0.00000000,0.03061398,9.75751176,0.10332507
9,1,MS,4,0.00163692,2.68468391,4.63213194,NA,NA,0.00000430,0.05471681,NA,152.11785351,133.05618270,0.11092215,0.39968705,0.12331044,0.00000007,0.00000000,0.00000000,0.00019634,2883.20598615,-0.00000007,2.68468391,3316352.05986155,0.00001071,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02840321,0.13407843,0.13300000,NA,0.00000430,0.00085851,False,True,False,785832.05986154,0.02893936,1830.73408531,0.00085869,1,7.64978609,0.27031490,0.03399352,4.08558197,0.16415043
9,1,MS,5,0.00005158,0.03240499,10.05964763,NA,NA,0.00000015,0.00172415,NA,152.12385252,261.85752234,0.00772990,0.01645110,0.00439710,0.00000037,-0.00000007,0.00000000,0.00001814,0.00000000,-0.00000044,0.03240499,2768432.05986155,0.00005357,NA,NA,0.02893936,0.00000000,0.00000005,True,False,False,0.00000000,False,NA,0.00214208,NA,NA,NA,0.00000015,0.00003056,False,True,False,0.00000000,0.02888616,1862.64314642,0.00003061,1,0.59216218,1.00000000,NA,0.14563873,0.00517244
9,1,MS,6,0.00000872,0.00938458,10.24450371,NA,NA,0.00000004,0.00029138,NA,152.12509053,261.89903337,0.00222452,0.00475834,0.00126644,0.00000000,0.00000000,0.00000000,0.00000424,0.00000000,0.00000000,0.00938458,2220512.05986155,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079540,NA,NA,NA,0.00000004,0.00000881,False,True,False,0.00000000,0.02900000,NA,0.00000881,1,0.17364339,1.00000000,NA,0.04193660,0.00087414
9,1,MS,7,0.00000269,0.00307446,10.25054478,NA,NA,0.00000001,0.00009003,NA,152.12584831,261.92406555,0.00072832,0.00155803,0.00041467,0.00000000,0.00000000,0.00000000,0.00000167,0.00000000,0.00000000,0.00307446,1672592.05986154,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033011,NA,NA,NA,0.00000001,0.00000289,False,True,False,0.00000000,0.02900000,NA,0.00000289,1,0.05688128,1.00000000,NA,0.01372943,0.00027009
9,1,MS,8,0.00000092,0.00116852,10.28321633,NA,NA,0.00000001,0.00003069,NA,152.12631107,261.93938245,0.00027658,0.00059217,0.00015749,0.00000000,0.00000000,0.00000000,0.00000071,0.00000000,0.00000000,0.00116852,1124672.05986154,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015281,NA,NA,NA,0.00000001,0.00000110,False,True,False,0.00000000,0.02900000,NA,0.00000110,1,0.02167066,1.00000000,NA,0.00521406,0.00009208
9,1,MS,9,0.00000040,0.00053912,10.30695825,NA,NA,0.00000000,0.00001352,NA,152.12658760,261.94852564,0.00012755,0.00027326,0.00007264,0.00000000,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00053912,576752.05986154,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008165,NA,NA,NA,0.00000000,0.00000051,False,True,False,0.00000000,0.02900000,NA,0.00000051,1,0.01001732,1.00000000,NA,0.00240467,0.00004055
9,1,MS,10,0.00000021,0.00031265,10.32648897,NA,NA,0.00000000,0.00000687,NA,152.12674391,261.95369337,0.00007389,0.00015839,0.00004209,0.00000000,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00031265,28832.05986155,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005151,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00581471,1.00000000,NA,0.00139319,0.00002060
10,1,MS,3,0.00103037,2.86050787,2.91600482,1.00000000,0.09000000,0.00001027,0.03444169,21.00000000,0.00000020,85.44571693,0.04395539,-6.73886935,0.29497024,0.00000000,0.00000000,0.00000000,0.00029201,2883.20598615,0.00000000,8.85411538,3867155.26584770,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,895715.26584770,False,0.09739827,0.09568300,0.12802029,0.12300000,0.00400000,0.00001026,0.00204975,True,True,False,1601715.26584770,0.02895000,1800.00000000,0.00205107,1,11.50266922,0.00000000,0.03062202,10.23403315,0.10332507
10,1,MS,4,0.00163505,2.81514906,4.67403490,NA,NA,0.00000432,0.05465431,NA,155.72957378,132.57679616,0.11068651,0.38881319,0.12404032,0.00000007,0.00000000,0.00000000,0.00019750,2883.20598615,-0.00000007,2.81514906,3319235.26584770,0.00001079,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02860070,0.13410115,0.13300000,NA,0.00000432,0.00086309,False,True,False,788715.26584770,0.02893929,1836.00321092,0.00086327,1,7.76014117,0.26731889,0.03399352,4.30208340,0.16396293
10,1,MS,5,0.00005177,0.03713641,10.14309401,NA,NA,0.00000015,0.00173041,NA,155.73510474,261.95358254,0.00775347,0.01611186,0.00442047,0.00000037,-0.00000007,0.00000000,0.00001833,0.00000000,-0.00000044,0.03713641,2771315.26584770,0.00005394,NA,NA,0.02893929,0.00000000,0.00000005,True,False,False,0.00000000,False,NA,0.00216041,NA,NA,NA,0.00000015,0.00003070,False,True,False,0.00000000,0.02888572,1873.22832808,0.00003075,1,0.59990184,1.00000000,NA,0.15326454,0.00519122
10,1,MS,6,0.00000870,0.01074263,10.34702737,NA,NA,0.00000004,0.00029098,NA,155.73625942,261.99513054,0.00222676,0.00465411,0.00127067,0.00000000,0.00000000,0.00000000,0.00000427,0.00000000,0.00000000,0.01074263,2223395.26584770,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079967,NA,NA,NA,0.00000004,0.00000884,False,True,False,0.00000000,0.02900000,NA,0.00000884,1,0.17586619,1.00000000,NA,0.04404586,0.00087293
10,1,MS,7,0.00000269,0.00351910,10.35465704,NA,NA,0.00000001,0.00008987,NA,155.73696620,262.02013448,0.00072894,0.00152373,0.00041599,0.00000000,0.00000000,0.00000000,0.00000169,0.00000000,0.00000000,0.00351910,1675475.26584770,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033179,NA,NA,NA,0.00000001,0.00000289,False,True,False,0.00000000,0.02900000,NA,0.00000289,1,0.05760892,1.00000000,NA,0.01441771,0.00026960
10,1,MS,8,0.00000092,0.00133734,10.38998155,NA,NA,0.00000001,0.00003062,NA,155.73739780,262.03543525,0.00027673,0.00057903,0.00015795,0.00000000,0.00000000,0.00000000,0.00000071,0.00000000,0.00000000,0.00133734,1127555.26584770,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00015353,NA,NA,NA,0.00000001,0.00000110,False,True,False,0.00000000,0.02900000,NA,0.00000110,1,0.02194691,1.00000000,NA,0.00547398,0.00009185
10,1,MS,9,0.00000040,0.00061698,10.41474773,NA,NA,0.00000000,0.00001348,NA,155.73765571,262.04456672,0.00012760,0.00026718,0.00007284,0.00000000,0.00000000,0.00000000,0.00000038,0.00000000,0.00000000,0.00061698,579635.26584770,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008202,NA,NA,NA,0.00000000,0.00000051,False,True,False,0.00000000,0.02900000,NA,0.00000051,1,0.01014470,1.00000000,NA,0.00252427,0.00004044
10,1,MS,10,0.00000020,0.00035775,10.43706782,NA,NA,0.00000000,0.00000684,NA,155.73780150,262.04972960,0.00007390,0.00015484,0.00004219,0.00000000,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00035775,31715.26584770,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005173,NA,NA,NA,0.00000000,0.00000029,False,True,False,0.00000000,0.02900000,NA,0.00000029,1,0.00588848,1.00000000,NA,0.00146208,0.00002053
11,1,MS,3,0.00103037,2.74879964,2.95475889,1.00000000,0.09000000,0.00001028,0.03444169,21.00000000,0.00000020,85.35233766,0.04011955,-6.83464582,0.29487696,0.00000000,0.00000000,0.00000000,0.00029211,2883.20598615,0.00000000,8.84894113,3870038.47183386,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,898598.47183385,False,0.09742415,0.09597511,0.12805430,0.12300000,0.00400000,0.00001027,0.00205263,True,True,False,1604598.47183385,0.02895000,1800.00000000,0.00205395,1,11.67193579,0.00000000,0.03063015,10.67326033,0.10332507
11,1,MS,4,0.00163305,2.75202386,4.71555142,NA,NA,0.00000434,0.05458748,NA,158.90007099,131.90606124,0.11043999,0.38020747,0.12448064,0.00000007,-0.00000000,0.00000000,0.00019857,2883.20598615,-0.00000007,2.94923314,3322118.47183386,0.00001086,NA,NA,0.02895000,0.00000000,0.00000018,True,False,False,0.00000000,False,0.09910648,0.02879927,0.13412426,0.13300000,NA,0.00000434,0.00086766,False,True,False,791598.47183385,0.02893921,1841.65869516,0.00086784,1,7.87053837,0.26434464,0.03399352,4.50432070,0.16376245
