sum_dry_mass,Cont_WSC_DM_shoot,dry_mass_phloem,sum_dry_mass_shoot,N_content,mstruct_laminae,mstruct_shoot,Total_Photosynthesis,NS_roots,N_content_total_DM_shoot,C_N_ratio_shoot,Cont_WSC_DM_laminae,mstruct,sum_N_g,plant,N_content_mstruct_roots,shoot_roots_mstruct_ratio,sum_respi_shoot,N_content_mstruct,Tillers_Photosynthesis_An,Cont_WSC_DM,senesced_mstruct,C_respired_shoot,N_content_roots,sum_dry_mass_stem,sum_N_g_shoot,N_content_mstruct_shoot,sum_C_g,sum_NSC_g,C_exudated,sum_dry_mass_laminae,NS_stem,shoot_roots_ratio,C_N_ratio,t,sum_respi_roots,NS_shoot,Total_Transpiration,N_content_shoot,Cont_WSC_DM_stem,Tillers_Photosynthesis,sum_dry_mass_roots,NS,NS_laminae,Cont_WSC_DM_roots,NNI,C_respired_roots,axis,mstruct_stem
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8265300000,NA,1,NA,NA,51.5225000000,NA,NA,NA,1.1577300000,NA,NA,NA,NA,NA,NA,NA,0.0033900000,NA,NA,NA,NA,562.0000000000,0.3108600000,NA,0.0103500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8265300000,NA,1,NA,NA,64.6527000000,NA,NA,NA,1.1577300000,NA,NA,NA,NA,NA,NA,NA,0.0090000000,NA,NA,NA,NA,563.0000000000,0.3224700000,NA,0.0103500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8207200000,NA,1,NA,NA,77.7768300000,NA,NA,NA,1.1635400000,NA,NA,NA,NA,NA,NA,NA,0.0163700000,NA,NA,NA,NA,564.0000000000,0.3184200000,NA,0.0163100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8207200000,NA,1,NA,NA,91.0489100000,NA,NA,NA,1.1635400000,NA,NA,NA,NA,NA,NA,NA,0.0270400000,NA,NA,NA,NA,565.0000000000,0.3071500000,NA,0.0163100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8148700000,NA,1,NA,NA,96.0242800000,NA,NA,NA,1.1693900000,NA,NA,NA,NA,NA,NA,NA,0.0354800000,NA,NA,NA,NA,566.0000000000,0.2819700000,NA,0.0139100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8148700000,NA,1,NA,NA,96.6341700000,NA,NA,NA,1.1693900000,NA,NA,NA,NA,NA,NA,NA,0.0382100000,NA,NA,NA,NA,567.0000000000,0.2627700000,NA,0.0139100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8091900000,NA,1,NA,NA,90.9161000000,NA,NA,NA,1.1750700000,NA,NA,NA,NA,NA,NA,NA,0.0356700000,NA,NA,NA,NA,568.0000000000,0.2428700000,NA,0.0088700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8091900000,NA,1,NA,NA,78.3503700000,NA,NA,NA,1.1750700000,NA,NA,NA,NA,NA,NA,NA,0.0279600000,NA,NA,NA,NA,569.0000000000,0.2149800000,NA,0.0088700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8046600000,NA,1,NA,NA,61.8421100000,NA,NA,NA,1.1796000000,NA,NA,NA,NA,NA,NA,NA,0.0219200000,NA,NA,NA,NA,570.0000000000,0.1783800000,NA,0.0028600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8046600000,NA,1,NA,NA,41.8181600000,NA,NA,NA,1.1796000000,NA,NA,NA,NA,NA,NA,NA,0.0151300000,NA,NA,NA,NA,571.0000000000,0.1253700000,NA,0.0028600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8020900000,NA,1,NA,NA,32.6783500000,NA,NA,NA,1.1821800000,NA,NA,NA,NA,NA,NA,NA,0.0109200000,NA,NA,NA,NA,572.0000000000,0.1084200000,NA,0.0004700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8020900000,NA,1,NA,NA,26.7412600000,NA,NA,NA,1.1821800000,NA,NA,NA,NA,NA,NA,NA,0.0069000000,NA,NA,NA,NA,573.0000000000,0.0994100000,NA,0.0004700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7997900000,NA,1,NA,NA,22.2457500000,NA,NA,NA,1.1844700000,NA,NA,NA,NA,NA,NA,NA,0.0042000000,NA,NA,NA,NA,574.0000000000,0.0936400000,NA,0.0003700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7997900000,NA,1,NA,NA,18.5683500000,NA,NA,NA,1.1844700000,NA,NA,NA,NA,NA,NA,NA,0.0026300000,NA,NA,NA,NA,575.0000000000,0.0856000000,NA,0.0003700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7978500000,NA,1,NA,NA,15.7267100000,NA,NA,NA,1.1864200000,NA,NA,NA,NA,NA,NA,NA,0.0017300000,NA,NA,NA,NA,576.0000000000,0.0787300000,NA,0.0002300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7978500000,NA,1,NA,NA,14.2635600000,NA,NA,NA,1.1864200000,NA,NA,NA,NA,NA,NA,NA,0.0010000000,NA,NA,NA,NA,577.0000000000,0.0785000000,NA,0.0002300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7958300000,NA,1,NA,NA,12.6662300000,NA,NA,NA,1.1884300000,NA,NA,NA,NA,NA,NA,NA,0.0004800000,NA,NA,NA,NA,578.0000000000,0.0759900000,NA,0.0001800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7958300000,NA,1,NA,NA,10.8966200000,NA,NA,NA,1.1884300000,NA,NA,NA,NA,NA,NA,NA,0.0002500000,NA,NA,NA,NA,579.0000000000,0.0680900000,NA,0.0001800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7942100000,NA,1,NA,NA,9.4924900000,NA,NA,NA,1.1900500000,NA,NA,NA,NA,NA,NA,NA,0.0001500000,NA,NA,NA,NA,580.0000000000,0.0618900000,NA,0.0001000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7942100000,NA,1,NA,NA,8.9768700000,NA,NA,NA,1.1900500000,NA,NA,NA,NA,NA,NA,NA,0.0000400000,NA,NA,NA,NA,581.0000000000,0.0618400000,NA,0.0001000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7915200000,NA,1,NA,NA,12.3946900000,NA,NA,NA,1.1927400000,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,582.0000000000,0.0832700000,NA,0.0019200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7915200000,NA,1,NA,NA,16.5123100000,NA,NA,NA,1.1927400000,NA,NA,NA,NA,NA,NA,NA,0.0000100000,NA,NA,NA,NA,583.0000000000,0.1107600000,NA,0.0019200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7864100000,NA,1,NA,NA,25.4193700000,NA,NA,NA,1.1978500000,NA,NA,NA,NA,NA,NA,NA,0.0008200000,NA,NA,NA,NA,584.0000000000,0.1230600000,NA,0.0095300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7864100000,NA,1,NA,NA,38.7340200000,NA,NA,NA,1.1978500000,NA,NA,NA,NA,NA,NA,NA,0.0040600000,NA,NA,NA,NA,585.0000000000,0.1259600000,NA,0.0095300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7804900000,NA,1,NA,NA,54.7959200000,NA,NA,NA,1.2037700000,NA,NA,NA,NA,NA,NA,NA,0.0100600000,NA,NA,NA,NA,586.0000000000,0.1242200000,NA,0.0148000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7804900000,NA,1,NA,NA,71.5668100000,NA,NA,NA,1.2037700000,NA,NA,NA,NA,NA,NA,NA,0.0183200000,NA,NA,NA,NA,587.0000000000,0.1243700000,NA,0.0148000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7737600000,NA,1,NA,NA,86.5571600000,NA,NA,NA,1.2105000000,NA,NA,NA,NA,NA,NA,NA,0.0247100000,NA,NA,NA,NA,588.0000000000,0.1257600000,NA,0.0170800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7737600000,NA,1,NA,NA,92.9328600000,NA,NA,NA,1.2105000000,NA,NA,NA,NA,NA,NA,NA,0.0293900000,NA,NA,NA,NA,589.0000000000,0.1189100000,NA,0.0170800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7671800000,NA,1,NA,NA,92.9865200000,NA,NA,NA,1.2170900000,NA,NA,NA,NA,NA,NA,NA,0.0329500000,NA,NA,NA,NA,590.0000000000,0.1082500000,NA,0.0151700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7671800000,NA,1,NA,NA,90.6714000000,NA,NA,NA,1.2170900000,NA,NA,NA,NA,NA,NA,NA,0.0338200000,NA,NA,NA,NA,591.0000000000,0.0984900000,NA,0.0151700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7612000000,NA,1,NA,NA,82.9157000000,NA,NA,NA,1.2230600000,NA,NA,NA,NA,NA,NA,NA,0.0323400000,NA,NA,NA,NA,592.0000000000,0.0866400000,NA,0.0087000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7612000000,NA,1,NA,NA,71.3720600000,NA,NA,NA,1.2230600000,NA,NA,NA,NA,NA,NA,NA,0.0267800000,NA,NA,NA,NA,593.0000000000,0.0760500000,NA,0.0087000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7568300000,NA,1,NA,NA,54.9801500000,NA,NA,NA,1.2274300000,NA,NA,NA,NA,NA,NA,NA,0.0227200000,NA,NA,NA,NA,594.0000000000,0.0604200000,NA,0.0022100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7568300000,NA,1,NA,NA,39.9509000000,NA,NA,NA,1.2274300000,NA,NA,NA,NA,NA,NA,NA,0.0156600000,NA,NA,NA,NA,595.0000000000,0.0479100000,NA,0.0022100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7541300000,NA,1,NA,NA,29.8875900000,NA,NA,NA,1.2301300000,NA,NA,NA,NA,NA,NA,NA,0.0114300000,NA,NA,NA,NA,596.0000000000,0.0399700000,NA,0.0005100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7541300000,NA,1,NA,NA,24.3959700000,NA,NA,NA,1.2301300000,NA,NA,NA,NA,NA,NA,NA,0.0082400000,NA,NA,NA,NA,597.0000000000,0.0358800000,NA,0.0005100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7516400000,NA,1,NA,NA,21.1755900000,NA,NA,NA,1.2326300000,NA,NA,NA,NA,NA,NA,NA,0.0055700000,NA,NA,NA,NA,598.0000000000,0.0358600000,NA,0.0003500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7516400000,NA,1,NA,NA,18.3128800000,NA,NA,NA,1.2326300000,NA,NA,NA,NA,NA,NA,NA,0.0035500000,NA,NA,NA,NA,599.0000000000,0.0360600000,NA,0.0003500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7485800000,NA,1,NA,NA,16.9193800000,NA,NA,NA,1.2356900000,NA,NA,NA,NA,NA,NA,NA,0.0021300000,NA,NA,NA,NA,600.0000000000,0.0388500000,NA,0.0003900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7485800000,NA,1,NA,NA,13.8552200000,NA,NA,NA,1.2356900000,NA,NA,NA,NA,NA,NA,NA,0.0014700000,NA,NA,NA,NA,601.0000000000,0.0342400000,NA,0.0003900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7460300000,NA,1,NA,NA,11.9896100000,NA,NA,NA,1.2382300000,NA,NA,NA,NA,NA,NA,NA,0.0011500000,NA,NA,NA,NA,602.0000000000,0.0317400000,NA,0.0003400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7460300000,NA,1,NA,NA,10.0673400000,NA,NA,NA,1.2382300000,NA,NA,NA,NA,NA,NA,NA,0.0009900000,NA,NA,NA,NA,603.0000000000,0.0263400000,NA,0.0003400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7440900000,NA,1,NA,NA,9.0286100000,NA,NA,NA,1.2401800000,NA,NA,NA,NA,NA,NA,NA,0.0008600000,NA,NA,NA,NA,604.0000000000,0.0249100000,NA,0.0001900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7440900000,NA,1,NA,NA,8.6062700000,NA,NA,NA,1.2401800000,NA,NA,NA,NA,NA,NA,NA,0.0006500000,NA,NA,NA,NA,605.0000000000,0.0257600000,NA,0.0001900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7409400000,NA,1,NA,NA,10.7379900000,NA,NA,NA,1.2433300000,NA,NA,NA,NA,NA,NA,NA,0.0004500000,NA,NA,NA,NA,606.0000000000,0.0326600000,NA,0.0013700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7409400000,NA,1,NA,NA,12.6029700000,NA,NA,NA,1.2433300000,NA,NA,NA,NA,NA,NA,NA,0.0005800000,NA,NA,NA,NA,607.0000000000,0.0355500000,NA,0.0013700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7362600000,NA,1,NA,NA,19.7585100000,NA,NA,NA,1.2480100000,NA,NA,NA,NA,NA,NA,NA,0.0013400000,NA,NA,NA,NA,608.0000000000,0.0402100000,NA,0.0074800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7362600000,NA,1,NA,NA,31.2576900000,NA,NA,NA,1.2480100000,NA,NA,NA,NA,NA,NA,NA,0.0040200000,NA,NA,NA,NA,609.0000000000,0.0421000000,NA,0.0074800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7306800000,NA,1,NA,NA,45.8360200000,NA,NA,NA,1.2535800000,NA,NA,NA,NA,NA,NA,NA,0.0091300000,NA,NA,NA,NA,610.0000000000,0.0419500000,NA,0.0138700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7306800000,NA,1,NA,NA,60.9556100000,NA,NA,NA,1.2535800000,NA,NA,NA,NA,NA,NA,NA,0.0170000000,NA,NA,NA,NA,611.0000000000,0.0415700000,NA,0.0138700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7246600000,NA,1,NA,NA,74.4583000000,NA,NA,NA,1.2596000000,NA,NA,NA,NA,NA,NA,NA,0.0247300000,NA,NA,NA,NA,612.0000000000,0.0419500000,NA,0.0149500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7246600000,NA,1,NA,NA,82.2207700000,NA,NA,NA,1.2596000000,NA,NA,NA,NA,NA,NA,NA,0.0314200000,NA,NA,NA,NA,613.0000000000,0.0409600000,NA,0.0149500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7186100000,NA,1,NA,NA,86.5919000000,NA,NA,NA,1.2656600000,NA,NA,NA,NA,NA,NA,NA,0.0352300000,NA,NA,NA,NA,614.0000000000,0.0410500000,NA,0.0127300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7186100000,NA,1,NA,NA,85.5050900000,NA,NA,NA,1.2656600000,NA,NA,NA,NA,NA,NA,NA,0.0356100000,NA,NA,NA,NA,615.0000000000,0.0400000000,NA,0.0127300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7130800000,NA,1,NA,NA,78.6811100000,NA,NA,NA,1.2711900000,NA,NA,NA,NA,NA,NA,NA,0.0343500000,NA,NA,NA,NA,616.0000000000,0.0373700000,NA,0.0076400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7130800000,NA,1,NA,NA,68.4008300000,NA,NA,NA,1.2711900000,NA,NA,NA,NA,NA,NA,NA,0.0291700000,NA,NA,NA,NA,617.0000000000,0.0342200000,NA,0.0076400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7088200000,NA,1,NA,NA,54.4876400000,NA,NA,NA,1.2754400000,NA,NA,NA,NA,NA,NA,NA,0.0239300000,NA,NA,NA,NA,618.0000000000,0.0296900000,NA,0.0019100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7088200000,NA,1,NA,NA,41.7221500000,NA,NA,NA,1.2754400000,NA,NA,NA,NA,NA,NA,NA,0.0140600000,NA,NA,NA,NA,619.0000000000,0.0280800000,NA,0.0019100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7050400000,NA,1,NA,NA,32.0586700000,NA,NA,NA,1.2792200000,NA,NA,NA,NA,NA,NA,NA,0.0084800000,NA,NA,NA,NA,620.0000000000,0.0260600000,NA,0.0013200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7050400000,NA,1,NA,NA,26.0698300000,NA,NA,NA,1.2792200000,NA,NA,NA,NA,NA,NA,NA,0.0052300000,NA,NA,NA,NA,621.0000000000,0.0251400000,NA,0.0013200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7013900000,NA,1,NA,NA,21.3777700000,NA,NA,NA,1.2828700000,NA,NA,NA,NA,NA,NA,NA,0.0033800000,NA,NA,NA,NA,622.0000000000,0.0236700000,NA,0.0009500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7013900000,NA,1,NA,NA,18.2038500000,NA,NA,NA,1.2828700000,NA,NA,NA,NA,NA,NA,NA,0.0022600000,NA,NA,NA,NA,623.0000000000,0.0228300000,NA,0.0009500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6976900000,NA,1,NA,NA,15.7849200000,NA,NA,NA,1.2865800000,NA,NA,NA,NA,NA,NA,NA,0.0015400000,NA,NA,NA,NA,624.0000000000,0.0220100000,NA,0.0006200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6976900000,NA,1,NA,NA,13.9131600000,NA,NA,NA,1.2865800000,NA,NA,NA,NA,NA,NA,NA,0.0010600000,NA,NA,NA,NA,625.0000000000,0.0216300000,NA,0.0006200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6939300000,NA,1,NA,NA,12.2114500000,NA,NA,NA,1.2903300000,NA,NA,NA,NA,NA,NA,NA,0.0007600000,NA,NA,NA,NA,626.0000000000,0.0203700000,NA,0.0005600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6939300000,NA,1,NA,NA,11.0018900000,NA,NA,NA,1.2903300000,NA,NA,NA,NA,NA,NA,NA,0.0005500000,NA,NA,NA,NA,627.0000000000,0.0198800000,NA,0.0005600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6900000000,NA,1,NA,NA,10.0058000000,NA,NA,NA,1.2942600000,NA,NA,NA,NA,NA,NA,NA,0.0004000000,NA,NA,NA,NA,628.0000000000,0.0192100000,NA,0.0008800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6900000000,NA,1,NA,NA,9.0774600000,NA,NA,NA,1.2942600000,NA,NA,NA,NA,NA,NA,NA,0.0003000000,NA,NA,NA,NA,629.0000000000,0.0185400000,NA,0.0008800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6858900000,NA,1,NA,NA,8.7463700000,NA,NA,NA,1.2983700000,NA,NA,NA,NA,NA,NA,NA,0.0002400000,NA,NA,NA,NA,630.0000000000,0.0180300000,NA,0.0011800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6858900000,NA,1,NA,NA,8.6854800000,NA,NA,NA,1.2983700000,NA,NA,NA,NA,NA,NA,NA,0.0002400000,NA,NA,NA,NA,631.0000000000,0.0175700000,NA,0.0011800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6814000000,NA,1,NA,NA,9.9161300000,NA,NA,NA,1.3028600000,NA,NA,NA,NA,NA,NA,NA,0.0003000000,NA,NA,NA,NA,632.0000000000,0.0174700000,NA,0.0027300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6814000000,NA,1,NA,NA,12.1220100000,NA,NA,NA,1.3028600000,NA,NA,NA,NA,NA,NA,NA,0.0005500000,NA,NA,NA,NA,633.0000000000,0.0166700000,NA,0.0027300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6767700000,NA,1,NA,NA,14.7293100000,NA,NA,NA,1.3074900000,NA,NA,NA,NA,NA,NA,NA,0.0009000000,NA,NA,NA,NA,634.0000000000,0.0161000000,NA,0.0030500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6767700000,NA,1,NA,NA,16.8573000000,NA,NA,NA,1.3074900000,NA,NA,NA,NA,NA,NA,NA,0.0013100000,NA,NA,NA,NA,635.0000000000,0.0152200000,NA,0.0030500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6722000000,NA,1,NA,NA,18.6180200000,NA,NA,NA,1.3120600000,NA,NA,NA,NA,NA,NA,NA,0.0017200000,NA,NA,NA,NA,636.0000000000,0.0144500000,NA,0.0027100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6722000000,NA,1,NA,NA,19.6911800000,NA,NA,NA,1.3120600000,NA,NA,NA,NA,NA,NA,NA,0.0019300000,NA,NA,NA,NA,637.0000000000,0.0140200000,NA,0.0027100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6675100000,NA,1,NA,NA,20.8206100000,NA,NA,NA,1.3167500000,NA,NA,NA,NA,NA,NA,NA,0.0021800000,NA,NA,NA,NA,638.0000000000,0.0134500000,NA,0.0030300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
