t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,AA_consumption_mstruct,Export_Nitrates,Total_Organic_Nitrogen,N_tot,sucrose,sucrose_consumption_mstruct,plant,C_exudation,Conc_Nitrates,R_grain_growth_struct,Conc_cytokinins,Conc_Sucrose,Uptake_Nitrates,senesced_mstruct,Nstruct,Respi_growth,Unloading_Sucrose,Conc_Amino_Acids,R_residual,synthetized_mstruct,HATS_LATS,R_Nnit_upt,R_grain_growth_starch,S_Proteins,S_Amino_Acids,Export_cytokinins,Export_Amino_Acids,nitrates,Unloading_Amino_Acids,Proteins_N_Mass,sum_respi,RGR_Structure,regul_transpiration,R_Nnit_red,N_exudation,WSC_g,S_grain_structure,age_from_flowering,S_grain_starch,cytokinins,S_cytokinins,axis
179.0000000000,grains,0.08646256900420168,79.3013100000,NA,NA,2740.4719600000,0.0000000000,NA,NA,NA,0.0011102183,NA,NA,1,NA,NA,5.9471500000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.4603500000,NA,NA,NA,NA,NA,0.00111021834,NA,0.0000000000,NA,NA,NA,NA,14.5602600000,418691.3367100000,0.0000000000,NA,NA,MS
179.0000000000,phloem,NA,NA,148.0593800000,NA,NA,NA,NA,NA,NA,0.0020728313,4682.8842000000,NA,1,NA,NA,NA,NA,115.65178542321748,NA,NA,NA,NA,NA,35.10314942194905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13379669142857142,NA,NA,NA,NA,NA,MS
179.0000000000,roots,NA,NA,503.6464700000,1.8956700000,NA,NA,0.9809300000,0.1558700000,1180.6700300000,0.0451046750,2474.0132100000,98.3672200000,1,13.4668700000,1076.6500340249095,NA,57.57071114698233,108.75720325795102,9.3891100000,0.2841700000,0.0094800000,33.8746300000,67.3343500000,212.54605284675077,8.9658503231,NA,99.5812100000,3.7274800000,NA,NA,3.3653200000,13.9185000000,9.6156300000,2040.9731700000,2.1289200000,NA,25.3574900000,NA,0.0212100000,12.6314600000,2.6933700000,0.0706860917142857,NA,NA,NA,109.1350700000,2.0709400000,MS
180.0000000000,grains,0.08676422170588234,79.7707000000,NA,NA,2749.3386200000,0.0000000000,NA,NA,NA,0.0011167898,NA,NA,1,NA,NA,6.1407500000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.4661300000,NA,NA,NA,NA,NA,0.0011167898,NA,0.0000000000,NA,NA,NA,NA,15.0342400000,423113.9657500000,0.0000000000,NA,NA,MS
180.0000000000,phloem,NA,NA,147.0514300000,NA,NA,NA,NA,NA,NA,0.0020587200,4742.8627400000,NA,1,NA,NA,NA,NA,117.27381644719532,NA,NA,NA,NA,NA,34.90607260060174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135510364,NA,NA,NA,NA,NA,MS
180.0000000000,roots,NA,NA,495.9649000000,1.8927100000,NA,NA,1.0401600000,0.1864600000,1171.9343800000,0.0450139426,2449.3901000000,104.3075300000,1,18.8438000000,1079.7229528031237,NA,51.256912046747786,107.84316755692457,9.4800600000,0.2900400000,0.0094600000,35.9202900000,94.2190200000,209.6316498565549,9.0958716920,NA,101.2644100000,3.7635800000,NA,NA,3.4561700000,14.7822300000,11.3130000000,2043.6024300000,2.9212400000,NA,25.8632600000,NA,0.0253400000,12.9522700000,3.7687600000,0.06998257428571429,NA,NA,NA,97.0144700000,2.1072700000,MS
181.0000000000,grains,0.08706318207983192,80.2280300000,NA,NA,2758.1545000000,0.0000000000,NA,NA,NA,0.0011231924,NA,NA,1,NA,NA,6.1106800000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.4544300000,NA,NA,NA,NA,NA,0.00112319242,NA,0.0000000000,NA,NA,NA,NA,14.9606200000,427481.8479500000,0.0000000000,NA,NA,MS
181.0000000000,phloem,NA,NA,147.7209800000,NA,NA,NA,NA,NA,NA,0.0020680937,4863.2179800000,NA,1,NA,NA,NA,NA,120.24120298119544,NA,NA,NA,NA,NA,35.062508975036046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13894908514285714,NA,NA,NA,NA,NA,MS
181.0000000000,roots,NA,NA,489.7148900000,1.8927100000,NA,NA,1.0401600000,0.1867200000,1165.6843800000,0.0449657574,2537.3491200000,104.3075300000,1,17.3840800000,1081.206650781155,NA,45.98842400579064,111.7158782909162,9.5862600000,0.2900400000,0.0094600000,35.9202900000,86.9203900000,206.98993083990683,9.1110680660,NA,99.4029500000,3.8057400000,NA,NA,3.4349200000,13.2628200000,11.1704400000,2046.4106400000,2.6402200000,NA,25.8382900000,NA,0.0253400000,12.8726400000,3.3551700000,0.07249568914285714,NA,NA,NA,87.0427500000,2.1759200000,MS
182.0000000000,grains,0.08736048652941174,80.6760600000,NA,NA,2766.9459300000,0.0000000000,NA,NA,NA,0.0011294648,NA,NA,1,NA,NA,6.0871200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.4461200000,NA,NA,NA,NA,NA,0.00112946484,NA,0.0000000000,NA,NA,NA,NA,14.9029400000,431809.6273700000,0.0000000000,NA,NA,MS
182.0000000000,phloem,NA,NA,147.2764200000,NA,NA,NA,NA,NA,NA,0.0020618699,4919.8615300000,NA,1,NA,NA,NA,NA,121.78116225073765,NA,NA,NA,NA,NA,34.997070040990906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14056747228571428,NA,NA,NA,NA,NA,MS
182.0000000000,roots,NA,NA,483.9301500000,1.8899300000,NA,NA,1.0505400000,0.1518400000,1158.9040400000,0.0449120602,2534.2722200000,105.3481900000,1,20.6310100000,1084.2063727227992,NA,42.53606218219722,111.74453639376412,9.3852200000,0.2957600000,0.0094500000,36.2786600000,103.1550700000,204.84574560962577,8.9760227693,NA,97.2970200000,3.7259300000,NA,NA,3.4013200000,9.9481000000,8.9648600000,2049.0741500000,3.0879500000,NA,25.4665600000,NA,0.0205800000,12.7279300000,3.9395800000,0.0724077777142857,NA,NA,NA,80.3901800000,2.1554700000,MS
183.0000000000,grains,0.08764633478571429,81.1020700000,NA,NA,2775.4157300000,0.0000000000,NA,NA,NA,0.0011354290,NA,NA,1,NA,NA,5.8669000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.4249000000,NA,NA,NA,NA,NA,0.00113542898,NA,0.0000000000,NA,NA,NA,NA,14.3637800000,435954.6205200000,0.0000000000,NA,NA,MS
183.0000000000,phloem,NA,NA,148.3705000000,NA,NA,NA,NA,NA,NA,0.0020771870,5015.7172500000,NA,1,NA,NA,NA,NA,124.1453941838465,NA,NA,NA,NA,NA,35.254646061725715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14330620714285713,NA,NA,NA,NA,NA,MS
183.0000000000,roots,NA,NA,479.8538200000,1.8899300000,NA,NA,1.0505400000,0.1520400000,1154.8277100000,0.0448938234,2628.5767000000,105.3481900000,1,17.0051800000,1085.67399321668,NA,39.569904705465284,115.90273625654565,9.2075000000,0.2957600000,0.0094500000,36.2786600000,85.0259200000,203.12025101458784,8.7542902853,NA,92.5806200000,3.6553800000,NA,NA,3.2769900000,9.2543900000,8.8893400000,2051.8478500000,2.5151600000,NA,24.7032600000,NA,0.0205800000,12.2626900000,3.1043400000,0.07510219142857143,NA,NA,NA,74.7843500000,2.1547700000,MS
184.0000000000,grains,0.08790668699579833,81.4874100000,NA,NA,2783.1397000000,0.0000000000,NA,NA,NA,0.0011408237,NA,NA,1,NA,NA,5.3425500000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.3855500000,NA,NA,NA,NA,NA,0.0011408237399999999,NA,0.0000000000,NA,NA,NA,NA,13.0800400000,439716.0420000000,0.0000000000,NA,NA,MS
184.0000000000,phloem,NA,NA,148.3234300000,NA,NA,NA,NA,NA,NA,0.0020765280,5032.0261000000,NA,1,NA,NA,NA,NA,124.66866105759702,NA,NA,NA,NA,NA,35.27730526816506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1437721742857143,NA,NA,NA,NA,NA,MS
184.0000000000,roots,NA,NA,478.3284000000,1.8876200000,NA,NA,0.9524800000,0.0783500000,1152.4790200000,0.0448972306,2625.0512600000,95.5144900000,1,17.5903800000,1088.318056600375,NA,38.92886809845202,115.88893509640006,8.3007600000,0.3007400000,0.0094400000,32.8922400000,87.9519100000,202.72232758712028,8.0154990357,NA,83.4719000000,3.2954000000,NA,NA,2.9847800000,4.6804000000,4.5608600000,2054.3309300000,2.5924600000,NA,22.4704600000,NA,0.0105900000,11.1555800000,3.2052600000,0.07500146457142857,NA,NA,NA,73.4829100000,1.9625900000,MS
185.0000000000,grains,0.08814092559243697,81.8338300000,NA,NA,2790.0899200000,0.0000000000,NA,NA,NA,0.0011456736,NA,NA,1,NA,NA,4.8077600000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.3472900000,NA,NA,NA,NA,NA,0.00114567362,NA,0.0000000000,NA,NA,NA,NA,11.7707200000,443088.7191400000,0.0000000000,NA,NA,MS
185.0000000000,phloem,NA,NA,149.4813600000,NA,NA,NA,NA,NA,NA,0.0020927390,5066.3866500000,NA,1,NA,NA,NA,NA,125.51285529120427,NA,NA,NA,NA,NA,35.550699657231874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14475390428571427,NA,NA,NA,NA,NA,MS
185.0000000000,roots,NA,NA,478.0113500000,1.8876200000,NA,NA,0.9524800000,0.0784400000,1152.1619700000,0.0449264196,2697.2743900000,95.5144900000,1,12.5564900000,1089.5905478856973,NA,38.28166156323836,119.07739154773382,7.6712700000,0.3007400000,0.0094400000,32.8922400000,62.7824500000,202.5879573219186,7.4442614692,NA,75.4185300000,3.0454900000,NA,NA,2.7233400000,4.6025900000,4.5578400000,2056.7329100000,1.8523700000,NA,20.6702400000,NA,0.0105900000,10.1784400000,2.2252600000,0.07706498257142858,NA,NA,NA,72.2612300000,1.8373200000,MS
186.0000000000,grains,0.0883331356092437,82.1189500000,NA,NA,2795.7900000000,0.0000000000,NA,NA,NA,0.0011496653,NA,NA,1,NA,NA,3.9387400000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.2863500000,NA,NA,NA,NA,NA,0.0011496653,NA,0.0000000000,NA,NA,NA,NA,9.6431100000,445847.6978700000,0.0000000000,NA,NA,MS
186.0000000000,phloem,NA,NA,149.8318800000,NA,NA,NA,NA,NA,NA,0.0020976463,5045.7866900000,NA,1,NA,NA,NA,NA,125.0884206262321,NA,NA,NA,NA,NA,35.65855040041887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144165334,NA,NA,NA,NA,NA,MS
186.0000000000,roots,NA,NA,478.6384400000,1.8859900000,NA,NA,0.7196600000,0.0351100000,1152.2078100000,0.0449531057,2684.0071700000,72.1673300000,1,11.9264400000,1091.5891653720328,NA,38.67033229232393,118.59408807399119,6.4247300000,0.3043800000,0.0094300000,24.8522000000,59.6322100000,203.02904681360982,6.3997751930,NA,63.3772800000,2.5506200000,NA,NA,2.3044500000,2.0769200000,2.0404900000,2058.7262500000,1.7707500000,NA,17.5483500000,NA,0.0047400000,8.6054400000,2.1268400000,0.07668591914285715,NA,NA,NA,72.9318600000,1.5490100000,MS
187.0000000000,grains,0.08849266351260504,82.3571600000,NA,NA,2800.5152200000,0.0000000000,NA,NA,NA,0.0011530002,NA,NA,1,NA,NA,3.2652200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.2394900000,NA,NA,NA,NA,NA,0.0011530002399999999,NA,0.0000000000,NA,NA,NA,NA,7.9941500000,448131.3828100000,0.0000000000,NA,NA,MS
187.0000000000,phloem,NA,NA,151.0312000000,NA,NA,NA,NA,NA,NA,0.0021144368,5041.3996200000,NA,1,NA,NA,NA,NA,124.97482902537772,NA,NA,NA,NA,NA,35.942587034188975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14403998914285712,NA,NA,NA,NA,NA,MS
187.0000000000,roots,NA,NA,479.8526600000,1.8859900000,NA,NA,0.7196600000,0.0351400000,1153.4220300000,0.0449950537,2727.2101400000,72.1673300000,1,7.8106600000,1092.5340643375628,NA,38.91454885762915,120.50303112246972,5.5959500000,0.3043800000,0.0094300000,24.8522000000,39.0533100000,203.5440951436646,5.6709878572,NA,54.4749700000,2.2215900000,NA,NA,1.9935300000,2.0900400000,2.0456600000,2060.5083200000,1.1699700000,NA,15.3309700000,NA,0.0047400000,7.4443700000,1.3742900000,0.07792028971428572,NA,NA,NA,73.3924500000,1.3597100000,MS
188.0000000000,grains,0.0886622888697479,82.6126700000,NA,NA,2805.5315200000,0.0000000000,NA,NA,NA,0.0011565774,NA,NA,1,NA,NA,3.4647000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.2570600000,NA,NA,NA,NA,NA,0.00115657738,NA,0.0000000000,NA,NA,NA,NA,8.4825300000,450553.3753600000,0.0000000000,NA,NA,MS
188.0000000000,phloem,NA,NA,151.5134700000,NA,NA,NA,NA,NA,NA,0.0021211886,4999.6523900000,NA,1,NA,NA,NA,NA,124.01370967661921,NA,NA,NA,NA,NA,36.078823434862976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14284721114285714,NA,NA,NA,NA,NA,MS
188.0000000000,roots,NA,NA,480.8014000000,1.8845900000,NA,NA,0.6396600000,0.0295300000,1153.8694100000,0.0450233343,2695.7522100000,64.1452400000,1,8.4624800000,1094.2931406831194,NA,39.33474124345348,119.20153322473324,5.7639300000,0.3075700000,0.0094200000,22.0896400000,42.3123900000,204.09803723886893,5.8695180631,NA,56.6178300000,2.2882800000,NA,NA,2.0818000000,1.7724700000,1.7209800000,2062.2939100000,1.2822700000,NA,15.9179100000,NA,0.0039800000,7.7682000000,1.5093300000,0.07702149171428573,NA,NA,NA,74.1298600000,1.4061000000,MS
189.0000000000,grains,0.0887996739117647,82.8215900000,NA,NA,2809.5872700000,0.0000000000,NA,NA,NA,0.0011595023,NA,NA,1,NA,NA,2.8017400000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.2101600000,NA,NA,NA,NA,NA,0.00115950226,NA,0.0000000000,NA,NA,NA,NA,6.8594300000,452510.1759900000,0.0000000000,NA,NA,MS
189.0000000000,phloem,NA,NA,152.6853300000,NA,NA,NA,NA,NA,NA,0.0021375946,4983.5095600000,NA,1,NA,NA,NA,NA,123.60924819131755,NA,NA,NA,NA,NA,36.35667972331028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14238598742857145,NA,NA,NA,NA,NA,MS
189.0000000000,roots,NA,NA,482.0980500000,1.8845900000,NA,NA,0.6396600000,0.0295500000,1155.1660600000,0.0450631144,2720.8363400000,64.1452400000,1,5.4798700000,1095.1128309075184,NA,39.59265410513693,120.31071037555472,4.9207300000,0.3075700000,0.0094200000,22.0896400000,27.3993400000,204.6484593465953,5.1231971014,NA,47.9652500000,1.9535300000,NA,NA,1.7719600000,1.7840900000,1.7256200000,2063.8386900000,0.8394600000,NA,13.6830000000,NA,0.0039800000,6.6120300000,0.9709600000,0.07773818114285715,NA,NA,NA,74.6159200000,1.2069700000,MS
190.0000000000,grains,0.08891396985294116,82.9970100000,NA,NA,2812.9556000000,0.0000000000,NA,NA,NA,0.0011619581,NA,NA,1,NA,NA,2.3260400000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1763700000,NA,NA,NA,NA,NA,0.0011619581400000001,NA,0.0000000000,NA,NA,NA,NA,5.6947800000,454134.4672200000,0.0000000000,NA,NA,MS
190.0000000000,phloem,NA,NA,153.3369400000,NA,NA,NA,NA,NA,NA,0.0021467172,4951.1181600000,NA,1,NA,NA,NA,NA,122.85482286102228,NA,NA,NA,NA,NA,36.52640618393392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14146051885714284,NA,NA,NA,NA,NA,MS
190.0000000000,roots,NA,NA,483.7656000000,1.8836500000,NA,NA,0.4278800000,0.0076500000,1156.4968200000,0.0451048429,2695.9258100000,42.9075400000,1,5.6555300000,1096.356409099355,NA,40.354397048283914,119.26869862589477,4.2301900000,0.3097100000,0.0094200000,14.7760300000,28.2776600000,205.45880604146205,4.5298430782,NA,41.5328300000,1.6793900000,NA,NA,1.5391900000,0.4701000000,0.4478700000,2065.1517500000,0.8757600000,NA,11.9416200000,NA,0.0010300000,5.7405900000,1.0148500000,0.07702645171428572,NA,NA,NA,76.0135600000,1.0402300000,MS
191.0000000000,grains,0.0890217766764706,83.1638900000,NA,NA,2816.1275800000,0.0000000000,NA,NA,NA,0.0011642945,NA,NA,1,NA,NA,2.1908800000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1677400000,NA,NA,NA,NA,NA,0.00116429446,NA,0.0000000000,NA,NA,NA,NA,5.3638700000,455663.4749500000,0.0000000000,NA,NA,MS
191.0000000000,phloem,NA,NA,154.3406100000,NA,NA,NA,NA,NA,NA,0.0021607685,4935.5362500000,NA,1,NA,NA,NA,NA,122.46489845078264,NA,NA,NA,NA,NA,36.764505265790675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14101532142857143,NA,NA,NA,NA,NA,MS
191.0000000000,roots,NA,NA,485.8816600000,1.8836500000,NA,NA,0.4278800000,0.0076500000,1158.6128800000,0.0451522293,2710.4891100000,42.9075400000,1,3.9555500000,1097.0299312504978,NA,41.10057600934356,119.91298410001859,4.0535500000,0.3097100000,0.0094200000,14.7760300000,19.7777700000,206.35751227669684,4.3810558349,NA,39.6209200000,1.6092600000,NA,NA,1.4734000000,0.4787900000,0.4498300000,2066.4204300000,0.6184800000,NA,11.4775400000,NA,0.0010300000,5.4952300000,0.7090700000,0.077442546,NA,NA,NA,77.4191000000,1.0006900000,MS
192.0000000000,grains,0.08912781292436975,83.3293600000,NA,NA,2819.2426700000,0.0000000000,NA,NA,NA,0.0011666110,NA,NA,1,NA,NA,2.1510400000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1662500000,NA,NA,NA,NA,NA,0.0011666110399999997,NA,0.0000000000,NA,NA,NA,NA,5.2663300000,457164.5885500000,0.0000000000,NA,NA,MS
192.0000000000,phloem,NA,NA,154.7964100000,NA,NA,NA,NA,NA,NA,0.0021671497,4903.4603200000,NA,1,NA,NA,NA,NA,121.71430330253405,NA,NA,NA,NA,NA,36.88680753718851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14009886628571427,NA,NA,NA,NA,NA,MS
192.0000000000,roots,NA,NA,487.5611600000,1.8827700000,NA,NA,0.3937700000,0.0064100000,1159.9798500000,0.0451825903,2681.4471800000,39.4871900000,1,4.6462300000,1098.1818597067088,NA,41.83360686647864,118.68360536160374,3.9468600000,0.3116900000,0.0094100000,13.5981700000,23.2311400000,207.16759243030214,4.3118519762,NA,38.9097300000,1.5669000000,NA,NA,1.4505700000,0.4080900000,0.3781700000,2067.6238600000,0.7333800000,NA,11.2786100000,NA,0.0008600000,5.4075700000,0.8448100000,0.07661277657142856,NA,NA,NA,78.7630600000,0.9759700000,MS
193.0000000000,grains,0.08923017902100841,83.4903100000,NA,NA,2822.2455900000,0.0000000000,NA,NA,NA,0.0011688643,NA,NA,1,NA,NA,2.0739700000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1616700000,NA,NA,NA,NA,NA,0.0011688643399999999,NA,0.0000000000,NA,NA,NA,NA,5.0776400000,458611.2510100000,0.0000000000,NA,NA,MS
193.0000000000,phloem,NA,NA,155.5762600000,NA,NA,NA,NA,NA,NA,0.0021780676,4886.2552900000,NA,1,NA,NA,NA,NA,121.28398653485479,NA,NA,NA,NA,NA,37.07164604996262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139607294,NA,NA,NA,NA,NA,MS
193.0000000000,roots,NA,NA,489.6700300000,1.8827700000,NA,NA,0.3937700000,0.0064200000,1162.0887100000,0.0452286031,2690.8694500000,39.4871900000,1,3.3078800000,1098.807406109084,NA,42.56685628090526,119.10064470611565,3.8434300000,0.3116900000,0.0094100000,13.5981700000,16.5394100000,208.06366364452376,4.2290223588,NA,37.7797900000,1.5258400000,NA,NA,1.4125700000,0.4152400000,0.3798000000,2068.8016200000,0.5266100000,NA,11.0130900000,NA,0.0008600000,5.2659100000,0.6019500000,0.07688198428571429,NA,NA,NA,80.1436000000,0.9535000000,MS
194.0000000000,grains,0.08933026485294118,83.6487900000,NA,NA,2825.1776000000,0.0000000000,NA,NA,NA,0.0011710831,NA,NA,1,NA,NA,2.0245100000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1591400000,NA,NA,NA,NA,NA,0.00117108306,NA,0.0000000000,NA,NA,NA,NA,4.9565700000,460023.4612400000,0.0000000000,NA,NA,MS
194.0000000000,phloem,NA,NA,155.8528900000,NA,NA,NA,NA,NA,NA,0.0021819405,4854.2032900000,NA,1,NA,NA,NA,NA,120.53077229825227,NA,NA,NA,NA,NA,37.15062050635702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13869152257142858,NA,NA,NA,NA,NA,MS
194.0000000000,roots,NA,NA,491.2898000000,1.8819400000,NA,NA,0.3674500000,0.0063300000,1163.4117700000,0.0452668165,2660.6286500000,36.8483000000,1,4.0644600000,1099.8817071745113,NA,43.24654346047164,117.81409299269194,3.7260100000,0.3135500000,0.0094100000,12.6894200000,20.3223000000,208.843980148145,4.1463284363,NA,36.9577500000,1.4792300000,NA,NA,1.3847600000,0.4159000000,0.3758300000,2069.9113800000,0.6524800000,NA,10.7784200000,NA,0.0008500000,5.1599500000,0.7505100000,0.07601796142857142,NA,NA,NA,81.3874000000,0.9253800000,MS
195.0000000000,grains,0.08942469715966386,83.7993200000,NA,NA,2827.9403800000,0.0000000000,NA,NA,NA,0.0011731905,NA,NA,1,NA,NA,1.9080000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1511200000,NA,NA,NA,NA,NA,0.00117319048,NA,0.0000000000,NA,NA,NA,NA,4.6713000000,461353.9467900000,0.0000000000,NA,NA,MS
195.0000000000,phloem,NA,NA,156.4523600000,NA,NA,NA,NA,NA,NA,0.0021903330,4836.2263000000,NA,1,NA,NA,NA,NA,120.08189569552869,NA,NA,NA,NA,NA,37.29273821583934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1381778942857143,NA,NA,NA,NA,NA,MS
195.0000000000,roots,NA,NA,493.2578000000,1.8819400000,NA,NA,0.3674500000,0.0063400000,1165.3797700000,0.0453092890,2667.4770600000,36.8483000000,1,2.8882500000,1100.4480110949341,NA,43.91111300041447,118.11734433616375,3.5667400000,0.3135500000,0.0094100000,12.6894200000,14.4412500000,209.68056367365588,4.0081791996,NA,35.3023800000,1.4160000000,NA,NA,1.3261100000,0.4222900000,0.3773300000,2070.9771300000,0.4671800000,NA,10.3588000000,NA,0.0008500000,4.9413900000,0.5340800000,0.07621363028571429,NA,NA,NA,82.6380800000,0.8883400000,MS
196.0000000000,grains,0.08951969950840336,83.9517100000,NA,NA,2830.7164100000,0.0000000000,NA,NA,NA,0.0011753239,NA,NA,1,NA,NA,1.9167500000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1529500000,NA,NA,NA,NA,NA,0.00117532394,NA,0.0000000000,NA,NA,NA,NA,4.6927400000,462690.6619300000,0.0000000000,NA,NA,MS
196.0000000000,phloem,NA,NA,156.5984400000,NA,NA,NA,NA,NA,NA,0.0021923782,4804.6682700000,NA,1,NA,NA,NA,NA,119.33814469401624,NA,NA,NA,NA,NA,37.3400193139955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13727623628571428,NA,NA,NA,NA,NA,MS
196.0000000000,roots,NA,NA,494.8491700000,1.8811500000,NA,NA,0.3444000000,0.0056900000,1166.6871500000,0.0453459329,2637.2539600000,34.5364300000,1,3.6690000000,1101.4555883369217,NA,44.56324588682455,116.82809097272059,3.5321700000,0.3153100000,0.0094100000,11.8932800000,18.3449800000,210.44538500385403,4.0004006821,NA,35.2810200000,1.4022700000,NA,NA,1.3277600000,0.3846700000,0.3399200000,2072.0031800000,0.5979200000,NA,10.3415100000,NA,0.0007600000,4.9454700000,0.6884400000,0.07535011314285714,NA,NA,NA,83.8301500000,0.8803000000,MS
197.0000000000,grains,0.08961227817647058,84.1011000000,NA,NA,2833.4184200000,0.0000000000,NA,NA,NA,0.0011774154,NA,NA,1,NA,NA,1.8659700000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1499200000,NA,NA,NA,NA,NA,0.0011774154,NA,0.0000000000,NA,NA,NA,NA,4.5684100000,463991.6049300000,0.0000000000,NA,NA,MS
197.0000000000,phloem,NA,NA,157.0603200000,NA,NA,NA,NA,NA,NA,0.0021988445,4785.9943500000,NA,1,NA,NA,NA,NA,118.87184254057195,NA,NA,NA,NA,NA,37.449370668971575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1367426957142857,NA,NA,NA,NA,NA,MS
197.0000000000,roots,NA,NA,496.8165700000,1.8811500000,NA,NA,0.3444000000,0.0057000000,1168.6545500000,0.0453875851,2642.1932600000,34.5364300000,1,2.6410100000,1101.9913031921963,NA,45.22135395901443,117.04689773099788,3.4613000000,0.3153100000,0.0094100000,11.8932800000,13.2050600000,211.2820646944688,3.9445922961,NA,34.5192100000,1.3741300000,NA,NA,1.3021000000,0.3903500000,0.3412800000,2073.0109400000,0.4333500000,NA,10.1619700000,NA,0.0007600000,4.8498800000,0.4965900000,0.075491236,NA,NA,NA,85.0681500000,0.8648500000,MS
198.0000000000,grains,0.08971421270588237,84.2665200000,NA,NA,2836.3901300000,0.0000000000,NA,NA,NA,0.0011797313,NA,NA,1,NA,NA,2.0519200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1659500000,NA,NA,NA,NA,NA,0.0011797312799999998,NA,0.0000000000,NA,NA,NA,NA,5.0236700000,465422.2751300000,0.0000000000,NA,NA,MS
198.0000000000,phloem,NA,NA,157.0371700000,NA,NA,NA,NA,NA,NA,0.0021985204,4753.9938100000,NA,1,NA,NA,NA,NA,118.11962969919955,NA,NA,NA,NA,NA,37.45735940416346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1358283945714286,NA,NA,NA,NA,NA,MS
