shoot_roots_mstruct_ratio,N_content_shoot,sum_dry_mass_stem,N_content_total_DM_shoot,NS_stem,Total_Photosynthesis,sum_dry_mass_shoot,Cont_WSC_DM_laminae,C_respired_roots,NS,plant,sum_dry_mass_roots,mstruct_shoot,sum_NSC_g,NNI,N_content_roots,Cont_WSC_DM,C_N_ratio,Tillers_Photosynthesis_An,Cont_WSC_DM_stem,C_exudated,C_respired_shoot,sum_respi_shoot,N_content,sum_dry_mass,Total_Transpiration,NS_laminae,N_content_mstruct,dry_mass_phloem,Cont_WSC_DM_shoot,mstruct,sum_respi_roots,sum_N_g_shoot,NS_roots,mstruct_stem,sum_dry_mass_laminae,N_content_mstruct_shoot,axis,Tillers_Photosynthesis,shoot_roots_ratio,sum_N_g,sum_C_g,C_N_ratio_shoot,t,N_content_mstruct_roots,NS_shoot,senesced_mstruct,Cont_WSC_DM_roots,mstruct_laminae
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0371400000,NA,28.7430400000,NA,NA,0.0032300000,NA,NA,NA,NA,2.1984900000,10.1597000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,306.0000000000,NA,NA,0.1632400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4997300000,NA,27.5695900000,NA,NA,0.0032300000,NA,NA,NA,NA,2.1987800000,9.1356800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,307.0000000000,NA,NA,0.1632400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7952100000,NA,25.2128000000,NA,NA,0.0010600000,NA,NA,NA,NA,2.1991500000,9.0533200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,308.0000000000,NA,NA,0.1641100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4086500000,NA,24.8146300000,NA,NA,0.0010600000,NA,NA,NA,NA,2.1994200000,8.7501800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,309.0000000000,NA,NA,0.1641100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0943200000,NA,23.6932100000,NA,NA,0.0005100000,NA,NA,NA,NA,2.1997600000,8.5485800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,310.0000000000,NA,NA,0.1649200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1020300000,NA,26.3404000000,NA,NA,0.0005100000,NA,NA,NA,NA,2.2001300000,10.9553700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,311.0000000000,NA,NA,0.1649200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6297500000,NA,18.7496200000,NA,NA,0.0021400000,NA,NA,NA,NA,2.2003900000,7.0277600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,312.0000000000,NA,NA,0.1655200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7345300000,NA,18.7423900000,NA,NA,0.0021400000,NA,NA,NA,NA,2.2005900000,7.0364500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,313.0000000000,NA,NA,0.1655200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3833100000,NA,18.7940600000,NA,NA,0.0026400000,NA,NA,NA,NA,2.2008500000,7.0778700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,314.0000000000,NA,NA,0.1661300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4960900000,NA,18.2571100000,NA,NA,0.0026400000,NA,NA,NA,NA,2.2010300000,6.5848200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,315.0000000000,NA,NA,0.1661300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3711300000,NA,19.6265700000,NA,NA,0.0025900000,NA,NA,NA,NA,2.2012900000,7.1258600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,316.0000000000,NA,NA,0.1667500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7158400000,NA,19.5752300000,NA,NA,0.0025900000,NA,NA,NA,NA,2.2015100000,7.4537200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,317.0000000000,NA,NA,0.1667500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9861300000,NA,22.5908000000,NA,NA,0.0072800000,NA,NA,NA,NA,2.2018200000,7.9462800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,318.0000000000,NA,NA,0.1674700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8239400000,NA,22.6343900000,NA,NA,0.0072800000,NA,NA,NA,NA,2.2020700000,8.0103800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,319.0000000000,NA,NA,0.1674700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0847700000,NA,21.4323400000,NA,NA,0.0052500000,NA,NA,NA,NA,2.2023600000,7.6520100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,320.0000000000,NA,NA,0.1681600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4522400000,NA,22.7373100000,NA,NA,0.0052500000,NA,NA,NA,NA,2.2026400000,8.8026300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,321.0000000000,NA,NA,0.1681600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5574700000,NA,27.8003500000,NA,NA,0.0160700000,NA,NA,NA,NA,2.2030300000,9.2488400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,322.0000000000,NA,NA,0.1690600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1000800000,NA,28.3869600000,NA,NA,0.0160700000,NA,NA,NA,NA,2.2033500000,9.5972300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,323.0000000000,NA,NA,0.1690600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9574900000,NA,29.6873600000,NA,NA,0.0155600000,NA,NA,NA,NA,2.2037800000,9.9957300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,324.0000000000,NA,NA,0.1700600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9403400000,NA,30.1051800000,NA,NA,0.0155600000,NA,NA,NA,NA,2.2041300000,10.3118800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,325.0000000000,NA,NA,0.1700600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0270100000,NA,31.9833400000,NA,NA,0.0181100000,NA,NA,NA,NA,2.2046000000,10.6689100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,326.0000000000,NA,NA,0.1711600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0552800000,NA,30.5675800000,NA,NA,0.0181100000,NA,NA,NA,NA,2.2049200000,9.3879200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,327.0000000000,NA,NA,0.1711600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9468300000,NA,30.5196600000,NA,NA,0.0151800000,NA,NA,NA,NA,2.2053800000,10.4389200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,328.0000000000,NA,NA,0.1722200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7418400000,NA,28.1520600000,NA,NA,0.0151800000,NA,NA,NA,NA,2.2056500000,8.4199800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,329.0000000000,NA,NA,0.1722200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1121200000,NA,23.1286100000,NA,NA,0.0061600000,NA,NA,NA,NA,2.2059800000,8.1044900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,330.0000000000,NA,NA,0.1729700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3878400000,NA,22.8021400000,NA,NA,0.0061600000,NA,NA,NA,NA,2.2062200000,7.8921600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,331.0000000000,NA,NA,0.1729700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9534100000,NA,20.5902800000,NA,NA,0.0031900000,NA,NA,NA,NA,2.2065200000,7.4920800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,332.0000000000,NA,NA,0.1736300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0264100000,NA,20.3388000000,NA,NA,0.0031900000,NA,NA,NA,NA,2.2067400000,7.3442100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,333.0000000000,NA,NA,0.1736300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5001200000,NA,20.7619900000,NA,NA,0.0034300000,NA,NA,NA,NA,2.2070400000,7.6085600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,334.0000000000,NA,NA,0.1743100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5042900000,NA,20.7343800000,NA,NA,0.0034300000,NA,NA,NA,NA,2.2072800000,7.6187100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,335.0000000000,NA,NA,0.1743100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3541700000,NA,23.0388500000,NA,NA,0.0007900000,NA,NA,NA,NA,2.2076200000,8.1797200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,336.0000000000,NA,NA,0.1750700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2430400000,NA,23.1626400000,NA,NA,0.0007900000,NA,NA,NA,NA,2.2078800000,8.3138700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,337.0000000000,NA,NA,0.1750700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4432900000,NA,21.6411100000,NA,NA,0.0005400000,NA,NA,NA,NA,2.2081900000,7.7189500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,338.0000000000,NA,NA,0.1757700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8511800000,NA,21.5675700000,NA,NA,0.0005400000,NA,NA,NA,NA,2.2084300000,7.6749400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,339.0000000000,NA,NA,0.1757700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0034600000,NA,23.8849300000,NA,NA,0.0007800000,NA,NA,NA,NA,2.2087700000,8.1836000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,340.0000000000,NA,NA,0.1765200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5286100000,NA,25.4040000000,NA,NA,0.0007800000,NA,NA,NA,NA,2.2091200000,9.9720600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,341.0000000000,NA,NA,0.1765200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5347000000,NA,33.9746400000,NA,NA,0.0079600000,NA,NA,NA,NA,2.2096400000,11.3292800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,342.0000000000,NA,NA,0.1777000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7144000000,NA,36.0031400000,NA,NA,0.0079600000,NA,NA,NA,NA,2.2101300000,13.0964600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,343.0000000000,NA,NA,0.1777000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4407500000,NA,45.3788200000,NA,NA,0.0225900000,NA,NA,NA,NA,2.2108400000,14.9469300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,344.0000000000,NA,NA,0.1792900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4989600000,NA,47.4703900000,NA,NA,0.0225900000,NA,NA,NA,NA,2.2114800000,17.3581600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,345.0000000000,NA,NA,0.1792900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8873200000,NA,51.0278200000,NA,NA,0.0282900000,NA,NA,NA,NA,2.2122800000,17.2858700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,346.0000000000,NA,NA,0.1810900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3574000000,NA,52.2325600000,NA,NA,0.0282900000,NA,NA,NA,NA,2.2129600000,19.3780500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,347.0000000000,NA,NA,0.1810900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9909000000,NA,55.9038800000,NA,NA,0.0344300000,NA,NA,NA,NA,2.2138100000,18.6376300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,348.0000000000,NA,NA,0.1829600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4441200000,NA,56.6976400000,NA,NA,0.0344300000,NA,NA,NA,NA,2.2145100000,20.1685900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,349.0000000000,NA,NA,0.1829600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4080300000,NA,57.1650200000,NA,NA,0.0277600000,NA,NA,NA,NA,2.2154000000,20.7781300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,350.0000000000,NA,NA,0.1849000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7895000000,NA,55.1911400000,NA,NA,0.0277600000,NA,NA,NA,NA,2.2160300000,16.3375000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,351.0000000000,NA,NA,0.1849000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2648800000,NA,47.0460500000,NA,NA,0.0123200000,NA,NA,NA,NA,2.2168200000,16.0310600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,352.0000000000,NA,NA,0.1866100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9114900000,NA,46.5319600000,NA,NA,0.0123200000,NA,NA,NA,NA,2.2174300000,15.5349700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,353.0000000000,NA,NA,0.1866100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5451100000,NA,36.7601300000,NA,NA,0.0039800000,NA,NA,NA,NA,2.2180400000,12.1596600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,354.0000000000,NA,NA,0.1879100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0819900000,NA,35.1054100000,NA,NA,0.0039800000,NA,NA,NA,NA,2.2184500000,10.8718700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,355.0000000000,NA,NA,0.1879100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5746300000,NA,31.1371600000,NA,NA,0.0020800000,NA,NA,NA,NA,2.2189600000,10.4666800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,356.0000000000,NA,NA,0.1889800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0067700000,NA,31.1900800000,NA,NA,0.0020800000,NA,NA,NA,NA,2.2193600000,10.5677000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,357.0000000000,NA,NA,0.1889800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8012000000,NA,30.2412200000,NA,NA,0.0016200000,NA,NA,NA,NA,2.2198500000,10.1730600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,358.0000000000,NA,NA,0.1900200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7663800000,NA,27.9155200000,NA,NA,0.0016200000,NA,NA,NA,NA,2.2201500000,8.3807200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,359.0000000000,NA,NA,0.1900200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4888800000,NA,19.6870600000,NA,NA,0.0005900000,NA,NA,NA,NA,2.2204300000,6.8226000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,360.0000000000,NA,NA,0.1906000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4393600000,NA,19.5580600000,NA,NA,0.0005900000,NA,NA,NA,NA,2.2206400000,6.7325400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,361.0000000000,NA,NA,0.1906000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9080700000,NA,19.1729600000,NA,NA,0.0007700000,NA,NA,NA,NA,2.2209100000,6.6768800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,362.0000000000,NA,NA,0.1911700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1822200000,NA,18.9359800000,NA,NA,0.0007700000,NA,NA,NA,NA,2.2211100000,6.4917200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,363.0000000000,NA,NA,0.1911700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2706300000,NA,18.3598000000,NA,NA,0.0008700000,NA,NA,NA,NA,2.2213600000,6.2517800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,364.0000000000,NA,NA,0.1916900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2436800000,NA,18.9349800000,NA,NA,0.0008700000,NA,NA,NA,NA,2.2215900000,7.0390100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,365.0000000000,NA,NA,0.1916900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1627200000,NA,22.0009900000,NA,NA,0.0072000000,NA,NA,NA,NA,2.2218900000,7.1886600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,366.0000000000,NA,NA,0.1923200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1347900000,NA,23.0353400000,NA,NA,0.0072000000,NA,NA,NA,NA,2.2221700000,7.9675300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,367.0000000000,NA,NA,0.1923200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9171800000,NA,28.7381100000,NA,NA,0.0145000000,NA,NA,NA,NA,2.2225800000,8.9364900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,368.0000000000,NA,NA,0.1931900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9562600000,NA,30.2497100000,NA,NA,0.0145000000,NA,NA,NA,NA,2.2229600000,9.9728300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,369.0000000000,NA,NA,0.1931900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2432500000,NA,34.6356300000,NA,NA,0.0193700000,NA,NA,NA,NA,2.2234800000,10.5447900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,370.0000000000,NA,NA,0.1942800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5501900000,NA,36.5265900000,NA,NA,0.0193700000,NA,NA,NA,NA,2.2239600000,11.9394200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,371.0000000000,NA,NA,0.1942800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0495100000,NA,43.3892100000,NA,NA,0.0289600000,NA,NA,NA,NA,2.2246200000,12.7991300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,372.0000000000,NA,NA,0.1956500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1264700000,NA,43.8409200000,NA,NA,0.0289600000,NA,NA,NA,NA,2.2251600000,13.0084800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,373.0000000000,NA,NA,0.1956500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3553400000,NA,44.6280700000,NA,NA,0.0265900000,NA,NA,NA,NA,2.2258700000,13.4402300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,374.0000000000,NA,NA,0.1971000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9895500000,NA,45.9126700000,NA,NA,0.0265900000,NA,NA,NA,NA,2.2264700000,14.5792000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,375.0000000000,NA,NA,0.1971000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8193600000,NA,43.4509300000,NA,NA,0.0170200000,NA,NA,NA,NA,2.2272000000,13.7331200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,376.0000000000,NA,NA,0.1985900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1542400000,NA,43.2128200000,NA,NA,0.0170200000,NA,NA,NA,NA,2.2277700000,13.5877600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,377.0000000000,NA,NA,0.1985900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9525600000,NA,38.9331300000,NA,NA,0.0094400000,NA,NA,NA,NA,2.2284400000,12.5290900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,378.0000000000,NA,NA,0.1999300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4164000000,NA,36.3353200000,NA,NA,0.0094400000,NA,NA,NA,NA,2.2288600000,10.5744400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,379.0000000000,NA,NA,0.1999300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4405700000,NA,27.9034900000,NA,NA,0.0020000000,NA,NA,NA,NA,2.2293100000,9.1316400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,380.0000000000,NA,NA,0.2008300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1981500000,NA,27.5643100000,NA,NA,0.0020000000,NA,NA,NA,NA,2.2296500000,8.9548800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,381.0000000000,NA,NA,0.2008300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1711200000,NA,26.5623700000,NA,NA,0.0016900000,NA,NA,NA,NA,2.2300800000,8.7504000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,382.0000000000,NA,NA,0.2016700000,NA,NA
