N_exudation,sucrose,R_Nnit_upt,S_Amino_Acids,senesced_mstruct,R_residual,Total_Organic_Nitrogen,Proteins_N_Mass,age_from_flowering,S_grain_starch,axis,HATS_LATS,sum_respi,RGR_Structure,R_grain_growth_starch,t,AA_consumption_mstruct,nitrates,organ,Export_cytokinins,S_Proteins,Conc_Amino_Acids,structure,synthetized_mstruct,R_grain_growth_struct,N_tot,Uptake_Nitrates,regul_transpiration,Export_Amino_Acids,starch,proteins,amino_acids,S_grain_structure,Conc_Sucrose,WSC_g,sucrose_consumption_mstruct,Nstruct,Conc_Nitrates,Export_Nitrates,Unloading_Amino_Acids,plant,Dry_Mass,Conc_cytokinins,C_exudation,Respi_growth,mstruct,S_cytokinins,R_Nnit_red,Unloading_Sucrose,cytokinins
NA,327.95853809,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,31.00000000,NA,NA,phloem,NA,NA,171.52087168476356,NA,NA,NA,0.00016053,NA,NA,NA,NA,NA,11.46648403,NA,511.0159004161955,0.00937024394537662,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45809877,160.45176469,0.23369468,1.49567558,0.00000000,0.07620158,14.34626953,NA,NA,NA,MS,2.58248324,0.42033594,NA,NA,31.00000000,0.03539061,16.49508116,roots,0.13413822,NA,20.739025923004565,NA,NA,NA,0.00043178,0.58865159,0.00306664,0.48185326,NA,NA,0.96992206,NA,357.37550434345303,0.004584336134111014,3.54897057,0.00018727,440.8755212843714,0.91052088,13.24793291,1,NA,194.46083344383476,75.78212643,1.22215580,0.03741437,1.28833719,0.11080033,378.91063213,7.27563014
NA,338.76576704,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,32.00000000,NA,NA,phloem,NA,NA,176.06423213453968,NA,NA,NA,0.00016511,NA,NA,NA,NA,NA,11.79374656,NA,526.8022616488939,0.009679021915324446,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47960503,167.02027329,0.24244887,1.49958195,0.00000000,0.07739858,14.42150710,NA,NA,NA,MS,2.61815478,0.43083059,NA,NA,32.00000000,0.03575088,16.13565622,roots,0.13258748,NA,21.525744249184957,NA,NA,NA,0.00042780,0.61070243,0.00306703,0.50153388,NA,NA,1.00940875,NA,371.01294820403876,0.004772007808415407,3.58509788,0.00018777,430.11813601805596,0.89079409,13.81363994,1,NA,191.6754396576478,79.35711199,1.23459693,0.03751448,1.28799795,0.11138694,396.78555996,7.19060356
NA,349.17179424,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,33.00000000,NA,NA,phloem,NA,NA,180.24827566312314,NA,NA,NA,0.00016938,NA,NA,NA,NA,NA,12.09833265,NA,541.8929724432269,0.009976336978245782,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49426766,174.03876588,0.25129043,1.50347948,0.00000000,0.07861028,14.49648952,NA,NA,NA,MS,2.65103388,0.44147157,NA,NA,33.00000000,0.03611407,15.81661743,roots,0.13106691,NA,22.294521321191382,NA,NA,NA,0.00042438,0.63297338,0.00306742,0.52091249,NA,NA,1.04827710,NA,385.56430050393345,0.00497253616792639,3.62151943,0.00018827,420.48032253191263,0.87329259,14.21636153,1,NA,188.94373901597243,82.06010874,1.24713939,0.03761559,1.28762628,0.11197746,410.30054368,7.10723112
NA,359.27554189,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,34.00000000,NA,NA,phloem,NA,NA,184.18918270498895,NA,NA,NA,0.00017343,NA,NA,NA,NA,NA,12.38792259,NA,556.4447610241947,0.010265015482713299,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.50190250,181.39519907,0.26010017,1.50728032,0.00000000,0.07979982,14.56773776,NA,NA,NA,MS,2.68127907,0.45207501,NA,NA,34.00000000,0.03647101,15.53577217,roots,0.12957590,NA,22.97179173714123,NA,NA,NA,0.00042145,0.65516416,0.00306782,0.53826308,NA,NA,1.08305433,NA,400.77367226041923,0.00518271997334938,3.65731258,0.00018879,411.89591544914197,0.85789608,14.49224728,1,NA,186.26470031585302,84.06106765,1.25946544,0.03771771,1.28719939,0.11256531,420.30533825,7.02547862
NA,369.15739956,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,35.00000000,NA,NA,phloem,NA,NA,187.95324716363262,NA,NA,NA,0.00017734,NA,NA,NA,NA,NA,12.66689184,NA,570.5846921191875,0.010547354273194415,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.50319501,188.99883557,0.26878494,1.51093046,0.00000000,0.08094570,14.63368570,NA,NA,NA,MS,2.70903954,0.46251214,NA,NA,35.00000000,0.03681617,15.29102755,roots,0.12811394,NA,23.525385712029994,NA,NA,NA,0.00041895,0.67704014,0.00306821,0.55281225,NA,NA,1.11218610,NA,416.43496254460746,0.005399966730639557,3.69192560,0.00018930,404.30207715173896,0.84448969,14.67055281,1,NA,183.63757798088267,85.51021345,1.27138510,0.03782080,1.28672582,0.11314630,427.55106726,6.94531990
NA,378.87976067,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,36.00000000,NA,NA,phloem,NA,NA,191.57898612036644,NA,NA,NA,0.00018113,NA,NA,NA,NA,NA,12.93777236,NA,584.4112108796342,0.01082513601917996,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49934218,196.77998967,0.27727879,1.51440158,0.00000000,0.08203871,14.69420086,NA,NA,NA,MS,2.73447724,0.47269776,NA,NA,36.00000000,0.03714663,15.08009134,roots,0.12668052,NA,23.95381075908097,NA,NA,NA,0.00041684,0.69843524,0.00306861,0.56450034,NA,NA,1.13555464,NA,432.3906359392691,0.005622285419120162,3.72506403,0.00018982,397.6313016965622,0.83294751,14.77403962,1,NA,181.06158539664042,86.53088708,1.28279695,0.03792481,1.28622828,0.11371811,432.65443542,6.86672612
NA,383.12991383,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,37.00000000,NA,NA,phloem,NA,NA,194.93997683976554,NA,NA,NA,0.00019892,NA,NA,NA,NA,NA,14.20827514,NA,547.5633610384332,0.010946568966453664,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.38202782,199.20248636,0.27543529,1.51571506,0.00000000,0.08448299,15.09726274,NA,NA,NA,MS,2.70158821,0.47179432,NA,NA,37.00000000,0.03746129,15.68942197,roots,0.00375082,NA,31.57858581133026,NA,NA,NA,0.00043101,0.69379167,0.00009026,0.02195052,NA,NA,1.50115522,NA,436.50638149506585,0.005691499610161749,3.75661816,0.00019035,412.55706807378834,0.02549081,9.40003442,1,NA,181.75216874535738,50.69488510,1.29366321,0.03802970,1.29188950,0.11413154,253.47442552,6.91198064
NA,378.68638152,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,38.00000000,NA,NA,phloem,NA,NA,191.35257954609045,NA,NA,NA,0.00019563,NA,NA,NA,NA,NA,13.97362179,NA,540.1741420797041,0.01081961090045016,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41439239,201.17677773,0.27323299,1.51676291,0.00000000,0.08672443,15.47131890,NA,NA,NA,MS,2.66914737,0.47238740,NA,NA,38.00000000,0.03761655,16.29268838,roots,0.00377554,NA,38.549227938874296,NA,NA,NA,0.00044470,0.68824431,0.00009026,0.02687008,NA,NA,1.83759483,NA,439.6150369455734,0.005747907935044227,3.77218768,0.00019087,427.2368344189421,0.02647094,8.37026417,1,NA,182.44516029818467,45.36697928,1.29902488,0.03813503,1.29703020,0.11452675,226.83489641,6.95755119
NA,373.08876477,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,39.00000000,NA,NA,phloem,NA,NA,186.69192706773705,NA,NA,NA,0.00019123,NA,NA,NA,NA,NA,13.65953410,NA,531.1663935300273,0.010659678993484144,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.42226492,202.30879417,0.27040544,1.51737582,0.00000000,0.08862785,15.80009070,NA,NA,NA,MS,2.63724981,0.47207977,NA,NA,39.00000000,0.03775900,16.88852338,roots,0.00380044,NA,44.53066380428497,NA,NA,NA,0.00045764,0.68112200,0.00009026,0.03112539,NA,NA,2.12860762,NA,440.86648487073717,0.005780251262008067,3.78647296,0.00019140,441.63679399273514,0.02743900,7.34679416,1,NA,183.14022802571213,40.13323351,1.30394429,0.03824075,1.30160477,0.11489067,200.66616753,7.00342015
NA,367.46265026,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,40.00000000,NA,NA,phloem,NA,NA,181.79610763236417,NA,NA,NA,0.00018658,NA,NA,NA,NA,NA,13.32697666,NA,522.1495561078709,0.010498932864447932,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41959000,202.69931908,0.26707246,1.51761307,0.00000000,0.09023044,16.08903963,NA,NA,NA,MS,2.60599193,0.47090976,NA,NA,40.00000000,0.03787893,17.47550677,roots,0.00382548,NA,49.64537908644295,NA,NA,NA,0.00046990,0.67272660,0.00009026,0.03479664,NA,NA,2.37967762,NA,440.4957890005699,0.005791409116585074,3.79849958,0.00019193,455.7225260995536,0.02839268,6.48108519,1,NA,183.8371146537879,35.74039033,1.30808588,0.03834681,1.30567112,0.11522734,178.70195164,7.04956757
NA,362.10612950,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,41.00000000,NA,NA,phloem,NA,NA,176.94972101003663,NA,NA,NA,0.00018195,NA,NA,NA,NA,NA,12.99673493,NA,513.5470796379971,0.010345889414340772,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41354931,202.48393221,0.26336599,1.51754186,0.00000000,0.09158263,16.34520479,NA,NA,NA,MS,2.57544780,0.46905478,NA,NA,41.00000000,0.03797948,18.05254615,roots,0.00385066,NA,54.04733581361626,NA,NA,NA,0.00048157,0.66339040,0.00009026,0.03798704,NA,NA,2.59786330,NA,438.8108208583199,0.005785255205905961,3.80858178,0.00019246,469.46851588927257,0.02933021,5.78455514,1,NA,184.53558995115273,32.23306291,1.31155788,0.03845316,1.30928674,0.11554146,161.16531457,7.09597586
NA,357.04532123,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,42.00000000,NA,NA,phloem,NA,NA,172.24902712901567,NA,NA,NA,0.00017746,NA,NA,NA,NA,NA,12.67589867,NA,505.39405878870383,0.010201294892248082,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40737456,201.78802596,0.25939866,1.51721999,0.00000000,0.09273083,16.57495556,NA,NA,NA,MS,2.54567018,0.46668125,NA,NA,42.00000000,0.03806408,18.61886259,roots,0.00387598,NA,57.874877987439746,NA,NA,NA,0.00049271,0.65339712,0.00009026,0.04078996,NA,NA,2.78954999,NA,436.09398701856577,0.005765372170242296,3.81706616,0.00019300,482.8576313778041,0.03025031,5.23094992,1,NA,185.23543367381373,29.46830426,1.31447964,0.03855974,1.31250183,0.11583713,147.34152128,7.14262934
NA,352.24427460,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,43.00000000,NA,NA,phloem,NA,NA,167.7235038693978,NA,NA,NA,0.00017313,NA,NA,NA,NA,NA,12.36669117,NA,497.6375243074587,0.0100641221313116,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40251822,200.70877450,0.25525419,1.51669006,0.00000000,0.09371082,16.78319226,NA,NA,NA,MS,2.51669591,0.46391964,NA,NA,43.00000000,0.03813564,19.17391291,roots,0.00390142,NA,61.234399345502425,NA,NA,NA,0.00050340,0.64295766,0.00009026,0.04327725,NA,NA,2.95965105,NA,432.5637065318064,0.005734536414221729,3.82424180,0.00019353,495.8789982339266,0.03115211,4.79171492,1,NA,185.93645465461412,27.29677846,1.31695070,0.03866652,1.31535698,0.11611734,136.48389229,7.18951478
NA,347.66292419,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,44.00000000,NA,NA,phloem,NA,NA,163.37065183098696,NA,NA,NA,0.00016897,NA,NA,NA,NA,NA,12.06899237,NA,490.21903968281,0.009933226405483154,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39951672,199.33315134,0.25100315,1.51598938,0.00000000,0.09455459,16.97423394,NA,NA,NA,MS,2.48854677,0.46087826,NA,NA,44.00000000,0.03819617,19.71737241,roots,0.00392698,NA,64.21910646181998,NA,NA,NA,0.00051368,0.63224974,0.00009026,0.04551222,NA,NA,3.11249657,NA,428.4140223368827,0.005695232895352335,3.83031150,0.00019406,508.5274838786257,0.03203507,4.44107645,1,NA,186.63843177763127,25.58618944,1.31904092,0.03877346,1.31788859,0.11638472,127.93094719,7.23661863
NA,343.26108604,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,45.00000000,NA,NA,phloem,NA,NA,159.181139106453,NA,NA,NA,0.00016495,NA,NA,NA,NA,NA,11.78217702,NA,483.0803849960867,0.009807459601275145,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39848378,197.72423398,0.24669494,1.51514417,0.00000000,0.09528515,17.15118866,NA,NA,NA,MS,2.46123490,0.45763810,NA,NA,45.00000000,0.03824742,20.24905794,roots,0.00395265,NA,66.89623985890687,NA,NA,NA,0.00052360,0.62139784,0.00009026,0.04754046,NA,NA,3.25120387,NA,423.785578122996,0.005649263827976484,3.83545107,0.00019460,520.8016369940503,0.03289891,4.15908048,1,NA,187.34117666912076,24.23406945,1.32081083,0.03888056,1.32012584,0.11664111,121.17034725,7.28392937
NA,339.00114996,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,46.00000000,NA,NA,phloem,NA,NA,155.14297127982937,NA,NA,NA,0.00016108,NA,NA,NA,NA,NA,11.50541853,NA,476.16735902521486,0.009685747141822293,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39928617,195.93123839,0.24236652,1.51417450,0.00000000,0.09592036,17.31646191,NA,NA,NA,MS,2.43476512,0.45425928,NA,NA,46.00000000,0.03829055,20.76889300,roots,0.00397843,NA,69.3178704899704,NA,NA,NA,0.00053319,0.61049502,0.00009026,0.04939725,NA,NA,3.37818657,NA,418.7878097008495,0.0055980353826051744,3.83977631,0.00019514,532.702755243554,0.03374349,3.92984641,1,NA,188.04451317060165,23.15817450,1.32230031,0.03898777,1.32209317,0.11688789,115.79087251,7.33143641
NA,334.82767579,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,47.00000000,NA,NA,phloem,NA,NA,151.2430941957225,NA,NA,NA,0.00015733,NA,NA,NA,NA,NA,11.23780574,NA,469.40114919606714,0.009566505022531487,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40140163,193.99454573,0.23804658,1.51309678,0.00000000,0.09647490,17.47201698,NA,NA,NA,MS,2.40913439,0.45078875,NA,NA,47.00000000,0.03832640,21.27691277,roots,0.00400432,NA,71.52643893861264,NA,NA,NA,0.00054249,0.59961356,0.00009026,0.05111142,NA,NA,3.49541525,NA,413.5100922235753,0.00554270130653635,3.84337104,0.00019567,544.2349812514444,0.03456888,3.73852296,1,NA,188.7482627264502,22.27767558,1.32353823,0.03909508,1.32381185,0.11712620,111.38837790,7.37912935
NA,330.76311742,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,48.00000000,NA,NA,phloem,NA,NA,147.47354866628686,NA,NA,NA,0.00015370,NA,NA,NA,NA,NA,10.97879996,NA,462.81252347364074,0.009450374783501376,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40517342,191.93880469,0.23375195,1.51192007,0.00000000,0.09695765,17.61907908,NA,NA,NA,MS,2.38434134,0.44725694,NA,NA,48.00000000,0.03835562,21.77313176,roots,0.00403029,NA,73.54885048448405,NA,NA,NA,0.00055149,0.58879585,0.00009026,0.05270097,NA,NA,3.60412173,NA,408.0073544157008,0.005483965848143384,3.84630138,0.00019621,555.40188867559,0.03537509,3.58106403,1,NA,189.45229286086797,21.57765708,1.32454734,0.03920248,1.32529727,0.11735661,107.88828539,7.42699983
NA,334.65079662,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,49.00000000,NA,NA,phloem,NA,NA,152.80813142055626,NA,NA,NA,0.00015957,NA,NA,NA,NA,NA,11.39779871,NA,467.3541595211843,0.009561451332021763,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.36384512,190.65663615,0.23807617,1.51068981,0.00000000,0.09007807,16.40841181,NA,NA,NA,MS,2.44200284,0.45238304,NA,NA,49.00000000,0.03837846,21.11942772,roots,0.13557591,NA,47.92835567508087,NA,NA,NA,0.00052539,0.59968808,0.00307122,1.17174085,NA,NA,2.35507600,NA,404.17392900156534,0.0054473324614687756,3.84859226,0.00019675,537.2541288841926,1.16752525,5.01605944,1,NA,186.78825006489944,29.45530674,1.32533625,0.03930994,1.32105969,0.11758255,147.27653371,7.34263496
NA,347.17612208,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,50.00000000,NA,NA,phloem,NA,NA,166.1429975829401,NA,NA,NA,0.00017383,NA,NA,NA,NA,NA,12.41622744,NA,483.9171315949166,0.009919317773739592,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.33822675,190.61500557,0.24294893,1.51011726,0.00000000,0.08633731,15.73891106,NA,NA,NA,MS,2.49633514,0.45081852,NA,NA,50.00000000,0.03842427,20.51176094,roots,0.13406143,NA,33.42981760087282,NA,NA,NA,0.00050751,0.61196203,0.00307158,0.81961445,NA,NA,1.64715097,NA,402.9827467248015,0.005446143016404194,3.85318574,0.00019728,520.3715670587092,1.13406158,6.99908794,1,NA,184.17653871156145,39.14097452,1.32691810,0.03941753,1.31724580,0.11785968,195.70487259,7.25978392
NA,360.63409781,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,51.00000000,NA,NA,phloem,NA,NA,177.69154565777382,NA,NA,NA,0.00018627,NA,NA,NA,NA,NA,13.30477592,NA,501.7123066269378,0.010303831366063365,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.32348638,192.13331256,0.24868000,1.51037803,0.00000000,0.08465006,15.41078143,NA,NA,NA,MS,2.54738191,0.45333495,NA,NA,51.00000000,0.03851062,19.94979738,roots,0.13257619,NA,25.91775575252371,NA,NA,NA,0.00049505,0.62639799,0.00307196,0.63725661,NA,NA,1.28051072,NA,405.08448742214097,0.005489523215868403,3.86184543,0.00019782,504.7341351216336,1.10313106,8.95336379,1,NA,181.61622612965468,48.53728153,1.32990023,0.03952536,1.31398420,0.11820250,242.68640764,7.17844635
NA,373.38617107,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,52.00000000,NA,NA,phloem,NA,NA,186.67551653847977,NA,NA,NA,0.00019606,NA,NA,NA,NA,NA,14.00433436,NA,518.4559782092238,0.010668176316199535,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.32218139,195.02924572,0.25517551,1.51134936,0.00000000,0.08421376,15.28371388,NA,NA,NA,MS,2.59517396,0.45869177,NA,NA,52.00000000,0.03864915,19.43341863,roots,0.13111851,NA,22.502012471884072,NA,NA,NA,0.00048604,0.64275948,0.00307235,0.55485621,NA,NA,1.11479402,NA,410.06739593117317,0.005572264163439118,3.87573707,0.00019836,490.3271613637874,1.07471305,10.57011747,1,NA,179.10633894155592,56.36448814,1.33468409,0.03963358,1.31121339,0.11860235,281.82244071,7.09862463
NA,385.32508783,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,53.00000000,NA,NA,phloem,NA,NA,193.71364079968512,NA,NA,NA,0.00020384,NA,NA,NA,NA,NA,14.56034425,NA,534.004127238403,0.011009288223754972,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.33299061,199.03848184,0.26224831,1.51284861,0.00000000,0.08449309,15.26658943,NA,NA,NA,MS,2.63976845,0.46588188,NA,NA,53.00000000,0.03883207,18.96209719,roots,0.12968833,NA,21.31406282458194,NA,NA,NA,0.00047920,0.66057509,0.00307274,0.52707154,NA,NA,1.05883749,NA,417.3522391073984,0.0056868137668139255,3.89408025,0.00019891,477.126250942855,1.04877931,11.82644166,1,NA,176.6459313788425,62.59501281,1.34100091,0.03974231,1.30882764,0.11904570,312.97506403,7.02031656
NA,396.58075684,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,54.00000000,NA,NA,phloem,NA,NA,199.5112732586536,NA,NA,NA,0.00021035,NA,NA,NA,NA,NA,15.02511732,NA,548.5421098449638,0.011330878766870816,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35002088,203.91657403,0.26971573,1.51470478,0.00000000,0.08515835,15.30507765,NA,NA,NA,MS,2.68132497,0.47417960,NA,NA,54.00000000,0.03904730,18.53381414,roots,0.12828509,NA,21.24436495643045,NA,NA,NA,0.00047374,0.67938472,0.00307312,0.52685912,NA,NA,1.05827842,NA,426.40776524234815,0.00582618782940423,3.91566289,0.00019946,465.07032438422885,1.02521950,12.77623162,1,NA,174.23342640576286,67.44449970,1.34843330,0.03985164,1.30672313,0.11951966,337.22249849,6.94348741
NA,407.29103655,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,55.00000000,NA,NA,phloem,NA,NA,204.5392072691614,NA,NA,NA,0.00021607,NA,NA,NA,NA,NA,15.43366472,NA,562.2650986929979,0.011636886758606472,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.36808639,209.46707242,0.27742348,1.51678241,0.00000000,0.08602274,15.36984707,NA,NA,NA,MS,2.72001191,0.48309766,NA,NA,55.00000000,0.03928342,18.14636993,roots,0.12690817,NA,21.69609970332586,NA,NA,NA,0.00046923,0.69879970,0.00307350,0.53961469,NA,NA,1.08376442,NA,436.8087275281296,0.005984773497662667,3.93934104,0.00020001,454.094822531558,1.00391311,13.47922252,1,NA,171.86740887063274,71.14274688,1.35658733,0.03996163,1.30482322,0.12001394,355.71373442,6.86810205
NA,417.58649632,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,56.00000000,NA,NA,phloem,NA,NA,209.12217631119688,NA,NA,NA,0.00022134,NA,NA,NA,NA,NA,15.81022079,NA,575.356956389479,0.011931042751976697,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.38351247,215.54098030,0.28528406,1.51897998,0.00000000,0.08697420,15.44414501,NA,NA,NA,MS,2.75631539,0.49236057,NA,NA,56.00000000,0.03953143,17.79306412,roots,0.12608987,NA,22.330245905419638,NA,NA,NA,0.00046532,0.71859964,0.00308718,0.55940409,NA,NA,1.11853093,NA,448.23330975946396,0.006158313722803481,3.96421143,0.00020056,444.0238145847221,0.98874857,13.99016487,1,NA,169.5329478044502,73.90287598,1.36515192,0.04007232,1.30304581,0.12052072,369.51437989,6.79357843
NA,427.58834390,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,57.00000000,NA,NA,phloem,NA,NA,213.42141158259577,NA,NA,NA,0.00022634,NA,NA,NA,NA,NA,16.16681856,NA,587.9874389198687,0.012216809825599315,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39459039,221.98650786,0.29312702,1.52121536,0.00000000,0.08794141,15.51845679,NA,NA,NA,MS,2.78991346,0.50168092,NA,NA,57.00000000,0.03978484,17.47848364,roots,0.12474918,NA,22.955723524521535,NA,NA,NA,0.00046196,0.73835520,0.00308757,0.57674356,NA,NA,1.15305787,NA,460.35750433932986,0.006342471653069637,3.98962374,0.00020112,434.9643328230669,0.97138836,14.36119851,1,NA,167.24455974310226,75.96647494,1.37390314,0.04018372,1.30140451,0.12103361,379.83237471,6.72050805
NA,437.36519804,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,58.00000000,NA,NA,phloem,NA,NA,217.51038134050964,NA,NA,NA,0.00023112,NA,NA,NA,NA,NA,16.50891975,NA,600.2529771252711,0.012496148515342581,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40141626,228.71799113,0.30089036,1.52344254,0.00000000,0.08890171,15.59059778,NA,NA,NA,MS,2.82102882,0.51092968,NA,NA,58.00000000,0.04003828,17.19955688,roots,0.12343435,NA,23.5291992528486,NA,NA,NA,0.00045906,0.75791023,0.00308795,0.59287480,NA,NA,1.18516059,NA,472.9977114162355,0.006534799746593096,4.01503830,0.00020168,426.8322401457373,0.95600582,14.62051015,1,NA,165.00087484525,77.46724092,1.38265513,0.04029582,1.29988250,0.12154898,387.33620459,6.64884623
NA,446.97953948,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,59.00000000,NA,NA,phloem,NA,NA,221.44263502731908,NA,NA,NA,0.00023577,NA,NA,NA,NA,NA,16.84051159,NA,612.2409450039809,0.012770843985197306,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40422431,235.65825191,0.30851548,1.52562734,0.00000000,0.08983568,15.65864102,NA,NA,NA,MS,2.84981694,0.52002485,NA,NA,59.00000000,0.04028898,16.95413460,roots,0.12214499,NA,24.012984335242475,NA,NA,NA,0.00045658,0.77711708,0.00308834,0.60683454,NA,NA,1.21291485,NA,485.98990031128363,0.006733092911588425,4.04017900,0.00020224,419.5671377332097,0.94248207,14.79491277,1,NA,162.80118843627972,78.53708314,1.39131280,0.04040863,1.29847563,0.12206406,392.68541568,6.57857352
NA,456.45462808,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,60.00000000,NA,NA,phloem,NA,NA,225.23782442536785,NA,NA,NA,0.00024028,NA,NA,NA,NA,NA,17.16302781,NA,623.9844967400098,0.013041560802256522,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40378443,242.77575272,0.31598999,1.52775725,0.00000000,0.09074603,15.72368904,NA,NA,NA,MS,2.87652035,0.52893842,NA,NA,60.00000000,0.04053503,16.73883052,roots,0.12087995,NA,24.429669380586304,NA,NA,NA,0.00045448,0.79594457,0.00308872,0.61917598,NA,NA,1.23742784,NA,499.2657603432643,0.0069364500776846,4.06485289,0.00020281,413.0787290605666,0.93062951,14.89365510,1,NA,160.64374145486016,79.22002898,1.39980973,0.04052213,1.29717766,0.12257780,396.10014489,6.50962679
NA,454.79996259,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,61.00000000,NA,NA,phloem,NA,NA,224.74152230736934,NA,NA,NA,0.00024023,NA,NA,NA,NA,NA,17.15921783,NA,620.4903304190664,0.012994284645420993,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
