Nstruct,delta_leaf_L,sucrose,leaf_pseudostem_length,S_Proteins,RER,internode_L,plant,sum_dry_mass,Cont_Proteins_DM,Unloading_Amino_Acids,Conc_Amino_Acids,t,Respi_growth,D_Fructan,N_content,ratio_DZ,leaf_is_emerged,D_Proteins,Conc_Sucrose,Cont_WSC_DM,fructan,mstruct,axis,AA_consumption_mstruct,Conc_Proteins,leaf_L,Cont_Fructan_DM,Unloading_Sucrose,sucrose_consumption_mstruct,amino_acids,nb_replications,proteins,S_Fructan,Conc_Fructan,metamer
0.00001024,0.00029134,9.23728731,0.02895000,85.16739380,0.00000085,0.00005000,1,0.00375069,27.59868803,0.05303610,114.46115659,8.00000000,0.03444169,3.15376121,4.54955391,0.00000000,True,2.83831855,376.36269213,13.78993437,8.86531239,0.00204530,MS,0.00103037,0.56609026,0.09509922,6.75328837,-6.47934672,0.10332507,0.29263400,1,11.16472559,0.00000022,722.41399945,3
0.00000427,0.00019507,3.85235367,0.02893943,133.20561240,0.00000192,0.00001064,1,0.00183182,38.16114318,0.11109300,114.36450220,8.00000000,0.05476710,2.55814395,6.08901528,0.27333166,False,4.58997125,375.86433786,9.99861761,2.55814395,0.00085411,MS,0.00163843,0.91544975,0.02820687,3.99000275,0.41226841,0.16430130,0.12209982,1,7.53969934,147.95710739,499.18318252,4
0.00000015,0.00001794,0.13741133,0.02888660,261.10873883,0.00000235,0.00005320,1,0.00009625,56.30205946,0.00769453,114.41205597,8.00000000,0.00171696,0.02781492,8.72323701,1.00000000,False,9.97602075,375.89607256,4.90481978,0.02781492,0.00003046,MS,0.00005136,1.98967384,0.00212394,0.82569904,0.01684893,0.00515087,0.00435668,1,0.58446854,147.96367481,152.17839645,5
0.00000004,0.00000420,0.03964507,0.02900000,261.15026805,0.00000148,0.00000000,1,0.00002806,56.64283152,0.00221885,114.44066563,8.00000000,0.00029161,0.00806449,8.77222425,1.00000000,False,10.14196566,375.90254291,4.85787315,0.00806449,0.00000879,MS,0.00000872,2.02277083,0.00079116,0.82114114,0.00487988,0.00087484,0.00125725,1,0.17142931,147.96501376,152.93016356,6
0.00000001,0.00000166,0.01298125,0.02900000,261.17536160,0.00000141,0.00000000,1,0.00000919,56.65161798,0.00072658,114.45795522,8.00000000,0.00009014,0.00264219,8.77313214,1.00000000,False,10.14642965,375.90650363,4.85703116,0.00264219,0.00000288,MS,0.00000270,2.02366115,0.00032843,0.82140672,0.00159800,0.00027042,0.00041173,1,0.05615637,147.96583337,153.02322306,7
0.00000001,0.00000070,0.00493125,0.02900000,261.19071492,0.00000129,0.00000000,1,0.00000350,56.71259751,0.00027599,114.46853468,8.00000000,0.00003075,0.00100435,8.78247796,1.00000000,False,10.17646711,375.90892247,4.84847296,0.00100435,0.00000109,MS,0.00000092,2.02965199,0.00015210,0.82040328,0.00060747,0.00009225,0.00015642,1,0.02139539,147.96633391,153.12392211,8
0.00000000,0.00000037,0.00227448,0.02900000,261.19988194,0.00000127,0.00000000,1,0.00000162,56.75866299,0.00012729,114.47485170,8.00000000,0.00001354,0.00046339,8.78912707,1.00000000,False,10.19918920,375.91036795,4.84187796,0.00046339,0.00000050,MS,0.00000041,2.03418381,0.00008128,0.81950212,0.00028033,0.00004063,0.00007215,1,0.00989038,147.96663303,153.17282927,9
0.00000000,0.00000021,0.00131813,0.02900000,261.20506137,0.00000116,0.00000000,1,0.00000094,56.79226752,0.00007377,114.47842097,8.00000000,0.00000689,0.00026878,8.79450743,1.00000000,False,10.21594724,375.91118493,4.83750995,0.00026878,0.00000029,MS,0.00000021,2.03752613,0.00005130,0.81934603,0.00016253,0.00002066,0.00004181,1,0.00574116,147.96680209,153.30451536,10
0.00001025,0.00029177,9.75751176,0.02895000,85.41303050,0.00000085,0.00005000,1,0.00378595,27.75488733,0.04832447,114.98107175,9.00000000,0.03444169,2.99319929,4.57060616,0.00000000,True,2.87716245,396.99864947,14.04973495,8.85955539,0.00204818,MS,0.00103037,0.57383750,0.09539099,6.68603728,-6.62863231,0.10332507,0.29437788,1,11.33348489,0.00000021,720.92796014,3
0.00000430,0.00019634,4.08558197,0.02893936,133.05618270,0.00000192,0.00001071,1,0.00185823,38.16816544,0.11092215,114.88193546,9.00000000,0.05471681,2.68468391,6.08757901,0.27031490,False,4.63213194,396.49214780,10.40970894,2.68468391,0.00085869,MS,0.00163692,0.92385852,0.02840321,4.12787011,0.39968705,0.16415043,0.12331044,1,7.64978609,152.11785351,521.07929723,4
0.00000015,0.00001814,0.14563873,0.02888616,261.85752234,0.00000235,0.00005357,1,0.00009756,56.27566256,0.00772990,114.92869700,9.00000000,0.00172415,0.03240499,8.71758928,1.00000000,False,10.05964763,396.52266446,5.21419752,0.03240499,0.00003061,MS,0.00005158,2.00635286,0.00214208,0.94901424,0.01645110,0.00517244,0.00439710,1,0.59216218,152.12385252,176.45462290,5
0.00000004,0.00000424,0.04193660,0.02900000,261.89903337,0.00000148,0.00000000,1,0.00002842,56.65130705,0.00222452,114.95738820,9.00000000,0.00029138,0.00938458,8.77162389,1.00000000,False,10.24450371,396.52896245,5.15975654,0.00938458,0.00000881,MS,0.00000872,2.04322159,0.00079540,0.94351233,0.00475834,0.00087414,0.00126644,1,0.17364339,152.12509053,177.47072721,6
0.00000001,0.00000167,0.01372943,0.02900000,261.92406555,0.00000141,0.00000000,1,0.00000931,56.66310983,0.00072832,114.97469223,9.00000000,0.00009003,0.00307446,8.77297134,1.00000000,False,10.25054478,396.53281745,5.15848114,0.00307446,0.00000289,MS,0.00000269,2.04442646,0.00033011,0.94380286,0.00155803,0.00027009,0.00041467,1,0.05688128,152.12584831,177.59306055,7
0.00000001,0.00000071,0.00521406,0.02900000,261.93938245,0.00000129,0.00000000,1,0.00000354,56.72865048,0.00027658,114.98528131,9.00000000,0.00003069,0.00116852,8.78297092,1.00000000,False,10.28321633,396.53517164,5.14881642,0.00116852,0.00000110,MS,0.00000092,2.05094266,0.00015281,0.94264441,0.00059217,0.00009208,0.00015749,1,0.02167066,152.12631107,177.73484506,8
0.00000000,0.00000037,0.00240467,0.02900000,261.94852564,0.00000127,0.00000000,1,0.00000164,56.77621645,0.00012755,114.99160263,9.00000000,0.00001352,0.00053912,8.78983855,1.00000000,False,10.30695825,396.53657845,5.14164814,0.00053912,0.00000051,MS,0.00000040,2.05567788,0.00008165,0.94163141,0.00027326,0.00004055,0.00007264,1,0.01001732,152.12658760,177.80467120,9
0.00000000,0.00000022,0.00139319,0.02900000,261.95369337,0.00000116,0.00000000,1,0.00000095,56.81489732,0.00007389,114.99517556,9.00000000,0.00000687,0.00031265,8.79594581,1.00000000,False,10.32648897,396.53737365,5.13634736,0.00031265,0.00000029,MS,0.00000021,2.05957320,0.00005151,0.94140980,0.00015839,0.00002060,0.00004209,1,0.00581471,152.12674391,177.97841469,10
0.00001027,0.00029201,10.23403315,0.02895000,85.44571693,0.00000085,0.00005000,1,0.00381990,27.91884210,0.04395539,115.05038555,10.00000000,0.03444169,2.86050787,4.59258405,0.00000000,True,2.91600482,415.80093191,14.27721318,8.85411538,0.00205107,MS,0.00103037,0.58158445,0.09568300,6.62254344,-6.73886935,0.10332507,0.29497024,1,11.50266922,0.00000020,719.47185900,3
0.00000432,0.00019750,4.30208340,0.02893929,132.57679616,0.00000192,0.00001079,1,0.00188424,38.18427402,0.11068651,114.94907016,10.00000000,0.05465431,2.81514906,6.08729326,0.26731889,False,4.67403490,415.28877012,10.79212418,2.81514906,0.00086327,MS,0.00163505,0.93221588,0.02860070,4.26871518,0.38881319,0.16396293,0.12404032,1,7.76014117,155.72957378,543.50401009,4
0.00000015,0.00001833,0.15326454,0.02888572,261.95358254,0.00000236,0.00005394,1,0.00009886,56.25975593,0.00775347,114.99509893,10.00000000,0.00173041,0.03713641,8.71335224,1.00000000,False,10.14309401,415.31822154,5.50259601,0.03713641,0.00003075,MS,0.00005177,2.02299587,0.00216041,1.07324382,0.01611186,0.00519122,0.00442047,1,0.59990184,155.73510474,201.26542086,5
0.00000004,0.00000427,0.04404586,0.02900000,261.99513054,0.00000148,0.00000000,1,0.00002877,56.66979612,0.00222676,115.02382780,10.00000000,0.00029098,0.01074263,8.77236925,1.00000000,False,10.34702737,415.32437029,5.44050871,0.01074263,0.00000884,MS,0.00000870,2.06366949,0.00079967,1.06674515,0.00465411,0.00087293,0.00127067,1,0.17586619,155.73625942,202.59222958,6
0.00000001,0.00000169,0.01441771,0.02900000,262.02013448,0.00000141,0.00000000,1,0.00000942,56.68456230,0.00072894,115.04111960,10.00000000,0.00008987,0.00351910,8.77414874,1.00000000,False,10.35465704,415.32813395,5.43877653,0.00351910,0.00000289,MS,0.00000269,2.06519120,0.00033179,1.06705728,0.00152373,0.00026960,0.00041599,1,0.05760892,155.73696620,202.74811025,7
0.00000001,0.00000071,0.00547398,0.02900000,262.03543525,0.00000129,0.00000000,1,0.00000359,56.75457837,0.00027673,115.05170199,10.00000000,0.00003062,0.00133734,8.78479050,1.00000000,False,10.38998155,415.33043228,5.42799905,0.00133734,0.00000110,MS,0.00000092,2.07223651,0.00015353,1.06573737,0.00057903,0.00009185,0.00015795,1,0.02194691,155.73739780,202.93746413,8
0.00000000,0.00000038,0.00252427,0.02900000,262.04456672,0.00000127,0.00000000,1,0.00000166,56.80360667,0.00012760,115.05801787,10.00000000,0.00001348,0.00061698,8.79187140,1.00000000,False,10.41474773,415.33180570,5.42027445,0.00061698,0.00000051,MS,0.00000040,2.07717602,0.00008202,1.06461234,0.00026718,0.00004044,0.00007284,1,0.01014470,155.73765571,203.03106784,9
0.00000000,0.00000022,0.00146208,0.02900000,262.04972960,0.00000117,0.00000000,1,0.00000096,56.84726196,0.00007390,115.06158895,10.00000000,0.00000684,0.00035775,8.79869163,1.00000000,False,10.43706782,415.33258208,5.41401245,0.00035775,0.00000029,MS,0.00000020,2.08162767,0.00005173,1.06431667,0.00015484,0.00002053,0.00004219,1,0.00588848,155.73780150,203.25347543,10
0.00001028,0.00029211,10.67326033,0.02895000,85.35233766,0.00000085,0.00005000,1,0.00385273,28.08827279,0.04011955,114.85244931,11.00000000,0.03444169,2.74879964,4.61529743,0.00000000,True,2.95475889,433.03728777,14.47744094,8.84894113,0.00205395,MS,0.00103037,0.58931378,0.09597511,6.56227336,-6.83464582,0.10332507,0.29487696,1,11.67193579,0.00000020,718.04141358,3
0.00000434,0.00019857,4.50432070,0.02893921,131.90606124,0.00000192,0.00001086,1,0.00190992,38.20685680,0.11043999,114.74931895,11.00000000,0.05458748,2.75202386,6.08790142,0.26434464,False,4.71555142,432.52018630,11.15016079,2.94923314,0.00086784,MS,0.00163305,0.94049617,0.02879927,4.41191201,0.38020747,0.16376245,0.12448064,1,7.87053837,158.90007099,566.39078423,4
0.00000015,0.00001850,0.16037800,0.02888527,261.66351634,0.00000236,0.00005431,1,0.00010016,56.25179404,0.00777096,114.79467504,11.00000000,0.00173620,0.04199595,8.71024042,1.00000000,False,10.22610861,432.54877618,5.77301542,0.04199595,0.00003090,MS,0.00005194,2.03955277,0.00217891,1.19799645,0.01584528,0.00520859,0.00443364,1,0.60767189,158.90522448,226.53103827,5
0.00000004,0.00000429,0.04599948,0.02900000,261.70513926,0.00000148,0.00000000,1,0.00002912,56.69576322,0.00222722,114.82341910,11.00000000,0.00029048,0.01213468,8.77417552,1.00000000,False,10.44928061,432.55480412,5.70316162,0.01213468,0.00000886,MS,0.00000869,2.08406345,0.00080396,1.19045408,0.00457114,0.00087144,0.00127195,1,0.17809316,158.90631100,228.21626593,6
0.00000001,0.00000170,0.01505484,0.02900000,261.73013763,0.00000141,0.00000000,1,0.00000954,56.71344005,0.00072897,114.84068506,11.00000000,0.00008968,0.00397481,8.77637955,1.00000000,False,10.45850990,432.55849394,5.70095378,0.00397481,0.00000290,MS,0.00000268,2.08590420,0.00033349,1.19078434,0.00149641,0.00026903,0.00041635,1,0.05833781,158.90697608,228.40999070,7
0.00000001,0.00000072,0.00571435,0.02900000,261.74543613,0.00000129,0.00000000,1,0.00000363,56.78784843,0.00027667,114.85125241,11.00000000,0.00003053,0.00151031,8.78765211,1.00000000,False,10.49650536,432.56074711,5.68906006,0.00151031,0.00000110,MS,0.00000091,2.09348223,0.00015425,1.18929724,0.00056855,0.00009159,0.00015805,1,0.02222354,158.90738220,228.65351813,8
0.00000000,0.00000038,0.00263484,0.02900000,261.75456416,0.00000127,0.00000000,1,0.00000168,56.83830338,0.00012756,114.85755789,11.00000000,0.00001344,0.00069676,8.79494128,1.00000000,False,10.52229987,432.56209353,5.68079443,0.00069676,0.00000051,MS,0.00000040,2.09862683,0.00008240,1.18806024,0.00026233,0.00004032,0.00007288,1,0.01027225,158.90762489,228.77375047,9
0.00000000,0.00000022,0.00152570,0.02900000,261.75972687,0.00000117,0.00000000,1,0.00000097,56.88683260,0.00007386,114.86112430,11.00000000,0.00000682,0.00040395,8.80246063,1.00000000,False,10.54742507,432.56285469,5.67354915,0.00040395,0.00000029,MS,0.00000020,2.10363794,0.00005195,1.18768248,0.00015200,0.00002046,0.00004220,1,0.00596233,158.90776208,229.05153430,10
0.00001029,0.00029211,11.08092883,0.02895000,85.19376604,0.00000084,0.00005000,1,0.00388462,28.26141971,0.03682591,114.51689386,12.00000000,0.03444169,2.65316516,4.63858267,0.00000000,True,2.99337352,448.94668202,14.65481298,8.84400018,0.00205684,MS,0.00103037,0.59701530,0.09626723,6.50477443,-6.92145971,0.10332507,0.29442842,1,11.84108079,0.00000020,716.63388491,3
0.00000437,0.00019958,4.69453072,0.02893914,131.23504765,0.00000191,0.00001094,1,0.00193533,38.23404369,0.11029563,114.41218531,12.00000000,0.05452086,2.65619547,6.08921049,0.26193225,False,4.75665706,448.42499576,11.48770167,3.08682547,0.00087241,MS,0.00163106,0.94869451,0.02899886,4.55711437,0.37376785,0.16356257,0.12476806,1,7.98092531,161.71438669,589.71163803,4
0.00000016,0.00001868,0.16706002,0.02888482,261.17400329,0.00000236,0.00005469,1,0.00010145,56.24974095,0.00778619,114.45701929,12.00000000,0.00174181,0.04697473,8.70801273,1.00000000,False,10.30854208,448.45291128,6.02814543,0.04697473,0.00003104,MS,0.00005211,2.05599377,0.00219759,1.32301182,0.01565297,0.00522542,0.00444147,1,0.61546301,161.71923530,252.19623922,5
0.00000004,0.00000432,0.04782148,0.02900000,261.21572566,0.00000148,0.00000000,1,0.00002947,56.72718778,0.00222701,114.48577026,12.00000000,0.00028995,0.01355806,8.77680309,1.00000000,False,10.55111182,448.45884727,5.95042618,0.01355806,0.00000889,MS,0.00000867,2.10437325,0.00080828,1.31438314,0.00450976,0.00086986,0.00127169,1,0.18032158,161.72026627,254.28872885,6
0.00000001,0.00000171,0.01564870,0.02900000,261.24073292,0.00000141,0.00000000,1,0.00000965,56.74772338,0.00072878,114.50300533,12.00000000,0.00008948,0.00444071,8.77942425,1.00000000,False,10.56195150,448.46248093,5.94772747,0.00444071,0.00000291,MS,0.00000268,2.10653517,0.00033520,1.31472828,0.00147616,0.00026843,0.00041620,1,0.05906706,161.72089736,254.52467559,7
0.00000001,0.00000072,0.00593817,0.02900000,261.25603801,0.00000129,0.00000000,1,0.00000367,56.82644400,0.00027652,114.51355457,12.00000000,0.00003044,0.00168711,8.79131657,1.00000000,False,10.60263548,448.46469975,5.93471556,0.00168711,0.00000110,MS,0.00000091,2.11464941,0.00015497,1.31306880,0.00056076,0.00009132,0.00015795,1,0.02250024,161.72128273,254.82908421,8
0.00000000,0.00000038,0.00273775,0.02900000,261.26516788,0.00000127,0.00000000,1,0.00000170,56.87829211,0.00012748,114.51984780,12.00000000,0.00001340,0.00077829,8.79880921,1.00000000,False,10.62946218,448.46602563,5.92592251,0.00077829,0.00000051,MS,0.00000040,2.11999988,0.00008278,1.31172013,0.00025872,0.00004020,0.00007282,1,0.01039981,161.72151300,254.97880966,9
0.00000000,0.00000022,0.00158486,0.02900000,261.27033340,0.00000117,0.00000000,1,0.00000098,56.93159731,0.00007379,114.52340850,12.00000000,0.00000679,0.00045114,8.80701412,1.00000000,False,10.65740772,448.46677522,5.91767647,0.00045114,0.00000029,MS,0.00000020,2.12557350,0.00005217,1.31125262,0.00014988,0.00002038,0.00004216,1,0.00603617,161.72164319,255.31876933,10
0.00001031,0.00029204,11.01162646,0.02895000,51.43789766,0.00000084,0.00005000,1,0.00389647,28.41977607,0.08220083,112.71190986,13.00000000,0.03444169,1.63046818,4.66021438,0.00000000,True,1.83898269,445.51397874,14.57838312,8.86986957,0.00205972,MS,0.00103037,0.60134901,0.09655927,6.50395506,-0.45999367,0.10332507,0.29019419,1,11.94376420,0.00041185,717.72338033,3
0.00000441,0.00020056,4.70574854,0.02893906,79.14992539,0.00000191,0.00001101,1,0.00195068,38.16231470,0.06489467,112.68706361,13.00000000,0.11930152,1.63063659,6.07736281,0.26078917,True,2.89257078,445.46710578,11.52765483,3.16463512,0.00088030,MS,0.00356905,0.94587327,0.02919941,4.63520241,0.06960766,0.35790456,0.12399835,1,8.02916746,98.31902024,599.15689780,4
0.00000016,0.00001885,0.16673190,0.02888437,157.74725752,0.00000236,0.00005507,1,0.00010216,56.28858118,0.00464424,112.71679366,13.00000000,0.00174744,0.05003830,8.71245754,1.00000000,False,6.30619335,445.47166858,6.06263478,0.05003830,0.00003119,MS,0.00005228,2.06213095,0.00221643,1.39947248,0.00403729,0.00524232,0.00439457,1,0.62021083,98.31950694,267.38307657,5
0.00000004,0.00000435,0.04763273,0.02900000,157.76519463,0.00000149,0.00000000,1,0.00002965,56.80134251,0.00132551,112.73683508,13.00000000,0.00028942,0.01443288,8.78635332,1.00000000,False,6.46609507,445.47341677,5.97986340,0.01443288,0.00000891,MS,0.00000866,2.11441895,0.00081263,1.39057098,0.00117427,0.00086827,0.00125568,1,0.18167669,98.31969341,269.95987549,6
0.00000001,0.00000172,0.01558441,0.02900000,157.77592262,0.00000141,0.00000000,1,0.00000971,56.82485669,0.00043369,112.74882286,13.00000000,0.00008928,0.00472673,8.78940467,1.00000000,False,6.47369218,445.47452078,5.97668717,0.00472673,0.00000292,MS,0.00000267,2.11690322,0.00033691,1.39087148,0.00038455,0.00026783,0.00041087,1,0.05951043,98.31981118,270.22359736,7
0.00000001,0.00000073,0.00591217,0.02900000,157.78248879,0.00000130,0.00000000,1,0.00000369,56.90815792,0.00016450,112.75616054,13.00000000,0.00003035,0.00179569,8.80195513,1.00000000,False,6.50015929,445.47519372,5.96304979,0.00179569,0.00000111,MS,0.00000091,2.12555799,0.00015569,1.38920444,0.00014626,0.00009105,0.00015588,1,0.02266842,98.31988295,270.60648901,8
0.00000000,0.00000038,0.00272548,0.02900000,157.78640485,0.00000127,0.00000000,1,0.00000171,56.96167922,0.00007583,112.76053690,13.00000000,0.00001336,0.00082829,8.80969043,1.00000000,False,6.51715519,445.47559601,5.95390485,0.00082829,0.00000051,MS,0.00000040,2.13111566,0.00008316,1.38769295,0.00006757,0.00004007,0.00007186,1,0.01047733,98.31992587,270.76419572,9
0.00000000,0.00000022,0.00157732,0.02900000,157.78862103,0.00000117,0.00000000,1,0.00000099,57.01992871,0.00004388,112.76301363,13.00000000,0.00000677,0.00048008,8.81860672,1.00000000,False,6.53593205,445.47582298,5.94495584,0.00048008,0.00000030,MS,0.00000020,2.13725571,0.00005239,1.38720370,0.00003920,0.00002031,0.00004159,1,0.00608103,98.31995008,271.17126681,10
0.00001032,0.00029148,10.81309754,0.02895000,50.63264327,0.00000084,0.00005000,1,0.00389605,28.51969115,0.07588367,109.97714883,14.00000000,0.15936727,1.66212548,4.67332434,0.00000000,True,1.84266614,436.86987749,14.40442469,8.82902212,0.00206261,MS,0.00476767,0.60255350,0.09685074,6.47470774,-0.49041624,0.47810182,0.28354973,1,11.98445035,0.00033806,713.41885124,3
0.00000445,0.00020120,4.65593271,0.02893899,77.78873336,0.00000190,0.00001109,1,0.00196206,38.18256237,0.06375735,109.94943213,14.00000000,0.11500847,1.66225421,6.07922965,0.25963815,True,2.88512397,436.83539916,11.37853496,3.15795571,0.00088819,MS,0.00344062,0.94343816,0.02940062,4.59859516,-0.03502364,0.34502542,0.12207047,1,8.08028714,0.07405019,592.58023192,4
0.00000016,0.00003556,0.16492369,0.02888392,155.27433495,0.00000439,0.00005545,1,0.00010295,56.28171648,0.00458893,109.97813197,14.00000000,0.00325148,0.05308692,8.71016682,1.00000000,False,6.29919364,436.82601980,6.05052243,0.05308692,0.00003146,MS,0.00009727,2.05984204,0.00225200,1.47333921,0.00340032,0.00975445,0.00432523,1,0.62493227,97.38795699,281.21788949,5
0.00000004,0.00000436,0.04683557,0.02900000,155.29234675,0.00000148,0.00000000,1,0.00002982,56.90860572,0.00130157,109.99790588,14.00000000,0.00028994,0.01529791,8.80054227,1.00000000,False,6.49605323,436.82746486,5.95381857,0.01529791,0.00000893,MS,0.00000867,2.12421530,0.00081699,1.46589213,0.00099129,0.00086983,0.00122851,1,0.18301591,97.38811427,285.36205067,6
0.00000001,0.00000172,0.01532119,0.02900000,155.30304990,0.00000141,0.00000000,1,0.00000976,56.93501457,0.00042578,110.00965733,14.00000000,0.00008940,0.00500965,8.80401386,1.00000000,False,6.50464154,436.82839476,5.95027756,0.00500965,0.00000292,MS,0.00000267,2.12702369,0.00033863,1.46618725,0.00032466,0.00026820,0.00040192,1,0.05994853,97.38821548,285.66428267,7
0.00000001,0.00000073,0.00581076,0.02900000,155.30960146,0.00000129,0.00000000,1,0.00000371,57.02283957,0.00016146,110.01685100,14.00000000,0.00003037,0.00190300,8.81721707,1.00000000,False,6.53277042,436.82896034,5.93612910,0.00190300,0.00000111,MS,0.00000091,2.13622185,0.00015642,1.46445351,0.00012359,0.00009111,0.00015244,1,0.02283455,97.38827704,286.11901192,8
0.00000000,0.00000038,0.00267845,0.02900000,155.31350773,0.00000127,0.00000000,1,0.00000171,57.07793423,0.00007442,110.02114027,14.00000000,0.00001336,0.00087774,8.82518130,1.00000000,False,6.55040154,436.82929958,5.92681747,0.00087774,0.00000051,MS,0.00000040,2.14198725,0.00008354,1.46286556,0.00005710,0.00004009,0.00007027,1,0.01055390,97.38831396,286.30350519,9
0.00000000,0.00000022,0.00154968,0.02900000,155.31571934,0.00000117,0.00000000,1,0.00000099,57.14101737,0.00004305,110.02356878,14.00000000,0.00000677,0.00050870,8.83479413,1.00000000,False,6.57091784,436.82949097,5.91732998,0.00050870,0.00000030,MS,0.00000020,2.14869610,0.00005261,1.46239566,0.00003312,0.00002030,0.00004066,1,0.00612532,97.38833479,286.79100928,10
0.00001034,0.00029072,10.57744897,0.02895000,49.70835669,0.00000083,0.00005000,1,0.00388478,28.51315917,0.07233004,106.89651231,15.00000000,0.31610640,1.70077686,4.67104962,0.00000000,True,1.83435188,426.75231381,14.20193940,8.73256545,0.00206549,MS,0.00945671,0.59983473,0.09714146,6.42254131,-0.42815195,0.94831921,0.27599255,1,11.94706285,0.00050433,704.63918501,3
0.00000448,0.00020172,4.58855840,0.02893891,76.24875663,0.00000189,0.00001117,1,0.00197271,38.20889340,0.06283617,106.86774808,15.00000000,0.11630813,1.70089209,6.08183287,0.25847969,True,2.87721715,426.72283897,11.20930568,3.15088711,0.00089608,MS,0.00347950,0.94085262,0.02960233,4.56353840,-0.03499736,0.34892440,0.11970321,1,8.12973634,0.07533963,586.04702156,4
0.00000016,0.00003589,0.16252056,0.02888346,152.43820417,0.00000436,0.00005583,1,0.00010372,56.28186887,0.00453583,106.89569844,15.00000000,0.00329859,0.05610627,8.70881231,1.00000000,False,6.29108979,426.71351156,6.02256619,0.05610627,0.00003174,MS,0.00009868,2.05719207,0.00228788,1.54557290,0.00340538,0.00989577,0.00424093,1,0.62960948,96.27412160,294.62489451,5
