sum_dry_mass_laminae,Cont_WSC_DM_shoot,Cont_WSC_DM,C_exudated,Tillers_Photosynthesis_An,senesced_mstruct,dry_mass_phloem,axis,C_N_ratio,sum_dry_mass,N_content_shoot,NS_roots,Cont_WSC_DM_laminae,t,sum_NSC_g,sum_respi_roots,mstruct_shoot,mstruct_laminae,sum_dry_mass_shoot,mstruct_stem,N_content,sum_C_g,C_respired_roots,Total_Transpiration,N_content_mstruct_shoot,C_respired_shoot,N_content_total_DM_shoot,NS_stem,C_N_ratio_shoot,N_content_roots,sum_dry_mass_stem,Cont_WSC_DM_stem,N_content_mstruct,shoot_roots_ratio,Total_Photosynthesis,N_content_mstruct_roots,plant,Tillers_Photosynthesis,NS_laminae,NS,mstruct,sum_respi_shoot,NNI,sum_N_g_shoot,sum_dry_mass_roots,Cont_WSC_DM_roots,NS_shoot,sum_N_g,shoot_roots_mstruct_ratio
0.38022034,6.820759948640119,6.278636274571879,44.22369665,696.32370893,0.00025226,0.25106308,MS,28.04457399,5.63895138,4.07974337,7.85839171,9.432895730267868,2306.00000000,0.32640405,4.20750612,0.92486414,0.18611862,1.41458899,0.73874552,1.54671019,2.44599827,55.38193124,0.02009773,6.24000842,28.99180983,3.82737157,28.58005477,10.34270900,0.69848731,1.03436865,5.860573124705638,1.81053635,0.33486450,666.32295728,0.75805852,1,666.32295728,51.04979924,14.57171261,4.81725959,23.42919754,1.33274520,0.05771160,4.22436240,6.097098303455962,34.61958562,0.08721824,0.23760796
0.38421405,7.226839508196349,6.442859373702927,60.03840357,696.19034674,0.00000000,0.25396577,MS,28.12342003,5.65457194,4.05789759,7.93111731,10.426444751460997,2307.00000000,0.33061777,4.19237102,0.92637351,0.18611862,1.42241607,0.74025489,1.54231574,2.45268151,54.79820600,0.02011023,6.23076833,29.87076904,3.80851882,28.69837690,10.39864162,0.69683552,1.03820202,6.0427411766007255,1.80828665,0.33609728,666.05991991,0.75686323,1,666.05991991,51.55861169,14.70844854,4.82287214,24.49826402,1.32884572,0.05772019,4.23215588,6.179365785030963,34.87323919,0.08721135,0.23774511
0.38622531,7.4760679150202,6.598486327306881,73.17638091,694.51853829,0.00000000,0.25700479,MS,28.20093303,5.66973657,4.04435623,8.03902317,10.9000968960394,2308.00000000,0.33462800,4.24049279,0.92787143,0.18611862,1.42810726,0.74175281,1.53802368,2.45917468,55.36370133,0.02002215,6.22475730,30.19284775,3.79695675,28.80644359,10.43362928,0.69417066,1.04188195,6.206781464537505,1.80597736,0.33668837,664.07705289,0.75485350,1,664.07705289,51.81086910,14.83704537,4.82851519,25.01305457,1.32675089,0.05775774,4.24162932,6.303014813877315,35.02788897,0.08720189,0.23787649
0.38729762,7.64548855413746,6.746915012797884,81.58967039,694.36319713,0.00000000,0.26019089,MS,28.27772590,5.68459984,4.03512399,8.16080937,11.13777797214602,2309.00000000,0.33847031,4.31295696,0.92936217,0.18611862,1.43271529,0.74324355,1.53379878,2.46554406,56.76173861,0.02003428,6.22059303,30.42155974,3.78918087,28.90463088,10.45762052,0.69095208,1.04541767,6.351694292903133,1.80359248,0.33696006,663.79806219,0.75234993,1,663.79806219,51.94429063,14.95868375,4.83425853,25.33723880,1.32560844,0.05781184,4.25188455,6.444131615471582,35.13280856,0.08719032,0.23799919
0.38783799,7.7744478667637456,6.888928864013525,86.60865318,694.20215287,0.00000000,0.26357726,MS,28.35391845,5.69924769,4.02748888,8.28815999,11.27183926217263,2310.00000000,0.34216617,4.38927554,0.93084558,0.18611862,1.43666737,0.74472696,1.52963324,2.47182620,58.58787444,0.02004629,6.21602766,30.55028057,3.78276584,28.99446075,10.47760628,0.68775170,1.04882938,6.481176276645955,1.80113905,0.33704171,663.51503511,0.74990503,1,663.51503511,52.01124598,15.07411711,4.84013642,25.56248017,1.32471210,0.05786162,4.26258031,6.590472022012891,35.20799623,0.08717759,0.23811111
0.38805747,7.882552342566275,7.025157522147405,89.59125384,694.03489312,0.00000000,0.26712673,MS,28.42953980,5.71373477,4.02021539,8.41683695,11.361913632329745,2311.00000000,0.34573261,4.46266026,0.93232153,0.18611862,1.44019706,0.74620291,1.52552430,2.47804412,60.58139570,0.02005819,6.21019920,30.61638992,3.77661222,29.07757554,10.49679789,0.68480473,1.05213959,6.599270014228642,1.79862750,0.33700348,663.22750061,0.74774086,1,663.22750061,52.03838806,15.18397813,4.84616253,25.72616402,1.32375469,0.05789902,4.27353771,6.736212487334292,35.26430865,0.08716441,0.23821139
0.38815586,7.9768088899480505,7.155857300748777,91.48617339,692.44162817,0.00000000,0.27080018,MS,28.50454049,5.72807915,4.01299491,8.54489581,11.445444801470126,2312.00000000,0.34917614,4.53165674,0.93378987,0.18611862,1.44340932,0.74767125,1.52147366,2.48420535,62.60005088,0.02012337,6.20310250,30.63778893,3.77045327,29.14770914,10.51599098,0.68213595,1.05525346,6.700934022864768,1.79606605,0.33687761,662.46216230,0.74586974,1,662.46216230,52.05054557,15.28854617,4.85233912,25.84619713,1.32267904,0.05792394,4.28466983,6.879297093530632,35.30664833,0.08715122,0.23829989
0.38810910,8.06401628926877,7.281658389368663,92.75087350,692.27421407,0.00000000,0.27451274,MS,28.57901590,5.74231494,4.00573136,8.67017990,11.514187007580052,2313.00000000,0.35251240,4.59644826,0.93525046,0.18611862,1.44644261,0.74913185,1.51747516,2.49032409,64.57610334,0.02013522,6.19519664,30.62337413,3.76422267,29.21590036,10.53541083,0.67966633,1.05833351,6.798779335067535,1.79346055,0.33670521,662.17325338,0.74418884,1,662.17325338,52.04476870,15.38842813,4.85866293,25.93148171,1.32151061,0.05794061,4.29587233,7.018234404972389,35.34133634,0.08713820,0.23837679
0.38797249,8.146256404239418,7.402690409559639,94.12341322,692.09757978,0.00000000,0.27811431,MS,28.65293888,5.75644185,3.99837561,8.79202030,11.575717808818162,2314.00000000,0.35574374,4.65733150,0.93670317,0.18611862,1.44933537,0.75058455,1.51352949,2.49640005,66.47621434,0.02014694,6.18657793,30.59264935,3.75788153,29.28106212,10.55518294,0.67738221,1.06136288,6.89264494018778,1.79081507,0.33649861,661.87694405,0.74267867,1,661.87694405,52.02788227,15.48376397,4.86512798,26.00152731,1.32024929,0.05794987,4.30710649,7.1524814824823295,35.37015689,0.08712545,0.23844243
0.38779879,8.225598646777446,7.519442469050428,94.74524433,691.91122637,0.00000000,0.28169655,MS,28.72639121,5.77048343,3.99109453,8.90944525,11.633396895036366,2315.00000000,0.35888207,4.71692365,0.93814785,0.18611862,1.45216353,0.75202923,1.50963142,2.50244300,68.31675055,0.02015853,6.17783425,30.55045738,3.75159571,29.34478196,10.57483767,0.67516562,1.06436475,6.983975392780366,1.78813361,0.33627975,661.57274181,0.74120267,1,661.57274181,52.00639463,15.57502138,4.87172941,26.06118242,1.31898112,0.05795722,4.31831990,7.281976447007628,35.39654243,0.08711303,0.23849711
0.38751016,8.303113609596535,7.631912339152145,95.59968576,692.36367630,0.00000000,0.28514149,MS,28.79932680,5.78442871,3.98384657,9.02207926,11.67376902293305,2316.00000000,0.36192612,4.77263116,0.93958435,0.18611862,1.45494433,0.75346573,1.50578277,2.50844818,70.05680241,0.02006816,6.16897779,30.48307658,3.74532973,29.41337727,10.59448263,0.67301735,1.06743417,7.079466054539156,1.78541886,0.33605488,660.97779972,0.73975899,1,660.97779972,51.97064806,15.66221211,4.87845922,26.09673113,1.31769957,0.05796275,4.32948438,7.4063518795881595,35.42128520,0.08710093,0.23854131
0.37656273,7.591669145067794,7.454266931176358,79.57743827,0.00000000,0.00000000,0.28385880,MS,28.78216600,5.77973180,3.99982267,9.06031728,9.620982798008965,2317.00000000,0.35734292,4.81058762,0.94040823,0.18611862,1.44246273,0.75428961,1.50680238,2.50661398,71.70494279,0.00180810,6.13520271,18.70921936,3.75815931,29.23448584,10.55430429,0.67768877,1.06589999,6.874750202298956,1.78289378,0.33257395,0.57082894,0.74520687,1,0.57082894,50.57433939,15.48557732,4.88470696,15.24459260,1.31795527,0.05769595,4.33726907,7.408570533575384,34.80537058,0.08708914,0.23842216
0.37016537,7.116081549790705,7.2844411891384535,66.01470991,0.00000000,0.00000000,0.28044786,MS,28.76721599,5.77546890,4.01312203,9.00265581,8.33929123193448,2318.00000000,0.35296854,4.89073984,0.94112022,0.18611862,1.43493621,0.75500160,1.50770270,2.50496000,72.36317589,0.00180917,6.11885071,16.62071253,3.76925026,29.09257351,10.52044177,0.67943640,1.06477084,6.690835245876629,1.78038979,0.33058989,0.57082894,0.74665520,1,0.57082894,49.72014300,15.31614531,4.89088969,14.49287098,1.31928333,0.05758574,4.34053269,7.340099183221488,34.41379395,0.08707690,0.23827219
0.36588807,6.759387225951712,7.119678136309767,55.86079285,0.00000000,0.00000000,0.27669188,MS,28.75344635,5.77152134,4.02431496,8.90159420,7.4464544736183536,2319.00000000,0.34873549,4.90444603,0.94183010,0.18611862,1.42982035,0.75571148,1.50853912,2.50343770,72.13241622,0.00181023,6.10943252,16.03956907,3.77876096,28.96996428,10.49187455,0.68003722,1.06393229,6.523103665986197,1.77792035,0.32932262,0.57082894,0.74648641,1,0.57082894,49.13236185,15.15147920,4.89705049,13.93789890,1.32087608,0.05754047,4.34170099,7.2383300835188376,34.12948007,0.08706566,0.23812329
0.36279402,6.47575665337254,6.959676242033903,48.66346062,0.00000000,0.00000000,0.27295181,MS,28.74045236,5.76782235,4.03363344,8.77863807,6.78805422160221,2320.00000000,0.34463486,4.88194725,0.94253786,0.18611862,1.42607001,0.75641924,1.50933260,2.50201799,71.29976659,0.00181129,6.10293121,15.54244687,3.78675161,28.85955832,10.46813863,0.68021351,1.06327599,6.3691994738867175,1.77550634,0.32845494,0.57082894,0.74567349,1,0.57082894,48.69854312,14.99142707,4.90314347,13.46708460,1.32239861,0.05752244,4.34175234,7.118622022509455,33.90662123,0.08705562,0.23797822
0.36040422,6.238638487809133,6.803979066316394,44.07055631,0.00000000,0.00000000,0.26920357,MS,28.72800249,5.76430868,4.04139965,8.64491300,6.278789493259607,2321.00000000,0.34065282,4.83819555,0.94324346,0.18611862,1.42312193,0.75712485,1.51009535,2.50067371,70.07304517,0.00181234,6.09747610,15.10684654,3.79343476,28.75578936,10.44844432,0.68028661,1.06271771,6.225021897386399,1.77315346,0.32781864,0.57082894,0.74466200,1,0.57082894,48.35836879,14.83560881,4.90913839,13.05792904,1.32373336,0.05751404,4.34118674,6.989308245757258,33.72012320,0.08704656,0.23783874
0.35846697,6.0333096072642,6.652402120295593,40.81580790,0.00000000,0.00000000,0.26544751,MS,28.71600252,5.76094813,4.04792901,8.50612180,5.870296380306499,2322.00000000,0.33678314,4.78428883,0.94394691,0.18611862,1.42068940,0.75782829,1.51083230,2.49939104,68.62302553,0.00181264,6.09234457,14.71494478,3.79905777,28.65634649,10.43197791,0.68036881,1.06222243,6.0883214909666,1.77086363,0.32732827,0.57082894,0.74362222,1,0.57082894,48.07928308,14.68387083,4.91501795,12.69260930,1.32486983,0.05750850,4.34025874,6.855048603440308,33.55712294,0.08703827,0.23770587
0.35683958,5.8514849945202885,6.504874298867984,38.29634489,0.00000000,0.00000000,0.26168719,MS,28.70441270,5.75772312,4.05347363,8.36523216,5.5329204815033055,2323.00000000,0.33302291,4.72557091,0.94464817,0.18611862,1.41862402,0.75852955,1.51154550,2.49816240,67.03785736,0.00181368,6.08729812,14.35774790,3.80383053,28.56087100,10.41807768,0.68048813,1.06178444,5.958546676175188,1.76863737,0.32693976,0.57082894,0.74260911,1,0.57082894,47.84249602,14.53615503,4.92077156,12.36213204,1.32583172,0.05750355,4.33909910,6.718493240809596,33.41095595,0.08703060,0.23758020
0.35543513,5.686412961730354,6.36133281185187,36.29626530,0.00000000,0.00000000,0.25794336,MS,28.69321071,5.75462077,4.05828700,8.22446219,5.247725417506198,2324.00000000,0.32936960,4.66469276,0.94534723,0.18611862,1.41681431,0.75922861,1.51223611,2.49698228,65.36713205,0.00181471,6.08225095,14.02839165,3.80796945,28.46773094,10.40608115,0.68064498,1.06137918,5.8333208386354,1.76647423,0.32661999,0.57082894,0.74164097,1,0.57082894,47.63640255,14.39240505,4.92639244,12.05963337,1.32665738,0.05749839,4.33780646,6.581775127619115,33.27656098,0.08702345,0.23746207
0.35419761,5.5347965501921665,6.221760508835453,34.56537449,0.00000000,0.00000000,0.25422793,MS,28.68238974,5.75163434,4.06251408,8.08483755,5.001876470297955,2325.00000000,0.32582208,4.60327759,0.94604407,0.18611862,1.41520887,0.75992545,1.51290442,2.49584778,63.64678216,0.00181573,6.07720732,13.72193161,3.81160027,28.37724861,10.39560585,0.68082966,1.06101126,5.712701373548309,1.76437364,0.32635379,0.57082894,0.74071529,1,0.57082894,47.45345201,14.25260547,4.93187659,11.78016923,1.32737386,0.05749306,4.33642547,6.445953797125396,33.15162916,0.08701673,0.23735169
0.35308909,5.394029128648838,6.086131132820779,33.04141026,0.00000000,0.00000000,0.25055351,MS,28.67194466,5.74875832,4.06627509,7.94712764,4.786467057003305,2326.00000000,0.32237905,4.54194491,0.94673867,0.18611862,1.41376822,0.76062006,1.51355069,2.49475655,61.89669533,0.00181675,6.07218299,13.43489428,3.81482771,28.28933520,10.38633605,0.68103192,1.06067913,5.596280243527318,1.76233474,0.32612951,0.57082894,0.73982691,1,0.57082894,47.28848160,14.11673084,4.93722158,11.52026648,1.32800475,0.05748770,4.33499010,6.311846023233381,33.03437839,0.08701037,0.23724915
0.35208273,5.2622382276200845,5.954411475828722,31.67263155,0.00000000,0.00000000,0.24693010,MS,28.66187127,5.74598821,4.06965869,7.81185542,4.595124027105496,2327.00000000,0.31903916,4.48107938,0.94743102,0.18611862,1.41246438,0.76131240,1.51417510,2.49370670,60.13284018,0.00181776,6.06719418,13.16443413,3.81772916,28.20392588,10.37803929,0.68124336,1.06038165,5.483742802588007,1.76035653,0.32593899,0.57082894,0.73897068,1,0.57082894,47.13781632,13.98474819,4.94242623,11.27707997,1.32856788,0.05748248,4.33352383,6.180017725936217,32.92354634,0.08700432,0.23715448
0.35115916,5.138446597723519,5.826581830325709,30.37516574,0.00000000,0.00000000,0.24336931,MS,28.65216885,5.74332159,4.07271783,7.67926741,4.4231878775451685,2328.00000000,0.31580146,4.42094953,0.94812108,0.18611862,1.41128353,0.76200247,1.51477766,2.49269722,58.36782251,0.00181876,6.06226323,12.90805782,3.82035134,28.12140812,10.37057540,0.68145654,1.06012436,5.375371302757931,1.75843804,0.32577819,0.57082894,0.73814031,1,0.57082894,46.99878602,13.85663708,4.94749036,11.04811671,1.32907513,0.05747760,4.33203807,6.050761281679278,32.81852537,0.08699855,0.23706765
0.36449650,6.0607679557165826,5.997652236668561,34.87140510,680.14654719,0.00000000,0.24235499,MS,28.73271760,5.75936424,4.04371865,7.55029782,7.493374131970887,2329.00000000,0.32023918,4.36825621,0.94938270,0.18611862,1.42878727,0.76326408,1.51046711,2.49955399,56.61515572,0.02024692,6.08565303,22.64572293,3.79647773,28.28425224,10.44315518,0.67467142,1.06429077,5.570131425332722,1.75638016,0.32993000,649.50504461,0.72977133,1,649.50504461,48.93815970,14.00112909,4.95298822,20.36558795,1.32682089,0.05777614,4.33057697,5.976828467411847,33.55324999,0.08699330,0.23713193
0.37207983,6.691880709947756,6.161822715368979,44.78155636,679.88014553,0.00000000,0.24426723,MS,28.81133117,5.77504525,4.01432230,7.54715679,9.385648946068958,2330.00000000,0.32452577,4.26126086,0.95074855,0.18611862,1.44014648,0.76462993,1.50628558,2.50625948,55.21824729,0.02025773,6.08069519,26.36147987,3.77117053,28.40990484,10.51950182,0.67306191,1.06806665,5.753459100835282,1.75433950,0.33222148,649.12853603,0.72800564,1,649.12853603,49.97884745,14.13944827,4.95848571,22.83693584,1.32179373,0.05781212,4.33489877,5.985726064960646,33.98251054,0.08698867,0.23722827
0.37601395,7.081983304843854,6.318932095070771,59.72358516,679.61423240,0.00000000,0.24719223,MS,28.88829575,5.79027982,3.99396680,7.61755648,10.37948374512357,2331.00000000,0.32864684,4.24983082,0.95210486,0.18611862,1.44765070,0.76598624,1.50221621,2.51277682,54.68983622,0.02026813,6.07272271,27.27100020,3.75355651,28.52183839,10.57328863,0.67157090,1.07163674,5.9249623442832595,1.75229085,0.33335812,648.75412593,0.72694646,1,648.75412593,50.50220422,14.27129754,4.96393176,23.85937554,1.31811573,0.05781869,4.34262912,6.064562775105718,34.23103623,0.08698252,0.23732451
0.37800103,7.319063662046988,6.466594755887216,72.23649965,674.60522490,0.00000000,0.25031095,MS,28.96352263,5.80499528,3.98133321,7.72163346,10.858189756940009,2332.00000000,0.33253685,4.29484913,0.95345149,0.18611862,1.45299035,0.76733287,1.49826376,2.51907749,55.25823779,0.02012891,6.06726069,27.64869258,3.74271469,28.61948889,10.60697618,0.66924909,1.07498932,6.074592398373925,1.75019029,0.33386689,644.16807017,0.72525025,1,644.16807017,50.76240465,14.39423618,4.96941055,24.35112802,1.31608626,0.05784839,4.35200493,6.1819836133779065,34.38005365,0.08697414,0.23741564
0.37904674,7.480773072466013,6.607409244944644,80.37527241,674.33059282,0.00000000,0.25353944,MS,29.03796371,5.81941535,3.97257324,7.83919690,11.100590757699937,2333.00000000,0.33626314,4.36364025,0.95478827,0.18611862,1.45726036,0.76866965,1.49437646,2.52525669,56.63246771,0.02013907,6.06320133,27.84619449,3.73527531,28.70896458,10.63047550,0.66648796,1.07821361,6.208223658372943,1.74802471,0.33406891,643.78848396,0.72317942,1,643.78848396,50.89824091,14.51056433,4.97498534,24.66383671,1.31489488,0.05789073,4.36215499,6.315645544273399,34.48059823,0.08696397,0.23749788
0.37957480,7.604347668342593,6.7421632333024535,85.11196307,674.04781765,0.00000000,0.25694084,MS,29.11178385,5.83362600,3.96536245,7.96166556,11.237145974763365,2334.00000000,0.33984739,4.43747942,0.95611504,0.18611862,1.46090995,0.76999642,1.49054459,2.53135102,58.43225752,0.02014908,6.05893349,27.94799379,3.72916634,28.79206586,10.64995057,0.66371614,1.08133515,6.329147587193853,1.74579818,0.33409669,643.40310299,0.72113011,1,643.40310299,50.96654978,14.62102531,4.98069007,24.88199542,1.31396003,0.05793037,4.37271606,6.454110269680882,34.55345807,0.08695280,0.23756919
0.37978480,7.708069656576448,6.87137419445272,88.06931604,673.75622847,0.00000000,0.26045175,MS,29.18500006,5.84767456,3.95847773,8.08531249,11.327983425355708,2335.00000000,0.34330387,4.50874019,0.95743165,0.18611862,1.46414657,0.77131303,1.48676626,2.53738046,60.39144625,0.02015891,6.05347816,27.99176985,3.72329211,28.86939997,10.66869159,0.66118744,1.08436177,6.44023794782838,1.74351940,0.33401100,643.01130113,0.71934906,1,643.01130113,50.99366331,14.72614192,4.98653771,25.04328950,1.31296237,0.05795792,4.38352799,6.591908706531243,34.60820997,0.08694125,0.23762880
0.37978107,7.804153819467103,6.996406530144809,90.04057072,676.51215341,0.00000000,0.26399702,MS,29.25792636,5.86164937,3.95145907,8.20768079,11.394684278065153,2336.00000000,0.34666840,4.57697063,0.95873793,0.18611862,1.46717156,0.77261931,1.48302415,2.54338205,62.38372264,0.02019379,6.04697928,28.01057328,3.71725891,28.94739132,10.68791889,0.65889494,1.08739049,6.550128225463878,1.74119450,0.33386710,644.73413218,0.71781053,1,644.73413218,50.99318208,14.82719778,4.99253102,25.18077556,1.31183057,0.05797468,4.39447780,6.726726284433875,34.65400005,0.08692968,0.23767653
0.37969382,7.8938870169333875,7.1168089441512015,91.06769826,676.20212076,0.00000000,0.26759934,MS,29.33034551,5.87551862,3.94451402,8.32682552,11.45421905596605,2337.00000000,0.34992862,4.64168963,0.96003372,0.18611862,1.47004901,0.77391510,1.47932901,2.54934234,64.34427648,0.02020328,6.04002631,27.99653683,3.71126831,29.02174350,10.70704217,0.65672822,1.09035518,6.654074429112382,1.73882840,0.33368724,644.32861418,0.71637993,1,644.32861418,50.98192084,14.92380696,4.99866756,25.28659238,1.31065946,0.05798629,4.40546961,6.85750790489041,34.69376100,0.08691825,0.23771249
0.37954410,7.978519341145712,7.232701065735584,92.25701047,675.87980302,0.00000000,0.27113431,MS,29.40222124,5.88928082,3.93752448,8.44273521,11.510338377749601,2338.00000000,0.35308677,4.70201475,0.96131885,0.18611862,1.47278637,0.77520023,1.47568201,2.55526053,66.21665607,0.02021259,6.03247549,27.96507843,3.70521277,29.09163438,10.72638820,0.65472139,1.09324228,6.752367466239571,1.73642544,0.33347407,643.91335106,0.71509496,1,643.91335106,50.96258380,15.01610270,5.00494036,25.37616391,1.30941328,0.05799132,4.41649445,6.983990010795033,34.72788271,0.08690706,0.23773710
0.37937214,8.094832312948673,7.349731941392193,93.19992915,675.54376346,0.00000000,0.27474503,MS,29.47398065,5.90303756,3.92764820,8.55766882,11.561423193315145,2339.00000000,0.35628861,4.75993286,0.96235232,0.18611862,1.47538268,0.77623370,1.47205740,2.56117400,68.02156179,0.02022171,6.02147886,25.19878635,3.69646688,29.17643862,10.75386023,0.65380569,1.09601054,6.894909554797686,1.73407129,0.33321989,643.48709933,0.71499237,1,643.48709933,50.94035656,15.10975317,5.01110316,25.60725321,1.30714616,0.05794784,4.42765488,7.1014496754983645,34.77269794,0.08689610,0.23769117
0.37932653,8.202402919859258,7.463598781815984,93.63502230,676.54061840,0.00000000,0.27853026,MS,29.54556836,5.91676969,3.91792509,8.67209454,11.636891063751179,2340.00000000,0.35942352,4.81490876,0.96338516,0.18611862,1.47780248,0.77726654,1.46846087,2.56707993,69.74917671,0.02038938,6.00997364,25.45239571,3.68783343,29.24136913,10.78108093,0.65299544,1.09847595,7.016402917965543,1.73168237,0.33291584,645.34298153,0.71500100,1,645.34298153,50.93445802,15.20033396,5.01740094,25.86061311,1.30485506,0.05789919,4.43896721,7.217639184904511,34.80961272,0.08688545,0.23763725
0.36888827,7.509207035262616,7.297168210170346,78.95872746,0.00000000,0.00000000,0.27799324,MS,29.52858907,5.91219929,3.93313915,8.71896009,9.61214495250501,2341.00000000,0.35503532,4.85336527,0.96390033,0.18611862,1.46504522,0.77778171,1.46941649,2.56529120,71.36333362,0.00184187,5.97803169,15.93533002,3.70003050,29.04467689,10.74153762,0.65778167,1.09615696,6.801508090727232,1.72943442,0.32943433,0.57082894,0.72061150,1,0.57082894,49.54607238,15.03485316,5.02330881,16.13894477,1.30491183,0.05762227,4.44715407,7.227315341814375,34.20678664,0.08687483,0.23744847
0.36270883,7.039926169125822,7.13568732230189,66.86910628,0.00000000,0.00000000,0.27506275,MS,29.51366527,5.90800429,3.94518077,8.67390226,8.33578675651782,2342.00000000,0.35078414,4.92688465,0.96441532,0.18611862,1.45708670,0.77829670,1.47026825,2.56366059,72.03090815,0.00184274,5.96057563,14.15987455,3.70996867,28.88227010,10.70999669,0.66006180,1.09437787,6.610440073060205,1.72716126,0.32736771,0.57082894,0.72275266,1,0.57082894,48.68649383,14.87371341,5.02926466,14.36341739,1.30575938,0.05748470,4.45091759,7.167036431815947,33.81208439,0.08686351,0.23725733
0.35859382,6.6896079571697475,6.979135173446721,56.42962056,0.00000000,0.00000000,0.27182553,MS,29.49997335,5.90412939,3.95488466,8.58664660,7.451069340604742,2343.00000000,0.34667298,4.94270395,0.96493011,0.18611862,1.45152340,0.77881150,1.47105670,2.56216386,71.87701581,0.00184360,5.94924704,13.59190367,3.71809000,28.74092613,10.68456168,0.66134337,1.09292958,6.439769951034763,1.72491614,0.32599413,0.57082894,0.72346473,1,0.57082894,48.09765036,14.71720500,5.03520656,13.79537130,1.30675975,0.05740608,4.45260599,7.073519345267933,33.52293770,0.08685309,0.23706746
0.35561206,6.410045399190404,6.827001202737694,49.58860878,0.00000000,0.00000000,0.26856139,MS,29.48705603,5.90049040,3.96262033,8.47874430,6.79747254707697,2344.00000000,0.34268689,4.92173711,0.96544471,0.18611862,1.44727254,0.77932609,1.47180451,2.56076457,71.08337632,0.00184447,5.94025894,13.11751581,3.72458399,28.61094534,10.66437651,0.66230238,1.09166048,6.283839706662478,1.72271789,0.32499477,0.57082894,0.72365963,1,0.57082894,47.66245608,14.56497210,5.04108562,13.32090493,1.30761956,0.05734992,4.45321786,6.962509660279226,33.29212792,0.08684368,0.23688169
0.35331170,6.176033794694651,6.678946295859063,45.04589768,0.00000000,0.00000000,0.26529433,MS,29.47469688,5.89703251,3.96875447,8.36054421,6.291580683649147,2345.00000000,0.33881527,4.88122399,0.96595910,0.18611862,1.44380524,0.77984049,1.47252247,2.55943910,69.90663851,0.00184534,5.93204047,12.70444010,3.72971398,28.48738175,10.64849555,0.66320540,1.09049355,6.138597472988006,1.72057311,0.32421549,0.57082894,0.72371163,1,0.57082894,47.32169325,14.41674552,5.04687234,12.90774736,1.30825602,0.05730108,4.45322727,6.84199831636465,33.09630152,0.08683513,0.23670170
0.35145185,5.973249918277586,6.534796888276158,41.82406220,0.00000000,0.00000000,0.26202294,MS,29.46279633,5.89372411,3.97362397,8.23743162,5.885674648869805,2346.00000000,0.33505219,4.83081084,0.96647328,0.18611862,1.44084532,0.78035466,1.47321553,2.55817385,68.50413627,0.00184621,5.92398945,12.33596030,3.73375135,28.36796983,10.63601910,0.66414302,1.08939347,6.00150278646786,1.71848418,0.32357614,0.57082894,0.72376246,1,0.57082894,47.04292504,14.27238315,5.05254922,12.53918235,1.30867360,0.05725378,4.45287879,6.716500088405921,32.92317601,0.08682726,0.23652847
0.34989440,5.79301826937905,6.394471023627782,39.35969692,0.00000000,0.00000000,0.25875326,MS,29.45130880,5.89054697,3.97751001,8.11240396,5.550527462893041,2347.00000000,0.33139449,4.77560831,0.96698723,0.18611862,1.43823938,0.78086861,1.47388594,2.55696098,66.96608196,0.00184708,5.91591218,12.00216893,3.73693345,28.25173774,10.62618757,0.66513438,1.08834499,5.870977166381009,1.71645177,0.32303235,0.57082894,0.72385654,1,0.57082894,46.80720246,14.13181715,5.05810565,12.20530239,1.30890571,0.05720612,4.45230759,6.588759720252749,32.76590501,0.08681994,0.23636256
0.34855452,5.629737719808464,6.25791103293363,37.38802149,0.00000000,0.00000000,0.25548969,MS,29.44021097,5.88748891,3.98063149,7.98724696,5.267215646106265,2348.00000000,0.32783983,4.71820949,0.96750095,0.18611862,1.43589501,0.78138233,1.47453484,2.55579526,65.34503764,0.00184795,5.90776566,11.69649302,3.73944889,28.13821091,10.61840800,0.66617457,1.08734050,5.7459466784804345,1.71447565,0.32255750,0.57082894,0.72400243,1,0.57082894,46.60272392,13.99499638,5.06353505,11.89953450,1.30898872,0.05715769,4.45159390,6.460533048611559,32.62035576,0.08681308,0.23620432
0.34737862,5.479810672655322,6.125115977277329,35.63642471,0.00000000,0.00000000,0.25225989,MS,29.42949853,5.88454453,3.98316075,7.86304287,5.023149332974804,2349.00000000,0.32438757,4.66024034,0.96801443,0.18611862,1.43375811,0.78189581,1.47516240,2.55467436,63.67614354,0.00184882,5.89959079,11.41416704,3.74144889,28.02737687,10.61221203,0.66724608,1.08637948,5.625831828273945,1.71255549,0.32213590,0.57082894,0.72418940,1,0.57082894,46.42197139,13.86192114,5.06883360,11.61711313,1.30895850,0.05710889,4.45078642,6.332991985267515,32.48411814,0.08680659,0.23605392
0.34633233,5.3410593471636405,5.996165923876434,33.85060993,0.00000000,0.00000000,0.24912264,MS,29.41918553,5.88171524,3.98523103,7.74045749,4.8098615384664996,2350.00000000,0.32103936,4.60258861,0.96852766,0.18611862,1.43180034,0.78240904,1.47576780,2.55359883,61.97667540,0.00184969,5.89147360,11.15122477,3.74305235,27.91965905,10.60723602,0.66832533,1.08546801,5.510544743745277,1.71069138,0.32175904,0.57082894,0.72439697,1,0.57082894,46.26010871,13.73266842,5.07399879,11.35407204,1.30884812,0.05706055,4.44991490,6.206952386057199,32.35595546,0.08680046,0.23591145
