t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
459,1,MS,0.00000,True,0,15.30000,0.00407,1,10228.72207,10228.72207,120,0.10703,2.28669,12,0.26190,reproductive,427.82150,4.56696,81.10029,3080314.79892
460,1,MS,3.81270,True,0,14.20000,0.00305,1,9121.79049,9121.79049,120,0.10703,2.28678,12,0.26266,reproductive,429.08842,4.60950,78.04476,3089436.58941
461,1,MS,0.00000,True,0,14.20000,0.00305,1,9121.79049,9121.79049,120,0.10703,2.28678,12,0.26266,reproductive,429.08842,4.48355,79.52478,3089436.58941
462,1,MS,4.63170,True,0,14.80000,0.00555,1,9713.25889,9713.25889,120,0.10703,2.28688,12,0.26346,reproductive,430.43748,4.74128,83.67806,3099149.84831
463,1,MS,0.00471,True,0,14.80000,0.00555,1,9713.25889,9713.25889,120,0.10703,2.28688,12,0.26346,reproductive,430.43748,4.76085,82.65931,3099149.84831
464,1,MS,8.11083,True,0,16.60000,0.01015,1,11664.27261,11664.27261,120,0.10703,2.28699,12,0.26443,reproductive,432.05752,5.44777,94.68701,3110814.12092
465,1,MS,1.05941,True,0,16.60000,0.01015,1,11664.27261,11664.27261,120,0.10703,2.28699,12,0.26443,reproductive,432.05752,5.69968,98.83314,3110814.12092
466,1,MS,9.45752,True,0,15.70000,0.01164,1,10655.85683,10655.85683,120,0.10703,2.28710,12,0.26532,reproductive,433.53750,5.32206,88.97648,3121469.97775
467,1,MS,3.22511,True,0,15.70000,0.01164,1,10655.85683,10655.85683,120,0.10703,2.28710,12,0.26532,reproductive,433.53750,5.76877,101.56762,3121469.97775
468,1,MS,16.61423,True,0,19.10000,0.02563,1,14778.36149,14778.36149,120,0.10703,2.28724,12,0.26655,reproductive,435.59005,6.79751,116.27880,3136248.33924
469,1,MS,8.36442,True,0,19.10000,0.02563,1,14778.36149,14778.36149,120,0.10703,2.28724,12,0.26655,reproductive,435.59005,6.85385,119.33986,3136248.33924
470,1,MS,16.34611,True,0,17.90000,0.01809,1,13231.11888,13231.11888,120,0.10703,2.28737,12,0.26765,reproductive,437.42770,8.13256,105.68173,3149479.45812
471,1,MS,6.29942,True,0,17.90000,0.01809,1,13231.11888,13231.11888,120,0.10703,2.28737,12,0.26765,reproductive,437.42770,5.70730,106.97780,3149479.45812
472,1,MS,11.24577,True,0,17.80000,0.00879,1,13106.26201,13106.26201,120,0.10703,2.28750,12,0.26875,reproductive,439.24802,5.57319,102.64096,3162585.72013
473,1,MS,0.30806,True,0,17.80000,0.00879,1,13106.26201,13106.26201,120,0.10703,2.28750,12,0.26875,reproductive,439.24802,5.02867,93.36445,3162585.72013
474,1,MS,6.33174,True,0,15.40000,0.00715,1,10334.27805,10334.27805,120,0.10703,2.28760,12,0.26961,reproductive,440.68333,4.70822,85.82231,3172919.99818
475,1,MS,0.19978,True,0,15.40000,0.00715,1,10334.27805,10334.27805,120,0.10703,2.28760,12,0.26961,reproductive,440.68333,4.45664,81.52242,3172919.99818
476,1,MS,4.80755,True,0,14.50000,0.00466,1,9413.83809,9413.83809,120,0.10703,2.28769,12,0.27039,reproductive,441.99081,4.41223,79.28813,3182333.83627
477,1,MS,0.00000,True,0,14.50000,0.00466,1,9413.83809,9413.83809,120,0.10703,2.28769,12,0.27039,reproductive,441.99081,4.20404,75.72699,3182333.83627
478,1,MS,3.69521,True,0,14.20000,0.00424,1,9121.79049,9121.79049,120,0.10703,2.28778,12,0.27115,reproductive,443.25773,4.30857,77.44352,3191455.62676
479,1,MS,0.00000,True,0,14.20000,0.00424,1,9121.79049,9121.79049,120,0.10703,2.28778,12,0.27115,reproductive,443.25773,4.21731,73.49845,3191455.62676
480,1,MS,5.73743,True,0,17.20000,0.00153,1,12371.90956,12371.90956,120,0.10703,2.28790,12,0.27218,reproductive,444.97605,5.28476,98.25989,3203827.53633
481,1,MS,0.00000,True,0,17.20000,0.00153,1,12371.90956,12371.90956,120,0.10703,2.28790,12,0.27218,reproductive,444.97605,4.89649,90.48556,3203827.53633
482,1,MS,3.82058,True,0,14.90000,0.00060,1,9814.70814,9814.70814,120,0.10703,2.28799,12,0.27300,reproductive,446.33920,4.54973,82.36126,3213642.24447
483,1,MS,0.00000,True,0,14.90000,0.00060,1,9814.70814,9814.70814,120,0.10703,2.28799,12,0.27300,reproductive,446.33920,4.52856,82.30461,3213642.24447
484,1,MS,4.26505,True,0,15.40000,0.00076,1,10334.27805,10334.27805,120,0.10703,2.28809,12,0.27386,reproductive,447.77452,4.70040,86.49342,3223976.52251
485,1,MS,0.00000,True,0,15.40000,0.00076,1,10334.27805,10334.27805,120,0.10703,2.28809,12,0.27386,reproductive,447.77452,5.73448,103.89249,3223976.52251
486,1,MS,9.04959,True,0,19.10000,0.00701,1,14778.36149,14778.36149,120,0.10703,2.28823,12,0.27510,reproductive,449.82707,6.20166,114.23232,3238754.88401
487,1,MS,0.52950,True,0,19.10000,0.00701,1,14778.36149,14778.36149,120,0.10703,2.28823,12,0.27510,reproductive,449.82707,7.19522,130.69257,3238754.88401
488,1,MS,15.73427,True,0,23.50000,0.01598,1,20691.12127,20691.12127,120,0.10703,2.28842,12,0.27682,reproductive,452.70083,8.54651,157.26002,3259446.00527
489,1,MS,1.20295,True,0,23.50000,0.01598,1,20691.12127,20691.12127,120,0.10703,2.28842,12,0.27682,reproductive,452.70083,10.12534,181.31474,3259446.00527
490,1,MS,18.70787,True,0,25.90000,0.02598,1,23257.47670,23257.47670,120,0.10703,2.28863,12,0.27876,reproductive,455.93104,10.05322,185.92738,3282703.48197
491,1,MS,1.23643,True,0,25.90000,0.02598,1,23257.47670,23257.47670,120,0.10703,2.28863,12,0.27876,reproductive,455.93104,-38.20401,201.33224,3282703.48197
492,1,MS,12.58450,True,0,26.80000,0.01927,1,23914.43042,23914.43042,120,0.10703,2.28885,12,0.28076,reproductive,459.25249,14.67579,195.53066,3306617.91239
493,1,MS,0.02107,True,0,26.80000,0.01927,1,23914.43042,23914.43042,120,0.10703,2.28885,12,0.28076,reproductive,459.25249,16.04300,214.19874,3306617.91239
494,1,MS,18.14816,True,0,28.70000,0.03130,1,24558.82512,24558.82512,120,0.10703,2.28907,12,0.28281,reproductive,462.66344,15.89836,223.40219,3331176.73751
495,1,MS,2.20736,True,0,28.70000,0.03130,1,24558.82512,24558.82512,120,0.10703,2.28907,12,0.28281,reproductive,462.66344,12.80498,205.67779,3331176.73751
496,1,MS,17.00540,True,0,24.30000,0.01755,1,21651.12247,21651.12247,120,0.10703,2.28883,12,0.28505,reproductive,465.67054,11.28935,164.73316,3352827.85998
497,1,MS,1.44380,True,0,24.30000,0.01755,1,21651.12247,21651.12247,120,0.10703,2.28883,12,0.28505,reproductive,465.67054,11.08723,163.62840,3352827.85998
498,1,MS,12.77985,True,0,22.50000,0.00739,1,19396.88618,19396.88618,120,0.10703,2.28862,12,0.28705,reproductive,468.36455,9.65455,144.49410,3372224.74616
499,1,MS,0.22216,True,0,22.50000,0.00739,1,19396.88618,19396.88618,120,0.10703,2.28862,12,0.28705,reproductive,468.36455,8.66312,132.60053,3372224.74616
500,1,MS,8.00468,True,0,19.90000,0.00178,1,15850.98489,15850.98489,120,0.10703,2.28845,12,0.28869,reproductive,470.56607,7.83397,118.92468,3388075.73105
501,1,MS,0.00000,True,0,19.90000,0.00178,1,15850.98489,15850.98489,120,0.10703,2.28845,12,0.28869,reproductive,470.56607,7.82062,119.47875,3388075.73105
502,1,MS,6.81643,True,0,19.70000,0.00160,1,15580.44336,15580.44336,120,0.10703,2.28827,12,0.29030,reproductive,472.73002,7.54144,116.89327,3403656.17441
503,1,MS,0.00000,True,0,19.70000,0.00160,1,15580.44336,15580.44336,120,0.10703,2.28827,12,0.29030,reproductive,472.73002,7.07008,111.08324,3403656.17441
504,1,MS,0.74241,True,0,9.00000,0.00152,1,5149.90683,5149.90683,120,0.10703,2.28821,12,0.29083,reproductive,473.44529,3.45721,50.81209,3408806.08124
505,1,MS,0.00000,True,0,9.00000,0.00152,1,5149.90683,5149.90683,120,0.10703,2.28821,12,0.29083,reproductive,473.44529,3.49503,51.46355,3408806.08124
506,1,MS,1.38309,True,0,9.10000,0.00127,1,5208.76214,5208.76214,120,0.10703,2.28815,12,0.29137,reproductive,474.16873,3.45123,51.18824,3414014.84338
507,1,MS,0.00000,True,0,9.10000,0.00127,1,5208.76214,5208.76214,120,0.10703,2.28815,12,0.29137,reproductive,474.16873,3.34283,49.81607,3414014.84338
508,1,MS,1.18906,True,0,8.30000,0.00121,1,4749.35852,4749.35852,120,0.10703,2.28810,12,0.29186,reproductive,474.82836,3.23226,47.95403,3418764.20190
509,1,MS,0.00000,True,0,8.30000,0.00121,1,4749.35852,4749.35852,120,0.10703,2.28810,12,0.29186,reproductive,474.82836,3.19982,47.60784,3418764.20190
510,1,MS,1.78578,True,0,8.40000,0.00235,1,4806.57971,4806.57971,120,0.10703,2.28805,12,0.29236,reproductive,475.49594,3.23089,49.28103,3423570.78161
511,1,MS,0.16639,True,0,8.40000,0.00235,1,4806.57971,4806.57971,120,0.10703,2.28805,12,0.29236,reproductive,475.49594,3.43786,51.58523,3423570.78161
512,1,MS,5.09566,True,0,10.30000,0.00770,1,5963.86294,5963.86294,120,0.10703,2.28798,12,0.29298,reproductive,476.32426,3.67620,57.28990,3429534.64455
513,1,MS,3.98945,True,0,10.30000,0.00770,1,5963.86294,5963.86294,120,0.10703,2.28798,12,0.29298,reproductive,476.32426,3.86132,62.89432,3429534.64455
514,1,MS,7.57783,True,0,11.00000,0.00780,1,6448.16498,6448.16498,120,0.10703,2.28790,12,0.29365,reproductive,477.21983,3.84824,60.32211,3435982.80952
515,1,MS,4.22570,True,0,11.00000,0.00780,1,6448.16498,6448.16498,120,0.10703,2.28790,12,0.29365,reproductive,477.21983,3.92997,64.41901,3435982.80952
516,1,MS,8.73325,True,0,11.60000,0.00976,1,6890.55795,6890.55795,120,0.10703,2.28782,12,0.29436,reproductive,478.17686,4.00154,63.85224,3442873.36748
517,1,MS,6.19539,True,0,11.60000,0.00976,1,6890.55795,6890.55795,120,0.10703,2.28782,12,0.29436,reproductive,478.17686,4.23709,69.73635,3442873.36748
518,1,MS,9.76963,True,0,12.00000,0.00813,1,7200.00000,7200.00000,120,0.10703,2.28774,12,0.29510,reproductive,479.17686,4.10567,65.64803,3450073.36748
519,1,MS,5.71923,True,0,12.00000,0.00813,1,7200.00000,7200.00000,120,0.10703,2.28774,12,0.29510,reproductive,479.17686,4.19484,70.05135,3450073.36748
520,1,MS,9.32777,True,0,12.60000,0.00883,1,7686.62955,7686.62955,120,0.10703,2.28766,12,0.29590,reproductive,480.24444,4.27077,68.51807,3457759.99703
521,1,MS,4.85088,True,0,12.60000,0.00883,1,7686.62955,7686.62955,120,0.10703,2.28766,12,0.29590,reproductive,480.24444,3.83828,63.89641,3457759.99703
522,1,MS,6.10594,True,0,11.10000,0.00308,1,6520.11713,6520.11713,120,0.10703,2.28758,12,0.29657,reproductive,481.15002,3.82520,60.12703,3464280.11416
523,1,MS,0.76083,True,0,11.10000,0.00308,1,6520.11713,6520.11713,120,0.10703,2.28758,12,0.29657,reproductive,481.15002,3.73851,58.96321,3464280.11416
524,1,MS,2.78482,True,0,10.80000,0.00237,1,6306.35922,6306.35922,120,0.10703,2.28751,12,0.29723,reproductive,482.02590,3.72011,58.39257,3470586.47338
525,1,MS,0.00217,True,0,10.80000,0.00237,1,6306.35922,6306.35922,120,0.10703,2.28751,12,0.29723,reproductive,482.02590,3.71057,58.35277,3470586.47338
526,1,MS,1.90390,True,0,10.60000,0.00196,1,6167.31975,6167.31975,120,0.10703,2.28744,12,0.29786,reproductive,482.88247,3.63904,57.43884,3476753.79313
527,1,MS,0.00000,True,0,10.60000,0.00196,1,6167.31975,6167.31975,120,0.10703,2.28744,12,0.29786,reproductive,482.88247,3.55298,56.27348,3476753.79313
528,1,MS,4.46856,True,0,15.80000,0.00466,1,10764.68143,10764.68143,120,0.10703,2.28732,12,0.29898,reproductive,484.37757,5.21065,85.77233,3487518.47456
529,1,MS,0.00000,True,0,15.80000,0.00466,1,10764.68143,10764.68143,120,0.10703,2.28732,12,0.29898,reproductive,484.37757,4.57320,76.31299,3487518.47456
530,1,MS,1.83015,True,0,11.40000,0.00210,1,6740.22712,6740.22712,120,0.10703,2.28724,12,0.29968,reproductive,485.31371,3.78057,60.98858,3494258.70168
531,1,MS,0.00000,True,0,11.40000,0.00210,1,6740.22712,6740.22712,120,0.10703,2.28724,12,0.29968,reproductive,485.31371,3.46319,56.31606,3494258.70168
532,1,MS,2.37892,True,0,11.60000,0.00195,1,6890.55795,6890.55795,120,0.10703,2.28716,12,0.30039,reproductive,486.27073,3.80446,63.17961,3501149.25963
533,1,MS,0.00523,True,0,11.60000,0.00195,1,6890.55795,6890.55795,120,0.10703,2.28716,12,0.30039,reproductive,486.27073,5.25169,84.61184,3501149.25963
534,1,MS,8.36921,True,0,17.60000,0.01346,1,12858.62101,12858.62101,120,0.10703,2.28700,12,0.30172,reproductive,488.05665,5.75023,99.69482,3514007.88064
535,1,MS,3.02166,True,0,17.60000,0.01346,1,12858.62101,12858.62101,120,0.10703,2.28700,12,0.30172,reproductive,488.05665,6.75264,115.25977,3514007.88064
536,1,MS,16.17776,True,0,21.50000,0.02649,1,18042.50898,18042.50898,120,0.10703,2.28679,12,0.30359,reproductive,490.56255,7.49559,133.72142,3532050.38962
537,1,MS,6.56027,True,0,21.50000,0.02649,1,18042.50898,18042.50898,120,0.10703,2.28679,12,0.30359,reproductive,490.56255,8.93893,155.85527,3532050.38962
538,1,MS,21.20748,True,0,24.60000,0.03590,1,21987.91762,21987.91762,120,0.10703,2.28652,12,0.30587,reproductive,493.61643,9.24594,167.28534,3554038.30724
539,1,MS,7.63211,True,0,24.60000,0.03590,1,21987.91762,21987.91762,120,0.10703,2.28652,12,0.30587,reproductive,493.61643,10.21815,175.98968,3554038.30724
540,1,MS,22.95793,True,0,27.30000,0.04051,1,24186.91931,24186.91931,120,0.10703,2.28623,12,0.30837,reproductive,496.97573,11.08573,200.80969,3578225.22655
541,1,MS,6.35743,True,0,27.30000,0.04051,1,24186.91931,24186.91931,120,0.10703,2.28623,12,0.30837,reproductive,496.97573,10.36855,189.54837,3578225.22655
542,1,MS,18.55764,True,0,26.20000,0.02426,1,23498.90116,23498.90116,120,0.10703,2.28594,12,0.31081,reproductive,500.23946,10.19534,183.77226,3601724.12771
543,1,MS,1.17953,True,0,26.20000,0.02426,1,23498.90116,23498.90116,120,0.10703,2.28594,12,0.31081,reproductive,500.23946,10.54465,189.07124,3601724.12771
544,1,MS,14.66187,True,0,26.70000,0.02281,1,23851.69192,23851.69192,120,0.10703,2.28565,12,0.31328,reproductive,503.55220,10.40813,189.29519,3625575.81963
545,1,MS,0.31752,True,0,26.70000,0.02281,1,23851.69192,23851.69192,120,0.10703,2.28565,12,0.31328,reproductive,503.55220,9.62630,177.19898,3625575.81963
546,1,MS,11.39961,True,0,24.70000,0.01479,1,22096.94871,22096.94871,120,0.10703,2.28537,12,0.31557,reproductive,506.62122,8.92765,163.81996,3647672.76834
547,1,MS,0.01899,True,0,24.70000,0.01479,1,22096.94871,22096.94871,120,0.10703,2.28537,12,0.31557,reproductive,506.62122,8.30685,153.96409,3647672.76834
548,1,MS,8.78502,True,0,23.50000,0.01205,1,20691.12127,20691.12127,120,0.10703,2.28511,12,0.31772,reproductive,509.49498,7.84513,149.15871,3668363.88961
549,1,MS,0.00000,True,0,23.50000,0.01205,1,20691.12127,20691.12127,120,0.10703,2.28511,12,0.31772,reproductive,509.49498,6.87520,139.10065,3668363.88961
550,1,MS,3.97147,True,0,18.00000,0.00610,1,13356.65192,13356.65192,120,0.10703,2.28494,12,0.31910,reproductive,511.35008,5.23286,99.67138,3681720.54153
551,1,MS,0.00000,True,0,18.00000,0.00610,1,13356.65192,13356.65192,120,0.10703,2.28494,12,0.31910,reproductive,511.35008,4.75443,93.37568,3681720.54153
552,1,MS,1.72677,True,0,12.90000,0.00304,1,7940.29012,7940.29012,120,0.10703,2.28483,12,0.31992,reproductive,512.45289,3.68492,67.47544,3689660.83164
553,1,MS,0.00000,True,0,12.90000,0.00304,1,7940.29012,7940.29012,120,0.10703,2.28483,12,0.31992,reproductive,512.45289,3.13222,61.47641,3689660.83164
554,1,MS,1.27531,True,0,10.40000,0.00194,1,6031.00803,6031.00803,120,0.10703,2.28475,12,0.32055,reproductive,513.29053,6.14964,55.34589,3695691.83967
555,1,MS,0.00073,True,0,10.40000,0.00194,1,6031.00803,6031.00803,120,0.10703,2.28475,12,0.32055,reproductive,513.29053,2.69704,51.72824,3695691.83967
556,1,MS,1.97435,True,0,11.30000,0.00303,1,6666.14355,6666.14355,120,0.10703,2.28466,12,0.32124,reproductive,514.21639,3.06658,61.51640,3702357.98322
557,1,MS,0.01097,True,0,11.30000,0.00303,1,6666.14355,6666.14355,120,0.10703,2.28466,12,0.32124,reproductive,514.21639,3.40322,66.00204,3702357.98322
558,1,MS,6.39940,True,0,15.60000,0.01435,1,10547.84686,10547.84686,120,0.10703,2.28452,12,0.32234,reproductive,515.68137,4.11284,84.56436,3712905.83008
559,1,MS,3.65832,True,0,15.60000,0.01435,1,10547.84686,10547.84686,120,0.10703,2.28452,12,0.32234,reproductive,515.68137,4.54090,92.08513,3712905.83008
560,1,MS,12.71949,True,0,18.20000,0.02457,1,13609.69898,13609.69898,120,0.10703,2.28433,12,0.32375,reproductive,517.57160,4.91337,103.40543,3726515.52906
561,1,MS,7.76573,True,0,18.20000,0.02457,1,13609.69898,13609.69898,120,0.10703,2.28433,12,0.32375,reproductive,517.57160,5.25147,112.58142,3726515.52906
562,1,MS,17.09364,True,0,19.90000,0.03054,1,15850.98489,15850.98489,120,0.10703,2.28412,12,0.32539,reproductive,519.77313,5.52968,117.81976,3742366.51395
563,1,MS,9.58920,True,0,19.90000,0.03054,1,15850.98489,15850.98489,120,0.10703,2.28412,12,0.32539,reproductive,519.77313,6.56568,133.21545,3742366.51395
564,1,MS,20.38319,True,0,22.30000,0.03635,1,19129.38954,19129.38954,120,0.10703,2.28386,12,0.32738,reproductive,522.42999,7.25946,140.47231,3761495.90349
565,1,MS,10.06689,True,0,22.30000,0.03635,1,19129.38954,19129.38954,120,0.10703,2.28386,12,0.32738,reproductive,522.42999,7.11152,137.76961,3761495.90349
566,1,MS,18.26807,True,0,21.80000,0.02626,1,18452.52566,18452.52566,120,0.10703,2.28361,12,0.32930,reproductive,524.99284,7.03394,133.99606,3779948.42916
567,1,MS,6.68230,True,0,21.80000,0.02626,1,18452.52566,18452.52566,120,0.10703,2.28361,12,0.32930,reproductive,524.99284,7.06642,133.95211,3779948.42916
568,1,MS,14.66260,True,0,21.80000,0.02062,1,18452.52566,18452.52566,120,0.10703,2.28372,12,0.33085,reproductive,527.55569,7.01920,133.15236,3798400.95482
569,1,MS,3.57225,True,0,21.80000,0.02062,1,18452.52566,18452.52566,120,0.10703,2.28372,12,0.33085,reproductive,527.55569,6.56107,125.06130,3798400.95482
570,1,MS,9.84085,True,0,19.90000,0.01227,1,15850.98489,15850.98489,120,0.10703,2.28382,12,0.33218,reproductive,529.75721,6.08407,115.15613,3814251.93971
571,1,MS,0.87191,True,0,19.90000,0.01227,1,15850.98489,15850.98489,120,0.10703,2.28382,12,0.33218,reproductive,529.75721,5.37678,105.97349,3814251.93971
572,1,MS,4.44912,True,0,16.10000,0.00463,1,11096.01953,11096.01953,120,0.10703,2.28389,12,0.33311,reproductive,531.29833,4.38924,85.87270,3825347.95924
573,1,MS,0.01839,True,0,16.10000,0.00463,1,11096.01953,11096.01953,120,0.10703,2.28389,12,0.33311,reproductive,531.29833,4.11814,81.94709,3825347.95924
574,1,MS,3.36376,True,0,16.00000,0.00487,1,10984.76546,10984.76546,120,0.10703,2.28395,12,0.33404,reproductive,532.82399,4.35143,84.99407,3836332.72470
575,1,MS,0.00000,True,0,16.00000,0.00487,1,10984.76546,10984.76546,120,0.10703,2.28395,12,0.33404,reproductive,532.82399,4.07593,80.57240,3836332.72470
576,1,MS,1.71384,True,0,12.80000,0.00280,1,7854.96014,7854.96014,120,0.10703,2.28400,12,0.33470,reproductive,533.91496,3.38263,66.27572,3844187.68484
577,1,MS,0.00000,True,0,12.80000,0.00280,1,7854.96014,7854.96014,120,0.10703,2.28400,12,0.33470,reproductive,533.91496,3.16845,61.14477,3844187.68484
578,1,MS,1.43406,True,0,11.50000,0.00149,1,6815.03040,6815.03040,120,0.10703,2.28404,12,0.33527,reproductive,534.86149,3.10613,59.79381,3851002.71524
579,1,MS,0.00000,True,0,11.50000,0.00149,1,6815.03040,6815.03040,120,0.10703,2.28404,12,0.33527,reproductive,534.86149,3.00242,58.94469,3851002.71524
580,1,MS,1.48777,True,0,11.20000,0.00149,1,6592.77510,6592.77510,120,0.10703,2.28394,12,0.33596,reproductive,535.77715,3.00629,59.64233,3857595.49034
581,1,MS,0.00000,True,0,11.20000,0.00149,1,6592.77510,6592.77510,120,0.10703,2.28394,12,0.33596,reproductive,535.77715,3.55259,69.30151,3857595.49034
582,1,MS,5.66391,True,0,16.10000,0.01138,1,11096.01953,11096.01953,120,0.10703,2.28378,12,0.33711,reproductive,537.31827,4.45205,86.42246,3868691.50988
583,1,MS,2.61388,True,0,16.10000,0.01138,1,11096.01953,11096.01953,120,0.10703,2.28378,12,0.33711,reproductive,537.31827,4.86264,94.44543,3868691.50988
584,1,MS,12.19552,True,0,19.10000,0.02363,1,14778.36149,14778.36149,120,0.10703,2.28356,12,0.33865,reproductive,539.37082,5.56696,109.30964,3883469.87137
585,1,MS,7.61132,True,0,19.10000,0.02363,1,14778.36149,14778.36149,120,0.10703,2.28356,12,0.33865,reproductive,539.37082,5.84549,118.77936,3883469.87137
586,1,MS,17.85857,True,0,21.10000,0.03255,1,17493.46099,17493.46099,120,0.10703,2.28330,12,0.34046,reproductive,541.80046,6.42023,127.36294,3900963.33236
587,1,MS,10.26750,True,0,21.10000,0.03255,1,17493.46099,17493.46099,120,0.10703,2.28330,12,0.34046,reproductive,541.80046,6.88910,139.38254,3900963.33236
588,1,MS,19.09784,True,0,21.90000,0.03163,1,18588.65657,18588.65657,120,0.10703,2.28303,12,0.34240,reproductive,544.38222,6.81482,134.51070,3919551.98892
589,1,MS,9.40557,True,0,21.90000,0.03163,1,18588.65657,18588.65657,120,0.10703,2.28303,12,0.34240,reproductive,544.38222,7.56675,151.64602,3919551.98892
590,1,MS,19.56481,True,0,23.80000,0.03354,1,21060.62256,21060.62256,120,0.10703,2.28272,12,0.34459,reproductive,547.30731,7.78766,153.66013,3940612.61148
591,1,MS,8.10890,True,0,23.80000,0.03354,1,21060.62256,21060.62256,120,0.10703,2.28272,12,0.34459,reproductive,547.30731,7.72842,155.65335,3940612.61148
592,1,MS,15.82204,True,0,23.10000,0.02073,1,20183.59326,20183.59326,120,0.10703,2.28242,12,0.34668,reproductive,550.11058,7.40691,144.63639,3960796.20474
