Proteins_N_Mass,sucrose,cytokinins,R_Nnit_red,R_grain_growth_struct,Uptake_Nitrates,Unloading_Sucrose,N_tot,regul_transpiration,Export_Nitrates,structure,nitrates,S_grain_structure,Total_Organic_Nitrogen,amino_acids,sum_respi,S_Amino_Acids,S_grain_starch,senesced_mstruct,Nstruct,proteins,axis,starch,C_exudation,mstruct,Conc_cytokinins,sucrose_consumption_mstruct,AA_consumption_mstruct,RGR_Structure,S_cytokinins,R_Nnit_upt,S_Proteins,Conc_Nitrates,age_from_flowering,N_exudation,organ,Unloading_Amino_Acids,WSC_g,Respi_growth,Conc_Amino_Acids,synthetized_mstruct,R_grain_growth_starch,plant,Conc_Sucrose,Dry_Mass,R_residual,t,Export_Amino_Acids,Export_cytokinins,HATS_LATS
NA,153.2984000000,0.0942300000,1.1139700000,NA,0.3611300000,4.4788400000,0.0208062229,0.0034200000,0.1841600000,NA,598.6066900000,NA,887.5613700000,31.8378000000,1.9535200000,0.6251100000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.8957700000,0.9000300000,0.10469651011632945,0.0000000000,0.0000000000,NA,0.0045800000,0.1433700000,NA,665.0963745652922,NA,0.1791500000,roots,0.1683900000,0.004379954285714286,0.0000000000,28.299323355888138,NA,NA,1,14.193823168857334,NA,0.6963805876,867.0000000000,0.2938500000,0.0019400000,25.3378300000
0.03961423493999999,NA,NA,NA,0.0000000000,NA,NA,0.0396142349,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,235.2215400000,0.0000000000,NA,2829.5882100000,MS,38937.5250900000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,1.7952100000,NA,2777794.6358300000,NA,grains,NA,NA,NA,NA,NA,18.6542300000,1,NA,1.607187984407563,NA,868.0000000000,NA,NA,NA
NA,574.5907400000,NA,NA,NA,NA,NA,0.0003162020,NA,NA,NA,NA,NA,NA,22.5858600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.01641687828571429,NA,7.226925953627525,NA,NA,1,19.151569147411465,NA,NA,868.0000000000,NA,NA,NA
NA,152.5569800000,0.0965200000,1.0660900000,NA,0.3448700000,3.7219900000,0.0208053396,0.0028800000,0.1548500000,NA,598.2582900000,NA,887.8466800000,32.1231100000,1.8727100000,0.5982400000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.7444000000,0.9000300000,0.10724086974878615,0.0000000000,0.0000000000,NA,0.0043300000,0.1369100000,NA,664.7092763574548,NA,0.1488800000,roots,0.1463000000,0.004358770857142857,0.0000000000,28.552923791429173,NA,NA,1,14.125175457114393,NA,0.6699210807,868.0000000000,0.2494400000,0.0016700000,24.3120200000
0.03964372972,NA,NA,NA,0.0000000000,NA,NA,0.0396437297,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,265.3826500000,0.0000000000,NA,2831.6949800000,MS,38968.5174400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.1190800000,NA,2779681.3964700000,NA,grains,NA,NA,NA,NA,NA,21.0461600000,1,NA,1.608290353504202,NA,869.0000000000,NA,NA,NA
NA,545.6802700000,NA,NA,NA,NA,NA,0.0003141814,NA,NA,NA,NA,NA,NA,22.4415300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.015590864857142854,NA,7.180743863466376,NA,NA,1,18.187960048369657,NA,NA,869.0000000000,NA,NA,NA
NA,150.8449500000,0.0993000000,1.2338200000,NA,0.3974700000,3.1202800000,0.0208052669,0.0028800000,0.1547500000,NA,597.8777800000,NA,888.2220000000,32.4984300000,2.1480400000,0.6923600000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.6240600000,0.9000300000,0.11032965567814407,0.0000000000,0.0000000000,NA,0.0048800000,0.1577900000,NA,664.2865015610591,NA,0.1248100000,roots,0.1283200000,0.004309855714285714,0.0000000000,28.88653044898503,NA,NA,1,13.966659444685178,NA,0.7567473594,869.0000000000,0.2523500000,0.0017200000,28.3301400000
0.03967596094,NA,NA,NA,0.0000000000,NA,NA,0.0396759609,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,279.3576500000,0.0000000000,NA,2833.9972100000,MS,39001.0163100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.3058500000,NA,2781779.1431700001,NA,grains,NA,NA,NA,NA,NA,22.1544400000,1,NA,1.6094558869117646,NA,870.0000000000,NA,NA,NA
NA,522.1729500000,NA,NA,NA,NA,NA,0.0003107800,NA,NA,NA,NA,NA,NA,22.1985700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.014919227142857143,NA,7.103002571804543,NA,NA,1,17.40444226238806,NA,NA,870.0000000000,NA,NA,NA
NA,148.3886300000,0.0972100000,1.3218200000,NA,0.4235500000,2.6614300000,0.0207888021,0.0114000000,0.6124500000,NA,597.0206300000,NA,887.9030900000,32.1795200000,2.2890100000,0.7417400000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.5322900000,0.9000300000,0.1080075108607491,0.0000000000,0.0000000000,NA,0.0050400000,0.1681500000,NA,663.3341444174083,NA,0.1064600000,roots,0.1131400000,0.004239675142857143,0.0000000000,28.603064342299696,NA,NA,1,13.73922998863001,NA,0.7987544431,870.0000000000,0.9903300000,0.0066600000,30.6770500000
0.03971080106,NA,NA,NA,0.0000000000,NA,NA,0.0397108011,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,298.7813500000,0.0000000000,NA,2836.4857900000,MS,39035.4811900000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.4775700000,NA,2784106.2645800002,NA,grains,NA,NA,NA,NA,NA,23.6948400000,1,NA,1.6106967751218486,NA,871.0000000000,NA,NA,NA
NA,512.6008200000,NA,NA,NA,NA,NA,0.0003064925,NA,NA,NA,NA,NA,NA,21.8923200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.014645737714285715,NA,7.005010019238538,NA,NA,1,17.085395509941247,NA,NA,871.0000000000,NA,NA,NA
NA,145.4617200000,0.0953800000,1.4117400000,NA,0.4494800000,2.6469400000,0.0207728726,0.0114000000,0.6115500000,NA,596.1447600000,NA,887.6411400000,31.9175700000,2.4308800000,0.7922000000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.5293900000,0.9000300000,0.10597424530293435,0.0000000000,0.0000000000,NA,0.0051400000,0.1784500000,NA,662.3609879670678,NA,0.1058800000,roots,0.1130500000,0.004156049142857144,0.0000000000,28.37022765907803,NA,NA,1,13.468228836816552,NA,0.8404398472,871.0000000000,0.9822700000,0.0065400000,33.1956600000
0.03974741932,NA,NA,NA,0.0000000000,NA,NA,0.0397474193,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,320.8815600000,0.0000000000,NA,2839.1013800000,MS,39072.1122100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.5897500000,NA,2786630.1522800000,NA,grains,NA,NA,NA,NA,NA,25.4475000000,1,NA,1.6120126276050422,NA,872.0000000000,NA,NA,NA
NA,519.0749200000,NA,NA,NA,NA,NA,0.0003020725,NA,NA,NA,NA,NA,NA,21.5766100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.014830712000000001,NA,6.903990496722249,NA,NA,1,17.30118244346763,NA,NA,872.0000000000,NA,NA,NA
NA,142.4588000000,0.0916700000,1.4822800000,NA,0.4689100000,3.1109200000,0.0207502037,0.0150900000,0.8082400000,NA,595.0556000000,NA,887.1110900000,31.3875200000,2.5400500000,0.8317800000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.6221800000,0.9000300000,0.10185216048353944,0.0000000000,0.0000000000,NA,0.0051400000,0.1861600000,NA,661.1508505272046,NA,0.1244400000,roots,0.1293100000,0.004070251428571428,0.0000000000,27.89908780818417,NA,NA,1,13.190189956631075,NA,0.8710879655,872.0000000000,1.2789700000,0.0083200000,35.3435100000
0.0397897122,NA,NA,NA,0.0000000000,NA,NA,0.0397897122,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,389.2378200000,0.0000000000,NA,2842.1223000000,MS,39116.2751900000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.9677900000,NA,2789752.4063700000,NA,grains,NA,NA,NA,NA,NA,30.8684900000,1,NA,1.6135854040924371,NA,873.0000000000,NA,NA,NA
NA,536.6256100000,NA,NA,NA,NA,NA,0.0002950237,NA,NA,NA,NA,NA,NA,21.0731200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.015332160285714288,NA,6.742885940668509,NA,NA,1,17.88616098509847,NA,NA,873.0000000000,NA,NA,NA
NA,139.2155000000,0.0887800000,1.7315400000,NA,0.5438400000,4.1409300000,0.0207288233,0.0150900000,0.8066900000,NA,593.9168100000,NA,886.7227100000,30.9991400000,2.9408900000,0.9716500000,NA,0.0000000000,0.0119800000,NA,MS,NA,0.8281900000,0.9000300000,0.09864115640589757,0.0000000000,0.0000000000,NA,0.0056900000,0.2159100000,NA,659.885570480984,NA,0.1656400000,roots,0.1626100000,0.003977585714285714,0.0000000000,27.553872648689488,NA,NA,1,12.889894410927042,NA,0.9930099157,873.0000000000,1.2631400000,0.0080600000,41.9256600000
0.039829889959999996,NA,NA,NA,0.0000000000,NA,NA,0.0398298900,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,399.9553100000,0.0000000000,NA,2844.9921400000,MS,39161.1820500000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.8177700000,NA,2792817.1025000000,NA,grains,NA,NA,NA,NA,NA,31.7184400000,1,NA,1.6151638819411764,NA,874.0000000000,NA,NA,NA
NA,573.3770000000,NA,NA,NA,NA,NA,0.0002912745,NA,NA,NA,NA,NA,NA,20.8053200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0163822,NA,6.657196453069567,NA,NA,1,19.111114221985797,NA,NA,874.0000000000,NA,NA,NA
NA,136.9750300000,0.0829200000,1.6858600000,NA,0.5269300000,5.6632300000,0.0206963845,0.0208900000,1.1136600000,NA,592.4768000000,NA,885.8456600000,30.1220900000,2.8599500000,0.9460200000,NA,0.0000000000,0.0119800000,NA,MS,NA,1.1326500000,0.9000300000,0.09213026232458918,0.0000000000,0.0000000000,NA,0.0053400000,0.2091900000,NA,658.2856127017989,NA,0.2265300000,roots,0.2054900000,0.003913572285714286,0.0000000000,26.77429863448996,NA,NA,1,12.682450399801489,NA,0.9639398207,874.0000000000,1.6985900000,0.0104100000,41.2722000000
0.03987286086,NA,NA,NA,0.0000000000,NA,NA,0.0398728609,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,468.9985900000,0.0000000000,NA,2848.0614900000,MS,39213.6587900000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,3.0036200000,NA,2796295.2409000001,NA,grains,NA,NA,NA,NA,NA,37.1939100000,1,NA,1.616979179869748,NA,875.0000000000,NA,NA,NA
NA,622.7399500000,NA,NA,NA,NA,NA,0.0002875726,NA,NA,NA,NA,NA,NA,20.5409000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.01779257,NA,6.572588483275271,NA,NA,1,20.756420845349087,NA,NA,875.0000000000,NA,NA,NA
NA,135.6923400000,0.0780800000,1.8649700000,NA,0.5811500000,8.1318800000,0.0206650222,0.0208900000,1.1108900000,NA,591.0035400000,NA,885.0787600000,29.3551900000,3.1487400000,1.0465300000,NA,0.0000000000,0.0119800000,NA,MS,NA,1.6263800000,0.9000300000,0.08675266380009555,0.0000000000,0.0000000000,NA,0.0057800000,0.2307200000,NA,656.6487117096098,NA,0.3252800000,roots,0.2682300000,0.003876924,0.0000000000,26.09263246780663,NA,NA,1,12.56368676599669,NA,1.0521355794,875.0000000000,1.6553500000,0.0098000000,45.9401900000
0.03991656046,NA,NA,NA,0.0000000000,NA,NA,0.0399165605,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,528.0165900000,0.0000000000,NA,2851.1828900000,MS,39272.5600200000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,3.0548000000,NA,2800018.1028499999,NA,grains,NA,NA,NA,NA,NA,41.8743300000,1,NA,1.6189833927436974,NA,876.0000000000,NA,NA,NA
NA,685.0491900000,NA,NA,NA,NA,NA,0.0002857753,NA,NA,NA,NA,NA,NA,20.4125200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.019572833999999997,NA,6.5315100052396025,NA,NA,1,22.833237673936782,NA,NA,876.0000000000,NA,NA,NA
NA,136.0740600000,0.0711800000,1.9858300000,NA,0.6192000000,11.4116200000,0.0206218352,0.0277400000,1.4709200000,NA,589.1468700000,NA,883.8506500000,28.1270700000,3.3466500000,1.1143500000,NA,0.0000000000,0.0119800000,NA,MS,NA,2.2823200000,0.9000300000,0.07908625268046619,0.0000000000,0.0000000000,NA,0.0061900000,0.2458200000,NA,654.5858138062065,NA,0.4564600000,roots,0.3400300000,0.003887830285714286,0.0000000000,25.00100663311223,NA,NA,1,12.599030032332257,NA,1.1134479864,876.0000000000,2.1067400000,0.0118700000,48.8131400000
0.039958514679999994,NA,NA,NA,0.0000000000,NA,NA,0.0399585147,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,560.9570400000,0.0000000000,NA,2854.1796200000,MS,39335.0891200000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.9423300000,NA,2803740.9648000002,NA,grains,NA,NA,NA,NA,NA,44.4866700000,1,NA,1.6210784253697477,NA,877.0000000000,NA,NA,NA
NA,760.2756100000,NA,NA,NA,NA,NA,0.0002875408,NA,NA,NA,NA,NA,NA,20.5386300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.021722160285714286,NA,6.571862138477477,NA,NA,1,25.340594448155276,NA,NA,877.0000000000,NA,NA,NA
NA,138.9803400000,0.0655300000,2.0152300000,NA,0.6319900000,15.4346000000,0.0205792402,0.0277400000,1.4662900000,NA,587.2936100000,NA,882.6614000000,26.9378300000,3.4013600000,1.1308500000,NA,0.0000000000,0.0119800000,NA,MS,NA,3.0869200000,0.9000300000,0.07280868415497262,0.0000000000,0.0000000000,NA,0.0066000000,0.2509000000,NA,652.5267046654,NA,0.5983200000,roots,0.4169600000,0.0039708668571428575,0.0000000000,23.943939646456233,NA,NA,1,12.868121062631246,NA,1.1336888048,877.0000000000,2.0176700000,0.0109300000,48.8019800000
0.040003112519999995,NA,NA,NA,0.0000000000,NA,NA,0.0400031125,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,651.8848700000,0.0000000000,NA,2857.3651800000,MS,39408.1001100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,3.1338400000,NA,2807865.4699800001,NA,grains,NA,NA,NA,NA,NA,51.6977000000,1,NA,1.6234923789495797,NA,878.0000000000,NA,NA,NA
NA,835.2773000000,NA,NA,NA,NA,NA,0.0002895369,NA,NA,NA,NA,NA,NA,20.6812100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.023865065714285715,NA,6.61748427119539,NA,NA,1,27.840460791646503,NA,NA,878.0000000000,NA,NA,NA
NA,144.4964900000,0.0615500000,2.2828600000,NA,0.7237000000,20.3437800000,0.0205369109,0.0285900000,1.5064300000,NA,585.3574400000,NA,881.5740600000,25.8504800000,3.8556900000,1.2810300000,NA,0.0000000000,0.0119800000,NA,MS,NA,4.0687600000,0.9000300000,0.06838660933524437,0.0000000000,0.0000000000,NA,0.0081700000,0.2873100000,NA,650.3754763730097,NA,0.7279000000,roots,0.5037100000,0.004128471142857143,0.0000000000,22.977438529826784,NA,NA,1,13.37885866767404,NA,1.2839255831,878.0000000000,1.9958000000,0.0105800000,53.7963300000
0.04004395612,NA,NA,NA,0.0000000000,NA,NA,0.0400439561,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,643.5987700000,0.0000000000,NA,2860.2825800000,MS,39480.3471300000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.8872100000,NA,2811742.8308199998,NA,grains,NA,NA,NA,NA,NA,51.0405700000,1,NA,1.6258569001092438,NA,879.0000000000,NA,NA,NA
NA,912.6235700000,NA,NA,NA,NA,NA,0.0002952043,NA,NA,NA,NA,NA,NA,21.0860200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.02607495914285714,NA,6.747013626964352,NA,NA,1,30.418473862653105,NA,NA,879.0000000000,NA,NA,NA
NA,153.0910800000,0.0587700000,2.2357700000,NA,0.7207600000,24.4483600000,0.0204954572,0.0285900000,1.5015100000,NA,583.4471500000,NA,880.5233600000,24.7997900000,3.8021600000,1.2546100000,NA,0.0000000000,0.0119800000,NA,MS,NA,4.8896700000,0.9000300000,0.06529782340588647,0.0000000000,0.0000000000,NA,0.0091400000,0.2861400000,NA,648.2530026776885,NA,0.7921000000,roots,0.5648800000,0.004374030857142858,0.0000000000,22.04352299367799,NA,NA,1,14.174627512416253,NA,1.2787112028,879.0000000000,1.9146800000,0.0101000000,50.6369300000
0.04008240012,NA,NA,NA,0.0000000000,NA,NA,0.0400824001,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,634.1083300000,0.0000000000,NA,2863.0285800000,MS,39552.2283100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.7400200000,NA,2815434.8915800001,NA,grains,NA,NA,NA,NA,NA,50.2879300000,1,NA,1.628193324579832,NA,880.0000000000,NA,NA,NA
NA,968.2811800000,NA,NA,NA,NA,NA,0.0003016884,NA,NA,NA,NA,NA,NA,21.5491700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.02766517657142857,NA,6.895210364012336,NA,NA,1,32.273586540756234,NA,NA,880.0000000000,NA,NA,NA
NA,164.2099900000,0.0618200000,2.2385900000,NA,0.7367300000,26.8320500000,0.0204763963,0.0157300000,0.8241500000,NA,582.2299200000,NA,880.3791000000,24.6555300000,3.8380100000,1.2561900000,NA,0.0000000000,0.0119800000,NA,MS,NA,5.3664100000,0.9000300000,0.0686865993355777,0.0000000000,0.0000000000,NA,0.0107800000,0.2924800000,NA,646.9005699810007,NA,0.8057500000,roots,0.5971500000,0.0046917140000000005,0.0000000000,21.915296156794774,NA,NA,1,15.204121899640382,NA,1.3067219958,880.0000000000,1.0470000000,0.0058500000,48.3376400000
0.040118595019999995,NA,NA,NA,0.0000000000,NA,NA,0.0401185950,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,605.0495300000,0.0000000000,NA,2865.6139300000,MS,39621.3098900000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.5946900000,NA,2818882.7788200001,NA,grains,NA,NA,NA,NA,NA,47.9834200000,1,NA,1.6304332229789915,NA,881.0000000000,NA,NA,NA
NA,995.5037400000,NA,NA,NA,NA,NA,0.0003078251,NA,NA,NA,NA,NA,NA,21.9875100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.028442964,NA,7.035468504393667,NA,NA,1,33.18093624884509,NA,NA,881.0000000000,NA,NA,NA
NA,176.0519500000,0.0659700000,2.2037400000,NA,0.7409800000,26.7141800000,0.0204580304,0.0157300000,0.8224600000,NA,581.0351600000,NA,880.2620100000,24.5384400000,3.8139500000,1.2366300000,NA,0.0000000000,0.0119800000,NA,MS,NA,5.3428400000,0.9000300000,0.0732975567481084,0.0000000000,0.0000000000,NA,0.0124800000,0.2941700000,NA,645.573103118785,NA,0.7446900000,roots,0.5900300000,0.005030055714285714,0.0000000000,21.811219626012466,NA,NA,1,16.30056312937717,NA,1.3158626648,881.0000000000,1.0420300000,0.0062400000,45.4292100000
0.04015022746,NA,NA,NA,0.0000000000,NA,NA,0.0401502275,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,525.0583000000,0.0000000000,NA,2867.8733900000,MS,39681.5524600000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.2796000000,NA,2821778.3436799999,NA,grains,NA,NA,NA,NA,NA,41.6397200000,1,NA,1.6323870307352941,NA,882.0000000000,NA,NA,NA
NA,1004.7279600000,NA,NA,NA,NA,NA,0.0003145332,NA,NA,NA,NA,NA,NA,22.4666600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.028706513142857146,NA,7.1887848523512226,NA,NA,1,33.48838688259693,NA,NA,882.0000000000,NA,NA,NA
NA,187.5029300000,0.0739100000,1.9812000000,NA,0.6795000000,24.5067300000,0.0204547099,0.0065800000,0.3435400000,NA,580.3700700000,NA,880.6899200000,24.9663500000,3.4711700000,1.1117500000,NA,0.0000000000,0.0119800000,NA,MS,NA,4.9013500000,0.9000300000,0.08211948490605869,0.0000000000,0.0000000000,NA,0.0130100000,0.2697600000,NA,644.834138862038,NA,0.6526200000,roots,0.5479900000,0.005357226571428572,0.0000000000,22.19157139206471,NA,NA,1,17.360803713950276,NA,1.2207913525,882.0000000000,0.4433600000,0.0029200000,39.1851400000
0.04018124334,NA,NA,NA,0.0000000000,NA,NA,0.0401812433,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,502.0622900000,0.0000000000,NA,2870.0888100000,MS,39739.4282400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.2388400000,NA,2824537.3224100000,NA,grains,NA,NA,NA,NA,NA,39.8160300000,1,NA,1.6342686823907562,NA,883.0000000000,NA,NA,NA
NA,993.0364100000,NA,NA,NA,NA,NA,0.0003192994,NA,NA,NA,NA,NA,NA,22.8071000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.028372468857142855,NA,7.297717373479616,NA,NA,1,33.09869816560608,NA,NA,883.0000000000,NA,NA,NA
NA,197.5102600000,0.0830300000,1.9680600000,NA,0.6863500000,21.9547800000,0.0204519999,0.0065800000,0.3431600000,NA,579.7184500000,NA,881.1479700000,25.4244000000,3.4753700000,1.1043800000,NA,0.0000000000,0.0119800000,NA,MS,NA,4.3909600000,0.9000300000,0.09225248047287313,0.0000000000,0.0000000000,NA,0.0146200000,0.2724800000,NA,644.1101407730853,NA,0.5652200000,roots,0.5042400000,0.005643150285714286,0.0000000000,22.598713376220793,NA,NA,1,18.28737745778844,NA,1.2354754301,883.0000000000,0.4514900000,0.0032800000,37.6324000000
0.04021079482,NA,NA,NA,0.0000000000,NA,NA,0.0402107948,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,462.3762800000,0.0000000000,NA,2872.1996300000,MS,39792.8839400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.1349700000,NA,2827061.2100999998,NA,grains,NA,NA,NA,NA,NA,36.6687300000,1,NA,1.6360132783991594,NA,884.0000000000,NA,NA,NA
NA,969.9615500000,NA,NA,NA,NA,NA,0.0003229376,NA,NA,NA,NA,NA,NA,23.0669700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.027713187142857143,NA,7.380869453921503,NA,NA,1,32.32959461747574,NA,NA,884.0000000000,NA,NA,NA
NA,205.6133400000,0.0938700000,1.8796500000,NA,0.6640000000,18.7957000000,0.0204534283,0.0042000000,0.2191100000,NA,579.2132400000,NA,881.7552100000,26.0316400000,3.3459100000,1.0547700000,NA,0.0000000000,0.0119800000,NA,MS,NA,3.7591400000,0.9000300000,0.10429652344921836,0.0000000000,0.0000000000,NA,0.0153600000,0.2636100000,NA,643.5488150394988,NA,0.4759300000,roots,0.4469900000,0.0058746668571428564,0.0000000000,23.13846427341311,NA,NA,1,19.037637634301078,NA,1.2034768883,884.0000000000,0.2954300000,0.0023700000,35.0158800000
0.04024295198,NA,NA,NA,0.0000000000,NA,NA,0.0402429520,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,481.9923400000,0.0000000000,NA,2874.4965700000,MS,39848.8573800000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.3205800000,NA,2829793.3718300001,NA,grains,NA,NA,NA,NA,NA,38.2243800000,1,NA,1.637848969247899,NA,885.0000000000,NA,NA,NA
NA,930.8153900000,NA,NA,NA,NA,NA,0.0003231381,NA,NA,NA,NA,NA,NA,23.0812900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.026594725428571428,NA,7.385451505685569,NA,NA,1,31.024821780211372,NA,NA,885.0000000000,NA,NA,NA
NA,211.2665400000,0.1067000000,2.0341500000,NA,0.7244600000,15.8862200000,0.0204559714,0.0042000000,0.2189200000,NA,578.6909600000,NA,882.4591400000,26.7355700000,3.6245200000,1.1414600000,NA,0.0000000000,0.0119800000,NA,MS,NA,3.1772400000,0.9000300000,0.11855160383542772,0.0000000000,0.0000000000,NA,0.0177200000,0.2876100000,NA,642.9685232714465,NA,0.4020800000,roots,0.3939300000,0.0060361868571428565,0.0000000000,23.764158972478693,NA,NA,1,19.56106463117896,NA,1.3038020019,885.0000000000,0.3034200000,0.0027000000,37.2142900000
0.04027500862,NA,NA,NA,0.0000000000,NA,NA,0.0402750086,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,459.0600900000,0.0000000000,NA,2876.7863300000,MS,39902.2735700000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.3122300000,NA,2832446.1129999999,NA,grains,NA,NA,NA,NA,NA,36.4057400000,1,NA,1.639610856693277,NA,886.0000000000,NA,NA,NA
NA,886.9502800000,NA,NA,NA,NA,NA,0.0003221285,NA,NA,NA,NA,NA,NA,23.0091800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.025341436571428577,NA,7.362378059267496,NA,NA,1,29.56276256337852,NA,NA,886.0000000000,NA,NA,NA
NA,214.5850500000,0.1200000000,2.0055500000,NA,0.7171200000,12.7008700000,0.0204590175,0.0039500000,0.2054000000,NA,578.1897000000,NA,883.1779800000,27.4544100000,3.5847700000,1.1254200000,NA,0.0000000000,0.0119800000,NA,MS,NA,2.5401700000,0.9000300000,0.1333288890370321,0.0000000000,0.0000000000,NA,0.0181300000,0.2847000000,NA,642.4115862804573,NA,0.3249900000,roots,0.3294800000,0.006131001428571428,0.0000000000,24.403106563114562,NA,NA,1,19.86832383364999,NA,1.2955770134,886.0000000000,0.2926000000,0.0028500000,36.2860100000
