N_tot,S_Proteins,Proteins_N_Mass,mstruct,R_residual,Total_Organic_Nitrogen,S_grain_structure,proteins,Unloading_Amino_Acids,Conc_Amino_Acids,RGR_Structure,Conc_Sucrose,Respi_growth,S_cytokinins,S_grain_starch,synthetized_mstruct,age_from_flowering,Export_Amino_Acids,WSC_g,nitrates,plant,Conc_cytokinins,starch,amino_acids,S_Amino_Acids,organ,N_exudation,senesced_mstruct,regul_transpiration,sucrose,HATS_LATS,AA_consumption_mstruct,axis,Export_Nitrates,t,R_Nnit_upt,Export_cytokinins,R_grain_growth_starch,R_grain_growth_struct,R_Nnit_red,Conc_Nitrates,sum_respi,Uptake_Nitrates,Dry_Mass,sucrose_consumption_mstruct,Unloading_Sucrose,Nstruct,structure,cytokinins,C_exudation
0.00167982,NA,NA,0.18851039,0.51226103,74.28280665,NA,NA,0.28503664,29.46721174958432,NA,1983.238446790512,6.91531283,1.21509890,NA,NA,NA,0.24756876,0.12818093500006786,45.70404535,1,53.30257183543169,NA,6.94359461,1.58552594,roots,0.00277868,0.00000000,0.00022009,4486.33272500,4.96719112,0.20025037,MS,0.18106046,575.00000000,0.91426932,0.01329532,NA,NA,0.59179848,242.4484106941938,2.01580192,2.30294538,NA,20.08110727,8.97667322,0.00094275,NA,10.04808880,1.79533464
0.00279374,NA,NA,NA,NA,NA,NA,NA,NA,596.7496610162551,NA,1967.8209913798803,NA,NA,NA,NA,NA,NA,0.18049045153467613,NA,1,NA,NA,199.55271214,NA,phloem,NA,NA,NA,6317.16580371,NA,NA,MS,NA,576.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00171007,NA,NA,0.18907273,0.51441335,74.63415206,NA,NA,0.27577776,30.0164145316058,NA,1967.4556094491452,6.93544436,1.22245577,NA,NA,NA,0.25359744,0.1275401819637275,47.51370929,1,54.29129872718985,NA,7.09410669,1.58602432,roots,0.00277483,0.00000000,0.00022066,4463.90636873,4.93374422,0.20083333,MS,0.18872246,576.00000000,0.90646033,0.01361790,NA,NA,0.59375041,251.29858775385807,2.01220246,2.28327540,NA,20.13956644,8.73019375,0.00094556,NA,10.26500390,1.74603875
0.00283932,NA,NA,NA,NA,NA,NA,NA,NA,604.362817320268,NA,1979.4609025510276,NA,NA,NA,NA,NA,NA,0.18219624764929646,NA,1,NA,NA,202.80891824,NA,phloem,NA,NA,NA,6376.86866773,NA,NA,MS,NA,577.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00160721,NA,NA,0.18963670,0.49326353,71.56813322,NA,NA,11.70370525,16.14316365280027,NA,1966.4058896509348,6.95562007,1.20204813,NA,NA,NA,3.82667028,0.12785235989341365,43.23257086,1,52.86958681169509,NA,3.82667028,1.58410011,roots,0.06293874,0.00000000,0.00768695,4474.83259627,4.95648492,0.20141757,MS,5.98188127,577.00000000,0.91052725,0.46334181,NA,NA,0.59479895,227.97576480536972,2.01972142,2.29351952,NA,20.19815388,367.99659490,0.00094838,NA,10.02601377,73.59931898
0.00286697,NA,NA,NA,NA,NA,NA,NA,NA,608.1101288786059,NA,1992.0432039048037,NA,NA,NA,NA,NA,NA,0.18399892628135933,NA,1,NA,NA,204.78379359,NA,phloem,NA,NA,NA,6439.96241985,NA,NA,MS,NA,578.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00154921,NA,NA,0.19020234,0.49056324,71.15072443,NA,NA,13.43944736,13.489819521207545,NA,1977.1739726600683,6.97633277,1.18131905,NA,NA,NA,3.20724413,0.12893592882466087,39.50694605,1,51.49239886814095,NA,3.20724413,1.58222117,roots,0.06007436,0.00000000,0.00769908,4512.75750886,4.97187132,0.20201736,MS,5.47500803,578.00000000,0.91449325,0.45333240,NA,NA,0.59586551,207.71008939813382,2.00379990,2.30350944,NA,20.25830069,422.63860048,0.00095121,NA,9.79397501,84.52772010
0.00288529,NA,NA,NA,NA,NA,NA,NA,NA,609.8509233486375,NA,2005.0061675409752,NA,NA,NA,NA,NA,NA,0.18584740471973824,NA,1,NA,NA,206.09207167,NA,phloem,NA,NA,NA,6504.65916519,NA,NA,MS,NA,579.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00150466,NA,NA,0.19076971,0.49125183,71.22098935,NA,NA,13.85838575,12.894620968864231,NA,1989.7475237461101,6.99749565,1.16039609,NA,NA,NA,3.07487887,0.13014293375005834,36.25498024,1,50.15407986474419,NA,3.07487887,1.58027527,roots,0.05905345,0.00000000,0.00772193,4555.00268125,4.98115610,0.20263018,MS,5.03925199,579.00000000,0.91752192,0.44418159,NA,NA,0.59690794,190.04579062196598,2.00519703,2.31113834,NA,20.31975474,437.39710666,0.00095405,NA,9.56787924,87.47942133
0.00289700,NA,NA,NA,NA,NA,NA,NA,NA,610.1810139113408,NA,2018.3387040376638,NA,NA,NA,NA,NA,NA,0.18774107903725218,NA,1,NA,NA,206.92871592,NA,phloem,NA,NA,NA,6570.93776630,NA,NA,MS,NA,580.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00146782,NA,NA,0.19133880,0.49276396,71.40938025,NA,NA,13.99126357,12.794157213274662,NA,2002.9726341145442,7.01877645,1.13961207,NA,NA,NA,3.06002335,0.13139875847781812,33.43520137,1,48.86227652670665,NA,3.06002335,1.57827819,roots,0.05912334,0.00000000,0.00771354,4598.95654672,4.98511710,0.20324642,MS,4.64227059,580.00000000,0.91962810,0.43356051,NA,NA,0.59793199,174.74344713952738,2.00902405,2.31644359,NA,20.38155124,444.28692177,0.00095689,NA,9.34924932,88.85738435
0.00290396,NA,NA,NA,NA,NA,NA,NA,NA,609.5035203804733,NA,2031.9623326763642,NA,NA,NA,NA,NA,NA,0.18967304183906625,NA,1,NA,NA,207.42590130,NA,phloem,NA,NA,NA,6638.55646437,NA,NA,MS,NA,581.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00143623,NA,NA,0.19190962,0.49443648,71.62044622,NA,NA,14.05841528,12.78612020145134,NA,2016.5360161688502,7.04013659,1.11897609,NA,NA,NA,3.06722436,0.13268319875047357,30.96757848,1,47.60348502674599,NA,3.06722436,1.57622496,roots,0.05943450,0.00000000,0.00774510,4643.91195627,4.98475532,0.20386496,MS,4.31724827,581.00000000,0.92095850,0.42538458,NA,NA,0.59893562,161.36542963970535,2.01287349,2.31979471,NA,20.44357811,449.93215920,0.00095975,NA,9.13556678,89.98643184
0.00290712,NA,NA,NA,NA,NA,NA,NA,NA,608.0278390980084,NA,2045.784664838172,NA,NA,NA,NA,NA,NA,0.19163498269351267,NA,1,NA,NA,207.65153632,NA,phloem,NA,NA,NA,6707.22439427,NA,NA,MS,NA,582.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00140903,NA,NA,0.19248218,0.49612839,71.83392592,NA,NA,14.04674672,12.785468471760483,NA,2030.3643992419202,7.06156572,1.09869308,NA,NA,NA,3.07621856,0.13399164581698816,28.81122154,1,46.37912627463404,NA,3.07621856,1.57413554,roots,0.05952301,0.00000000,0.00776827,4689.70760359,4.98065937,0.20448549,MS,4.02863996,582.00000000,0.92161010,0.41692347,NA,NA,0.59992622,149.68253919722855,2.01619030,2.32143603,NA,20.50580531,453.71531515,0.00096261,NA,8.92715536,90.74306303
0.00290705,NA,NA,NA,NA,NA,NA,NA,NA,605.8823114848815,NA,2059.76461791647,NA,NA,NA,NA,NA,NA,0.19362329472718098,NA,1,NA,NA,207.64673041,NA,phloem,NA,NA,NA,6776.81531545,NA,NA,MS,NA,583.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00138555,NA,NA,0.19305648,0.49778548,72.04216244,NA,NA,13.99416547,12.76039873484807,NA,2044.3782637596976,7.08306143,1.07891463,NA,NA,NA,3.07934712,0.13531902077514812,26.92566742,1,45.188259297002766,NA,3.07934712,1.57202671,roots,0.05938945,0.00000000,0.00779154,4736.16572713,4.97335713,0.20510796,MS,3.77626192,583.00000000,0.92166896,0.40865056,NA,NA,0.60091010,139.4704130878963,2.01892570,2.32158428,NA,20.56822587,456.71740017,0.00096548,NA,8.72388641,91.34348003
0.00290448,NA,NA,NA,NA,NA,NA,NA,NA,603.2231237101049,NA,2074.069474496647,NA,NA,NA,NA,NA,NA,0.19565397418673558,NA,1,NA,NA,207.46276736,NA,phloem,NA,NA,NA,6847.88909654,NA,NA,MS,NA,584.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00136484,NA,NA,0.19363253,0.49949080,72.25691213,NA,NA,13.94416813,12.759692770091222,NA,2058.7010623829988,7.10462128,1.05925807,NA,NA,NA,3.08836454,0.13667365779598942,25.23150115,1,44.00349002437689,NA,3.08836454,1.56985574,roots,0.05943125,0.00000000,0.00791580,4783.57802286,4.96361890,0.20573228,MS,3.59509684,584.00000000,0.92128714,0.40548932,NA,NA,0.60187078,130.3061047129457,2.02116422,2.32062251,NA,20.63083268,460.26628343,0.00096836,NA,8.52050725,92.05325669
0.00289948,NA,NA,NA,NA,NA,NA,NA,NA,600.0733196127396,NA,2088.517883643566,NA,NA,NA,NA,NA,NA,0.197710237845503,NA,1,NA,NA,207.10571780,NA,phloem,NA,NA,NA,6919.85832459,NA,NA,MS,NA,585.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00134690,NA,NA,0.19421034,0.50109219,72.45659633,NA,NA,13.90483473,12.694237489889334,NA,2073.142951576226,7.12624900,1.04035623,NA,NA,NA,3.08169018,0.13804312859266982,23.75049374,1,42.852089611875996,NA,3.08169018,1.56769671,roots,0.05926620,0.00000000,0.00794013,4831.50950074,4.95140480,0.20635856,MS,3.39447714,585.00000000,0.92043579,0.39727484,NA,NA,0.60283655,122.29263426426385,2.02298356,2.31847806,NA,20.69363658,464.59116332,0.00097125,NA,8.32231877,92.91823266
0.00289224,NA,NA,NA,NA,NA,NA,NA,NA,596.4758995122387,NA,2103.0497517840195,NA,NA,NA,NA,NA,NA,0.19978658223568357,NA,1,NA,NA,206.58866188,NA,phloem,NA,NA,NA,6992.53037825,NA,NA,MS,NA,586.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00133151,NA,NA,0.19478990,0.50267614,72.65366432,NA,NA,13.79117844,12.615732231054734,NA,2087.738967390601,7.14793896,1.02229503,NA,NA,NA,3.07177152,0.1394298734896881,22.45419815,1,41.73344552762661,NA,3.07177152,1.56556637,roots,0.05876575,0.00000000,0.00796479,4880.04557214,4.93704276,0.20698665,MS,3.21917294,586.00000000,0.91917711,0.38926370,NA,NA,0.60381390,115.27393444964524,2.02430367,2.31530758,NA,20.75662121,466.79829037,0.00097415,NA,8.12925367,93.35965807
0.00288305,NA,NA,NA,NA,NA,NA,NA,NA,592.4946898932155,NA,2117.66101633326,NA,NA,NA,NA,NA,NA,0.20188276649774642,NA,1,NA,NA,205.93211475,NA,phloem,NA,NA,NA,7065.89682742,NA,NA,MS,NA,587.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00131830,NA,NA,0.19537123,0.50422678,72.84596605,NA,NA,13.65741280,12.515483402558255,NA,2102.4271493480387,7.16969234,1.00513550,NA,NA,NA,3.05645667,0.14082986408747034,21.31805378,1,40.647072945395784,NA,3.05645667,1.56347889,roots,0.05811618,0.00000000,0.00798960,4929.04524306,4.92080723,0.20761657,MS,3.06581075,587.00000000,0.91755432,0.38144694,NA,NA,0.60480840,109.11562664687237,2.02525842,2.31121996,NA,20.81978999,468.61010445,0.00097705,NA,7.94126848,93.72202089
0.00287204,NA,NA,NA,NA,NA,NA,NA,NA,588.1089564813421,NA,2131.965639437732,NA,NA,NA,NA,NA,NA,0.20398010117323062,NA,1,NA,NA,205.14560004,NA,phloem,NA,NA,NA,7139.30354106,NA,NA,MS,NA,588.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00130694,NA,NA,0.19595432,0.50565321,73.02113827,NA,NA,13.47579794,12.34320565704801,NA,2116.8523133340236,7.19150750,0.98908228,NA,NA,NA,3.02338061,0.14221932296941933,20.33141235,1,39.599850823799706,NA,3.02338061,1.56146634,roots,0.05696975,0.00000000,0.00798404,4977.67630393,4.90285761,0.20824829,MS,2.92188135,588.00000000,0.91556245,0.37246879,NA,NA,0.60583263,103.75587637329046,2.02583527,2.30620265,NA,20.88313819,468.97331416,0.00097997,NA,7.75976190,93.79466283
0.00284772,NA,NA,NA,NA,NA,NA,NA,NA,581.0877352353341,NA,2115.8653439303653,NA,NA,NA,NA,NA,NA,0.20315117097945667,NA,1,NA,NA,203.40884093,NA,phloem,NA,NA,NA,7110.29098428,NA,NA,MS,NA,589.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00135438,NA,NA,0.19653919,0.51588822,74.50754755,NA,NA,2.16021352,17.50656809009406,NA,2113.001024422593,7.21337482,1.01646728,NA,NA,NA,0.16135332,0.14238428884176652,22.23418843,1,40.429003964917,NA,4.30090838,1.56507146,roots,0.01303390,0.00000000,0.00023158,4983.45010946,4.86471264,0.20888151,MS,0.09268223,589.00000000,0.90808167,0.01106277,NA,NA,0.60904379,113.12852398597443,2.02272183,2.28735938,NA,20.94663785,75.51169664,0.00098289,NA,7.94588368,15.10233933
0.00282074,NA,NA,NA,NA,NA,NA,NA,NA,573.5670294591494,NA,2100.5615504351363,NA,NA,NA,NA,NA,NA,0.202390468076573,NA,1,NA,NA,201.48171231,NA,phloem,NA,NA,NA,7083.66638268,NA,NA,MS,NA,590.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00138953,NA,NA,0.19712579,0.52009557,75.14524504,NA,NA,0.85922945,19.19222805566765,NA,2099.4096137727165,7.23479731,1.04035856,NA,NA,NA,0.17807192,0.14189067046464768,24.10687260,1,41.279918018803066,NA,4.72910401,1.56796862,roots,0.00575332,0.00000000,0.00023244,4966.17346626,4.82691050,0.20950185,MS,0.10085907,590.00000000,0.89976506,0.01137111,NA,NA,0.61199238,122.29182189869267,2.02743937,2.26641073,NA,21.00884577,30.20867097,0.00098583,NA,8.13733665,6.04173419
0.00279186,NA,NA,NA,NA,NA,NA,NA,NA,565.706553815227,NA,2085.1268215366,NA,NA,NA,NA,NA,NA,0.20160906672479886,NA,1,NA,NA,199.41857379,NA,phloem,NA,NA,NA,7056.31733537,NA,NA,MS,NA,591.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00142233,NA,NA,0.19771412,0.52332553,75.64579202,NA,NA,0.54265467,20.31027421142493,NA,2084.3906599637753,7.25600622,1.06136678,NA,NA,NA,0.18970569,0.14129604494580272,25.94887922,1,42.14930496009878,NA,5.01953498,1.57037874,roots,0.00389791,0.00000000,0.00023329,4945.36157310,4.78946730,0.21011601,MS,0.10896649,591.00000000,0.89138884,0.01168824,NA,NA,0.61476238,131.24444151778565,2.02601392,2.24531195,NA,21.07043350,19.20153922,0.00098877,NA,8.33351273,3.84030784
0.00276252,NA,NA,NA,NA,NA,NA,NA,NA,557.8025133872219,NA,2069.370052465729,NA,NA,NA,NA,NA,NA,0.20078824451482777,NA,1,NA,NA,197.32285980,NA,phloem,NA,NA,NA,7027.58855802,NA,NA,MS,NA,592.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00145390,NA,NA,0.19830417,0.52614934,76.08967763,NA,NA,0.36408944,21.19043771670986,NA,2068.8701265464065,7.27722738,1.07997037,NA,NA,NA,0.19947246,0.14066247883035846,27.75996567,1,43.034510039783584,NA,5.25269008,1.57241067,roots,0.00276696,0.00000000,0.00023442,4923.18675906,4.75238744,0.21073052,MS,0.11713255,592.00000000,0.88303921,0.01202690,NA,NA,0.61739486,139.9868008350006,2.02351400,2.22428013,NA,21.13205680,12.96692521,0.00099172,NA,8.53392259,2.59338504
0.00273320,NA,NA,NA,NA,NA,NA,NA,NA,549.9328106392495,NA,2053.366006998011,NA,NA,NA,NA,NA,NA,0.1999416587134614,NA,1,NA,NA,195.22856661,NA,phloem,NA,NA,NA,6997.95805497,NA,NA,MS,NA,593.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00148446,NA,NA,0.19889593,0.52867494,76.49216073,NA,NA,0.26032662,21.89618241474289,NA,2053.0041605786428,7.29848535,1.09655675,NA,NA,NA,0.20752579,0.14000029046005935,29.54094301,1,43.933038700507815,NA,5.44382707,1.57414028,roots,0.00207340,0.00000000,0.00023532,4900.01016610,4.71565653,0.21134610,MS,0.12512659,593.00000000,0.87472743,0.01236200,NA,NA,0.61991840,148.5246197878949,2.02053902,2.20334365,NA,21.19378700,9.33139455,0.00099468,NA,8.73810278,1.86627891
0.00270395,NA,NA,NA,NA,NA,NA,NA,NA,542.1455406134311,NA,2037.4905205120876,NA,NA,NA,NA,NA,NA,0.19909210373265837,NA,1,NA,NA,193.13951655,NA,phloem,NA,NA,NA,6968.22363064,NA,NA,MS,NA,594.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00151447,NA,NA,0.19948943,0.53112767,76.88496268,NA,NA,0.22979153,22.556247395488146,NA,2037.1671720576394,7.31978361,1.11142775,NA,NA,NA,0.21524570,0.1393348520174477,31.29181980,1,44.84310288678235,NA,5.62466618,1.57562649,roots,0.00191242,0.00000000,0.00023622,4876.71982061,4.67927438,0.21196285,MS,0.13305342,594.00000000,0.86648828,0.01270449,NA,NA,0.62235524,156.85953770812574,2.01725768,2.18259011,NA,21.25563417,8.29058064,0.00099764,NA,8.94572504,1.65811613
0.00267481,NA,NA,NA,NA,NA,NA,NA,NA,534.4265204045518,NA,2021.6247445293764,NA,NA,NA,NA,NA,NA,0.19823488461681993,NA,1,NA,NA,191.05761428,NA,phloem,NA,NA,NA,6938.22096159,NA,NA,MS,NA,595.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00154390,NA,NA,0.20008466,0.53348802,77.26535740,NA,NA,0.21334636,23.16011596424437,NA,2021.3208049176337,7.34113285,1.12482987,NA,NA,NA,0.22249549,0.13866352468360363,33.01289553,1,45.76306104404828,NA,5.79247983,1.57691124,roots,0.00184941,0.00000000,0.00023711,4853.22336393,4.64323495,0.21258107,MS,0.14089572,595.00000000,0.85831677,0.01305237,NA,NA,0.62472118,164.99463772305117,2.01389949,2.16200699,NA,21.31762941,7.74763244,0.00100062,NA,9.15648638,1.54952649
0.00264576,NA,NA,NA,NA,NA,NA,NA,NA,526.7744717848507,NA,2005.7860831352693,NA,NA,NA,NA,NA,NA,0.19737167807121106,NA,1,NA,NA,188.98257032,NA,phloem,NA,NA,NA,6908.00873249,NA,NA,MS,NA,596.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00157278,NA,NA,0.20068162,0.53578133,77.63692047,NA,NA,0.19580742,23.722520069732294,NA,2005.5036393983194,7.36253165,1.13696429,NA,NA,NA,0.22943267,0.13798893178316501,34.70444676,1,46.69149176156198,NA,5.95084217,1.57802792,roots,0.00176383,0.00000000,0.00023799,4829.61261241,4.60753232,0.21320072,MS,0.14866867,596.00000000,0.85021527,0.01340683,NA,NA,0.62702877,172.93286197176846,2.01046117,2.14160017,NA,21.37976854,7.15748196,0.00100361,NA,9.37012417,1.43149639
0.00261681,NA,NA,NA,NA,NA,NA,NA,NA,519.1908952778155,NA,1989.9921818340617,NA,NA,NA,NA,NA,NA,0.1965042085345543,NA,1,NA,NA,186.91509041,NA,phloem,NA,NA,NA,6877.64729871,NA,NA,MS,NA,597.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00160113,NA,NA,0.20128032,0.53801019,78.00002883,NA,NA,0.18843764,24.245305997186843,NA,1989.7169455838866,7.38398095,1.14799692,NA,NA,NA,0.23606461,0.1373111534617394,36.36674486,1,47.627168446499354,NA,6.10012870,1.57900253,roots,0.00176018,0.00000000,0.00023888,4805.89037116,4.57216053,0.21382184,MS,0.15637014,597.00000000,0.84218258,0.01376740,NA,NA,0.62928783,180.67710144351992,2.00697604,2.12136670,NA,21.44205433,6.93367020,0.00100660,NA,9.58641172,1.38673404
0.00258796,NA,NA,NA,NA,NA,NA,NA,NA,511.67349647844264,NA,1974.2504980987858,NA,NA,NA,NA,NA,NA,0.19563321525402705,NA,1,NA,NA,184.85451811,NA,phloem,NA,NA,NA,6847.16253389,NA,NA,MS,NA,598.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00162899,NA,NA,0.20188076,0.54018518,78.35618045,NA,NA,0.18565193,24.734742433733512,NA,1973.9758926294805,7.40548057,1.15806585,NA,NA,NA,0.24244595,0.1366312329577799,38.00005756,1,48.56901896112268,NA,6.24183590,1.57985608,roots,0.00179516,0.00000000,0.00023977,4782.09315352,4.53711361,0.21444442,MS,0.16400018,598.00000000,0.83421887,0.01413386,NA,NA,0.63150625,188.2302041166956,2.00345501,2.10130698,NA,21.50448623,6.87669931,0.00100960,NA,9.80515069,1.37533986
0.00255921,NA,NA,NA,NA,NA,NA,NA,NA,504.2211911544212,NA,1958.5661921207131,NA,NA,NA,NA,NA,NA,0.19475921945955754,NA,1,NA,NA,182.80062533,NA,phloem,NA,NA,NA,6816.57268108,NA,NA,MS,NA,599.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00165635,NA,NA,0.20248296,0.54231122,78.70607128,NA,NA,0.18518538,25.19385682241309,NA,1958.2887797061921,7.42703079,1.16728608,NA,NA,NA,0.24880347,0.135949749140765,39.60451189,1,49.51604409509278,NA,6.37665827,1.58060540,roots,0.00185085,0.00000000,0.00024085,4758.24121993,4.50238644,0.21506846,MS,0.17169808,599.00000000,0.82632383,0.01451783,NA,NA,0.63369040,195.59429882768688,1.99991458,2.08142024,NA,21.56706507,6.90549947,0.00101261,NA,10.02615500,1.38109989
0.00253289,NA,NA,NA,NA,NA,NA,NA,NA,497.52902243873115,NA,1943.77446513171,NA,NA,NA,NA,NA,NA,0.19387341197910418,NA,1,NA,NA,180.92043022,NA,phloem,NA,NA,NA,6785.56941927,NA,NA,MS,NA,600.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00168403,NA,NA,0.20308690,0.54479284,79.10652637,NA,NA,0.27246648,25.84674603129119,NA,1943.3616337908513,7.44863168,1.17576003,NA,NA,NA,0.25616220,0.1353158704774418,41.18111284,1,50.46770675009942,NA,6.56141939,1.58127324,roots,0.00283154,0.00000000,0.00024099,4736.05546671,4.46796672,0.21569397,MS,0.17863757,600.00000000,0.81856373,0.01484967,NA,NA,0.63584904,202.77582125353229,1.99644774,2.06187337,NA,21.62979108,10.21907941,0.00101563,NA,10.24933009,2.04381588
0.00257181,NA,NA,NA,NA,NA,NA,NA,NA,503.5810333970061,NA,1957.540587667968,NA,NA,NA,NA,NA,NA,0.19586472780632833,NA,1,NA,NA,183.70104798,NA,phloem,NA,NA,NA,6855.26547322,NA,NA,MS,NA,601.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00158903,NA,NA,0.20369260,0.52608083,76.38701738,NA,NA,10.38198447,14.239451860002989,NA,1944.2892182277537,7.47030887,1.15008404,NA,NA,NA,3.62558872,0.13578422623478753,37.11488789,1,49.01624331181019,NA,3.62558872,1.57868669,roots,0.05911316,0.00000000,0.00825251,4752.44791822,4.46877082,0.21632169,MS,5.51324101,601.00000000,0.81880123,0.49535958,NA,NA,0.63670226,182.2102906160824,2.00031369,2.06247161,NA,21.69273862,387.42979663,0.00101866,NA,9.98424606,77.48595933
0.00259383,NA,NA,NA,NA,NA,NA,NA,NA,506.2878877866448,NA,1971.9322706465337,NA,NA,NA,NA,NA,NA,0.19792983457355207,NA,1,NA,NA,185.27363246,NA,phloem,NA,NA,NA,6927.54421007,NA,NA,MS,NA,602.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00153496,NA,NA,0.20430011,0.52393601,76.04255516,NA,NA,11.77628190,11.998656866014318,NA,1957.011262237428,7.49262283,1.12395079,NA,NA,NA,3.06415865,0.1370803256829312,33.59721519,1,47.60688424939177,NA,3.06415865,1.57608134,roots,0.05624345,0.00000000,0.00827742,4797.81139890,4.46445650,0.21696784,MS,5.00576654,602.00000000,0.81923981,0.48400755,NA,NA,0.63754731,164.45030378433503,1.98309648,2.06357634,NA,21.75753525,440.32554666,0.00102170,NA,9.72609170,88.06510933
0.00260792,NA,NA,NA,NA,NA,NA,NA,NA,507.4293241761968,NA,1986.7572858576377,NA,NA,NA,NA,NA,NA,0.20005004179923852,NA,1,NA,NA,186.27998950,NA,phloem,NA,NA,NA,7001.75146297,NA,NA,MS,NA,603.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00149361,NA,NA,0.20490947,0.52482326,76.13420869,NA,NA,12.10695598,11.47114904353197,NA,1971.482165668397,7.51543233,1.09760913,NA,NA,NA,2.93818383,0.1385058393899956,30.55221961,1,46.23740454427323,NA,2.93818383,1.57334945,roots,0.05516305,0.00000000,0.00830219,4847.70437865,4.45585718,0.21762835,MS,4.56570788,603.00000000,0.81904230,0.47289781,NA,NA,0.63834052,149.1010623742708,1.98157426,2.06307883,NA,21.82377087,455.06711154,0.00102474,NA,9.47448204,91.01342231
0.00261589,NA,NA,NA,NA,NA,NA,NA,NA,507.3698582723004,NA,2001.928635437174,NA,NA,NA,NA,NA,NA,0.20221703552749054,NA,1,NA,NA,186.84893300,NA,phloem,NA,NA,NA,7077.59624346,NA,NA,MS,NA,604.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00145966,NA,NA,0.20552069,0.52644110,76.33067390,NA,NA,12.20051479,11.352070129171116,NA,1986.5642079583952,7.53836623,1.07148047,NA,NA,NA,2.91635659,0.13998172927928978,27.93082607,1,44.914230186686645,NA,2.91635659,1.57051530,roots,0.05501797,0.00000000,0.00829697,4899.36052478,4.44356895,0.21829246,MS,4.17134082,604.00000000,0.81820189,0.46044511,NA,NA,0.63909131,135.90274671701528,1.98237930,2.06096194,NA,21.89036774,462.13974169,0.00102780,NA,9.23080351,92.42794834
0.00261918,NA,NA,NA,NA,NA,NA,NA,NA,506.40235784118727,NA,2017.3419076736773,NA,NA,NA,NA,NA,NA,0.20442062741331996,NA,1,NA,NA,187.08446951,NA,phloem,NA,NA,NA,7154.72195947,NA,NA,MS,NA,605.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00143098,NA,NA,0.20613377,0.52822802,76.55113098,NA,NA,12.19122085,11.324120906873853,NA,2001.9903671294685,7.56138228,1.04570395,NA,NA,NA,2.91785472,0.14148954135403238,25.66194900,1,43.62913991206639,NA,2.91785472,1.56758711,roots,0.05494188,0.00000000,0.00831502,4952.13394739,4.42824026,0.21895895,MS,3.84083258,605.00000000,0.81680801,0.44958106,NA,NA,0.63980264,124.49172478241103,1.98331745,2.05745091,NA,21.95720315,466.23215562,0.00103087,NA,8.99343925,93.24643112
