t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
150,1,MS,0.93039222,False,0.00000000,1.63700000,0.00002888,1,468.35541562,468.35541562,0.06164753,10,0.00000000,vegetative,25.68492189,0.16008743,0.30563651,184931.43763759
151,1,MS,0.83561100,False,0.00000000,1.51200000,0.00002330,1,432.59217374,432.59217374,0.06166973,10,0.00000000,vegetative,25.74500414,0.15961550,0.30005740,185364.02981133
152,1,MS,0.74272524,False,0.00000000,1.45400000,0.00001775,1,415.99802951,415.99802951,0.06169115,10,0.00000000,vegetative,25.80278164,0.15986561,0.29302457,185780.02784084
153,1,MS,0.66284682,False,0.00000000,1.40700000,0.00002015,1,402.55105056,402.55105056,0.06171195,10,0.00000000,vegetative,25.85869151,0.16008935,0.28977325,186182.57889140
154,1,MS,0.59960322,False,0.00000000,1.37700000,0.00002316,1,393.96787251,393.96787251,0.06173235,10,0.00000000,vegetative,25.91340927,0.16036966,0.29442773,186576.54676391
155,1,MS,0.54231946,False,0.00000000,1.36200000,0.00002911,1,389.67628349,389.67628349,0.06175256,10,0.00000000,vegetative,25.96753098,0.16074196,0.30108072,186966.22304740
156,1,MS,0.49593507,False,0.00000000,1.36400000,0.00002102,1,390.24849536,390.24849536,0.06177285,10,0.00000000,vegetative,26.02173216,0.16121129,0.31567498,187356.47154276
157,1,MS,0.44682420,False,0.00000000,1.37900000,0.00001210,1,394.54008438,394.54008438,0.06179338,10,0.00000000,vegetative,26.07652939,0.16176090,0.31739861,187751.01162714
158,1,MS,0.40470534,False,0.00000000,1.40800000,0.00000914,1,402.83715650,402.83715650,0.06181437,10,0.00000000,vegetative,26.13247900,0.16240287,0.31895409,188153.84878364
159,1,MS,0.36928295,False,0.00000000,1.47400000,0.00000618,1,421.72014821,421.72014821,0.06183637,10,0.00000000,vegetative,26.19105124,0.16345359,0.32272569,188575.56893184
160,1,MS,0.33729131,False,0.00000000,1.58400000,0.00000618,1,453.19180106,453.19180106,0.06186002,10,0.00000000,vegetative,26.25399455,0.16501943,0.32214955,189028.76073290
161,1,MS,0.31345989,False,0.00000000,1.69700000,0.00000318,1,485.52177172,485.52177172,0.06188537,10,0.00000000,vegetative,26.32142813,0.16656014,0.33048389,189514.28250462
162,1,MS,0.28897175,False,0.00000000,1.84000000,0.00000318,1,526.43492042,526.43492042,0.06191286,10,0.00000000,vegetative,26.39454409,0.16845602,0.32995166,190040.71742504
163,1,MS,0.26084941,False,0.00000000,1.89600000,0.00000295,1,542.45685278,542.45685278,0.06194120,10,0.00000000,vegetative,26.46988532,0.16910563,0.30615717,190583.17427783
164,1,MS,0.24268075,False,0.00000000,1.67700000,0.00000000,1,479.79965302,479.79965302,0.06196626,10,0.00000000,vegetative,26.53652416,0.16598575,0.30579207,191062.97393084
165,1,MS,0.25129921,False,0.00000000,1.45900000,0.00007991,1,417.42855918,417.42855918,0.06198806,10,0.00000000,vegetative,26.59450035,0.16300550,0.49680051,191480.40249002
166,1,MS,0.34425162,False,0.00000000,1.43000000,0.00042398,1,409.13148707,409.13148707,0.06200943,10,0.00000000,vegetative,26.65132416,0.16275235,0.63983984,191889.53397709
167,1,MS,0.52767992,False,0.00000000,1.86200000,0.00063422,1,532.72925099,532.72925099,0.06203730,10,0.00000000,vegetative,26.72531434,0.16868348,0.80823487,192422.26322808
168,1,MS,0.76752149,False,0.00000000,2.57100000,0.00084422,1,735.57835892,735.57835892,0.06207586,10,0.00000000,vegetative,26.82747800,0.17904468,0.96276605,193157.84158700
169,1,MS,1.05287142,False,0.00000000,3.34600000,0.00105483,1,957.31045855,957.31045855,0.06212621,10,0.00000000,vegetative,26.96043778,0.19144976,1.11819596,194115.15204555
170,1,MS,1.28390928,False,0.00000000,4.05000000,0.00072341,1,1158.72903680,1158.72903680,0.06218741,10,0.00000000,vegetative,27.12137237,0.20371682,0.90400403,195273.88108235
171,1,MS,1.44850263,False,0.00000000,4.23300000,0.00044442,1,1211.08642291,1211.08642291,0.06225168,10,0.00000000,vegetative,27.28957882,0.20842332,0.73628747,196484.96750526
172,1,MS,1.41067352,False,0.00000000,4.01600000,0.00014631,1,1149.00143501,1149.00143501,0.06231296,10,0.00000000,vegetative,27.44916235,0.20641678,0.51149611,197633.96894027
173,1,MS,1.28952573,False,0.00000000,3.58000000,0.00003906,1,1024.25924734,1024.25924734,0.06236782,10,0.00000000,vegetative,27.59142058,0.20085231,0.40280246,198658.22818761
174,1,MS,1.14645087,False,0.00000000,3.06500000,0.00002822,1,876.91469081,876.91469081,0.06241496,10,0.00000000,vegetative,27.71321429,0.19399678,0.39731006,199535.14287842
175,1,MS,1.01618290,False,0.00000000,2.84500000,0.00003266,1,813.97138511,813.97138511,0.06245884,10,0.00000000,vegetative,27.82626587,0.19170899,0.40520951,200349.11426353
176,1,MS,0.89456774,False,0.00000000,2.86500000,0.00003312,1,819.69350381,819.69350381,0.06250315,10,0.00000000,vegetative,27.94011219,0.19291914,0.40875493,201168.80776734
177,1,MS,0.79028514,False,0.00000000,2.97000000,0.00003733,1,849.73462699,849.73462699,0.06254916,10,0.00000000,vegetative,28.05813089,0.19522980,0.41263738,202018.54239433
178,1,MS,0.69400947,False,0.00000000,3.08500000,0.00002947,1,882.63680951,882.63680951,0.06259704,10,0.00000000,vegetative,28.18071933,0.19750298,0.40641436,202901.17920384
179,1,MS,0.61863912,False,0.00000000,3.18700000,0.00002197,1,911.81961488,911.81961488,0.06264656,10,0.00000000,vegetative,28.30736095,0.19938507,0.40310961,203812.99881873
180,1,MS,0.55553929,False,0.00000000,3.29000000,0.00001941,1,941.28852619,941.28852619,0.06269772,10,0.00000000,vegetative,28.43809546,0.20115200,0.40004813,204754.28734492
181,1,MS,0.51384359,False,0.00000000,3.42200000,0.00001215,1,979.05450961,979.05450961,0.06275097,10,0.00000000,vegetative,28.57407526,0.20327167,0.41580998,205733.34185453
182,1,MS,0.47484579,False,0.00000000,3.60300000,0.00000822,1,1030.83968385,1030.83968385,0.06280706,10,0.00000000,vegetative,28.71724744,0.20611708,0.42072318,206764.18153838
183,1,MS,0.44230387,False,0.00000000,3.80800000,0.00000823,1,1089.49140053,1089.49140053,0.06286636,10,0.00000000,vegetative,28.86856569,0.20929270,0.41997530,207853.67293890
184,1,MS,0.41434111,False,0.00000000,3.94900000,0.00000823,1,1129.83233736,1129.83233736,0.06292787,10,0.00000000,vegetative,29.02548684,0.21132237,0.41923970,208983.50527627
185,1,MS,0.39269975,False,0.00000000,4.07200000,0.00000841,1,1165.02336737,1165.02336737,0.06299129,10,0.00000000,vegetative,29.18729564,0.21298482,0.42691104,210148.52864364
186,1,MS,0.37844670,False,0.00000000,4.21300000,0.00000433,1,1205.36430421,1205.36430421,0.06305689,10,0.00000000,vegetative,29.35470735,0.21489509,0.43780341,211353.89294784
187,1,MS,0.36345603,False,0.00000000,4.35800000,0.00000433,1,1246.84966478,1246.84966478,0.06312473,10,0.00000000,vegetative,29.52788092,0.21682854,0.43694377,212600.74261263
188,1,MS,0.35243765,False,0.00000000,4.47900000,0.00000437,1,1281.46848292,1281.46848292,0.06319443,10,0.00000000,vegetative,29.70586265,0.21830004,0.43900070,213882.21109555
189,1,MS,0.35405476,False,0.00000000,4.61700000,0.00002087,1,1320.95110195,1320.95110195,0.06326624,10,0.00000000,vegetative,29.88932808,0.22004265,0.60950242,215203.16219750
190,1,MS,0.40123859,False,0.00000000,4.80800000,0.00006574,1,1375.59733554,1375.59733554,0.06334099,10,0.00000000,vegetative,30.08038327,0.22275371,0.51200634,216578.75953304
191,1,MS,0.50404749,False,0.00000000,5.09300000,0.00013763,1,1457.13752702,1457.13752702,0.06341861,10,0.00000000,vegetative,30.28276348,0.22729567,0.58192811,218035.89706005
192,1,MS,0.64676918,False,0.00000000,5.42900000,0.00016724,1,1553.26912118,1553.26912118,0.06350298,10,0.00000000,vegetative,30.49849530,0.23298430,0.62087683,219589.16618124
193,1,MS,0.82926717,False,0.00000000,5.86500000,0.00025223,1,1678.01130885,1678.01130885,0.06359418,10,0.00000000,vegetative,30.73155243,0.24104017,0.71203608,221267.17749008
194,1,MS,0.98707022,False,0.00000000,6.27200000,0.00016881,1,1794.45642440,1794.45642440,0.06369183,10,0.00000000,vegetative,30.98078249,0.24893715,0.67130653,223061.63391448
195,1,MS,1.08413576,False,0.00000000,6.50600000,0.00017094,1,1861.40521319,1861.40521319,0.06379328,10,0.00000000,vegetative,31.23931099,0.25378212,0.68488134,224923.03912767
196,1,MS,1.08886655,False,0.00000000,6.65400000,0.00006365,1,1903.74889157,1903.74889157,0.06389723,10,0.00000000,vegetative,31.50372056,0.25697655,0.59557594,226826.78801924
197,1,MS,1.01838306,False,0.00000000,6.68800000,0.00002102,1,1913.47649336,1913.47649336,0.06400188,10,0.00000000,vegetative,31.76948118,0.25786316,0.54356786,228740.26451260
198,1,MS,0.94337658,False,0.00000000,6.68500000,0.00003757,1,1912.61817556,1912.61817556,0.06410662,10,0.00000000,vegetative,32.03512260,0.25784823,0.55042606,230652.88268816
199,1,MS,0.86960928,False,0.00000000,6.68400000,0.00005483,1,1912.33206962,1912.33206962,0.06421142,10,0.00000000,vegetative,32.30072427,0.25768714,0.55794131,232565.21475778
200,1,MS,0.79600950,False,0.00000000,6.66800000,0.00005994,1,1907.75437466,1907.75437466,0.06431602,10,0.00000000,vegetative,32.56569016,0.25702520,0.55137895,234472.96913244
201,1,MS,0.74125441,False,0.00000000,6.64600000,0.00006123,1,1901.46004409,1901.46004409,0.06442030,10,0.00000000,vegetative,32.82978183,0.25608399,0.56010537,236374.42917653
202,1,MS,0.68175092,False,0.00000000,6.64300000,0.00005389,1,1900.60172629,1900.60172629,0.06452453,10,0.00000000,vegetative,33.09375429,0.25538591,0.53960708,238275.03090282
203,1,MS,0.64746565,False,0.00000000,6.72200000,0.00004955,1,1923.20409515,1923.20409515,0.06462888,10,0.00000000,vegetative,33.36086597,0.25622581,0.54855202,240198.23499797
204,1,MS,0.61043053,False,0.00000000,6.80000000,0.00004429,1,1945.52035808,1945.52035808,0.06473533,10,0.00000000,vegetative,33.63107713,0.25693514,0.53959237,242143.75535605
205,1,MS,0.58683116,False,0.00000000,6.86200000,0.00005057,1,1963.25892605,1963.25892605,0.06484266,10,0.00000000,vegetative,33.90375198,0.25722505,0.54453987,244107.01428211
206,1,MS,0.56248218,False,0.00000000,6.91000000,0.00003885,1,1976.99201093,1976.99201093,0.06495061,10,0.00000000,vegetative,34.17833421,0.25712245,0.53554937,246084.00629304
207,1,MS,0.54231521,False,0.00000000,6.96300000,0.00002193,1,1992.15562549,1992.15562549,0.06505924,10,0.00000000,vegetative,34.45502249,0.25704079,0.52681725,248076.16191853
208,1,MS,0.52627509,False,0.00000000,7.03500000,0.00001625,1,2012.75525281,2012.75525281,0.06516881,10,0.00000000,vegetative,34.73457183,0.25728876,0.51780795,250088.91717134
209,1,MS,0.51842179,False,0.00000000,7.06500000,0.00001114,1,2021.33843086,2021.33843086,0.06527864,10,0.00000000,vegetative,35.01531328,0.25663589,0.52980757,252110.25560221
210,1,MS,0.50554805,False,0.00000000,7.10000000,0.00001651,1,2031.35213859,2031.35213859,0.06538880,10,0.00000000,vegetative,35.29744552,0.25602409,0.52023516,254141.60774079
211,1,MS,0.48909267,False,0.00000000,7.13500000,0.00001058,1,2041.36584631,2041.36584631,0.06549924,10,0.00000000,vegetative,35.58096855,0.25534672,0.49759347,256182.97358710
212,1,MS,0.46972749,False,0.00000000,7.09000000,0.00001474,1,2028.49107924,2028.49107924,0.06560871,10,0.00000000,vegetative,35.86270343,0.25301972,0.45996993,258211.46466634
213,1,MS,0.46576651,False,0.00000000,6.94600000,0.00001550,1,1987.29182459,1987.29182459,0.06571566,10,0.00000000,vegetative,36.13871618,0.24873409,0.73017283,260198.75649094
214,1,MS,0.47183201,False,0.00000000,6.83200000,0.00002936,1,1954.67574800,1954.67574800,0.06582060,10,0.00000000,vegetative,36.41019892,0.24515571,0.52949509,262153.43223894
215,1,MS,0.51094336,False,0.00000000,6.83000000,0.00005400,1,1954.10353613,1954.10353613,0.06592523,10,0.00000000,vegetative,36.68160219,0.24383488,0.50359320,264107.53577507
216,1,MS,0.57676651,False,0.00000000,6.87100000,0.00007567,1,1965.83387947,1965.83387947,0.06603024,10,0.00000000,vegetative,36.95463467,0.24348431,0.52036659,266073.36965454
217,1,MS,0.65737150,False,0.00000000,6.89600000,0.00008997,1,1972.98652784,1972.98652784,0.06613542,10,0.00000000,vegetative,37.22866058,0.24301345,0.54424910,268046.35618239
218,1,MS,0.73904701,False,0.00000000,6.89500000,0.00008290,1,1972.70042191,1972.70042191,0.06624042,10,0.00000000,vegetative,37.50264675,0.24228345,0.56735980,270019.05660430
219,1,MS,0.79367957,False,0.00000000,7.00700000,0.00006176,1,2004.74428663,2004.74428663,0.06634703,10,0.00000000,vegetative,37.78108346,0.24368497,0.57512471,272023.80089093
220,1,MS,0.79663216,False,0.00000000,7.20000000,0.00003922,1,2059.96273209,2059.96273209,0.06645647,10,0.00000000,vegetative,38.06718939,0.24678725,0.55881936,274083.76362301
221,1,MS,0.77442091,False,0.00000000,7.33500000,0.00002924,1,2098.58703331,2098.58703331,0.06656784,10,0.00000000,vegetative,38.35865981,0.24877138,0.54048342,276182.35065633
222,1,MS,0.74124763,False,0.00000000,7.47500000,0.00006528,1,2138.64186422,2138.64186422,0.06668114,10,0.00000000,vegetative,38.65569341,0.25074951,0.54235568,278320.99252055
223,1,MS,0.69383805,False,0.00000000,7.56500000,0.00005707,1,2164.39139837,2164.39139837,0.06679555,10,0.00000000,vegetative,38.95630332,0.25151627,0.51758360,280485.38391891
224,1,MS,0.66183214,False,0.00000000,7.54000000,0.00005715,1,2157.23874999,2157.23874999,0.06690927,10,0.00000000,vegetative,39.25591982,0.24988398,0.51420002,282642.62266891
225,1,MS,0.63578413,False,0.00000000,7.51000000,0.00005841,1,2148.65557194,2148.65557194,0.06702478,10,0.00000000,vegetative,39.55434420,0.24807881,0.52113865,284791.27824085
226,1,MS,0.61240582,False,0.00000000,7.54500000,0.00005335,1,2158.66927967,2158.66927967,0.06713777,10,0.00000000,vegetative,39.85415938,0.24745894,0.52489906,286949.94752051
227,1,MS,0.59671250,False,0.00000000,7.61500000,0.00005524,1,2178.69669512,2178.69669512,0.06725135,10,0.00000000,vegetative,40.15675614,0.24743006,0.53930003,289128.64421563
228,1,MS,0.58094378,False,0.00000000,7.74500000,0.00006303,1,2215.89046667,2215.89046667,0.06736635,10,0.00000000,vegetative,40.46451871,0.24847815,0.55010713,291344.53468230
229,1,MS,0.56130748,False,0.00000000,7.92500000,0.00004390,1,2267.38953497,2267.38953497,0.06748344,10,0.00000000,vegetative,40.77943392,0.25032089,0.54347812,293611.92421727
230,1,MS,0.54376043,False,0.00000000,8.07000000,0.00004396,1,2308.87489555,2308.87489555,0.06760200,10,0.00000000,vegetative,41.10011099,0.25139851,0.53973348,295920.79911282
231,1,MS,0.51973400,False,0.00000000,8.17500000,0.00002385,1,2338.91601872,2338.91601872,0.06772429,10,0.00000000,vegetative,41.42496043,0.25146099,0.50848274,298259.71513155
232,1,MS,0.50564170,False,0.00000000,8.26000000,0.00001170,1,2363.23502320,2363.23502320,0.06784389,10,0.00000000,vegetative,41.75318752,0.25106109,0.49506454,300622.95015475
233,1,MS,0.47940581,False,0.00000000,8.21500000,0.00001059,1,2350.36025613,2350.36025613,0.06796189,10,0.00000000,vegetative,42.07962645,0.24803058,0.44439000,302973.31041087
234,1,MS,0.46830105,False,0.00000000,8.05500000,0.00001024,1,2304.58330652,2304.58330652,0.06807659,10,0.00000000,vegetative,42.39970746,0.24278941,0.42655390,305277.89371740
235,1,MS,0.48774306,False,0.00000000,7.85000000,0.00000604,1,2245.93158985,2245.93158985,0.06818738,10,0.00000000,vegetative,42.71164240,0.23694286,0.49721362,307523.82530724
236,1,MS,0.48120347,False,0.00000000,7.78500000,0.00002467,1,2227.33470407,2227.33470407,0.06829630,10,0.00000000,vegetative,43.02099445,0.23380442,0.50260972,309751.16001131
237,1,MS,0.46395790,False,0.00000000,7.99000000,0.00006613,1,2285.98642075,2285.98642075,0.06840709,10,0.00000000,vegetative,43.33849256,0.23561514,0.48386248,312037.14643206
238,1,MS,0.45964674,False,0.00000000,8.02500000,0.00017068,1,2296.00012847,2296.00012847,0.06851727,10,0.00000000,vegetative,43.65738147,0.23414674,0.96928565,314333.14656053
239,1,MS,0.51500264,False,0.00000000,7.97500000,0.00050363,1,2281.69483172,2281.69483172,0.06862577,10,0.00000000,vegetative,43.97428353,0.23132464,0.90785501,316614.84139226
240,1,MS,0.64213159,False,0.00000000,8.15500000,0.00069519,1,2333.19390002,2333.19390002,0.06873593,10,0.00000000,vegetative,44.29833824,0.23270475,1.01938992,318948.03529228
241,1,MS,0.78122015,False,0.00000000,8.38000000,0.00062101,1,2397.56773540,2397.56773540,0.06884861,10,0.00000000,vegetative,44.63133375,0.23521182,0.96481152,321345.60302768
242,1,MS,0.92204089,False,0.00000000,8.43500000,0.00049171,1,2413.30356183,2413.30356183,0.06896175,10,0.00000000,vegetative,44.96651480,0.23547607,0.89172472,323758.90658951
243,1,MS,0.99826311,False,0.00000000,8.39500000,0.00039368,1,2401.85932443,2401.85932443,0.06907431,10,0.00000000,vegetative,45.30010638,0.23460455,0.82436554,326160.76591394
244,1,MS,1.01449903,False,0.00000000,8.29500000,0.00019107,1,2373.24873093,2373.24873093,0.06918564,10,0.00000000,vegetative,45.62972426,0.23271894,0.69770848,328534.01464487
245,1,MS,0.95873272,False,0.00000000,8.21500000,0.00014298,1,2350.36025613,2350.36025613,0.06929596,10,0.00000000,vegetative,45.95616318,0.23156220,0.57625000,330884.37490099
246,1,MS,0.88806470,False,0.00000000,8.23500000,0.00011440,1,2356.08237483,2356.08237483,0.06940648,10,0.00000000,vegetative,46.28339684,0.23189707,0.56166568,333240.45727582
247,1,MS,0.82003611,False,0.00000000,8.30000000,0.00009977,1,2374.67926060,2374.67926060,0.06951759,10,0.00000000,vegetative,46.61321341,0.23274958,0.54796666,335615.13653642
248,1,MS,0.75816277,False,0.00000000,8.35000000,0.00007184,1,2388.98455735,2388.98455735,0.06962890,10,0.00000000,vegetative,46.94501682,0.23296142,0.53206259,338004.12109377
249,1,MS,0.69883357,False,0.00000000,8.42000000,0.00006284,1,2409.01197280,2409.01197280,0.06974051,10,0.00000000,vegetative,47.27960181,0.23325827,0.50595210,340413.13306657
250,1,MS,0.66464607,False,0.00000000,8.40000000,0.00007110,1,2403.28985410,2403.28985410,0.06985103,10,0.00000000,vegetative,47.61339207,0.23165537,0.51437870,342816.42292068
251,1,MS,0.62097721,False,0.00000000,8.39500000,0.00005110,1,2401.85932443,2401.85932443,0.06996058,10,0.00000000,vegetative,47.94698365,0.23023851,0.50290944,345218.28224510
252,1,MS,0.57702334,False,0.00000000,8.45000000,0.00005839,1,2417.59515085,2417.59515085,0.07006983,10,0.00000000,vegetative,48.28276075,0.22966755,0.47096687,347635.87739596
253,1,MS,0.55202603,False,0.00000000,8.36000000,0.00008888,1,2391.84561670,2391.84561670,0.07017678,10,0.00000000,vegetative,48.61496153,0.22638286,0.47156395,350027.72301266
254,1,MS,0.52996550,False,0.00000000,8.15500000,0.00007868,1,2333.19390002,2333.19390002,0.07027995,10,0.00000000,vegetative,48.93901624,0.22103587,0.47693523,352360.91691269
255,1,MS,0.50162336,False,0.00000000,8.06500000,0.00006623,1,2307.44436587,2307.44436587,0.07038084,10,0.00000000,vegetative,49.25949462,0.21781524,0.46931578,354668.36127856
256,1,MS,0.48166859,False,0.00000000,8.04500000,0.00006764,1,2301.72224717,2301.72224717,0.07047885,10,0.00000000,vegetative,49.57917827,0.21572255,0.47399022,356970.08352573
257,1,MS,0.45874925,False,0.00000000,8.08500000,0.00006725,1,2313.16648457,2313.16648457,0.07057744,10,0.00000000,vegetative,49.90045139,0.21452835,0.46602819,359283.25001031
258,1,MS,0.41718437,False,0.00000000,8.13500000,0.00004377,1,2327.47178132,2327.47178132,0.07067994,10,0.00000000,vegetative,50.22371136,0.21339946,0.41196559,361610.72179163
