R_residual,sucrose,Conc_Sucrose,Export_Amino_Acids,RGR_Structure,WSC_g,plant,axis,cytokinins,senesced_mstruct,amino_acids,structure,Export_Nitrates,nitrates,HATS_LATS,N_exudation,sum_respi,Export_cytokinins,Uptake_Nitrates,Respi_growth,N_tot,AA_consumption_mstruct,S_Amino_Acids,R_Nnit_red,S_grain_starch,sucrose_consumption_mstruct,S_grain_structure,Unloading_Sucrose,age_from_flowering,synthetized_mstruct,Conc_cytokinins,Proteins_N_Mass,organ,proteins,S_Proteins,t,C_exudation,R_grain_growth_starch,R_grain_growth_struct,Conc_Amino_Acids,Dry_Mass,Conc_Nitrates,Nstruct,Unloading_Amino_Acids,S_cytokinins,Total_Organic_Nitrogen,starch,R_Nnit_upt,regul_transpiration,mstruct
10.2293231458,2353.8624900000,384.9426133799086,0.2331500000,NA,0.06725321399999999,1,MS,14.6572200000,0.0937100000,32.1871600000,NA,0.1453000000,601.7822900000,8.9827200000,0.0870200000,13.1221400000,0.2364100000,2.1426800000,23.1689900000,0.0176355723,0.6709200000,2.0400500000,2.0583000000,NA,67.2795400000,NA,31.8203800000,NA,NA,28.763898973644448,NA,roots,NA,NA,353.0000000000,6.3640800000,NA,NA,50.53226838314657,NA,1180.9609867142885,0.0087600000,0.3598000000,1.8670200000,658.0377400000,NA,0.8506400000,0.0026800000,0.5095700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0027701601,NA,NA,NA,749.1931900000,NA,0.0000000000,NA,1498934.4112700000,NA,NA,0.00277016012,grains,197.8685800000,1.5192800000,354.0000000000,NA,54.4497000000,0.0000000000,NA,0.4137880789831932,NA,NA,NA,NA,NA,7245.3812100000,NA,NA,NA
NA,11359.2480300000,383.052837476378,NA,NA,0.32454994371428575,1,MS,NA,NA,129.4590900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018124273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,354.0000000000,NA,NA,NA,41.909539051719605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.6475633719,2296.6735900000,375.53117989469894,0.5840600000,NA,0.06561924542857143,1,MS,15.0170800000,0.0955700000,32.5895000000,NA,0.3599600000,602.5433300000,9.4386800000,0.2335700000,13.6835400000,0.5992700000,2.2179400000,24.0657700000,0.0176318596,0.6968900000,2.1536600000,2.1732900000,NA,69.8836500000,NA,82.3018400000,NA,NA,29.465476307269693,NA,roots,NA,NA,354.0000000000,16.4603700000,NA,NA,51.155891297949566,NA,1182.2688707936818,0.0087400000,0.9379800000,1.9719300000,656.8444400000,NA,0.8805200000,0.0066400000,0.5096500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0027949597,NA,NA,NA,870.0756500000,NA,0.0000000000,NA,1501483.7129400000,NA,NA,0.0027949597200000002,grains,199.6399800000,1.7768300000,355.0000000000,NA,63.2351700000,0.0000000000,NA,0.4165880089831932,NA,NA,NA,NA,NA,7336.9965100000,NA,NA,NA
NA,11251.5642800000,379.42156136737333,NA,NA,0.3214732651428571,1,MS,NA,NA,129.1338100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018078733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,355.0000000000,NA,NA,NA,41.80423679088382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.1688945016,2300.3369000000,376.1301710324078,0.6008300000,NA,0.06572391142857141,1,MS,15.5748000000,0.0955700000,33.5250900000,NA,0.3605100000,603.4752700000,10.8676900000,0.1093400000,15.6925600000,0.6215300000,2.5562100000,24.0657700000,0.0176580050,0.6968900000,2.5033700000,2.5261900000,NA,69.8836500000,NA,37.5109000000,NA,NA,30.559795938389087,NA,roots,NA,NA,355.0000000000,7.5021800000,NA,NA,52.62449131757088,NA,1184.0974590405178,0.0087400000,0.4305100000,2.2922100000,657.7800200000,NA,1.0148100000,0.0066400000,0.5096500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0028238494,NA,NA,NA,1008.0817600000,NA,0.0000000000,NA,1504548.4090700001,NA,NA,0.00282384942,grains,201.7035300000,2.0646400000,356.0000000000,NA,73.2651400000,0.0000000000,NA,0.4198330298193278,NA,NA,NA,NA,NA,7443.1373900000,NA,NA,NA
NA,11138.0189700000,375.58046506075766,NA,NA,0.3182291134285714,1,MS,NA,NA,128.2017300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,356.0000000000,NA,NA,NA,41.50115283920543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.7121305962,2242.5141600000,366.61797422164676,3.1812100000,NA,0.06407183314285714,1,MS,13.6208500000,0.0975400000,31.7113300000,NA,2.0160500000,602.8988400000,12.6868300000,0.3004700000,17.8253900000,3.0425400000,2.9377500000,25.1967000000,0.0176045424,0.7296300000,2.8974200000,2.9242800000,NA,73.1677000000,NA,106.2409500000,NA,NA,26.721695799737116,NA,roots,NA,NA,356.0000000000,21.2481900000,NA,NA,49.769611362878386,NA,1182.7807662880348,0.0087200000,1.2228600000,2.6539500000,654.2916400000,NA,1.1662900000,0.0371500000,0.5097300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0028545562,NA,NA,NA,1072.1631300000,NA,0.0000000000,NA,1507846.5311799999,NA,NA,0.00285455618,grains,203.8968700000,2.1894900000,357.0000000000,NA,77.9224400000,0.0000000000,NA,0.423283021105042,NA,NA,NA,NA,NA,7555.9846100000,NA,NA,NA
NA,11138.8783500000,375.6094438532103,NA,NA,0.3182536671428572,1,MS,NA,NA,127.8384400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017897382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,357.0000000000,NA,NA,NA,41.3835494822542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.4917554831,2255.6296800000,368.76216820669765,3.0661800000,NA,0.06444656228571428,1,MS,12.1839900000,0.0975400000,30.5647500000,NA,2.0145500000,602.4500300000,13.5515500000,0.2246700000,18.8788900000,2.7215900000,3.1492300000,25.1967000000,0.0175822069,0.7296300000,3.0828900000,3.1114800000,NA,73.1677000000,NA,82.9020000000,NA,NA,23.902830910482017,NA,roots,NA,NA,357.0000000000,16.5804000000,NA,NA,47.97010181860985,NA,1181.9002805406783,0.0087200000,0.9514500000,2.8235200000,653.1450700000,NA,1.2502400000,0.0371500000,0.5097300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0028848638,NA,NA,NA,1064.1824000000,NA,0.0000000000,NA,1511115.0300300000,NA,NA,0.0028848638,grains,206.0617000000,2.1551700000,358.0000000000,NA,77.3424100000,0.0000000000,NA,0.4267056198235294,NA,NA,NA,NA,NA,7667.9758100000,NA,NA,NA
NA,11167.6451100000,376.56728555416635,NA,NA,0.31907557457142854,1,MS,NA,NA,127.1059400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017794832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,358.0000000000,NA,NA,NA,41.145094421312876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.2488272105,2219.7951300000,362.8468007689139,3.6261300000,NA,0.063422718,1,MS,10.3966600000,0.0994800000,28.6244500000,NA,2.5396700000,601.4411300000,13.5932900000,0.4282100000,18.6017700000,2.9326100000,3.1277200000,24.8433000000,0.0175109181,0.7194000000,3.0556500000,3.0844200000,NA,72.1414900000,NA,166.0373100000,NA,NA,20.393205311782822,NA,roots,NA,NA,358.0000000000,33.2074600000,NA,NA,44.91783213353995,NA,1179.7358427649517,0.0086900000,1.8897700000,2.7990000000,649.5515700000,NA,1.2417000000,0.0469200000,0.5098100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0029179958,NA,NA,NA,1176.2720700000,NA,0.0000000000,NA,1514776.3378099999,NA,NA,0.00291799578,grains,208.4282700000,2.3526900000,359.0000000000,NA,85.4888400000,0.0000000000,NA,0.4304850856092437,NA,NA,NA,NA,NA,7791.7305000000,NA,NA,NA
NA,11286.9098200000,380.5888306216121,NA,NA,0.3224831377142858,1,MS,NA,NA,126.8730500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017762227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,359.0000000000,NA,NA,NA,41.069706276275916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.6372297694,2257.2870800000,368.9752195262287,3.4827300000,NA,0.06449391657142857,1,MS,9.2147800000,0.0994800000,27.4925200000,NA,2.5364100000,600.6675300000,15.1233800000,0.3579900000,20.4709000000,2.5992400000,3.5157800000,24.8433000000,0.0174842407,0.7194000000,3.3787600000,3.4105700000,NA,72.1414900000,NA,146.9651500000,NA,NA,18.074929875836094,NA,roots,NA,NA,359.0000000000,29.3930300000,NA,NA,43.14159392714933,NA,1178.218414703517,0.0086900000,1.6519900000,3.0941000000,648.4196400000,NA,1.3957700000,0.0469200000,0.5098100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0029540767,NA,NA,NA,1298.5304500000,NA,0.0000000000,NA,1518839.2349700001,NA,NA,0.0029540767199999996,grains,211.0054800000,2.5592100000,360.0000000000,NA,94.3743100000,0.0000000000,NA,0.4346536352100841,NA,NA,NA,NA,NA,7928.3442000000,NA,NA,NA
NA,11403.7384900000,384.51889830314167,NA,NA,0.32582109971428574,1,MS,NA,NA,126.3103300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017683446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,360.0000000000,NA,NA,NA,40.886557175400476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.9773085083,2249.9278100000,367.7289979145011,5.1978300000,NA,0.06428365171428571,1,MS,7.1097300000,0.1012500000,24.4994500000,NA,4.2319600000,598.4068500000,17.0588400000,0.4838900000,22.3714700000,3.3587200000,3.9574800000,22.6926000000,0.0173906882,0.6571200000,3.7259100000,3.7614700000,NA,65.8961600000,NA,222.1905200000,NA,NA,13.944201463118048,NA,roots,NA,NA,360.0000000000,44.4381000000,NA,NA,38.440308313883925,NA,1173.645929354541,0.0086700000,2.4610300000,3.4116600000,643.9233700000,NA,1.5711200000,0.0785800000,0.5098700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0029888767,NA,NA,NA,1271.3273100000,NA,0.0000000000,NA,1522809.4362100000,NA,NA,0.0029888766599999997,grains,213.4911900000,2.4701900000,361.0000000000,NA,92.3972500000,0.0000000000,NA,0.43873023655042015,NA,NA,NA,NA,NA,8062.0693800000,NA,NA,NA
NA,11599.1201000000,391.10690639292505,NA,NA,0.3314034314285714,1,MS,NA,NA,126.6588700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017732242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,361.0000000000,NA,NA,NA,40.99937930671717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.6807242794,2304.7537900000,376.68977549832965,4.7366000000,NA,0.06585010828571429,1,MS,5.7892900000,0.1012500000,22.3254800000,NA,4.2168000000,596.2626800000,17.0146800000,0.3730200000,22.0116000000,2.7349300000,4.0056800000,22.6926000000,0.0173302342,0.6571200000,3.6493000000,3.6841300000,NA,65.8961600000,NA,192.5402100000,NA,NA,11.354443289465943,NA,roots,NA,NA,361.0000000000,38.5080400000,NA,NA,35.02928981897346,NA,1169.4406025065211,0.0086700000,2.1024800000,3.3398000000,641.7494100000,NA,1.5902500000,0.0785800000,0.5098700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0030237964,NA,NA,NA,1291.7069300000,NA,0.0000000000,NA,1526841.4641799999,NA,NA,0.0030237964399999996,grains,215.9854600000,2.4833100000,362.0000000000,NA,93.8783900000,0.0000000000,NA,0.44286983478151265,NA,NA,NA,NA,NA,8197.9686100000,NA,NA,NA
NA,11731.5295900000,395.5587741232418,NA,NA,0.33518655971428574,1,MS,NA,NA,126.7532400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017745454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,362.0000000000,NA,NA,NA,41.02859871090953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.8528276343,2311.2079900000,377.68539235872794,3.8117200000,NA,0.066034514,1,MS,5.2778200000,0.1030300000,21.0683600000,NA,3.5873200000,594.8412600000,17.5131000000,0.4424000000,22.2491200000,2.1261800000,4.1296700000,22.8965600000,0.0172727347,0.6630300000,3.7052000000,3.7411100000,NA,66.4884400000,NA,242.6568000000,NA,NA,10.34968134130797,NA,roots,NA,NA,362.0000000000,48.5313600000,NA,NA,33.051648200803996,NA,1166.46977154623,0.0086500000,2.6217800000,3.3904800000,638.9896000000,NA,1.6394800000,0.0670100000,0.5099500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0030576903,NA,NA,NA,1264.1474400000,NA,0.0000000000,NA,1530780.7241300000,NA,NA,0.0030576903,grains,218.4064500000,2.4154000000,363.0000000000,NA,91.8754300000,0.0000000000,NA,0.4469189589117647,NA,NA,NA,NA,NA,8330.9652700000,NA,NA,NA
NA,11880.1485800000,400.5698466389643,NA,NA,0.3394328165714285,1,MS,NA,NA,127.5708400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017859918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,363.0000000000,NA,NA,NA,41.29324663869457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.5899632979,2368.3475300000,387.0228339379678,3.6449600000,NA,0.06766707228571428,1,MS,4.9201700000,0.1030300000,20.1466100000,NA,3.5792500000,593.5037700000,17.3290800000,0.3143700000,21.9243700000,1.9821000000,4.1470000000,22.8965600000,0.0172411053,0.6630300000,3.6288700000,3.6640500000,NA,66.4884400000,NA,184.7809100000,NA,NA,9.648338072360035,NA,roots,NA,NA,363.0000000000,36.9561800000,NA,NA,31.605624080792232,NA,1163.8469849985293,0.0086500000,1.9842100000,3.3188800000,638.0678500000,NA,1.6463600000,0.0670100000,0.5099500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0030912126,NA,NA,NA,1255.2008800000,NA,0.0000000000,NA,1534689.0347300000,NA,NA,0.0030912126,grains,220.8009000000,2.3935900000,364.0000000000,NA,91.2252100000,0.0000000000,NA,0.45093941384033615,NA,NA,NA,NA,NA,8463.0541300000,NA,NA,NA
NA,11946.7890300000,402.80376296230367,NA,NA,0.3413368294285714,1,MS,NA,NA,128.0339700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017924756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,364.0000000000,NA,NA,NA,41.44181518779409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.4134247525,2367.4958100000,386.8229662961002,3.2648300000,NA,0.06764273742857142,1,MS,4.7669300000,0.1048500000,19.3566500000,NA,3.3307900000,592.4321200000,17.3805400000,0.3575900000,21.7040400000,1.7902900000,4.1580100000,23.4434300000,0.0171950428,0.6788600000,3.6015100000,3.6370200000,NA,68.0764700000,NA,218.6848400000,NA,NA,9.346371782052037,NA,roots,NA,NA,364.0000000000,43.7369700000,NA,NA,30.36158657333882,NA,1161.5632805913378,0.0086300000,2.3436500000,3.2936300000,635.7557400000,NA,1.6507300000,0.0624700000,0.5100300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0031209175,NA,NA,NA,1112.2996900000,NA,0.0000000000,NA,1538106.7638999999,NA,NA,0.00312091752,grains,222.9226800000,2.1245200000,365.0000000000,NA,80.8394700000,0.0000000000,NA,0.4545019389411764,NA,NA,NA,NA,NA,8580.0978600000,NA,NA,NA
NA,12039.0493700000,405.91445756240586,NA,NA,0.3439728391428572,1,MS,NA,NA,129.2314700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018092406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,365.0000000000,NA,NA,NA,41.82941992806251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.7489990922,2414.5212900000,394.5064162892379,3.1376100000,NA,0.06898632257142857,1,MS,4.5153700000,0.1048500000,18.6023700000,NA,3.3238800000,591.2033800000,15.5591500000,0.2324400000,19.4872200000,1.6958200000,3.7663700000,23.4434300000,0.0171672805,0.6788600000,3.1939600000,3.2254500000,NA,68.0764700000,NA,150.8491500000,NA,NA,8.853145893378821,NA,roots,NA,NA,365.0000000000,30.1698300000,NA,NA,29.17847185459679,NA,1159.1541281885382,0.0086300000,1.6192700000,2.9195400000,635.0014600000,NA,1.4952500000,0.0624700000,0.5100300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0031485321,NA,NA,NA,1029.9585400000,NA,0.0000000000,NA,1541229.0179900001,NA,NA,0.0031485321,grains,224.8951500000,1.9796600000,366.0000000000,NA,74.8551000000,0.0000000000,NA,0.457802593894958,NA,NA,NA,NA,NA,8688.5140900000,NA,NA,NA
NA,12025.6677900000,405.4468733943172,NA,NA,0.3435905082857143,1,MS,NA,NA,129.9026400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018186370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,366.0000000000,NA,NA,NA,42.04496194911174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.7100599707,2396.7829700000,391.53140212625544,1.4900900000,NA,0.06847951342857143,1,MS,5.0464400000,0.1068100000,19.1250300000,NA,1.5364500000,591.6006900000,14.3731700000,0.2857200000,18.0438800000,0.8754900000,3.4636000000,25.3705300000,0.0171601601,0.7346700000,2.9562300000,2.9859500000,NA,73.6724800000,NA,179.0363600000,NA,NA,9.892458785015585,NA,roots,NA,NA,366.0000000000,35.8072700000,NA,NA,29.992401936761215,NA,1159.7057416736911,0.0086100000,1.9339700000,2.7027100000,633.8904500000,NA,1.3750500000,0.0288600000,0.5101300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0031739098,NA,NA,NA,938.3065900000,NA,0.0000000000,NA,1544014.9828600001,NA,NA,0.00317390976,grains,226.7078400000,1.8224600000,367.0000000000,NA,68.1940400000,0.0000000000,NA,0.46081121547899156,NA,NA,NA,NA,NA,8787.2848300000,NA,NA,NA
NA,12006.3393300000,404.7952119804668,NA,NA,0.34303826657142855,1,MS,NA,NA,131.0576200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018348067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,367.0000000000,NA,NA,NA,42.418788763963114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.6699896016,2429.3357000000,396.84912015891376,1.5278300000,NA,0.06940959142857143,1,MS,5.3964100000,0.1068100000,19.6094300000,NA,1.5371100000,591.8559100000,13.0644900000,0.1596600000,16.6433900000,0.9362100000,3.1736800000,25.3705300000,0.0171705148,0.7346700000,2.6960100000,2.7231100000,NA,73.6724800000,NA,98.8986200000,NA,NA,10.57849959814165,NA,roots,NA,NA,367.0000000000,19.7797200000,NA,NA,30.75205143786878,NA,1160.2060455178093,0.0086100000,1.0795500000,2.4641500000,634.3748600000,NA,1.2599500000,0.0288600000,0.5101300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0031978254,NA,NA,NA,873.9369200000,NA,0.0000000000,NA,1546564.2845399999,NA,NA,0.0031978253999999998,grains,228.4161000000,1.7185800000,368.0000000000,NA,63.5158000000,0.0000000000,NA,0.4636161157731092,NA,NA,NA,NA,NA,8879.3015800000,NA,NA,NA
NA,11905.5213200000,401.3798812466539,NA,NA,0.340157752,1,MS,NA,NA,131.5756900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018420597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,368.0000000000,NA,NA,NA,42.584747086119776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.8430271631,2392.1479600000,390.6976526925766,0.5448700000,NA,0.06834708457142856,1,MS,6.2044100000,0.1087700000,20.5797700000,NA,0.5233000000,592.9539600000,12.0709700000,0.2215700000,15.5002100000,0.3657700000,2.9051100000,25.3934800000,0.0171694722,0.7353300000,2.5099900000,2.5357100000,NA,73.7391400000,NA,128.7743800000,NA,NA,12.16002587068577,NA,roots,NA,NA,368.0000000000,25.7548800000,NA,NA,32.267440174039166,NA,1162.130725359152,0.0085800000,1.4231700000,2.2950200000,633.7191700000,NA,1.1533300000,0.0098100000,0.5102300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0032211066,NA,NA,NA,839.7586200000,NA,0.0000000000,NA,1548988.3262100001,NA,NA,0.0032211065599999996,grains,230.0790400000,1.6738500000,369.0000000000,NA,61.0317900000,0.0000000000,NA,0.46631344877310926,NA,NA,NA,NA,NA,8967.7167600000,NA,NA,NA
NA,11821.0890900000,398.53335335930643,NA,NA,0.33774540257142854,1,MS,NA,NA,132.4213700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018538992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,369.0000000000,NA,NA,NA,42.85845318574798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.4809980558,2409.3992900000,393.5152267931456,0.5739100000,NA,0.06883997971428571,1,MS,6.9427700000,0.1087700000,21.6764800000,NA,0.5242100000,593.9859700000,11.4967800000,0.1066500000,15.0034800000,0.4093000000,2.7788400000,25.3934800000,0.0171992743,0.7353300000,2.4143600000,2.4391000000,NA,73.7391400000,NA,59.2706900000,NA,NA,13.607137957391766,NA,roots,NA,NA,369.0000000000,11.8541400000,NA,NA,33.98699410069969,NA,1164.1533622091997,0.0085800000,0.6639600000,2.2074000000,634.8158800000,NA,1.1032000000,0.0098100000,0.5102300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0032443179,NA,NA,NA,825.8328500000,NA,0.0000000000,NA,1551363.5400600000,NA,NA,0.00324431786,grains,231.7369900000,1.6682200000,370.0000000000,NA,60.0197000000,0.0000000000,NA,0.4689687803823529,NA,NA,NA,NA,NA,9054.6798700000,NA,NA,NA
NA,11679.3219700000,393.73951439120566,NA,NA,0.3336949134285714,1,MS,NA,NA,132.5914600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018562804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,370.0000000000,NA,NA,NA,42.911940709095916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.2479838723,2359.0190400000,385.2189214610441,0.3265500000,NA,0.067400544,1,MS,7.7873000000,0.1107100000,22.6231600000,NA,0.2863600000,595.1657000000,11.2084000000,0.1898300000,14.6779800000,0.2502900000,2.6747200000,25.0494300000,0.0172090440,0.7253700000,2.3730400000,2.3978100000,NA,72.7400700000,NA,98.9729300000,NA,NA,15.259641009562628,NA,roots,NA,NA,370.0000000000,19.7945900000,NA,NA,35.46505721899984,NA,1166.2597977739458,0.0085600000,1.1236100000,2.1706800000,634.1619300000,NA,1.0618600000,0.0053500000,0.5103200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0032674467,NA,NA,NA,812.3056900000,NA,0.0000000000,NA,1553690.6614699999,NA,NA,0.0032674467,grains,233.3890500000,1.6620500000,371.0000000000,NA,59.0365700000,0.0000000000,NA,0.4715825865252102,NA,NA,NA,NA,NA,9140.2108100000,NA,NA,NA
NA,11574.3061300000,390.1991645360347,NA,NA,0.3306944608571428,1,MS,NA,NA,133.0941100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018633175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,371.0000000000,NA,NA,NA,43.07461850898911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.1242254345,2367.4725300000,386.59934452892304,0.3435100000,NA,0.06764207228571428,1,MS,8.6142200000,0.1107100000,23.7981900000,NA,0.2869100000,596.3096900000,10.9163000000,0.0828900000,14.5008600000,0.2768700000,2.6106300000,25.0494300000,0.0172415103,0.7253700000,2.3364200000,2.3608100000,NA,72.7400700000,NA,41.2319600000,NA,NA,16.88003605580812,NA,roots,NA,NA,371.0000000000,8.2463900000,NA,NA,37.30708575011758,NA,1168.5015088571877,0.0085600000,0.4741300000,2.1372000000,635.3369600000,NA,1.0364200000,0.0053500000,0.5103200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0032901140,NA,NA,NA,786.1673600000,NA,0.0000000000,NA,1555923.8135500001,NA,NA,0.00329011396,grains,235.0081400000,1.6278600000,372.0000000000,NA,57.1369000000,0.0000000000,NA,0.4741146635546219,NA,NA,NA,NA,NA,9223.0000200000,NA,NA,NA
NA,11427.0463300000,385.22063812802475,NA,NA,0.326487038,1,MS,NA,NA,132.9758500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018616619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,372.0000000000,NA,NA,NA,43.034777930152885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.7398763506,2312.0039700000,377.47496620364024,0.2386900000,NA,0.06605725628571428,1,MS,9.4431700000,0.1126100000,24.6986500000,NA,0.1924600000,597.4367300000,10.4766300000,0.1851300000,13.9767100000,0.2032100000,2.4695900000,24.5961700000,0.0172498953,0.7122400000,2.2597100000,2.2837000000,NA,71.4238500000,NA,86.6478100000,NA,NA,18.50114613741894,NA,roots,NA,NA,372.0000000000,17.3295600000,NA,NA,38.711859093669794,NA,1170.5035755569052,0.0085400000,1.0083200000,2.0680700000,634.6651800000,NA,0.9804300000,0.0035800000,0.5104100000
