N_content_total_DM_shoot,N_content_mstruct_roots,sum_dry_mass_shoot,C_N_ratio,N_content_mstruct_shoot,NS,plant,axis,shoot_roots_ratio,senesced_mstruct,Cont_WSC_DM_laminae,sum_dry_mass_stem,dry_mass_phloem,sum_dry_mass,NS_shoot,Tillers_Photosynthesis_An,sum_NSC_g,N_content_mstruct,sum_dry_mass_laminae,Total_Transpiration,sum_dry_mass_roots,mstruct_laminae,Cont_WSC_DM_shoot,C_exudated,shoot_roots_mstruct_ratio,NS_laminae,sum_N_g_shoot,N_content,NS_stem,Cont_WSC_DM_roots,sum_C_g,sum_N_g,sum_respi_roots,t,Tillers_Photosynthesis,C_N_ratio_shoot,Total_Photosynthesis,NS_roots,C_respired_roots,mstruct_stem,N_content_roots,NNI,mstruct_shoot,Cont_WSC_DM_stem,sum_respi_shoot,N_content_shoot,Cont_WSC_DM,C_respired_shoot,mstruct
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0634000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140400000,NA,NA,NA,8.9331100000,NA,NA,NA,NA,NA,NA,NA,NA,17.8175400000,321.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.3132900000,NA,NA,NA,2.4692200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0653600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136200000,NA,NA,NA,18.4960300000,NA,NA,NA,NA,NA,NA,NA,NA,17.6706700000,322.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.3028000000,NA,NA,NA,2.4693700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0653600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136200000,NA,NA,NA,6.3121500000,NA,NA,NA,NA,NA,NA,NA,NA,17.4581800000,323.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.9469500000,NA,NA,NA,2.4693700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0673200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105800000,NA,NA,NA,16.6606600000,NA,NA,NA,NA,NA,NA,NA,NA,17.0536600000,324.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8972000000,NA,NA,NA,2.4695200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0673200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105800000,NA,NA,NA,5.5127300000,NA,NA,NA,NA,NA,NA,NA,NA,16.8442500000,325.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.6333600000,NA,NA,NA,2.4695200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0692300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0080600000,NA,NA,NA,15.5734700000,NA,NA,NA,NA,NA,NA,NA,NA,15.6491500000,326.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.0961700000,NA,NA,NA,2.4696600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0692300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0080600000,NA,NA,NA,5.3397500000,NA,NA,NA,NA,NA,NA,NA,NA,15.0222000000,327.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1394200000,NA,NA,NA,2.4696600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0711200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050900000,NA,NA,NA,15.2197300000,NA,NA,NA,NA,NA,NA,NA,NA,15.0994300000,328.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.9791400000,NA,NA,NA,2.4697900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0711200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050900000,NA,NA,NA,5.2894500000,NA,NA,NA,NA,NA,NA,NA,NA,14.1888200000,329.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8260900000,NA,NA,NA,2.4697900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0730200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071700000,NA,NA,NA,15.2080500000,NA,NA,NA,NA,NA,NA,NA,NA,15.1033700000,330.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.8906400000,NA,NA,NA,2.4699200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0730200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071700000,NA,NA,NA,5.8997500000,NA,NA,NA,NA,NA,NA,NA,NA,17.4609300000,331.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7012100000,NA,NA,NA,2.4699200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0749800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318200000,NA,NA,NA,17.1889500000,NA,NA,NA,NA,NA,NA,NA,NA,18.7091600000,332.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2179500000,NA,NA,NA,2.4700400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0749800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318200000,NA,NA,NA,8.7399100000,NA,NA,NA,NA,NA,NA,NA,NA,19.0128600000,333.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3437000000,NA,NA,NA,2.4700400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0767300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600800000,NA,NA,NA,21.2773400000,NA,NA,NA,NA,NA,NA,NA,NA,23.9985300000,334.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.1055700000,NA,NA,NA,2.4701500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0767300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600800000,NA,NA,NA,13.6275000000,NA,NA,NA,NA,NA,NA,NA,NA,23.0592100000,335.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.1561700000,NA,NA,NA,2.4701500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0785200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046200000,NA,NA,NA,22.0548400000,NA,NA,NA,NA,NA,NA,NA,NA,13.2073000000,336.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6397200000,NA,NA,NA,2.4702600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0785200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046200000,NA,NA,NA,14.4482500000,NA,NA,NA,NA,NA,NA,NA,NA,19.9578400000,337.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.9581900000,NA,NA,NA,2.4702600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0804900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237700000,NA,NA,NA,22.5333600000,NA,NA,NA,NA,NA,NA,NA,NA,16.9571800000,338.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.1029400000,NA,NA,NA,2.4703800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0804900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237700000,NA,NA,NA,12.9567600000,NA,NA,NA,NA,NA,NA,NA,NA,19.5009200000,339.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8327200000,NA,NA,NA,2.4703800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0823900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551000000,NA,NA,NA,23.9300800000,NA,NA,NA,NA,NA,NA,NA,NA,20.6459200000,340.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8774500000,NA,NA,NA,2.4704900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0823900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551000000,NA,NA,NA,14.6287200000,NA,NA,NA,NA,NA,NA,NA,NA,18.3688200000,341.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.1041400000,NA,NA,NA,2.4704900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0843500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190200000,NA,NA,NA,25.5707600000,NA,NA,NA,NA,NA,NA,NA,NA,16.9643300000,342.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.7854300000,NA,NA,NA,2.4706100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0843500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190200000,NA,NA,NA,13.4087800000,NA,NA,NA,NA,NA,NA,NA,NA,16.5855000000,343.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.1095900000,NA,NA,NA,2.4706100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0862900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063400000,NA,NA,NA,20.8281100000,NA,NA,NA,NA,NA,NA,NA,NA,15.4369200000,344.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.6834000000,NA,NA,NA,2.4707200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0862900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063400000,NA,NA,NA,9.1431900000,NA,NA,NA,NA,NA,NA,NA,NA,15.1787000000,345.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.8382600000,NA,NA,NA,2.4707200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0881900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056600000,NA,NA,NA,17.0424800000,NA,NA,NA,NA,NA,NA,NA,NA,14.5242000000,346.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.8007100000,NA,NA,NA,2.4708400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0881900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056600000,NA,NA,NA,6.8531100000,NA,NA,NA,NA,NA,NA,NA,NA,14.5743800000,347.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5121600000,NA,NA,NA,2.4708400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0900700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043500000,NA,NA,NA,15.4053900000,NA,NA,NA,NA,NA,NA,NA,NA,14.2359900000,348.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.7980300000,NA,NA,NA,2.4709400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0900700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043500000,NA,NA,NA,5.9798700000,NA,NA,NA,NA,NA,NA,NA,NA,13.8769700000,349.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7998600000,NA,NA,NA,2.4709400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0919200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037500000,NA,NA,NA,14.4157900000,NA,NA,NA,NA,NA,NA,NA,NA,13.5520000000,350.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0460800000,NA,NA,NA,2.4710400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0919200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037500000,NA,NA,NA,5.6299100000,NA,NA,NA,NA,NA,NA,NA,NA,12.6525900000,351.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7296500000,NA,NA,NA,2.4710400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0937100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026800000,NA,NA,NA,13.7066000000,NA,NA,NA,NA,NA,NA,NA,NA,12.8079100000,352.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9371600000,NA,NA,NA,2.4711300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0937100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026800000,NA,NA,NA,5.5578100000,NA,NA,NA,NA,NA,NA,NA,NA,13.1259400000,353.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.9799600000,NA,NA,NA,2.4711300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0955700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066400000,NA,NA,NA,14.1468300000,NA,NA,NA,NA,NA,NA,NA,NA,13.6654500000,354.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5617300000,NA,NA,NA,2.4712100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0955700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066400000,NA,NA,NA,6.1800600000,NA,NA,NA,NA,NA,NA,NA,NA,15.6978700000,355.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.3664800000,NA,NA,NA,2.4712100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0975400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371500000,NA,NA,NA,16.5713900000,NA,NA,NA,NA,NA,NA,NA,NA,17.7891300000,356.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.2062200000,NA,NA,NA,2.4712900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0975400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371500000,NA,NA,NA,9.7265000000,NA,NA,NA,NA,NA,NA,NA,NA,18.8646100000,357.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.0516800000,NA,NA,NA,2.4712900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0994800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469200000,NA,NA,NA,22.1557400000,NA,NA,NA,NA,NA,NA,NA,NA,18.5358400000,358.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4513900000,NA,NA,NA,2.4713700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.0994800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469200000,NA,NA,NA,16.5697400000,NA,NA,NA,NA,NA,NA,NA,NA,20.4236000000,359.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.1516700000,NA,NA,NA,2.4713700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1012500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0785800000,NA,NA,NA,28.5086300000,NA,NA,NA,NA,NA,NA,NA,NA,22.2581000000,360.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.0452200000,NA,NA,NA,2.4714300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1012500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0785800000,NA,NA,NA,21.4395600000,NA,NA,NA,NA,NA,NA,NA,NA,21.9308500000,361.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.5827400000,NA,NA,NA,2.4714300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1030300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670100000,NA,NA,NA,32.0344800000,NA,NA,NA,NA,NA,NA,NA,NA,22.1300200000,362.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.5645700000,NA,NA,NA,2.4715100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1030300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670100000,NA,NA,NA,21.9053000000,NA,NA,NA,NA,NA,NA,NA,NA,21.8517300000,363.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.6292600000,NA,NA,NA,2.4715100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1048500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0624700000,NA,NA,NA,30.4138400000,NA,NA,NA,NA,NA,NA,NA,NA,21.6020800000,364.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.8130500000,NA,NA,NA,2.4715900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1048500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0624700000,NA,NA,NA,18.4404900000,NA,NA,NA,NA,NA,NA,NA,NA,19.4357600000,365.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.3746900000,NA,NA,NA,2.4715900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1068100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288600000,NA,NA,NA,26.7504400000,NA,NA,NA,NA,NA,NA,NA,NA,17.9796200000,366.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3050200000,NA,NA,NA,2.4716900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1068100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288600000,NA,NA,NA,13.7924500000,NA,NA,NA,NA,NA,NA,NA,NA,16.6218500000,367.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.9946000000,NA,NA,NA,2.4716900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1087700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098100000,NA,NA,NA,20.9780800000,NA,NA,NA,NA,NA,NA,NA,NA,15.4636100000,368.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.8570800000,NA,NA,NA,2.4717900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1087700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098100000,NA,NA,NA,9.3493400000,NA,NA,NA,NA,NA,NA,NA,NA,14.9993200000,369.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.9086900000,NA,NA,NA,2.4717900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1107100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053500000,NA,NA,NA,17.0296200000,NA,NA,NA,NA,NA,NA,NA,NA,14.6539800000,370.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.3676700000,NA,NA,NA,2.4718800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1107100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053500000,NA,NA,NA,6.9471600000,NA,NA,NA,NA,NA,NA,NA,NA,14.5035300000,371.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.0790700000,NA,NA,NA,2.4718800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1126100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035800000,NA,NA,NA,15.0864900000,NA,NA,NA,NA,NA,NA,NA,NA,13.9573200000,372.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.3306700000,NA,NA,NA,2.4719700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1126100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035800000,NA,NA,NA,6.0382600000,NA,NA,NA,NA,NA,NA,NA,NA,13.7092000000,373.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.7072200000,NA,NA,NA,2.4719700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1144900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028700000,NA,NA,NA,14.1697200000,NA,NA,NA,NA,NA,NA,NA,NA,13.3790300000,374.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4789100000,NA,NA,NA,2.4720500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1144900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028700000,NA,NA,NA,5.7391300000,NA,NA,NA,NA,NA,NA,NA,NA,13.4250700000,375.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2356800000,NA,NA,NA,2.4720500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1163100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043100000,NA,NA,NA,13.4073500000,NA,NA,NA,NA,NA,NA,NA,NA,12.6399900000,376.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7908100000,NA,NA,NA,2.4721200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1163100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043100000,NA,NA,NA,5.5886600000,NA,NA,NA,NA,NA,NA,NA,NA,12.5912900000,377.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1679400000,NA,NA,NA,2.4721200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1181800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051400000,NA,NA,NA,13.5879400000,NA,NA,NA,NA,NA,NA,NA,NA,13.0057800000,378.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2652100000,NA,NA,NA,2.4721800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1181800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051400000,NA,NA,NA,6.1133100000,NA,NA,NA,NA,NA,NA,NA,NA,14.8431700000,379.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.3559700000,NA,NA,NA,2.4721800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1201500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335400000,NA,NA,NA,15.8752800000,NA,NA,NA,NA,NA,NA,NA,NA,16.8114000000,380.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.9374800000,NA,NA,NA,2.4722300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1201500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335400000,NA,NA,NA,9.5955000000,NA,NA,NA,NA,NA,NA,NA,NA,16.1533200000,381.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.8120300000,NA,NA,NA,2.4722300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1220300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0488600000,NA,NA,NA,22.2391300000,NA,NA,NA,NA,NA,NA,NA,NA,19.3763900000,382.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.8220700000,NA,NA,NA,2.4722800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1220300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0488600000,NA,NA,NA,16.9790100000,NA,NA,NA,NA,NA,NA,NA,NA,20.3345500000,383.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4619600000,NA,NA,NA,2.4722800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1239700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437500000,NA,NA,NA,27.9589400000,NA,NA,NA,NA,NA,NA,NA,NA,17.8890000000,384.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.8505600000,NA,NA,NA,2.4723300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1239700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437500000,NA,NA,NA,20.5892400000,NA,NA,NA,NA,NA,NA,NA,NA,18.5732000000,385.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.5730000000,NA,NA,NA,2.4723300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1258700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0528100000,NA,NA,NA,30.2349600000,NA,NA,NA,NA,NA,NA,NA,NA,19.2887700000,386.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2154000000,NA,NA,NA,2.4723800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1258700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0528100000,NA,NA,NA,20.6625800000,NA,NA,NA,NA,NA,NA,NA,NA,18.6531200000,387.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.6789700000,NA,NA,NA,2.4723800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1277400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432900000,NA,NA,NA,29.3215600000,NA,NA,NA,NA,NA,NA,NA,NA,19.6386400000,388.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7086200000,NA,NA,NA,2.4724400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1277400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432900000,NA,NA,NA,17.3041000000,NA,NA,NA,NA,NA,NA,NA,NA,18.7099100000,389.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.4377900000,NA,NA,NA,2.4724400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1297100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242300000,NA,NA,NA,24.4420200000,NA,NA,NA,NA,NA,NA,NA,NA,17.1712000000,390.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.1480300000,NA,NA,NA,2.4725200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1297100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242300000,NA,NA,NA,12.9082000000,NA,NA,NA,NA,NA,NA,NA,NA,16.0991900000,391.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.2847000000,NA,NA,NA,2.4725200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1316800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0096700000,NA,NA,NA,20.2282100000,NA,NA,NA,NA,NA,NA,NA,NA,15.2884800000,392.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8527100000,NA,NA,NA,2.4725900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1316800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0096700000,NA,NA,NA,9.4533400000,NA,NA,NA,NA,NA,NA,NA,NA,14.9408800000,393.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.3103300000,NA,NA,NA,2.4725900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1336300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059100000,NA,NA,NA,16.7095100000,NA,NA,NA,NA,NA,NA,NA,NA,14.3779900000,394.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.8966700000,NA,NA,NA,2.4726600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1336300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059100000,NA,NA,NA,7.1562900000,NA,NA,NA,NA,NA,NA,NA,NA,14.5448000000,395.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.9964000000,NA,NA,NA,2.4726600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1355700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039200000,NA,NA,NA,14.8756600000,NA,NA,NA,NA,NA,NA,NA,NA,13.8835700000,396.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.1540300000,NA,NA,NA,2.4727200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.1355700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039200000,NA,NA,NA,6.1933700000,NA,NA,NA,NA,NA,NA,NA,NA,13.5446700000,397.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.9944700000,NA,NA,NA,2.4727200000
