S_Amino_Acids,Export_Amino_Acids,RGR_Structure,age_from_flowering,R_grain_growth_starch,amino_acids,Export_cytokinins,senesced_mstruct,R_Nnit_red,sum_respi,Conc_cytokinins,structure,mstruct,C_exudation,nitrates,S_cytokinins,axis,proteins,S_grain_starch,Conc_Nitrates,sucrose_consumption_mstruct,R_residual,R_Nnit_upt,N_exudation,Dry_Mass,WSC_g,HATS_LATS,R_grain_growth_struct,regul_transpiration,Export_Nitrates,starch,Respi_growth,Unloading_Amino_Acids,S_grain_structure,Conc_Sucrose,t,Uptake_Nitrates,synthetized_mstruct,Conc_Amino_Acids,plant,organ,sucrose,N_tot,Proteins_N_Mass,AA_consumption_mstruct,S_Proteins,Nstruct,Unloading_Sucrose,Total_Organic_Nitrogen,cytokinins
NA,NA,0.0000000000,274899.0195200000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3082.4018800000,NA,NA,NA,NA,MS,126.5504800000,0.0000000000,NA,NA,NA,NA,NA,0.11538159472268908,NA,NA,6.6307300000,NA,NA,500.0000000000,NA,NA,16.2338600000,NA,109.0000000000,NA,NA,NA,1,grains,NA,0.0017717067,0.0017717067199999998,NA,0.2968500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,228.5032600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.35703618371428575,NA,NA,NA,NA,NA,NA,NA,NA,484.9649490673472,109.0000000000,NA,NA,85.13217093252861,1,phloem,12496.2664300000,0.0031990456,NA,NA,NA,NA,NA,NA,NA
0.0594300000,1.2019700000,NA,NA,NA,26.0678800000,1.8713500000,0.0485000000,0.0595200000,8.8761000000,36.032698086351424,NA,0.5058400000,17.7505800000,652.2089000000,3.1622400000,MS,NA,NA,1289.3580974221097,52.1435200000,8.0824369911,0.7311500000,0.1589700000,NA,0.08316152571428571,6.8036300000,NA,0.0170800000,1.0024300000,NA,17.9566200000,1.6229100000,NA,479.50824371342725,109.0000000000,1.8417000000,NA,41.227075755179506,1,roots,2910.6534000000,0.0188158749,NA,0.5199800000,NA,0.0093200000,88.7529100000,691.9767400000,18.2267800000
NA,NA,0.0000000000,278286.6885400000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3091.2273800000,NA,NA,NA,NA,MS,126.8223700000,0.0000000000,NA,NA,NA,NA,NA,0.11566174054201679,NA,NA,6.1037000000,NA,NA,500.0000000000,NA,NA,14.9435400000,NA,110.0000000000,NA,NA,NA,1,grains,NA,0.0017755132,0.00177551318,NA,0.2715100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,228.7761600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3597597522857143,NA,NA,NA,NA,NA,NA,NA,NA,488.58703006118407,110.0000000000,NA,NA,85.22034996880268,1,phloem,12591.5913300000,0.0032028662,NA,NA,NA,NA,NA,NA,NA
0.0551200000,1.2530200000,NA,NA,NA,25.8977200000,1.9102900000,0.0497000000,0.0552100000,8.2511800000,35.04674467328142,NA,0.5059400000,27.5816800000,652.8202800000,2.9303900000,MS,NA,NA,1290.3116575087956,46.4078600000,7.5285814047,0.6705700000,0.2451600000,NA,0.08324713857142856,6.2369900000,NA,0.0179200000,1.0528600000,NA,15.9814300000,2.5056500000,NA,479.90701301867153,110.0000000000,1.6890900000,NA,40.94986757323003,1,roots,2913.6498500000,0.0188120520,NA,0.4627800000,NA,0.0093100000,137.9083900000,690.6915400000,17.7315500000
NA,NA,0.0000000000,281555.1873900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3099.7698900000,NA,NA,NA,NA,MS,127.0840000000,0.0000000000,NA,NA,NA,NA,NA,0.11593274475630252,NA,NA,5.9078400000,NA,NA,500.0000000000,NA,NA,14.4640300000,NA,111.0000000000,NA,NA,NA,1,grains,NA,0.0017791760,0.001779176,NA,0.2613300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,229.5868400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3630609574285715,NA,NA,NA,NA,NA,NA,NA,NA,493.01527683368556,111.0000000000,NA,NA,85.51277643794288,1,phloem,12707.1335100000,0.0032142158,NA,NA,NA,NA,NA,NA,NA
0.0541600000,1.2411100000,NA,NA,NA,25.6514300000,1.8620600000,0.0497000000,0.0542600000,8.0459800000,34.16193619796814,NA,0.5059400000,20.9806800000,653.3738000000,2.8429700000,MS,NA,NA,1291.4057002806658,46.4078600000,7.3421868647,0.6469100000,0.1822400000,NA,0.08437620171428571,5.9727800000,NA,0.0179200000,1.0537500000,NA,15.9814300000,1.8953500000,NA,486.41588923587784,111.0000000000,1.6295000000,NA,40.56043009052457,1,roots,2953.1670600000,0.0188163532,NA,0.4627800000,NA,0.0093100000,104.9034200000,690.4452600000,17.2838900000
NA,NA,0.0000000000,284853.3095000000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3108.4149800000,NA,NA,NA,NA,MS,127.3484800000,0.0000000000,NA,NA,NA,NA,NA,0.11620697321008402,NA,NA,5.9772600000,NA,NA,500.0000000000,NA,NA,14.6339700000,NA,112.0000000000,NA,NA,NA,1,grains,NA,0.0017828787,0.0017828787199999996,NA,0.2653900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,229.8844300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3621691325714286,NA,NA,NA,NA,NA,NA,NA,NA,491.72868166533993,112.0000000000,NA,NA,85.61046462370646,1,phloem,12675.9196400000,0.0032183820,NA,NA,NA,NA,NA,NA,NA
0.0545100000,0.6855600000,NA,NA,NA,25.8932900000,1.0413900000,0.0508700000,0.0546200000,8.0677100000,34.9069638763734,NA,0.5060400000,18.8483600000,654.3890700000,2.8649300000,MS,NA,NA,1293.1568057861036,45.2696300000,7.3821871701,0.6383100000,0.1654400000,NA,0.08428657714285713,5.8974200000,NA,0.0098100000,0.5775300000,NA,15.5894600000,1.7091200000,NA,485.80319737570153,112.0000000000,1.6078400000,NA,40.934771954786186,1,roots,2950.0302000000,0.0188139530,NA,0.4514300000,NA,0.0092900000,94.2418000000,689.6050000000,17.6643200000
NA,NA,0.0000000000,288062.9249000000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3116.8506500000,NA,NA,NA,NA,MS,127.6077300000,0.0000000000,NA,NA,NA,NA,NA,0.11647467985294117,NA,NA,5.8324800000,NA,NA,500.0000000000,NA,NA,14.2795200000,NA,113.0000000000,NA,NA,NA,1,grains,NA,0.0017865082,0.00178650822,NA,0.2602500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,230.9143100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.36200168257142856,NA,NA,NA,NA,NA,NA,NA,NA,491.44871153374726,113.0000000000,NA,NA,85.98479254521926,1,phloem,12670.0588900000,0.0032328003,NA,NA,NA,NA,NA,NA,NA
0.0535900000,0.6821100000,NA,NA,NA,25.7627600000,1.0628800000,0.0508700000,0.0536900000,7.9054600000,35.62755908623824,NA,0.5060400000,8.7063800000,655.3407100000,2.8002100000,MS,NA,NA,1295.037368587463,45.2696300000,7.2384957443,0.6118900000,0.0755800000,NA,0.08479160514285713,5.6349800000,NA,0.0098100000,0.5783700000,NA,15.5894600000,0.7933800000,NA,488.7140311701314,113.0000000000,1.5413000000,NA,40.72841672595052,1,roots,2967.7061800000,0.0188254486,NA,0.4514300000,NA,0.0092900000,43.5319200000,689.4744700000,18.0289700000
NA,NA,0.0000000000,291070.6386900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3124.7756900000,NA,NA,NA,NA,MS,127.8524400000,0.0000000000,NA,NA,NA,NA,NA,0.116726300302521,NA,NA,5.4786600000,NA,NA,500.0000000000,NA,NA,13.4132600000,NA,114.0000000000,NA,NA,NA,1,grains,NA,0.0017899342,0.00178993416,NA,0.2456200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,231.3265300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3609326302857143,NA,NA,NA,NA,NA,NA,NA,NA,489.9289677885749,114.0000000000,NA,NA,86.12626307755315,1,phloem,12632.6420600000,0.0032385714,NA,NA,NA,NA,NA,NA,NA
0.0504700000,0.5342700000,NA,NA,NA,25.7871900000,0.8530900000,0.0519300000,0.0505700000,7.4892400000,36.535593622191925,NA,0.5061300000,12.9181500000,656.3011800000,2.6526200000,MS,NA,NA,1296.7047596467312,41.3217400000,6.8767767542,0.5662300000,0.1129100000,NA,0.08429288514285714,5.2317800000,NA,0.0076700000,0.4532500000,NA,14.2299300000,1.1827700000,NA,485.75316288963967,114.0000000000,1.4262800000,NA,40.75978898701915,1,roots,2950.2509800000,0.0188292372,NA,0.4120600000,NA,0.0092800000,64.5907700000,688.5147300000,18.4917600000
NA,NA,0.0000000000,293776.1541700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3131.9209500000,NA,NA,NA,NA,MS,128.0742000000,0.0000000000,NA,NA,NA,NA,NA,0.11695327882352942,NA,NA,4.9391200000,NA,NA,500.0000000000,NA,NA,12.0923200000,NA,115.0000000000,NA,NA,NA,1,grains,NA,0.0017930388,0.0017930387999999997,NA,0.2226100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,232.2423100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3604512977142857,NA,NA,NA,NA,NA,NA,NA,NA,489.23007138469563,115.0000000000,NA,NA,86.45917391061556,1,phloem,12615.7954200000,0.0032513923,NA,NA,NA,NA,NA,NA,NA
0.0464800000,0.5310100000,NA,NA,NA,25.6295200000,0.8701900000,0.0519300000,0.0465800000,6.9336400000,37.26829075533954,NA,0.5061300000,5.5870800000,657.1217600000,2.4354000000,MS,NA,NA,1298.3260427162982,41.3217400000,6.3752453951,0.5103400000,0.0483700000,NA,0.0845767602857143,4.7066800000,NA,0.0076700000,0.4538200000,NA,14.2299300000,0.5142600000,NA,487.3890453045661,115.0000000000,1.2854900000,NA,40.51057238258946,1,roots,2960.1866100000,0.0188385179,NA,0.4120600000,NA,0.0092800000,27.9353800000,688.3570700000,18.8626000000
NA,NA,0.0000000000,296200.1958400000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3138.3359600000,NA,NA,NA,NA,MS,128.2742900000,0.0000000000,NA,NA,NA,NA,NA,0.1171571623235294,NA,NA,4.4336400000,NA,NA,500.0000000000,NA,NA,10.8547700000,NA,116.0000000000,NA,NA,NA,1,grains,NA,0.0017958401,0.0017958400600000001,NA,0.2007700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,232.6255000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3593452328571428,NA,NA,NA,NA,NA,NA,NA,NA,487.6721071390352,116.0000000000,NA,NA,86.59175402597282,1,phloem,12577.0831500000,0.0032567570,NA,NA,NA,NA,NA,NA,NA
0.0423800000,0.2727100000,NA,NA,NA,25.7500300000,0.4600700000,0.0527900000,0.0424800000,6.3892300000,38.540221256420395,NA,0.5062000000,9.4516400000,658.0306600000,2.2336700000,MS,NA,NA,1299.9420387198736,33.3102100000,5.8934576674,0.4571700000,0.0827100000,NA,0.08407394714285714,4.2304000000,NA,0.0039200000,0.2323000000,NA,11.4710100000,0.8740900000,NA,484.4244946002898,116.0000000000,1.1515600000,NA,40.69542473330699,1,roots,2942.5881500000,0.0188429297,NA,0.3321700000,NA,0.0092700000,47.2582100000,687.6861300000,19.5090600000
NA,NA,0.0000000000,298387.4732300000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3144.1349800000,NA,NA,NA,NA,MS,128.4560600000,0.0000000000,NA,NA,NA,NA,NA,0.11734156022689075,NA,NA,4.0076100000,NA,NA,500.0000000000,NA,NA,9.8117300000,NA,117.0000000000,NA,NA,NA,1,grains,NA,0.0017983848,0.00179838484,NA,0.1823800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,233.3572800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.35868664628571423,NA,NA,NA,NA,NA,NA,NA,NA,486.7443586808851,117.0000000000,NA,NA,86.85808720897772,1,phloem,12554.0326200000,0.0032670019,NA,NA,NA,NA,NA,NA,NA
0.0392300000,0.2727200000,NA,NA,NA,25.7508600000,0.4736900000,0.0527900000,0.0393200000,5.9549000000,39.681627815092845,NA,0.5062000000,3.7804900000,658.8321800000,2.0638700000,MS,NA,NA,1301.5254444883446,33.3102100000,5.5013274809,0.4142500000,0.0330200000,NA,0.08424757971428572,3.8289400000,NA,0.0039200000,0.2325900000,NA,11.4710100000,0.3513600000,NA,485.4249456736468,117.0000000000,1.0434500000,NA,40.69673646779928,1,roots,2948.6652900000,0.0188541626,NA,0.3321700000,NA,0.0092700000,18.9024700000,687.6869700000,20.0868400000
NA,NA,0.0000000000,300099.6925600000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3148.6815000000,NA,NA,NA,NA,MS,128.5991800000,0.0000000000,NA,NA,NA,NA,NA,0.11748619373949579,NA,NA,3.1413700000,NA,NA,500.0000000000,NA,NA,7.6909500000,NA,118.0000000000,NA,NA,NA,1,grains,NA,0.0018003885,0.0018003885199999996,NA,0.1434900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,233.7107000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.3578949251428572,NA,NA,NA,NA,NA,NA,NA,NA,485.6293083662867,118.0000000000,NA,NA,86.98234938357757,1,phloem,12526.3223800000,0.0032719498,NA,NA,NA,NA,NA,NA,NA
0.0324700000,0.1557500000,NA,NA,NA,25.8548500000,0.2771100000,0.0533900000,0.0325500000,5.0505300000,40.80665679012346,NA,0.5062500000,6.8284800000,659.5412900000,1.7161300000,MS,NA,NA,1302.7976098765432,23.5310900000,4.6824113881,0.3378800000,0.0601600000,NA,0.08384481600000002,3.1313800000,NA,0.0022300000,0.1324400000,NA,8.1033800000,0.6370100000,NA,483.0565530864198,118.0000000000,0.8510800000,NA,40.85704691358025,1,roots,2934.5685600000,0.0188555460,NA,0.2346500000,NA,0.0092600000,34.1424000000,687.2329000000,20.6583700000
NA,NA,0.0000000000,301849.4696000000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,3153.3341100000,NA,NA,NA,NA,MS,128.7462100000,0.0000000000,NA,NA,NA,NA,NA,0.11763426089495799,NA,NA,3.2147800000,NA,NA,500.0000000000,NA,NA,7.8706700000,NA,119.0000000000,NA,NA,NA,1,grains,NA,0.0018024469,0.0018024469399999998,NA,0.1474300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,234.2852200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.35736846914285714,NA,NA,NA,NA,NA,NA,NA,NA,484.88563225609363,119.0000000000,NA,NA,87.19090075966561,1,phloem,12507.8964200000,0.0032799931,NA,NA,NA,NA,NA,NA,NA
0.0330500000,0.1561100000,NA,NA,NA,25.9138100000,0.2851800000,0.0533900000,0.0331200000,5.1196600000,41.99547654320988,NA,0.5062500000,3.0768100000,660.2493500000,1.7442300000,MS,NA,NA,1304.1962469135804,23.5310900000,4.7496980206,0.3372400000,0.0271300000,NA,0.08396458742857142,3.1230600000,NA,0.0022300000,0.1325800000,NA,8.1033800000,0.2881600000,NA,483.7465942386832,119.0000000000,0.8494800000,NA,40.95021827160494,1,roots,2938.7605600000,0.0188662842,NA,0.2346500000,NA,0.0092600000,15.3840600000,687.2918500000,21.2602100000
