mstruct_laminae,C_respired_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_laminae,NNI,senesced_mstruct,sum_N_g_shoot,shoot_roots_ratio,sum_respi_shoot,sum_N_g,NS_shoot,Cont_WSC_DM_roots,mstruct,axis,Tillers_Photosynthesis_An,C_respired_roots,Total_Photosynthesis,Tillers_Photosynthesis,N_content_mstruct,Total_Transpiration,N_content_mstruct_shoot,sum_dry_mass_shoot,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,N_content_roots,t,C_exudated,sum_C_g,N_content_mstruct_roots,sum_dry_mass_roots,N_content,plant,sum_dry_mass_stem,N_content_total_DM_shoot,C_N_ratio,N_content_shoot,C_N_ratio_shoot,NS,sum_NSC_g,NS_laminae,NS_roots,sum_respi_roots,sum_dry_mass_laminae,NS_stem,Cont_WSC_DM,sum_dry_mass,mstruct_stem,mstruct_shoot
NA,NA,NA,NA,NA,0.2011100000,NA,NA,43.3881300000,NA,NA,NA,2.2413900000,MS,NA,NA,NA,NA,NA,0.0265100000,NA,NA,NA,NA,NA,NA,374.0000000000,28.7796000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0592500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2011100000,NA,NA,44.6710600000,NA,NA,NA,2.2420100000,MS,NA,NA,NA,NA,NA,0.0265100000,NA,NA,NA,NA,NA,NA,375.0000000000,14.6274800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7270400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2026400000,NA,NA,42.1273300000,NA,NA,NA,2.2427900000,MS,NA,NA,NA,NA,NA,0.0170400000,NA,NA,NA,NA,NA,NA,376.0000000000,25.3581800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2265700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2026400000,NA,NA,41.9629700000,NA,NA,NA,2.2433800000,MS,NA,NA,NA,NA,NA,0.0170400000,NA,NA,NA,NA,NA,NA,377.0000000000,9.2426200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1379700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2040100000,NA,NA,37.7707600000,NA,NA,NA,2.2440800000,MS,NA,NA,NA,NA,NA,0.0094600000,NA,NA,NA,NA,NA,NA,378.0000000000,19.0885400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5128700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2040100000,NA,NA,35.1917900000,NA,NA,NA,2.2445200000,MS,NA,NA,NA,NA,NA,0.0094600000,NA,NA,NA,NA,NA,NA,379.0000000000,4.7887100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3752600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2049300000,NA,NA,27.0973900000,NA,NA,NA,2.2450000000,MS,NA,NA,NA,NA,NA,0.0020000000,NA,NA,NA,NA,NA,NA,380.0000000000,10.6747900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5341000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2049300000,NA,NA,26.7442700000,NA,NA,NA,2.2453500000,MS,NA,NA,NA,NA,NA,0.0020000000,NA,NA,NA,NA,NA,NA,381.0000000000,1.7140300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4281200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2058000000,NA,NA,25.8511400000,NA,NA,NA,2.2457900000,MS,NA,NA,NA,NA,NA,0.0016900000,NA,NA,NA,NA,NA,NA,382.0000000000,8.7723400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3028800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2058000000,NA,NA,25.5611900000,NA,NA,NA,2.2461300000,MS,NA,NA,NA,NA,NA,0.0016900000,NA,NA,NA,NA,NA,NA,383.0000000000,1.4675700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1998500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2070200000,NA,NA,32.5876900000,NA,NA,NA,2.2467600000,MS,NA,NA,NA,NA,NA,0.0081000000,NA,NA,NA,NA,NA,NA,384.0000000000,12.6325600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7923100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2070200000,NA,NA,32.4273700000,NA,NA,NA,2.2472400000,MS,NA,NA,NA,NA,NA,0.0081000000,NA,NA,NA,NA,NA,NA,385.0000000000,1.7341200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7069700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2081500000,NA,NA,30.4844800000,NA,NA,NA,2.2478200000,MS,NA,NA,NA,NA,NA,0.0082600000,NA,NA,NA,NA,NA,NA,386.0000000000,11.5085500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3645900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2081500000,NA,NA,29.9797100000,NA,NA,NA,2.2482600000,MS,NA,NA,NA,NA,NA,0.0082600000,NA,NA,NA,NA,NA,NA,387.0000000000,1.6644600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1970500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2092000000,NA,NA,30.2842800000,NA,NA,NA,2.2488000000,MS,NA,NA,NA,NA,NA,0.0087800000,NA,NA,NA,NA,NA,NA,388.0000000000,10.7361000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0057100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2092000000,NA,NA,30.3265100000,NA,NA,NA,2.2492600000,MS,NA,NA,NA,NA,NA,0.0087800000,NA,NA,NA,NA,NA,NA,389.0000000000,1.9589600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4436700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2104900000,NA,NA,36.6155800000,NA,NA,NA,2.2499400000,MS,NA,NA,NA,NA,NA,0.0176100000,NA,NA,NA,NA,NA,NA,390.0000000000,16.6144000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0231900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2104900000,NA,NA,39.0753500000,NA,NA,NA,2.2505800000,MS,NA,NA,NA,NA,NA,0.0176100000,NA,NA,NA,NA,NA,NA,391.0000000000,7.5830400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4845000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2123400000,NA,NA,51.9884100000,NA,NA,NA,2.2515600000,MS,NA,NA,NA,NA,NA,0.0303200000,NA,NA,NA,NA,NA,NA,392.0000000000,28.1549900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1810100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2123400000,NA,NA,53.4542000000,NA,NA,NA,2.2523700000,MS,NA,NA,NA,NA,NA,0.0303200000,NA,NA,NA,NA,NA,NA,393.0000000000,11.9554000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8918900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2143600000,NA,NA,62.1821000000,NA,NA,NA,2.2534300000,MS,NA,NA,NA,NA,NA,0.0381100000,NA,NA,NA,NA,NA,NA,394.0000000000,32.3657800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7649800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2143600000,NA,NA,62.2939800000,NA,NA,NA,2.2542600000,MS,NA,NA,NA,NA,NA,0.0381100000,NA,NA,NA,NA,NA,NA,395.0000000000,12.5579300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7207500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2163600000,NA,NA,65.9957500000,NA,NA,NA,2.2553300000,MS,NA,NA,NA,NA,NA,0.0411300000,NA,NA,NA,NA,NA,NA,396.0000000000,32.8490300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2229200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2163600000,NA,NA,65.8487500000,NA,NA,NA,2.2561500000,MS,NA,NA,NA,NA,NA,0.0411300000,NA,NA,NA,NA,NA,NA,397.0000000000,12.6007200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2512200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2183200000,NA,NA,66.7291000000,NA,NA,NA,2.2572000000,MS,NA,NA,NA,NA,NA,0.0391700000,NA,NA,NA,NA,NA,NA,398.0000000000,32.1202700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1634300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2183200000,NA,NA,66.5449700000,NA,NA,NA,2.2580200000,MS,NA,NA,NA,NA,NA,0.0391700000,NA,NA,NA,NA,NA,NA,399.0000000000,11.4803100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2822000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2203300000,NA,NA,62.1507000000,NA,NA,NA,2.2591100000,MS,NA,NA,NA,NA,NA,0.0286100000,NA,NA,NA,NA,NA,NA,400.0000000000,29.4922300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8419500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2203300000,NA,NA,61.9668600000,NA,NA,NA,2.2599600000,MS,NA,NA,NA,NA,NA,0.0286100000,NA,NA,NA,NA,NA,NA,401.0000000000,7.3805600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2221800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2222700000,NA,NA,52.9293900000,NA,NA,NA,2.2610100000,MS,NA,NA,NA,NA,NA,0.0172500000,NA,NA,NA,NA,NA,NA,402.0000000000,24.2148400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4911000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2222700000,NA,NA,52.4239600000,NA,NA,NA,2.2618200000,MS,NA,NA,NA,NA,NA,0.0172500000,NA,NA,NA,NA,NA,NA,403.0000000000,3.9887400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8795400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2240400000,NA,NA,46.9601900000,NA,NA,NA,2.2627900000,MS,NA,NA,NA,NA,NA,0.0118100000,NA,NA,NA,NA,NA,NA,404.0000000000,19.6147500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3449700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2240400000,NA,NA,41.9601500000,NA,NA,NA,2.2633600000,MS,NA,NA,NA,NA,NA,0.0118100000,NA,NA,NA,NA,NA,NA,405.0000000000,1.6264900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9988700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2254900000,NA,NA,39.2059700000,NA,NA,NA,2.2641600000,MS,NA,NA,NA,NA,NA,0.0085600000,NA,NA,NA,NA,NA,NA,406.0000000000,14.9365000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5706200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2254900000,NA,NA,40.2087800000,NA,NA,NA,2.2648200000,MS,NA,NA,NA,NA,NA,0.0085600000,NA,NA,NA,NA,NA,NA,407.0000000000,1.7957800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8495800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2264600000,NA,NA,28.5500400000,NA,NA,NA,2.2653600000,MS,NA,NA,NA,NA,NA,0.0045800000,NA,NA,NA,NA,NA,NA,408.0000000000,9.6990600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4938500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2264600000,NA,NA,28.4125300000,NA,NA,NA,2.2657700000,MS,NA,NA,NA,NA,NA,0.0045800000,NA,NA,NA,NA,NA,NA,409.0000000000,1.3947100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4628400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2273800000,NA,NA,27.6044000000,NA,NA,NA,2.2662900000,MS,NA,NA,NA,NA,NA,0.0048600000,NA,NA,NA,NA,NA,NA,410.0000000000,9.1698600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3350000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2273800000,NA,NA,28.1001500000,NA,NA,NA,2.2667100000,MS,NA,NA,NA,NA,NA,0.0048600000,NA,NA,NA,NA,NA,NA,411.0000000000,1.4144600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5299700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2283700000,NA,NA,30.9465300000,NA,NA,NA,2.2672600000,MS,NA,NA,NA,NA,NA,0.0063000000,NA,NA,NA,NA,NA,NA,412.0000000000,9.9606800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5901000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2283700000,NA,NA,30.9889800000,NA,NA,NA,2.2677400000,MS,NA,NA,NA,NA,NA,0.0063000000,NA,NA,NA,NA,NA,NA,413.0000000000,1.6882500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0412000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2296800000,NA,NA,39.3960500000,NA,NA,NA,2.2684700000,MS,NA,NA,NA,NA,NA,0.0170100000,NA,NA,NA,NA,NA,NA,414.0000000000,16.9352100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8664800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2296800000,NA,NA,39.9843100000,NA,NA,NA,2.2691100000,MS,NA,NA,NA,NA,NA,0.0170100000,NA,NA,NA,NA,NA,NA,415.0000000000,7.9182500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7899700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2314200000,NA,NA,50.5326000000,NA,NA,NA,2.2700900000,MS,NA,NA,NA,NA,NA,0.0294100000,NA,NA,NA,NA,NA,NA,416.0000000000,20.6529700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.8433300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2314200000,NA,NA,51.6884600000,NA,NA,NA,2.2709300000,MS,NA,NA,NA,NA,NA,0.0294100000,NA,NA,NA,NA,NA,NA,417.0000000000,3.9566500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6654500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2334200000,NA,NA,61.2613400000,NA,NA,NA,2.2720700000,MS,NA,NA,NA,NA,NA,0.0397400000,NA,NA,NA,NA,NA,NA,418.0000000000,35.6186800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0071000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2334200000,NA,NA,61.6282800000,NA,NA,NA,2.2729700000,MS,NA,NA,NA,NA,NA,0.0397400000,NA,NA,NA,NA,NA,NA,419.0000000000,18.1841200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0207300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2354500000,NA,NA,65.2751500000,NA,NA,NA,2.2741300000,MS,NA,NA,NA,NA,NA,0.0435200000,NA,NA,NA,NA,NA,NA,420.0000000000,37.9770200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3750400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2354500000,NA,NA,65.5485700000,NA,NA,NA,2.2750400000,MS,NA,NA,NA,NA,NA,0.0435200000,NA,NA,NA,NA,NA,NA,421.0000000000,16.7813200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0553700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2374700000,NA,NA,62.0654100000,NA,NA,NA,2.2762100000,MS,NA,NA,NA,NA,NA,0.0366300000,NA,NA,NA,NA,NA,NA,422.0000000000,35.8614900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4300100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2374700000,NA,NA,62.0495000000,NA,NA,NA,2.2771200000,MS,NA,NA,NA,NA,NA,0.0366300000,NA,NA,NA,NA,NA,NA,423.0000000000,14.6966200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8582400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2390200000,NA,NA,45.9427600000,NA,NA,NA,2.2780200000,MS,NA,NA,NA,NA,NA,0.0152300000,NA,NA,NA,NA,NA,NA,424.0000000000,25.8408100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9158700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2390200000,NA,NA,43.1168400000,NA,NA,NA,2.2786100000,MS,NA,NA,NA,NA,NA,0.0152300000,NA,NA,NA,NA,NA,NA,425.0000000000,9.7789900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6778700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2402500000,NA,NA,36.7010800000,NA,NA,NA,2.2793300000,MS,NA,NA,NA,NA,NA,0.0050300000,NA,NA,NA,NA,NA,NA,426.0000000000,17.5651900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9593900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2402500000,NA,NA,35.4534900000,NA,NA,NA,2.2798500000,MS,NA,NA,NA,NA,NA,0.0050300000,NA,NA,NA,NA,NA,NA,427.0000000000,3.8739500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0437900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2413100000,NA,NA,32.0708600000,NA,NA,NA,2.2804800000,MS,NA,NA,NA,NA,NA,0.0038900000,NA,NA,NA,NA,NA,NA,428.0000000000,12.2176400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4439400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2413100000,NA,NA,31.6728700000,NA,NA,NA,2.2809600000,MS,NA,NA,NA,NA,NA,0.0038900000,NA,NA,NA,NA,NA,NA,429.0000000000,2.1006800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1183400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2423400000,NA,NA,31.0474800000,NA,NA,NA,2.2815600000,MS,NA,NA,NA,NA,NA,0.0038000000,NA,NA,NA,NA,NA,NA,430.0000000000,11.0189500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9019100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2423400000,NA,NA,30.8362200000,NA,NA,NA,2.2820300000,MS,NA,NA,NA,NA,NA,0.0038000000,NA,NA,NA,NA,NA,NA,431.0000000000,1.9298700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6660600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2433500000,NA,NA,31.0851500000,NA,NA,NA,2.2826300000,MS,NA,NA,NA,NA,NA,0.0020700000,NA,NA,NA,NA,NA,NA,432.0000000000,10.8329900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5911200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2433500000,NA,NA,30.8883600000,NA,NA,NA,2.2830900000,MS,NA,NA,NA,NA,NA,0.0020700000,NA,NA,NA,NA,NA,NA,433.0000000000,1.8534400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3696000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2442100000,NA,NA,27.3316400000,NA,NA,NA,2.2836000000,MS,NA,NA,NA,NA,NA,0.0010500000,NA,NA,NA,NA,NA,NA,434.0000000000,9.0119900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4027000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2442100000,NA,NA,25.8911000000,NA,NA,NA,2.2839400000,MS,NA,NA,NA,NA,NA,0.0010500000,NA,NA,NA,NA,NA,NA,435.0000000000,1.6273000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5782900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2450100000,NA,NA,61.0794200000,NA,NA,NA,2.2841900000,MS,NA,NA,NA,NA,NA,0.0009200000,NA,NA,NA,NA,NA,NA,436.0000000000,7.7197900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9406900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2450100000,NA,NA,101.2165700000,NA,NA,NA,2.2841900000,MS,NA,NA,NA,NA,NA,0.0009200000,NA,NA,NA,NA,NA,NA,437.0000000000,0.0544300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5896400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2463800000,NA,NA,127.0831400000,NA,NA,NA,2.2843600000,MS,NA,NA,NA,NA,NA,0.0115800000,NA,NA,NA,NA,NA,NA,438.0000000000,12.6150200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0952100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2463800000,NA,NA,134.9770200000,NA,NA,NA,2.2843600000,MS,NA,NA,NA,NA,NA,0.0115800000,NA,NA,NA,NA,NA,NA,439.0000000000,1.2623600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6962000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2479800000,NA,NA,147.7849800000,NA,NA,NA,2.2845600000,MS,NA,NA,NA,NA,NA,0.0219900000,NA,NA,NA,NA,NA,NA,440.0000000000,18.4790200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2663100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2479800000,NA,NA,156.2582400000,NA,NA,NA,2.2845600000,MS,NA,NA,NA,NA,NA,0.0219900000,NA,NA,NA,NA,NA,NA,441.0000000000,4.8136800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8537400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2497600000,NA,NA,168.6976200000,NA,NA,NA,2.2847700000,MS,NA,NA,NA,NA,NA,0.0291600000,NA,NA,NA,NA,NA,NA,442.0000000000,22.8107900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3899000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2497600000,NA,NA,165.2405800000,NA,NA,NA,2.2847700000,MS,NA,NA,NA,NA,NA,0.0291600000,NA,NA,NA,NA,NA,NA,443.0000000000,6.2847000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6779900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2516900000,NA,NA,189.8847400000,NA,NA,NA,2.2850100000,MS,NA,NA,NA,NA,NA,0.0330200000,NA,NA,NA,NA,NA,NA,444.0000000000,24.9411500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5240200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2516900000,NA,NA,190.9744100000,NA,NA,NA,2.2850100000,MS,NA,NA,NA,NA,NA,0.0330200000,NA,NA,NA,NA,NA,NA,445.0000000000,5.8462400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4575000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2536400000,NA,NA,193.0811900000,NA,NA,NA,2.2852400000,MS,NA,NA,NA,NA,NA,0.0295600000,NA,NA,NA,NA,NA,NA,446.0000000000,23.8876000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3899600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2536400000,NA,NA,194.1550700000,NA,NA,NA,2.2852400000,MS,NA,NA,NA,NA,NA,0.0295600000,NA,NA,NA,NA,NA,NA,447.0000000000,4.2603200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3342400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2555700000,NA,NA,187.3123700000,NA,NA,NA,2.2854800000,MS,NA,NA,NA,NA,NA,0.0225100000,NA,NA,NA,NA,NA,NA,448.0000000000,20.9305200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7337800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2555700000,NA,NA,182.9377100000,NA,NA,NA,2.2854800000,MS,NA,NA,NA,NA,NA,0.0225100000,NA,NA,NA,NA,NA,NA,449.0000000000,1.2310900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2575200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2573900000,NA,NA,168.6557200000,NA,NA,NA,2.2857000000,MS,NA,NA,NA,NA,NA,0.0117900000,NA,NA,NA,NA,NA,NA,450.0000000000,15.7112400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2374400000,NA,NA,NA,NA,NA,NA
