t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,
1434,1,2,9.0,0,14.7,0.5109,484,1.1,2024/3/22 18:00
1435,1,3,9.3,0,13.4,0.521616667,494,0.3,2024/3/22 19:00
1436,1,4,10.0,0,12.5,0.534433333,487,0.9,2024/3/22 20:00
1437,1,5,10.0,0,11.8,0.52595,482,0.5,2024/3/22 21:00
1438,1,6,9.6,0,11.2,0.609433333,485,0.4,2024/3/22 22:00
1439,1,7,9.7,0,10.6,0.563933333,478,1.1,2024/3/22 23:00
1440,1,8,8.9,0,9.9,0.572983333,494,1.3,2024/3/23 0:00
1441,1,9,8.7,0,9.4,0.548816667,493,1.7,2024/3/23 1:00
1442,1,10,8.7,0,9.0,0.571116667,491,1.4,2024/3/23 2:00
1443,1,11,7.2,0,8.5,0.78645,513,1.7,2024/3/23 3:00
1444,1,12,6.6,0,7.9,0.83975,506,1.6,2024/3/23 4:00
1445,1,13,6.6,0,7.4,0.850366667,504,3.2,2024/3/23 5:00
1446,1,14,6.8,6,7.1,0.883316667,512,3.9,2024/3/23 6:00
1447,1,15,7.0,37,7.0,0.89025,512,3.2,2024/3/23 7:00
1448,1,16,7.4,79,7.0,0.892883333,524,3,2024/3/23 8:00
1449,1,17,7.9,153,7.2,0.907,535,4.4,2024/3/23 9:00
1450,1,18,8.6,171,7.5,0.91255,539,3.8,2024/3/23 10:00
1451,1,19,9.0,183,8.0,0.9076,536,4.4,2024/3/23 11:00
1452,1,20,8.9,159,8.3,0.909233333,530,2.6,2024/3/23 12:00
1453,1,21,9.5,202,8.6,0.906416667,527,0.5,2024/3/23 13:00
1454,1,22,9.9,116,9.0,0.904133333,528,1.5,2024/3/23 14:00
1455,1,23,11.1,79,9.4,0.9074,523,0.9,2024/3/23 15:00
1456,1,24,10.9,49,9.8,0.909066667,530,2.7,2024/3/23 16:00
1457,1,1,10.7,12,10.0,0.910933333,555,1.8,2024/3/23 17:00
1458,1,2,10.5,0,9.9,0.910066667,565,2.7,2024/3/23 18:00
1459,1,3,10.4,0,9.9,0.900183333,556,2.3,2024/3/23 19:00
1460,1,4,10.6,0,9.8,0.88795,559,1.8,2024/3/23 20:00
1461,1,5,10.7,0,9.8,0.873416667,549,2.1,2024/3/23 21:00
1462,1,6,10.6,0,9.8,0.8758,558,2.4,2024/3/23 22:00
1463,1,7,10.4,0,9.6,0.871166667,559,2.4,2024/3/23 23:00
1464,1,8,10.3,0,9.5,0.880066667,552,2.2,2024/3/24 0:00
1465,1,9,10.5,0,9.4,0.888666667,530,2.9,2024/3/24 1:00
1466,1,10,10.3,0,9.4,0.903966667,529,2.4,2024/3/24 2:00
1467,1,1,10.2,0,9.4,0.908683333,521,3,2024/3/24 3:00
1468,1,2,10.0,0,9.4,0.900083333,518,2.3,2024/3/24 4:00
1469,1,3,10.1,0,9.4,0.871783333,514,3.1,2024/3/24 5:00
1470,1,4,10.3,24,9.4,0.862466667,513,3.2,2024/3/24 6:00
1471,1,5,10.5,98,9.5,0.874583333,511,2.9,2024/3/24 7:00
1472,1,6,10.9,202,9.8,0.862133333,512,2.8,2024/3/24 8:00
1473,1,7,11.7,251,10.3,0.841683333,512,3.1,2024/3/24 9:00
1474,1,8,12.5,287,10.8,0.810416667,509,4.6,2024/3/24 10:00
1475,1,9,12.9,263,11.3,0.778,501,4.9,2024/3/24 11:00
1476,1,10,12.9,324,11.7,0.81405,503,4.6,2024/3/24 12:00
1477,1,11,12.5,238,12.0,0.864566667,505,4.8,2024/3/24 13:00
1478,1,12,12.5,293,12.2,0.872916667,511,5.2,2024/3/24 14:00
1479,1,13,12.6,251,12.4,0.8467,507,3.3,2024/3/24 15:00
1480,1,14,12.7,159,12.5,0.8322,505,3.9,2024/3/24 16:00
1481,1,15,12.6,55,12.5,0.81855,504,4.1,2024/3/24 17:00
1482,1,16,12.4,0,12.2,0.81785,507,4.3,2024/3/24 18:00
1483,1,17,12.3,0,12.0,0.81,509,4.1,2024/3/24 19:00
1484,1,18,12.3,0,11.8,0.802316667,512,4.1,2024/3/24 20:00
1485,1,19,12.3,0,11.7,0.7933,510,3.8,2024/3/24 21:00
1486,1,20,12.3,0,11.6,0.78515,507,3.4,2024/3/24 22:00
1487,1,21,12.3,0,11.5,0.778583333,503,3,2024/3/24 23:00
1488,1,22,12.4,0,11.5,0.779116667,504,4.3,2024/3/25 0:00
1489,1,23,12.1,0,11.4,0.800966667,503,4.4,2024/3/25 1:00
1490,1,24,11.6,0,11.2,0.85895,505,3.2,2024/3/25 2:00
1491,1,1,11.2,0,11.1,0.90205,504,2.8,2024/3/25 3:00
1492,1,2,11.0,0,10.9,0.914833333,506,2.2,2024/3/25 4:00
1493,1,3,11.0,0,10.8,0.91685,507,1.3,2024/3/25 5:00
1494,1,4,11.2,18,10.7,0.929216667,514,2.7,2024/3/25 6:00
1495,1,5,11.5,86,10.8,0.928533333,516,1.9,2024/3/25 7:00
1496,1,6,12.3,238,11.2,0.914866667,518,2,2024/3/25 8:00
1497,1,7,13.1,226,12.0,0.898566667,521,2.3,2024/3/25 9:00
1498,1,8,13.4,251,12.6,0.89915,523,2.1,2024/3/25 10:00
1499,1,9,13.7,324,13.2,0.89975,526,1.9,2024/3/25 11:00
1500,1,10,14.4,348,13.9,0.87195,524,1.6,2024/3/25 12:00
1501,1,1,14.5,318,14.6,0.850833333,527,1.3,2024/3/25 13:00
1502,1,2,13.7,189,14.8,0.880916667,527,1,2024/3/25 14:00
1503,1,3,13.3,134,14.7,0.88865,526,0.6,2024/3/25 15:00
1504,1,4,12.5,49,14.3,0.920666667,522,0.8,2024/3/25 16:00
1505,1,5,12.4,24,13.9,0.9301,518,1.4,2024/3/25 17:00
1506,1,6,12.5,0,13.6,0.9354,520,2.5,2024/3/25 18:00
1507,1,7,13.1,0,13.3,0.924416667,550,2.2,2024/3/25 19:00
1508,1,8,13.3,0,13.2,0.91575,528,3,2024/3/25 20:00
1509,1,9,13.2,0,13.0,0.913516667,521,3.8,2024/3/25 21:00
1510,1,10,13.0,0,12.9,0.910066667,517,3,2024/3/25 22:00
1511,1,11,12.4,0,12.6,0.92075,513,4,2024/3/25 23:00
1512,1,12,11.8,0,12.2,0.926383333,510,2.3,2024/3/26 0:00
1513,1,13,11.5,0,11.6,0.936683333,512,2.3,2024/3/26 1:00
1514,1,14,11.3,0,11.6,0.92765,509,3.2,2024/3/26 2:00
1515,1,15,11.4,0,11.4,0.9175,506,3.4,2024/3/26 3:00
1516,1,16,11.3,0,11.3,0.923683333,509,4.3,2024/3/26 4:00
1517,1,17,10.9,0,11.2,0.941966667,514,3.8,2024/3/26 5:00
1518,1,18,11.0,12,11.2,0.96255,515,2.8,2024/3/26 6:00
1519,1,19,11.3,37,11.2,0.9705,517,2,2024/3/26 7:00
1520,1,20,12.1,128,11.4,0.965,524,2.3,2024/3/26 8:00
1521,1,21,13.5,226,11.9,0.912316667,521,1.9,2024/3/26 9:00
1522,1,22,14.0,159,12.5,0.894983333,520,1.7,2024/3/26 10:00
1523,1,23,13.5,98,12.9,0.914583333,522,4.5,2024/3/26 11:00
1524,1,24,11.3,251,12.8,0.9178,501,2.9,2024/3/26 12:00
1525,1,1,12.8,403,12.5,0.7777,484,2.4,2024/3/26 13:00
1526,1,2,12.6,128,12.5,0.707116667,482,4.8,2024/3/26 14:00
1527,1,3,11.6,159,12.1,0.641816667,479,4.9,2024/3/26 15:00
1528,1,4,12.1,330,12.2,0.565616667,475,3.6,2024/3/26 16:00
1529,1,5,10.2,86,12.1,0.627,477,2.7,2024/3/26 17:00
1530,1,6,9.1,0,11.3,0.660933333,483,3.3,2024/3/26 18:00
1531,1,7,8.7,0,10.5,0.6527,486,2.1,2024/3/26 19:00
1532,1,8,7.7,0,9.8,0.68295,488,2.7,2024/3/26 20:00
